תוצאות חיפוש קרנות נאמנות (סה"כ 1490 קרנות)
 10/10/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אזימוט השקעות 4D,פטורה,05114285,,4D,גמישות,,,134.79,134.79,-0.55,10/10/2018,,,לא מתחייבת לחלק תשלומים,-0.92,-1.12,1.54,1.00,א'-ה',37.1,0.000,1.940,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אילים 4D גמישה,פטורה,05123732,,4D,גמישות,,,105.33,105.32,-0.93,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-2.52,0.33,1.31,,9.9,0.000,0.950,0.040,0.35%,אילים קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלומות 4D גמישה,פטורה,05124797,,4D,גמישות,,,116.72,116.72,1.34,09/10/2018,,,לא מתחייבת לחלק תשלומים,2.60,14.45,16.94,1.34,,66.1,0.000,1.260,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D גמישה,פטורה,05124201,,4D,גמישות,,,111.71,111.71,-0.10,09/10/2018,,,לא מתחייבת לחלק תשלומים,-1.39,3.86,7.17,0.77,,1595.9,0.000,0.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא ביתא 4D השקעות,פטורה,05126362,,4D,גמישות,,,93.32,93.32,0.09,09/10/2018,,,לא מתחייבת לחלק תשלומים,-4.91,-6.68,,1.48,,0.7,0.000,0.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא טק גמישה,פטורה,05128293,,4D,גמישות,,,,,,,,,לא מתחייבת לחלק תשלומים,,,,,,,,0.500,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט גמישה 4D קרן נאמנ,פטורה,05120795,,4D,גמישות,,,4585.46,4585.46,-1.02,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.82,3.63,5.60,1.08,א'-ה',245.9,0.000,1.930,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט השקעות 4D,פטורה,05101639,4,4D,גמישות,,,675.58,675.58,0.13,09/10/2018,,,לא מתחייבת לחלק תשלומים,-1.25,1.05,2.19,1.23,ב'-ה',227.4,0.000,1.940,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 4D גמישה,פטורה,05124920,,4D,גמישות,,,111.28,111.28,-0.14,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.47,6.38,10.83,0.78,,111.8,0.000,1.300,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברק 4D גמישה,פטורה,05121066,,4D,גמישות,,,96.17,96.17,-0.05,09/10/2018,,,לא מתחייבת לחלק תשלומים,-1.11,,,,ב'-ה',7.0,0.000,1.800,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,104.09,104.09,0.24,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.40,,,,,10.7,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,121.85,121.85,0.25,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.87,15.48,22.60,1.58,,93.7,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,635.51,635.51,-0.83,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.53,-0.07,6.86,1.48,א'-ה',28.1,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.93,111.70,-0.08,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.44,3.73,5.86,0.58,,47.6,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,331.70,325.20,-0.34,10/10/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-0.09,2.27,0.49,א'-ה',53.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,101.41,101.41,-3.80,09/10/2018,,,לא מתחייבת לחלק תשלומים,-7.46,1.91,,2.21,,5.0,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,196.42,196.42,-0.84,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.21,-1.98,0.49,1.12,א'-ה',428.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,99.86,99.86,-1.83,09/10/2018,,,לא מתחייבת לחלק תשלומים,-2.52,-2.20,-1.91,1.24,,34.2,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,115.96,115.96,-0.09,09/10/2018,,,לא מתחייבת לחלק תשלומים,-1.34,4.65,10.89,1.58,,23.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,239.20,239.20,-0.73,09/10/2018,,,לא מתחייבת לחלק תשלומים,-5.17,4.46,8.23,1.85,ב'-ה',96.6,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,109.25,109.24,-0.09,09/10/2018,,,לא מתחייבת לחלק תשלומים,-1.23,0.28,2.18,1.12,,36.9,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,131.99,131.99,-1.53,09/10/2018,,,לא מתחייבת לחלק תשלומים,0.24,6.86,15.10,1.66,ב'-ה',201.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.28,101.28,-0.44,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.47,,,,,16.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,100.89,100.89,0.06,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.29,,,,,30.0,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,230.40,230.40,-0.60,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.12,1.25,3.94,0.82,א'-ה',1371.5,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,331.59,331.58,-0.85,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.53,4.02,9.21,1.01,א'-ה',176.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,529.68,529.56,-0.60,09/10/2018,,,לא מתחייבת לחלק תשלומים,-2.23,2.89,,1.15,ב'-ה',15.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,107.02,107.02,0.21,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.79,6.68,,1.10,,9.3,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,107.56,107.56,-0.72,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.78,2.81,6.17,0.83,,141.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.89,149.89,0.05,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.35,4.07,5.74,0.70,ב'-ה',642.2,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.06,101.06,0.15,09/10/2018,,,לא מתחייבת לחלק תשלומים,0.19,0.06,2.94,0.92,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,114.56,112.31,0.12,09/10/2018,,,לא מתחייבת לחלק תשלומים,0.32,4.54,6.64,0.68,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.53,94.50,-0.36,09/10/2018,,,לא מתחייבת לחלק תשלומים,-2.46,-5.50,,1.08,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,59.65,59.65,-1.27,09/10/2018,,,לא מתחייבת לחלק תשלומים,-1.42,27.54,41.62,1.85,ב'-ה',1024.6,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,295.92,295.92,0.37,09/10/2018,,,לא מתחייבת לחלק תשלומים,1.21,3.34,,1.56,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,105.11,105.11,0.12,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.29,4.05,,0.96,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1450.90,1450.90,0.36,09/10/2018,,,לא מתחייבת לחלק תשלומים,-0.89,0.84,1.69,1.02,ב'-ה',20.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,96.86,96.86,-0.23,09/10/2018,,,לא מתחייבת לחלק תשלומים,-4.16,-2.24,0.80,1.77,,15.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,108.91,108.91,-1.37,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.27,6.33,12.95,1.77,א'-ה',36.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,110.65,110.65,-1.19,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.09,6.77,,1.74,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,160.75,160.75,-1.36,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.27,6.28,12.89,1.77,א'-ה',183.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,124.76,124.76,-1.97,10/10/2018,,,לא מתחייבת לחלק תשלומים,-3.01,14.07,23.07,1.94,א'-ה',379.3,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,359.54,359.54,-1.36,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.27,6.16,12.69,1.77,א'-ה',89.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,149.60,149.60,-1.54,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.38,4.55,7.92,1.76,א'-ה',31.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,6,4A,מניות בארץ,מדד מניות,ת"א 35,110.21,110.21,0.00,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.01,7.35,,1.56,,0.3,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,729.69,729.69,-1.41,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.10,10.02,12.52,1.74,א'-ה',99.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,757.24,757.24,-1.33,10/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-2.34,1.30,6.73,2.00,א'-ה',17.0,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,121.07,121.07,-0.90,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.78,6.38,14.03,1.84,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,112.88,112.88,-1.37,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.26,6.36,12.95,1.77,,18.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,99.05,99.05,-1.36,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.27,6.24,12.85,1.77,א'-ה',103.9,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,205.27,205.27,-2.15,10/10/2018,,,לא מתחייבת לחלק תשלומים,-3.81,11.55,21.51,3.25,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,130.80,130.80,-1.22,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.13,7.32,14.30,1.64,א'-ה',63.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,160.13,160.13,-1.34,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.31,6.26,12.15,1.69,א'-ה',380.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,112.69,112.69,-1.34,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.31,6.27,12.17,1.69,א'-ה',53.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,152.62,152.62,-1.33,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.30,6.18,12.16,1.68,א'-ה',67.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,136.04,136.04,-1.43,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.84,5.33,12.08,1.63,א'-ה',152.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,135.59,135.59,-1.58,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.94,0.92,5.80,1.56,א'-ה',335.0,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,150.35,150.35,-1.33,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.31,6.10,11.92,1.68,א'-ה',98.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3846.90,3846.90,-1.16,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.03,7.85,12.49,1.47,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,103.08,103.08,-1.18,10/10/2018,,,לא מתחייבת לחלק תשלומים,-3.23,-1.00,4.09,1.44,,16.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,152.39,152.39,-1.19,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.39,2.41,9.85,1.44,א'-ה',11.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,121.63,121.63,-0.94,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.25,1.77,7.37,1.51,א'-ה',24.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,304.14,304.14,-1.03,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.41,6.44,11.46,1.19,א'-ה',110.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,117.47,117.47,-1.25,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.19,2.85,4.62,1.39,א'-ה',40.4,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,173.57,173.57,-1.68,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.81,5.30,11.60,1.58,א'-ה',32.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,92.71,92.71,-1.07,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.57,,,,א'-ה',4.4,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,173.62,173.62,-1.30,10/10/2018,,,לא מתחייבת לחלק תשלומים,-2.56,0.58,3.51,1.74,א'-ה',10.5,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
