"תוצאות חיפוש קרנות נאמנות (סה""כ 1431 קרנות)",,,,,,,,,,,,,,,,,,,,,,,,,,
 08/08/2018 ***,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
שם,מעמד מס*,"מס' ני""ע",קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,"קרן קפ""מ אומדן תשואה שנתית","קרן קפ""מ תאריך נכונות****",מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,"שווי נכסים (מליוני ש""ח)",שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
S&P 500 4A MTF גדר מט סד2,פטורה,5125869,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",104.49,104.49,0.32,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.54,,,,,14,0,0,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
S&P500 DIV 4A MTF מגודרת,פטורה,5123443,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",120.7,120.7,0.19,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.28,1.75,12.31,2.43,ב'-ה',13.6,0,0,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
US CLOUD COMPUT 4A MTFנטר,פטורה,5127592,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",102.2,102.2,2.71,7/8/2018,,,לא מתחייבת לחלק תשלומים,8.54,,,,,,0,0.8,0.03,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
"א.ש 4B SB ארה""ב LV מגודרת",פטורה,5125059,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",104.91,104.91,-0.37,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.25,2.66,4.65,1.92,,0.7,0,0.9,0.04,לא נגבית עמלת הפצה,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
א.ש 4B SMARTBETA ארהב מגו,פטורה,5122130,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",131.48,131.48,0.41,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.45,2.82,10.49,2.65,ב'-ה',149.4,0,0.36,0.04,לא נגבית עמלת הפצה,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
איביאי 4B NASDAQ100 מגודר,פטורה,5122098,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",167.76,167.76,0.44,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.22,14.55,24.74,3.17,,111.6,0,0.4,0.03,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
איביאי 4B S&P 500 מגודרת,פטורה,5123021,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",139.37,139.37,0.34,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.52,5.85,15.09,2.53,,54.8,0,0,0.03,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
"איביאי 4B סל ארה""ב מגודרת",פטורה,5119185,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",169.29,169.29,0.34,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.96,9.33,18.78,2.66,ב'-ה',202.2,0,0.4,0.03,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
איביאי 4B פיננס ארהב מגדר,פטורה,5121892,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",139.07,139.07,0.48,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.48,-0.34,11.86,3.13,,65.3,0,0.4,0.03,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
איביאי 4B צריכה משולבת US,פטורה,5122890,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",121.08,121.08,-0.04,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.17,3.15,9.27,2.18,,25.2,0,0.4,0.03,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
אפסילון ETF 4A ארהב SBגדר,פטורה,5122668,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",131.37,131.37,-0.02,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.37,3.52,,2.31,ב'-ה',69.5,0,0.8,0.04,0.35%,אפסילון ניהול קרנות נאמנות,"מזרחי טפחות חברה לנאמנות בע""מ"
הראל 4A מחקה S&P500מנוטרל,פטורה,5127527,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",103.06,103.06,0.37,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.68,,,,,0,0,0,0.02,לא נגבית עמלת הפצה,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"הראל 4B מנ ארה""ב מגדר מטח",פטורה,5108006,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",159.03,159.03,0.51,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.29,5.49,16.03,2.56,ב'-ה',94.8,0,1.2,0.04,0.35%,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"הראל פיא 4B מנ נאסדק מט""ח",פטורה,5110671,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",196.25,196.25,0.01,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.42,12.46,13.2,3.3,ב'-ה',33.7,0,2.59,0.04,0.35%,"הראל-פיא קרנות נאמנות בע""מ","פי דאבליו סי חברה לנאמנויות (1971) בע""מ"
מגדל A4 ממוקדת סקטורים US,פטורה,5103148,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",249.98,249.95,-0.02,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.9,4.04,11.79,2.55,ב'-ה',17.3,0,1.53,0.05,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
"פסגות 4A ארה""ב INDEX PLUS",פטורה,5122445,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",139.07,139.07,0.38,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.77,6.2,,2.49,ב'-ה',5.3,0,0.85,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
"קסם 4A KTF ארה""ב טכנולוגי",פטורה,5125620,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",114.41,114.41,0.32,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.47,13.03,,3.37,,10.8,0,0,0.02,0.35%,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם 4A KTF משולבUS מנוטרל,פטורה,5122965,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",144.76,144.76,0.37,7/8/2018,,,לא מתחייבת לחלק תשלומים,2.03,8.54,18.19,2.71,,32.1,0,0,0.03,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם 4A KTF פיננסים USנטרל,פטורה,5125174,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",113.44,113.44,0.49,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.49,-0.04,,3.13,,13.2,0,0,0.02,0.35%,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם 4A KTF תעש US נטרל מט,פטורה,5125182,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",109.98,109.98,0.72,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.61,-0.02,,2.76,,7.9,0,0,0.02,0.35%,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם BLUESTAR IOT 4B KTFנט,פטורה,5127832,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",101.39,101.39,0.72,7/8/2018,,,לא מתחייבת לחלק תשלומים,2.16,,,,,,0,0,0.025,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם INDUST 4A KTFנטרל מטח,פטורה,5125166,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",115.47,115.47,0.51,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.82,2.95,,2.63,,6.5,0,0,0.02,0.35%,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם MS WIDE MOAT 4B KTF,פטורה,5118781,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",163.39,163.39,0.08,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.62,5.16,12.71,2.45,ב'-ה',198.9,0,0.5,0.03,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
קסם NASDAQ 100 4A KTFנטרל,פטורה,5124516,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",138.09,138.09,0.44,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.21,15.05,25.3,3.13,,21.1,0,0,0.03,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם S&P500 4A KTFנטרל מטח,פטורה,5122957,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",139.5,139.5,0.35,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.54,5.91,15.2,2.54,,84.1,0,0,0.03,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם US 4A KTFצרכ מחזורS&P,פטורה,5125638,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",119.16,119.16,0.46,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.58,13.11,,2.26,,4.1,0,0,0.02,0.35%,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם US SP AROSPACE 4A KTF,פטורה,5127550,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",106.01,106.01,0.34,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.18,,,,,5.6,0,0,0.02,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
תכלית 4A TTF תשת US מגודר,פטורה,5127287,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",107.56,107.56,-0.18,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.66,,,,,10.1,0,0.3,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית AEROSPACE 4A TTF גד,פטורה,5127055,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",108.47,108.47,0.31,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.19,,,,,6.6,0,0.4,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית ISE CLD 4A TTF מגדר,פטורה,5127600,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",105.25,105.25,0.27,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.02,,,,,92.7,0,0.6,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית ISE CYBER 4B TTF,פטורה,5127063,,4B,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",109.88,109.88,0.09,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.16,,,,,80.6,0,0.4,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית NBW NASDAQ 4A TTFגד,פטורה,5127618,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",99.65,99.65,0.65,7/8/2018,,,לא מתחייבת לחלק תשלומים,2.87,,,,,5.1,0,0.6,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית NSDQ100 4A TTF מגדר,פטורה,5123179,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",166.63,166.63,0.45,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.25,14.63,25.09,3.17,,86.3,0,0.3,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית PHARMA MGUDR 4A TTF,פטורה,5127303,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",112.81,112.81,1.37,7/8/2018,,,לא מתחייבת לחלק תשלומים,3.05,,,,,3.3,0,0.45,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית S&P 500 4A TTF מגוד,פטורה,5123161,,4A,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב מוגנת מט""ח",137.66,137.66,0.34,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.56,5.88,15.13,2.52,,68.1,0,0,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
אפסילון SB US ETF 4D נקב$,פטורה,5109848,,4D,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב נקובת מט""ח",58.56,58.56,-0.35,7/8/2018,,,לא מתחייבת לחלק תשלומים,1.77,11.11,18.43,1.96,ב'-ה',48.2,0,1.2,0.04,0.35%,אפסילון ניהול קרנות נאמנות,"מזרחי טפחות חברה לנאמנות בע""מ"
הראל 4D S&P 500 נקובה ב-$,פטורה,5118419,,4D,"מניות בחו""ל",מניות גאוגרפי,"ארה""ב נקובת מט""ח",182.19,182.19,-0.06,7/8/2018,,,לא מתחייבת לחלק תשלומים,2.55,13.94,21.32,2.12,א'-ה',65.7,0,0.25,0.03,לא נגבית עמלת הפצה,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
DAX 30 4D MTF סד-1,פטורה,5121553,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",107.09,107.09,0.78,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.63,0.55,6.84,2.55,ב'-ה',64.6,0,0,0.02,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
DAX 30 4D MTF סד-2,פטורה,5127642,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",100.62,100.62,0.74,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.68,,,,,,0,0,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
MID CAP MDAX 4D MTF,פטורה,5124821,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",111.07,111.07,-0.13,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1,5.1,11.06,2.29,ב'-ה',7.4,0,0.25,0.03,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
STOXX EURO MID 200 4D MTF,פטורה,5124847,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",114.72,114.72,0.29,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.89,9.16,14.15,2.06,,2.4,0,0.25,0.03,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
STOXX EUROPE 600 4D MTF,פטורה,5119128,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",116.45,116.45,0.8,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.68,6.22,9.21,2.11,ב'-ה',99.6,0,0.25,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
STOXX EUROPE600 4D MTF ס2,פטורה,5121843,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",115.49,115.49,0.78,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.72,6.31,9.3,2.1,ב'-ה',45,0,0,0.03,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
איביאי 4D אירופה,פטורה,5118542,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",96.57,96.57,0.36,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.36,1.41,5.13,1.67,ב'-ה',25,0,2.25,0.05,0.35%,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
אניגמה 4D מניות אירופה,פטורה,5122809,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",145.63,145.37,-0.07,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.08,7.87,15.23,2.39,,238.7,0,1.59,0.04,0.35%,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
אנליסט אירופה 4D קרן נאמנ,פטורה,5126768,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",408.85,408.85,0.57,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.3,7.8,10.76,2.11,ב'-ה',25.8,0,2.11,0.04,0.35%,"אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
אפסילון ETF 4D אירופה SB,פטורה,5104948,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",189.87,189.87,0.43,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.59,4.35,6.44,1.87,ב'-ה',44.4,0,1.05,0.04,0.35%,אפסילון ניהול קרנות נאמנות,"מזרחי טפחות חברה לנאמנות בע""מ"
הראל 4D אירופה,פטורה,5126149,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",102.32,102.32,0.88,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.8,,,,,0.4,0,0.95,0.04,0.35%,"הראל-פיא קרנות נאמנות בע""מ","פי דאבליו סי חברה לנאמנויות (1971) בע""מ"
מגדל M.Q MODEL 4D מנ אירו,פטורה,5122361,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",109.15,109.15,0.79,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.04,3.07,7.29,2.18,ב'-ה',8.8,0,1.65,0.05,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
מיטב 4D מניות אירופה,פטורה,5122486,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",108.31,108.13,0.51,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.15,1.97,1.34,1.9,,30.1,0,1.19,0.04,0.35%,"מיטב דש קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
סיגמא 4D אנדבנק מנ אירופה,פטורה,5121868,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",108.04,108.04,0.59,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.78,1.91,3.79,2.02,,8.9,0,1.9,0.04,0.35%,"סיגמא קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
פסגות 4D אירו STOCK PICK,פטורה,5104781,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",229.81,229.81,0.23,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.08,8.64,17.8,1.77,ב'-ה',129,0,2.7,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
קסם DAX 30 4D KTF,פטורה,5127543,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",97.89,97.89,0.67,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.58,,,,,0.4,0,0,0.02,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם STOXX EURO 600 4D KTF,פטורה,5125612,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",107.93,107.93,0.77,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.67,6.78,,2.1,,8.4,0,0,0.02,0.35%,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קסם אק 4D מניות אירופה,פטורה,5118823,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",113.6,113.6,0.12,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.66,5.24,8.47,2.1,ב'-ה',5.5,0,0.8,0.05,0.35%,"קסם קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית DAX 30 4D TTF,פטורה,5124557,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",112.64,112.64,0.77,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.63,0.59,6.75,2.55,,3.6,0,0,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית STOX EURO600 4D TTF,פטורה,5124524,,4D,"מניות בחו""ל",מניות גאוגרפי,"אירופה חשופת מט""ח",121.37,121.37,0.79,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.68,6.31,9.27,2.1,,18.7,0,0,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
- STOXX EUROPE 600 4A MTF,פטורה,5119136,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",125.12,125.12,0.63,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.3,2.9,6.58,1.8,ב'-ה',78.6,0,0.25,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
4A MTF אירופה בנקים מגודר,פטורה,5121264,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",82.45,82.45,0.79,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.86,-7.64,-8.6,2.09,ב'-ה',12.5,0,0,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
4A MTF דיב אירופה מגודר,פטורה,5122916,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",127.1,127.1,0.63,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.49,1.09,4.13,1.81,ב'-ה',46.4,0,0,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
"4A MTF מדדי אירופה מט""ח",פטורה,5121983,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",119.31,119.31,0.61,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.77,-0.05,5.28,2.01,ב'-ה',28.4,0,0.25,0.02,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
DAX 30 4A MTF מנוטרל סד-1,פטורה,5121546,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",107.35,107.35,0.61,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.25,-2.82,3.91,2.27,ב'-ה',117.3,0,0.25,0.02,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
MID CAP MDAX 4A MTF מגודר,פטורה,5124839,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",108.59,108.59,-0.27,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.6,1.82,8.47,1.95,ב'-ה',26,0,0.25,0.03,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
STOXX EUROPE 200 4A MTF,פטורה,5124854,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",109.9,109.9,0.15,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.5,5.56,11.23,1.79,,15.5,0,0.25,0.03,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
STOXX600 4A MTF מגודר סד2,פטורה,5122163,,4A,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",113.27,113.27,0.62,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.3,3.03,6.76,1.8,ב'-ה',39.5,0,0,0.03,לא נגבית עמלת הפצה,"מגדל קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
א.ש 4B SMARTBETA אירו גדר,פטורה,5124003,,4B,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",106.29,106.29,0.19,7/8/2018,,,לא מתחייבת לחלק תשלומים,0.13,-1.93,10.85,1.82,,101.8,0,0.8,0.04,לא נגבית עמלת הפצה,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
א.ש 4B SMARTBETA גר VL מג,פטורה,5120266,,4B,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",100.01,100.01,0.7,7/8/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-4.24,1.72,1.89,ב'-ה',13.2,0,0.36,0.04,לא נגבית עמלת הפצה,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
איביאי 4B סל DAX 30 מגודר,פטורה,5121470,,4B,"מניות בחו""ל",מניות גאוגרפי,"אירופה מוגנת מט""ח",107.15,107.15,0.6,7/8/2018,,,לא מתחייבת לחלק תשלומים,-1.24,-2.89,3.67,2.27,,50.4,0,0.4,0.03,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
