תוצאות חיפוש קרנות נאמנות (סה"כ 2060 קרנות)
 02/01/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,106.94,104.84,0.40,31/12/2018,,,לא מתחייבת לחלק תשלומים,-5.24,-2.64,-1.54,0.98,,47.0,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,323.60,317.25,-0.36,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.19,0.19,-2.53,0.66,א'-ה',53.2,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,99.22,99.22,0.35,01/01/2019,,,לא מתחייבת לחלק תשלומים,0.35,0.35,,,,,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,87.48,87.48,-0.89,27/12/2018,,,לא מתחייבת לחלק תשלומים,-10.79,-12.09,,3.42,,3.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,185.65,185.65,-0.94,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.14,0.14,-7.36,1.47,א'-ה',382.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,91.42,91.42,1.57,31/12/2018,,,לא מתחייבת לחלק תשלומים,-7.87,-10.47,-10.23,1.84,,26.9,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,103.66,103.66,0.69,31/12/2018,,,לא מתחייבת לחלק תשלומים,-6.76,-6.45,-5.43,2.09,,18.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,209.54,209.54,0.82,31/12/2018,,,לא מתחייבת לחלק תשלומים,-8.96,-8.49,-8.54,3.04,ב'-ה',80.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,103.08,103.08,1.45,31/12/2018,,,לא מתחייבת לחלק תשלומים,-4.70,-5.37,-5.48,1.58,,28.8,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,116.77,116.77,-0.63,31/12/2018,,,לא מתחייבת לחלק תשלומים,-12.46,-5.46,-2.43,2.76,ב'-ה',211.8,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,94.95,94.95,0.13,31/12/2018,,,לא מתחייבת לחלק תשלומים,-6.89,,,1.24,,15.8,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,98.65,98.65,0.29,31/12/2018,,,לא מתחייבת לחלק תשלומים,-2.81,,,0.64,,33.9,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,220.06,220.06,-0.51,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.55,0.55,-3.30,1.05,א'-ה',1280.4,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,309.45,309.44,-0.47,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.80,0.80,-2.93,1.54,א'-ה',185.6,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,489.31,489.18,1.03,31/12/2018,,,לא מתחייבת לחלק תשלומים,-8.43,-4.95,-3.87,2.06,ב'-ה',15.7,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,100.19,100.19,1.05,31/12/2018,,,לא מתחייבת לחלק תשלומים,-5.67,-0.13,,1.71,,10.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,92.89,92.89,,01/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.9,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,99.08,99.08,1.24,31/12/2018,,,לא מתחייבת לחלק תשלומים,-7.09,-5.30,-4.86,1.42,,139.5,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,145.02,145.02,0.82,31/12/2018,,,לא מתחייבת לחלק תשלומים,-2.64,0.69,1.60,0.86,ב'-ה',626.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,94.84,94.84,1.27,31/12/2018,,,לא מתחייבת לחלק תשלומים,-6.40,-6.10,-5.33,1.35,ב'-ה',5.8,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,108.32,106.20,1.13,31/12/2018,,,לא מתחייבת לחלק תשלומים,-5.25,-1.14,-0.46,1.11,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,83.97,83.94,-1.82,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.83,-16.06,,1.92,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,53.50,53.50,0.72,31/12/2018,,,לא מתחייבת לחלק תשלומים,-6.76,14.39,18.21,2.90,ב'-ה',909.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,4D,גמישות,,,99.97,99.97,-0.02,31/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,254.59,254.59,0.85,31/12/2018,,,לא מתחייבת לחלק תשלומים,-10.12,-11.09,-8.83,1.93,ב'-ה',27.9,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,92.86,92.86,1.19,31/12/2018,,,לא מתחייבת לחלק תשלומים,-11.00,-8.08,,2.09,,4.6,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1338.13,1338.13,1.07,31/12/2018,,,לא מתחייבת לחלק תשלומים,-7.04,-7.00,-7.46,1.59,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,87.05,87.03,-0.70,31/12/2018,,,לא מתחייבת לחלק תשלומים,-5.42,-9.60,-9.57,2.94,,13.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,141.13,141.13,-1.05,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,-1.37,2.12,א'-ה',30.0,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,680.06,680.06,-0.95,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.15,0.15,2.53,2.17,א'-ה',102.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,687.70,687.70,-0.94,02/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.31,0.31,-8.00,2.61,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,107.05,107.05,-1.16,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.10,0.10,-5.94,2.48,א'-ה',16.5,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,170.70,170.36,-1.91,02/01/2019,,,לא מתחייבת לחלק תשלומים,-0.51,-0.51,-7.42,4.25,א'-ה',23.7,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3634.02,3634.02,-1.26,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.05,0.05,1.88,1.93,א'-ה',13.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,127.07,127.07,-0.91,02/01/2019,,,לא מתחייבת לחלק תשלומים,-0.03,-0.03,,,א'-ה',21.9,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,141.27,141.27,-0.70,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.66,0.66,-5.07,1.81,א'-ה',11.5,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,113.79,113.79,-0.91,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.52,0.52,-4.79,1.90,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,285.90,285.90,-1.07,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.36,0.36,0.06,1.75,א'-ה',123.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,108.87,108.87,-0.95,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.42,0.42,-4.68,1.93,א'-ה',38.9,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,163.34,163.34,-1.26,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.04,0.04,-0.90,1.97,א'-ה',30.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,83.65,83.65,-1.22,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.61,0.61,,,א'-ה',4.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,161.68,161.68,-0.81,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.72,0.72,-6.34,2.03,א'-ה',9.9,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,646.00,646.00,-1.28,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.48,0.48,1.67,1.91,א'-ה',26.2,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,272.54,272.54,-1.29,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.21,0.21,-1.76,1.97,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3125.53,3125.53,-1.03,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.12,0.12,-3.20,1.90,א'-ה',53.5,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,100.37,100.37,0.18,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.22,0.22,,,,,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,232.94,232.94,-1.43,02/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.15,0.15,-3.89,2.00,א'-ה',47.3,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,225.41,225.41,-0.91,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.16,0.16,-3.32,1.56,א'-ה',210.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,336.89,336.88,-1.10,02/01/2019,,,לא מתחייבת לחלק תשלומים,-0.17,-0.17,-0.08,1.83,א'-ה',210.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.23,96.23,-1.17,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.06,-0.93,1.98,א'-ה',57.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,111.29,111.29,-1.01,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.20,0.20,2.08,2.18,,80.8,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,105.53,105.53,1.16,01/01/2019,,,לא מתחייבת לחלק תשלומים,1.16,1.16,-3.56,2.11,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1497.94,1497.94,-1.17,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.06,-0.29,1.80,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1859.80,1859.80,-1.07,02/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.24,0.24,0.88,1.89,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,99.97,99.97,-1.10,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.21,0.21,-2.09,1.92,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,116.91,116.91,-1.12,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.34,0.34,-4.20,2.00,א'-ה',20.6,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,319.17,319.17,-1.13,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.38,0.38,-0.97,2.06,א'-ה',15.3,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,2915.89,2915.89,1.67,31/12/2018,,,לא מתחייבת לחלק תשלומים,-7.52,-8.53,,2.17,ב'-ה',27.8,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,387.58,387.57,-1.29,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.29,0.29,-0.64,1.86,א'-ה',166.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2581.16,2581.16,-1.04,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.49,0.49,-5.00,1.85,א'-ה',223.6,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,716.50,716.50,-0.49,02/01/2019,,,לא מתחייבת לחלק תשלומים,1.18,1.18,-12.23,2.00,א'-ה',137.1,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,325.04,325.04,-0.36,02/01/2019,,,לא מתחייבת לחלק תשלומים,1.32,1.32,-12.74,2.14,א'-ה',377.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,339.49,339.49,-0.58,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.77,0.77,-13.51,1.81,א'-ה',302.3,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,538.83,538.81,1.47,01/01/2019,,,לא מתחייבת לחלק תשלומים,1.47,1.47,-20.39,1.75,ב'-ה',7.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,112.52,112.52,-1.20,02/01/2019,,,לא מתחייבת לחלק תשלומים,-0.02,-0.02,-7.81,1.50,,15.8,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1119.46,1119.46,-0.65,02/01/2019,,,לא מתחייבת לחלק תשלומים,0.49,0.49,-11.61,1.90,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,100.07,100.07,1.23,01/01/2019,,,לא מתחייבת לחלק תשלומים,1.23,1.23,-12.51,1.53,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,208.71,208.71,1.69,01/01/2019,,,לא מתחייבת לחלק תשלומים,1.69,1.69,-11.56,1.90,ב'-ה',6.6,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,473.49,473.49,-1.18,02/01/2019,,,לא מתחייבת לחלק תשלומים,-0.20,-0.20,-7.59,1.57,א'-ה',283.4,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
