תוצאות חיפוש קרנות נאמנות (סה"כ 2054 קרנות)
 12/02/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,520.72,520.60,0.48,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.22,6.42,-1.97,2.19,ב'-ה',14.3,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.08,105.08,0.23,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.81,4.88,2.52,1.74,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,95.39,95.39,,11/02/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.3,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,102.09,102.09,-0.17,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.05,3.04,-3.82,1.46,,112.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.90,148.90,0.13,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.05,2.68,1.54,0.85,ב'-ה',596.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.04,101.04,-0.36,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,6.54,-2.10,1.48,ב'-ה',4.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.07,110.85,-0.09,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.20,4.38,2.14,1.19,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,87.98,87.96,0.14,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.39,4.79,-13.72,2.07,,3.7,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,54.41,54.41,1.27,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.29,1.70,15.06,2.80,ב'-ה',723.4,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,4D,גמישות,,,108.29,108.29,0.12,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.39,8.32,,,,0.5,0.000,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,269.76,269.76,-0.05,11/02/2019,,,לא מתחייבת לחלק תשלומים,-1.05,5.96,-9.01,2.04,ב'-ה',25.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.40,100.40,-0.23,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,8.12,-2.19,2.42,,5.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1411.64,1411.64,0.60,11/02/2019,,,לא מתחייבת לחלק תשלומים,1.12,5.49,-3.25,1.64,ב'-ה',17.9,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,97.29,97.27,1.02,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.39,8.63,-4.09,3.41,,14.0,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,149.73,149.73,0.46,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.15,6.10,2.98,2.21,א'-ה',28.2,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,715.41,715.41,0.29,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.25,5.35,5.21,2.21,א'-ה',92.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,720.19,720.19,0.54,12/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.12,5.05,-5.58,2.69,א'-ה',17.8,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,115.03,115.03,0.52,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.06,7.56,-1.40,2.59,א'-ה',23.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,189.08,188.70,1.01,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.13,10.20,-1.89,4.34,א'-ה',22.6,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3790.83,3790.83,0.40,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.54,4.36,3.41,1.92,א'-ה',16.4,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,134.52,134.52,0.38,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,5.83,,,א'-ה',18.5,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,119.94,119.94,0.43,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.12,5.95,-1.58,2.05,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,299.32,299.32,0.44,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.74,5.07,2.16,1.83,א'-ה',129.4,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,114.36,114.36,0.40,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.40,5.49,-2.02,2.00,א'-ה',35.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,170.73,170.73,0.36,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.15,4.57,-0.13,2.01,א'-ה',27.4,0.000,1.380,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,89.19,89.19,0.54,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.46,7.28,,2.24,א'-ה',5.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,172.53,172.53,0.38,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.08,7.48,-2.46,2.17,א'-ה',9.4,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,685.71,685.71,0.15,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.77,6.66,3.77,1.97,א'-ה',21.1,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,287.66,287.66,0.18,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.14,5.77,0.45,2.03,א'-ה',21.6,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3262.44,3262.44,0.34,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.00,4.51,-1.50,1.94,א'-ה',51.0,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,103.16,103.16,0.41,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.15,3.01,,,,0.4,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,248.45,248.45,0.28,12/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.00,6.81,-0.74,2.08,א'-ה',43.7,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,235.73,235.73,0.40,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.14,4.74,-0.86,1.64,א'-ה',195.7,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,352.68,352.68,0.29,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.07,4.51,1.38,1.88,א'-ה',205.8,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.83,101.83,0.38,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.40,5.89,1.46,2.06,א'-ה',53.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,117.24,117.24,0.33,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.04,5.56,4.26,2.24,,82.7,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,109.25,109.25,0.24,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.70,4.73,-4.45,2.17,ב'-ה',16.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1568.34,1568.34,0.44,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.06,4.76,1.82,1.86,א'-ה',204.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1964.61,1964.61,0.45,12/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.16,5.88,4.86,1.98,א'-ה',86.8,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.83,105.83,0.47,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.26,6.08,1.89,2.01,א'-ה',73.0,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,335.09,335.09,0.38,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.47,5.38,1.11,2.09,א'-ה',34.8,0.000,0.890,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3121.16,3121.16,0.47,11/02/2019,,,לא מתחייבת לחלק תשלומים,0.54,7.04,,2.30,ב'-ה',26.0,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,406.40,406.40,0.18,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.21,5.16,0.20,1.98,א'-ה',165.3,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2697.50,2697.50,0.26,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.33,5.02,-4.33,1.97,א'-ה',202.4,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,758.78,758.78,0.59,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.19,7.15,-10.72,2.17,א'-ה',119.5,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,355.54,355.54,0.10,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.07,10.83,-6.44,2.38,א'-ה',366.9,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,361.05,361.05,-0.18,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.18,7.17,-10.01,1.99,א'-ה',279.9,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,580.29,580.28,0.06,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.35,9.28,-16.88,2.05,ב'-ה',6.9,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,118.82,118.82,0.15,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.44,5.58,-4.68,1.68,,15.6,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1179.05,1179.05,0.17,12/02/2019,,,לא מתחייבת לחלק תשלומים,-1.20,5.84,-8.84,2.03,א'-ה',119.2,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,105.47,105.47,-0.62,11/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,6.70,-10.27,1.66,ב'-ה',8.1,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,221.93,221.93,0.62,11/02/2019,,,לא מתחייבת לחלק תשלומים,1.85,8.13,-7.89,1.98,ב'-ה',6.5,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,515.51,515.51,0.96,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.34,8.66,0.33,1.83,א'-ה',276.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,397.79,397.79,0.67,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.53,6.00,-3.13,2.07,א'-ה',24.8,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A נדל"ן קרן נאמנות,פטורה,05131297,,4A,מניות בארץ,מניות לפי ענפים,נדל"ן,1303.28,1303.20,0.58,12/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.97,6.19,-7.24,1.97,א'-ה',11.5,0.000,2.500,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4B נדל"ן,פטורה,05124300,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,129.70,129.70,0.57,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.22,6.26,5.34,1.53,,20.7,0.000,1.250,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
