תוצאות חיפוש קרנות נאמנות (סה"כ 1419 קרנות)
 09/05/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,103.53,103.53,1.96,08/05/2018,,,לא מתחייבת לחלק תשלומים,3.27,4.04,,,,0.9,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,195.51,195.51,-0.10,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-2.44,0.74,1.21,א'-ה',511.5,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,99.96,99.96,-0.53,08/05/2018,,,לא מתחייבת לחלק תשלומים,0.15,-2.11,,1.39,,36.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.65,111.65,-0.34,08/05/2018,,,לא מתחייבת לחלק תשלומים,2.29,0.76,11.12,2.26,,14.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,233.31,233.31,-0.69,08/05/2018,,,לא מתחייבת לחלק תשלומים,2.29,1.89,16.38,2.51,ב'-ה',76.3,0.000,2.850,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,107.05,107.04,-0.55,08/05/2018,,,לא מתחייבת לחלק תשלומים,0.01,-1.74,1.55,1.14,,58.0,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,130.08,128.16,-0.24,08/05/2018,,,לא מתחייבת לחלק תשלומים,0.92,3.76,15.01,1.71,ב'-ה',98.3,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,221.31,221.31,-0.23,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-2.75,1.68,0.95,א'-ה',1703.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,316.06,316.05,0.09,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.19,-0.86,6.16,1.07,א'-ה',145.0,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,509.14,509.07,-0.43,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.27,-1.09,,,ב'-ה',13.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,100.11,100.11,-0.48,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.14,-0.21,,,,5.8,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4D גמישה,פטורה,05124060,,4D,גמישות,,,100.24,100.24,-0.65,08/05/2018,,,לא מתחייבת לחלק תשלומים,0.08,-2.76,1.10,1.30,,2.5,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,103.89,103.89,-0.56,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.36,-0.70,,0.87,,123.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,143.07,143.07,-0.54,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.36,-0.67,2.85,0.82,ב'-ה',672.3,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,98.40,98.40,-0.39,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-2.57,5.66,1.47,ב'-ה',9.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,108.77,106.64,-0.36,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-0.74,1.23,0.77,,54.5,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.22,94.18,-0.76,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.43,-5.82,,,,2.5,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,56.01,56.01,1.67,08/05/2018,,,לא מתחייבת לחלק תשלומים,3.28,19.76,33.77,2.35,ב'-ה',319.3,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,,4D,גמישות,,,106.55,106.55,-0.20,08/05/2018,,,לא מתחייבת לחלק תשלומים,1.17,4.48,,1.49,,6.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,274.58,274.58,-0.47,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.40,-4.11,,,ב'-ה',30.1,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,99.93,99.93,-0.41,08/05/2018,,,לא מתחייבת לחלק תשלומים,-0.48,-1.08,,,,7.7,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1398.66,1398.66,-0.51,08/05/2018,,,לא מתחייבת לחלק תשלומים,0.18,-2.79,-0.80,1.14,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,104.87,104.87,0.14,08/05/2018,,,לא מתחייבת לחלק תשלומים,2.89,4.68,8.77,2.12,,15.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,99.72,99.72,0.37,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.32,-2.65,5.03,1.88,א'-ה',16.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,102.25,102.25,0.18,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.28,-1.33,,,,1.4,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,147.22,147.22,0.37,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.32,-2.66,4.98,1.88,א'-ה',170.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,110.22,110.22,0.24,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.56,0.78,18.94,2.06,א'-ה',80.4,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,329.55,329.55,0.38,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.32,-2.70,4.81,1.87,א'-ה',108.1,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,136.54,136.54,0.60,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.22,-4.58,2.14,1.97,א'-ה',34.5,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,99.93,99.93,0.25,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-2.66,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,651.74,651.74,0.80,09/05/2018,,,לא מתחייבת לחלק תשלומים,1.05,-1.74,6.55,1.83,א'-ה',94.4,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,708.26,708.26,0.47,09/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.34,-5.25,-0.37,2.10,א'-ה',14.9,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,283.76,283.76,0.07,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.57,-0.65,2.33,1.55,א'-ה',10.1,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,109.68,109.68,0.14,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.29,-3.63,6.45,2.04,א'-ה',14.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,103.31,103.31,0.38,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.31,-2.66,4.97,1.88,,6.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,90.73,90.73,0.38,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.32,-2.68,5.00,1.88,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,172.80,172.80,0.59,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.91,-6.10,5.02,3.56,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,120.70,120.70,0.32,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.88,-0.97,10.31,1.77,א'-ה',30.2,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,146.55,146.55,0.29,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.07,-2.75,4.80,1.84,א'-ה',396.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,103.12,103.12,0.30,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-2.75,4.82,1.84,א'-ה',28.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,139.79,139.79,0.30,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.08,-2.75,4.80,1.82,א'-ה',66.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,123.56,123.56,0.13,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.99,-4.34,-2.56,2.10,א'-ה',159.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,126.62,126.62,0.06,09/05/2018,,,לא מתחייבת לחלק תשלומים,-1.32,-5.76,-0.22,2.02,א'-ה',450.8,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,137.68,137.68,0.29,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.07,-2.84,4.55,1.83,א'-ה',91.0,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3435.73,3435.73,0.01,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.93,-3.68,4.71,1.55,א'-ה',11.7,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.19,98.19,0.27,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.93,-5.70,,1.87,,23.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,141.51,141.51,-0.13,09/05/2018,,,לא מתחייבת לחלק תשלומים,-1.75,-4.91,0.57,2.04,א'-ה',11.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,113.75,113.75,-0.05,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.84,-4.83,1.47,1.74,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,283.15,283.15,0.09,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.04,-0.90,6.13,1.39,א'-ה',76.9,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,111.16,111.16,0.11,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-2.67,-1.19,1.49,א'-ה',38.7,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,159.42,159.42,0.26,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.33,-3.28,6.27,1.94,א'-ה',21.8,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,161.07,161.07,0.00,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.87,-6.69,-4.46,1.95,א'-ה',11.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,97.56,97.56,0.01,09/05/2018,,,לא מתחייבת לחלק תשלומים,-1.26,-5.34,,1.86,,17.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,102.19,102.19,0.29,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-2.69,4.78,1.83,א'-ה',19.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,636.34,636.34,0.11,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.57,0.15,5.57,1.78,א'-ה',29.5,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,280.19,280.19,0.11,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.97,0.99,9.75,1.45,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3121.82,3121.82,0.27,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.11,-3.31,5.12,1.78,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,226.66,226.66,0.20,09/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.25,-6.49,-3.50,1.94,א'-ה',83.7,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,224.49,224.49,-0.16,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.51,-3.72,1.55,1.37,א'-ה',223.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,333.31,333.30,0.07,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.01,-1.14,8.26,1.42,א'-ה',187.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,93.87,93.87,0.13,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.35,-3.36,4.66,1.70,א'-ה',53.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,110.10,110.09,0.13,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.33,0.98,,1.37,,2.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
