תוצאות חיפוש קרנות נאמנות (סה"כ 1620 קרנות)
 06/11/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,99.42,99.42,-0.35,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.64,-2.63,-2.31,1.46,,34.2,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.00,111.00,-0.60,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.09,0.17,2.58,1.94,,23.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,232.35,232.35,-0.78,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.84,1.47,1.34,2.63,ב'-ה',96.6,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.58,108.58,-0.57,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.40,-0.32,0.49,1.23,,35.2,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,134.09,134.09,0.16,05/11/2018,,,לא מתחייבת לחלק תשלומים,1.52,8.56,14.48,1.92,ב'-ה',201.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.39,101.39,-0.30,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.66,,,,,16.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.11,101.11,0.18,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.40,,,,,30.0,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,229.80,229.80,0.23,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.55,0.98,2.42,0.79,א'-ה',1371.5,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,330.64,330.64,0.29,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.22,3.72,7.57,1.13,א'-ה',176.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,527.87,527.74,-0.53,05/11/2018,,,לא מתחייבת לחלק תשלומים,1.03,2.54,,1.48,ב'-ה',15.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.14,105.14,-0.66,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.47,4.80,,1.33,,9.3,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,106.58,106.58,-0.27,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.52,1.87,3.98,0.95,,141.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.69,148.69,-0.25,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.16,3.24,5.03,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.79,101.79,0.44,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.95,0.78,2.87,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,114.43,112.19,0.04,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.47,4.43,5.46,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,92.74,92.71,-1.04,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.56,-7.29,,1.43,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.87,57.87,-0.41,05/11/2018,,,לא מתחייבת לחלק תשלומים,-0.02,23.73,35.40,2.77,ב'-ה',1024.6,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,291.45,291.45,-0.27,05/11/2018,,,לא מתחייבת לחלק תשלומים,-0.77,1.78,,1.38,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,103.54,103.54,-0.18,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.42,2.49,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1429.59,1429.59,-0.65,05/11/2018,,,לא מתחייבת לחלק תשלומים,-0.27,-0.64,-1.04,1.12,ב'-ה',20.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,94.89,94.89,-1.58,05/11/2018,,,לא מתחייבת לחלק תשלומים,2.43,-2.70,-2.44,2.31,,15.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,9,4A,מניות בארץ,מדד מניות,ת"א 35,107.66,107.66,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,5.11,11.66,1.67,א'-ה',42.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,149.89,149.89,0.10,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.16,4.75,6.87,1.59,א'-ה',31.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,739.28,739.28,0.75,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.20,11.46,13.06,1.67,א'-ה',99.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,768.82,768.82,0.74,06/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.31,2.85,7.09,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,120.98,120.98,0.53,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.07,6.30,12.22,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,206.25,206.25,1.18,06/11/2018,,,לא מתחייבת לחלק תשלומים,3.98,12.08,19.98,3.10,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,132.05,132.05,0.91,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.08,8.34,13.17,1.59,א'-ה',70.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,9,4A,מניות בארץ,מדד מניות,ת"א 125,111.64,111.64,1.00,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.22,5.28,11.13,1.62,א'-ה',60.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3855.60,3855.60,0.81,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.74,8.09,10.66,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,154.44,154.44,0.15,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.48,3.78,6.25,1.41,א'-ה',11.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,122.36,122.36,0.48,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.08,2.38,7.18,1.46,א'-ה',24.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,301.70,301.70,0.28,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.03,5.59,8.93,1.32,א'-ה',110.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,117.36,117.36,0.46,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.38,2.76,4.35,1.50,א'-ה',40.4,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,174.15,174.15,0.57,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.13,5.65,9.94,1.54,א'-ה',32.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,93.42,93.42,0.59,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.44,,,,א'-ה',4.4,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,174.19,174.19,0.26,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.96,0.91,2.83,1.66,א'-ה',10.7,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,682.70,682.70,0.66,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.33,7.45,8.38,1.49,א'-ה',27.0,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,293.60,293.60,0.68,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.79,5.83,8.07,1.44,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3349.69,3349.69,0.57,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.64,3.74,6.14,1.49,א'-ה',54.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,244.27,244.27,0.47,06/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.50,0.78,2.28,1.50,א'-ה',55.2,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,237.81,237.81,0.49,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.26,1.99,4.67,1.30,א'-ה',224.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,360.23,360.22,0.52,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.62,6.85,10.92,1.34,א'-ה',209.2,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,103.23,103.23,0.60,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.61,6.28,10.08,1.51,א'-ה',55.4,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,120.84,120.84,0.70,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.92,10.84,14.55,1.49,,58.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,112.56,112.56,-0.20,05/11/2018,,,לא מתחייבת לחלק תשלומים,1.07,2.86,6.36,1.57,ב'-ה',18.5,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1582.25,1582.25,0.43,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.11,5.32,9.14,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1961.89,1961.89,0.38,06/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.87,6.41,10.24,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,106.43,106.43,0.62,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.76,4.24,7.61,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,125.46,125.46,0.23,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.81,2.80,5.01,1.59,א'-ה',21.9,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,338.21,338.21,0.67,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.13,4.93,6.24,1.55,א'-ה',15.7,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 90,פטורה,05109905,9,4A,מניות בארץ,מדד מניות,ת"א 90,161.69,161.69,0.89,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.53,3.61,8.25,1.72,א'-ה',77.6,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3157.56,3157.56,-0.57,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.86,,,,ב'-ה',29.3,0.000,2.340,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,411.94,411.94,0.46,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.99,5.61,6.63,1.54,א'-ה',168.4,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2752.93,2752.93,0.13,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.08,1.32,2.28,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,775.82,775.82,-0.20,06/11/2018,,,לא מתחייבת לחלק תשלומים,-0.50,-4.96,-5.18,1.63,א'-ה',151.0,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,358.22,358.22,0.61,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.31,-3.84,-3.14,1.72,א'-ה',411.2,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,332.37,332.37,-0.25,05/11/2018,,,לא מתחייבת לחלק תשלומים,0.11,-6.76,-8.35,1.65,ב'-ה',9.2,0.000,1.980,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,371.72,371.72,0.50,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.79,-5.30,-4.56,1.46,א'-ה',334.1,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,593.69,593.68,0.00,05/11/2018,,,לא מתחייבת לחלק תשלומים,-0.08,-12.29,-14.54,1.48,ב'-ה',8.5,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
