תוצאות חיפוש קרנות נאמנות (סה"כ 1924 קרנות)
 06/12/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
אפסילון IM ארה"ב מנוטרלת,פטורה,05122668,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,123.78,123.78,-2.48,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.13,-2.46,-1.96,1.80,ב'-ה',62.8,0.000,0.800,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מנ ארה"ב מגדר מטח,פטורה,05108006,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,141.97,141.97,-4.29,04/12/2018,,,לא מתחייבת לחלק תשלומים,-2.00,-5.83,-3.85,2.31,ב'-ה',84.6,0.000,1.200,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות נאסדק מגוד מטח,פטורה,05110671,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,179.04,179.04,-3.95,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.94,2.60,2.13,3.28,ב'-ה',28.4,0.000,2.590,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל A4 ממוקדת סקטורים US,פטורה,05103148,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,227.09,227.08,-3.91,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.61,-5.48,-3.50,2.25,ב'-ה',14.9,0.000,1.530,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ארה"ב INDEX PLUS,פטורה,05122445,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,130.82,130.82,-3.09,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.45,-0.10,1.32,2.02,ב'-ה',6.3,0.000,0.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון IM ארה"ב נקוב$,פטורה,05109848,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב נקובת מט"ח,55.81,55.81,-2.21,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.68,6.81,7.09,1.63,ב'-ה',46.5,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4D אירופה,פטורה,05118542,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,89.80,89.80,-0.31,04/12/2018,,,לא מתחייבת לחלק תשלומים,0.77,-5.70,-5.42,1.84,ב'-ה',21.2,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אניגמה 4D מניות אירופה,פטורה,05122809,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,128.34,128.12,-1.16,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.10,-4.93,-3.63,2.52,,193.3,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט אירופה 4D קרן נאמנ,פטורה,05126768,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,358.61,358.61,-1.90,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.31,-5.45,-5.25,2.44,ב'-ה',22.4,0.000,2.110,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM אירופה,פטורה,05104948,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,170.90,170.90,-1.21,05/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',37.8,0.000,1.050,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D אירופה,פטורה,05126149,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,86.22,86.22,-1.71,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.20,,,2.68,,0.4,0.000,0.950,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל M.Q MODEL 4D מנ אירו,פטורה,05122361,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,95.39,95.39,-1.19,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.36,-9.92,-8.64,2.63,ב'-ה',2.0,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D מניות אירופה,פטורה,05122486,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,98.01,97.85,-1.19,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.24,-7.72,-7.24,2.12,,29.2,0.000,1.190,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D אנדבנק מנ אירופה,פטורה,05121868,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,91.32,91.32,-1.21,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.52,-13.86,-12.55,2.57,,7.1,0.000,1.900,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D אירו STOCK PICK,פטורה,05104781,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,204.25,204.25,-0.83,05/12/2018,,,לא מתחייבת לחלק תשלומים,-0.88,-3.44,-2.01,2.10,ב'-ה',120.9,0.000,2.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות אירופה,פטורה,05118823,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,100.92,100.92,-1.51,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.02,-6.50,-6.36,2.39,ב'-ה',4.3,0.000,0.800,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון SB EUR ETF 4Bמגדר,פטורה,05122734,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,102.37,102.37,-0.99,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.41,-8.96,-8.46,1.94,ב'-ה',50.0,0.000,1.050,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B אירופה-מגודרת מטח,פטורה,05102652,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,85.68,85.68,-1.07,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.29,-12.49,-11.74,2.25,ב'-ה',74.2,0.000,1.150,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל אופטימום 4B מנ גרמני,פטורה,05122536,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,115.59,115.59,-0.53,05/12/2018,,,לא מתחייבת לחלק תשלומים,-0.60,-12.89,-11.61,2.12,ב'-ה',135.6,0.000,0.780,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A גרמניה מגודרת מטח,פטורה,05116173,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,131.38,131.27,-1.22,05/12/2018,,,לא מתחייבת לחלק תשלומים,-0.82,-18.09,-18.43,2.43,ב'-ה',25.0,0.000,1.850,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MIDCAP 4A גרמניה מטח,פטורה,05104666,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,190.48,190.34,-0.86,05/12/2018,,,לא מתחייבת לחלק תשלומים,-2.31,-14.01,-15.58,2.56,ב'-ה',44.1,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4B אירו + INDX מט"ח,פטורה,05117973,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,129.27,129.27,-1.17,05/12/2018,,,לא מתחייבת לחלק תשלומים,-1.22,-6.74,-6.28,1.97,ב'-ה',33.4,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 4D זהב,פטורה,05123211,4,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,82.40,82.40,0.76,04/12/2018,,,לא מתחייבת לחלק תשלומים,1.77,0.86,1.47,1.51,,25.0,0.000,0.890,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,4,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,68.57,68.57,1.02,04/12/2018,,,לא מתחייבת לחלק תשלומים,2.36,-1.39,0.18,1.66,ב'-ה',20.0,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,97.45,97.45,-3.43,04/12/2018,,,לא מתחייבת לחלק תשלומים,-4.61,,,,,21.1,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,142.79,142.79,-1.77,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.37,0.67,0.90,2.12,ב'-ה',114.6,0.000,2.250,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,100.23,100.23,-3.32,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.58,-6.58,-4.69,2.04,,324.4,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,175.80,175.80,-3.10,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.42,5.05,5.00,2.51,א'-ה',135.7,0.000,1.950,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות סייבר,פטורה,05131313,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,759.36,759.18,-2.63,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.54,18.03,17.95,2.78,ב'-ה',158.5,0.000,1.980,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D טכנולוגיות נבחרות,פטורה,05101019,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,267.94,267.94,-2.69,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.25,10.12,,2.17,ב'-ה',99.5,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סלע 4D קנאביס,פטורה,05127956,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,73.09,73.09,-4.41,04/12/2018,,,לא מתחייבת לחלק תשלומים,-8.80,,,,,7.5,0.000,1.850,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4D מניות פינטק פלוס,פטורה,05125810,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,107.74,107.74,-3.54,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.25,7.74,,2.70,,65.5,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות רובוטיקה,פטורה,05127253,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,96.41,96.41,-3.37,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.55,,,2.65,,24.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D גלובל אקוויטי,פטורה,05100482,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,156.80,156.80,-2.64,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.58,1.74,2.47,1.93,ב'-ה',44.9,0.000,1.200,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D מניות חול,פטורה,05100821,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,65.70,65.70,-2.25,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-0.29,1.48,1.94,ב'-ה',139.6,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D מניות חו"ל,פטורה,05106331,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,176.11,176.11,-2.92,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.72,4.33,4.87,2.17,ב'-ה',45.1,0.000,2.350,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 4D מניות חו"ל,פטורה,05126099,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1898.62,1897.87,-3.17,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.00,-1.06,2.71,1.95,ב'-ה',39.5,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,100.82,100.82,-4.13,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.45,,,2.64,,96.9,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1468.33,1468.33,-3.16,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.19,0.34,1.14,1.92,ב'-ה',129.6,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,106.33,106.33,-0.63,04/12/2018,,,לא מתחייבת לחלק תשלומים,0.67,-9.94,-8.24,2.31,,3.0,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אניגמה 4D מניות חו"ל,פטורה,05121603,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,118.96,118.85,-1.61,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-0.12,-0.29,2.00,,7.3,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 4D מניות חו"ל,פטורה,05119144,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,125.69,125.69,-2.29,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.46,3.88,4.75,1.90,ב'-ה',21.3,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4D חו"ל,פטורה,05120514,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,764.05,763.82,-2.40,04/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.22,-3.43,,2.04,ב'-ה',33.6,0.000,2.970,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4D מניות חו"ל,פטורה,05112693,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,189.68,189.68,-2.49,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.86,6.30,6.44,1.63,ב'-ה',64.0,0.000,1.950,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4D מניות גלובלי,פטורה,05123302,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,118.00,118.00,-1.81,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.41,3.73,3.91,1.27,,38.1,0.000,1.480,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4C מגמות עתידיות,פטורה,05111190,4,4C,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1724.71,1724.71,-4.20,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.86,,,,ב'-ה',44.5,0.000,1.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D בחירת מניות גלובל,פטורה,05124896,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,99.89,99.89,-1.45,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.16,-6.51,-4.69,1.94,,6.6,0.000,1.200,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D מניות חו"ל,פטורה,05106885,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,88.07,88.07,-2.91,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.79,0.02,0.97,2.01,ב'-ה',97.9,0.000,2.320,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל אופט 4D גלובלי,פטורה,05106869,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,142.18,142.18,-2.19,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.11,0.27,0.64,1.99,ב'-ה',57.7,0.000,0.800,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
טופ אלפא 4D מניות חו"ל,פטורה,05115456,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,196.96,196.84,-2.87,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.54,-3.55,-4.88,1.56,ב'-ה',41.9,0.000,2.440,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D מניות גלובלי,פטורה,05114855,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,133.05,133.05,-3.75,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.34,-5.69,-5.15,3.63,ב'-ה',4.9,0.000,1.640,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל,פטורה,05120977,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,117.44,117.44,-2.12,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.74,2.17,2.66,1.69,,75.6,0.000,1.700,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות גלובלי,פטורה,05117551,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,108.73,108.67,-2.65,04/12/2018,,,לא מתחייבת לחלק תשלומים,0.71,-4.19,,2.69,ב'-ה',2.4,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות גלובלי,פטורה,05122429,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,130.27,130.27,-4.66,04/12/2018,,,לא מתחייבת לחלק תשלומים,-2.82,0.48,2.90,2.23,,13.0,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D מניות גלובלי,פטורה,05123740,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,122.84,122.84,-2.94,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.65,1.42,3.89,1.99,,762.0,0.000,1.500,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4D השקעות,פטורה,05102256,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,280.54,280.48,-1.08,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.09,7.39,5.66,1.03,ב'-ה',31.5,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D מניות חו"ל,פטורה,05126933,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,509.41,509.41,-2.28,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.20,4.94,5.05,1.91,ב'-ה',180.6,0.000,1.840,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות ערך חו"ל,פטורה,05105150,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,468.55,468.55,-1.73,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.40,4.83,5.83,1.75,ב'-ה',5.6,0.000,0.700,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב מניות גלובלי,פטורה,05105887,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,183.63,183.63,-2.31,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.37,10.17,6.94,1.71,ב'-ה',21.4,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D מניות גלובלי,פטורה,05101233,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,109.39,109.39,-2.61,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.55,-1.10,-0.47,2.11,ב'-ה',41.7,0.000,2.630,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא 4D מניות חו"ל,פטורה,05113543,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,138.87,138.87,-3.07,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.17,2.53,3.94,2.20,ב'-ה',18.9,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D מנ דיבדנד גלובלי,פטורה,05100243,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,341.43,341.43,-1.61,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.33,1.11,2.85,1.73,ב'-ה',193.6,0.000,2.680,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות חו"ל קרן נ,פטורה,05110838,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,666.16,666.16,-2.01,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-0.77,0.25,1.60,ב'-ה',117.6,0.000,2.550,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות MID CAP 4D עולמי,פטורה,05105770,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,150.90,150.90,-2.18,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-4.60,-3.47,1.60,ב'-ה',234.7,0.000,1.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות גלובלי,פטורה,05103577,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,203.68,203.68,-3.05,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.09,,,,ב'-ה',10.1,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קבין 4D מניות חו"ל,פטורה,05122411,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,122.35,122.35,-2.95,04/12/2018,,,לא מתחייבת לחלק תשלומים,-1.51,3.48,3.78,2.49,,15.6,0.000,1.700,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות עולם,פטורה,05106349,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,118.03,118.03,-3.02,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-0.65,0.81,2.54,ב'-ה',50.0,0.000,1.500,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D שכב מדד מנ חו"ל,פטורה,05115654,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,164.87,164.87,-2.57,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.66,1.58,2.11,1.93,ב'-ה',114.5,0.000,1.400,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D תיק מני גלובלי,פטורה,05101159,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,78.82,78.82,-2.97,04/12/2018,,,לא מתחייבת לחלק תשלומים,-0.68,2.03,2.67,2.00,ב'-ה',53.3,0.000,1.150,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
