תוצאות חיפוש קרנות נאמנות (סה"כ 2060 קרנות)
 27/12/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,609.11,609.11,-0.35,27/12/2018,,,לא מתחייבת לחלק תשלומים,-4.37,-4.22,-1.01,1.34,א'-ה',26.3,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,106.31,104.23,1.08,26/12/2018,,,לא מתחייבת לחלק תשלומים,-5.79,-3.20,-2.11,0.72,,47.0,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,321.66,315.35,-0.23,27/12/2018,,,לא מתחייבת לחלק תשלומים,-2.93,-3.11,-2.02,0.51,א'-ה',53.2,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,4,4D,גמישות,,,98.54,98.54,0.26,26/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,88.27,88.27,-0.95,20/12/2018,,,לא מתחייבת לחלק תשלומים,-9.98,-11.30,,3.39,,3.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,183.48,183.48,-0.22,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.74,-8.44,-8.30,1.30,א'-ה',382.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,90.39,90.39,2.54,26/12/2018,,,לא מתחייבת לחלק תשלומים,-8.91,-11.48,-11.24,1.59,,26.9,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,102.31,102.31,3.94,26/12/2018,,,לא מתחייבת לחלק תשלומים,-7.97,-7.67,-6.66,1.95,,18.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,207.14,207.14,5.33,26/12/2018,,,לא מתחייבת לחלק תשלומים,-10.00,-9.54,-9.59,2.94,ב'-ה',80.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,101.39,101.39,2.75,26/12/2018,,,לא מתחייבת לחלק תשלומים,-6.26,-6.92,-7.03,1.40,,28.8,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,116.98,116.98,5.98,26/12/2018,,,לא מתחייבת לחלק תשלומים,-12.30,-5.29,-2.26,2.20,ב'-ה',211.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,92.30,92.30,-3.09,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.49,,,0.83,,15.8,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,4,4D,גמישות,,,98.33,98.33,1.59,26/12/2018,,,לא מתחייבת לחלק תשלומים,-3.12,,,,,33.9,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,216.40,216.40,-0.17,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.51,-4.90,-4.35,0.85,א'-ה',1280.4,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,304.46,304.45,-0.01,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.65,-4.50,-2.37,1.27,א'-ה',185.6,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,485.19,485.06,3.05,26/12/2018,,,לא מתחייבת לחלק תשלומים,-9.20,-5.76,-4.68,1.68,ב'-ה',15.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,99.78,99.78,3.09,26/12/2018,,,לא מתחייבת לחלק תשלומים,-6.05,-0.54,,1.49,,10.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,98.17,98.17,2.51,26/12/2018,,,לא מתחייבת לחלק תשלומים,-7.94,-6.17,-5.73,1.05,,139.5,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,143.81,143.81,1.94,26/12/2018,,,לא מתחייבת לחלק תשלומים,-3.45,-0.15,0.75,0.78,ב'-ה',626.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,93.69,93.69,2.83,26/12/2018,,,לא מתחייבת לחלק תשלומים,-7.53,-7.24,-6.48,0.99,ב'-ה',5.8,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,106.91,104.81,2.39,26/12/2018,,,לא מתחייבת לחלק תשלומים,-6.49,-2.44,-1.76,0.78,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,85.53,85.50,-1.29,20/12/2018,,,לא מתחייבת לחלק תשלומים,-7.14,-14.50,,1.64,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,53.44,53.44,2.04,26/12/2018,,,לא מתחייבת לחלק תשלומים,-6.87,14.26,18.07,2.71,ב'-ה',909.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,4,4D,גמישות,,,100.00,100.00,0.00,26/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,252.76,252.76,2.76,26/12/2018,,,לא מתחייבת לחלק תשלומים,-10.76,-11.73,-9.49,1.36,ב'-ה',27.9,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,91.84,91.84,6.60,26/12/2018,,,לא מתחייבת לחלק תשלומים,-11.98,-9.09,,1.43,,4.6,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1331.45,1331.45,2.90,26/12/2018,,,לא מתחייבת לחלק תשלומים,-7.50,-7.47,-7.92,1.30,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,86.31,86.30,4.14,26/12/2018,,,לא מתחייבת לחלק תשלומים,-5.56,-9.74,-9.71,2.73,,13.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,138.80,138.80,-0.09,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.77,-3.00,-1.66,1.75,א'-ה',30.0,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,673.46,673.46,-0.26,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.51,1.54,2.42,1.82,א'-ה',102.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,676.82,676.82,-0.08,27/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-12.87,-9.46,-6.29,2.04,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,105.01,105.01,0.63,27/12/2018,,,לא מתחייבת לחלק תשלומים,-12.98,-7.73,-4.03,1.88,א'-ה',16.5,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,167.72,167.72,0.17,27/12/2018,,,לא מתחייבת לחלק תשלומים,-19.67,-8.86,-3.36,3.37,א'-ה',23.7,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3582.06,3582.06,-0.51,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.53,0.42,1.05,1.72,א'-ה',13.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,125.71,125.71,-0.40,27/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',21.9,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,138.35,138.35,-0.04,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.96,-7.03,-8.96,1.51,א'-ה',11.5,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,112.01,112.01,-0.42,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.19,-6.28,-2.88,1.66,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,280.80,280.80,-0.21,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.49,-1.73,-0.29,1.49,א'-ה',123.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,107.09,107.09,-0.08,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.12,-6.23,-4.78,1.61,א'-ה',38.9,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,160.73,160.73,-0.51,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.16,-2.49,-0.28,1.71,א'-ה',30.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,82.17,82.17,-0.16,27/12/2018,,,לא מתחייבת לחלק תשלומים,-12.01,,,,א'-ה',4.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,157.96,157.96,-0.42,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.62,-8.49,-7.77,1.78,א'-ה',9.9,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,635.32,635.32,-0.13,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.73,-0.01,0.38,1.68,א'-ה',26.2,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,268.61,268.61,0.27,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.04,-3.18,-2.02,1.67,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3097.66,3097.66,-0.37,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.35,-4.06,-2.34,1.63,א'-ה',53.5,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,99.93,99.93,-0.01,27/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,227.65,227.65,-0.42,27/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-7.90,-6.08,-7.42,1.75,א'-ה',47.3,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,222.19,222.19,-0.23,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.61,-4.70,-3.67,1.40,א'-ה',210.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,332.93,332.93,-0.22,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.11,-1.25,0.50,1.55,א'-ה',210.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,94.86,94.85,-0.40,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.94,-2.35,-0.18,1.64,א'-ה',57.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,109.22,109.22,-0.75,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.88,0.18,1.16,1.75,,80.8,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,4,4C,מניות בארץ,מדד מניות,ת"א 125,103.00,103.00,0.41,26/12/2018,,,לא מתחייבת לחלק תשלומים,-9.55,-5.88,-4.24,1.74,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1477.82,1477.82,-0.41,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.51,-1.63,-0.01,1.59,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1831.02,1831.02,-0.38,27/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-7.70,-0.68,1.04,1.71,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,98.59,98.59,-0.47,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.72,-3.44,-1.35,1.64,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,114.14,114.14,-0.48,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.99,-6.47,-5.83,1.72,א'-ה',20.6,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,313.75,313.75,-0.53,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.56,-2.66,-1.86,1.78,א'-ה',15.3,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,4,4C,מניות בארץ,מדד מניות,ת"א 90,2881.08,2881.08,3.21,26/12/2018,,,לא מתחייבת לחלק תשלומים,-8.63,,,1.93,ב'-ה',27.8,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,378.34,378.34,-0.54,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.00,-3.00,-3.68,1.65,א'-ה',166.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2515.75,2515.75,-0.40,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.19,-7.41,-8.01,1.65,א'-ה',223.6,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,697.29,697.29,0.05,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.18,-14.58,-15.10,1.67,א'-ה',137.1,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,316.70,316.70,-0.16,27/12/2018,,,לא מתחייבת לחלק תשלומים,-10.35,-14.98,-15.39,1.80,א'-ה',377.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,333.41,333.41,-0.35,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.85,-15.06,-15.05,1.53,א'-ה',302.3,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,4,4B,מניות בארץ,מדד מניות,יתר,523.25,523.24,1.48,26/12/2018,,,לא מתחייבת לחלק תשלומים,-8.87,-22.69,-23.46,1.55,ב'-ה',7.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,110.67,110.67,-0.08,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.87,-9.32,-9.85,1.28,,15.8,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1089.90,1089.90,0.03,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.79,-13.95,-13.82,1.63,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,4,4B,מניות בארץ,מדד מניות,יתר,97.73,97.73,1.36,26/12/2018,,,לא מתחייבת לחלק תשלומים,-8.54,-14.56,-14.50,1.26,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,4,4B,מניות בארץ,מדד מניות,יתר,203.95,203.95,1.44,26/12/2018,,,לא מתחייבת לחלק תשלומים,-7.82,-13.57,-14.57,1.64,ב'-ה',6.6,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,471.91,471.91,-1.10,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.31,-7.90,-6.77,1.37,א'-ה',283.4,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,369.62,369.62,-0.96,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.14,-9.68,-8.94,1.51,א'-ה',26.6,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
