תוצאות חיפוש קרנות נאמנות (סה"כ 1431 קרנות)
 26/06/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,617.45,617.45,-0.01,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.78,-2.91,2.61,1.85,א'-ה',30.2,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,111.66,109.47,-0.17,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.71,1.66,4.36,0.63,,45.8,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,326.40,320.00,-0.10,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.40,-1.68,0.22,0.59,א'-ה',60.4,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,105.60,105.60,-3.97,25/06/2018,,,לא מתחייבת לחלק תשלומים,1.34,6.12,,,,1.1,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,197.11,197.11,-0.08,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.66,-1.64,-0.82,1.25,א'-ה',491.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,101.69,101.69,-0.93,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.21,-0.41,,1.43,,35.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.63,111.63,-2.34,25/06/2018,,,לא מתחייבת לחלק תשלומים,-1.23,0.74,9.83,2.35,,17.4,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,237.00,237.00,-3.27,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.04,3.50,15.73,2.56,ב'-ה',80.5,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,106.93,106.93,-0.76,25/06/2018,,,לא מתחייבת לחלק תשלומים,-1.26,-1.84,-0.82,1.11,,53.7,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,130.79,128.86,-1.47,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.05,4.32,18.83,1.77,ב'-ה',103.5,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.77,100.77,-0.26,25/06/2018,,,לא מתחייבת לחלק תשלומים,1.12,,,,,10.1,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.85,99.85,0.11,25/06/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,224.20,224.20,0.01,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.15,-1.48,0.72,0.97,א'-ה',1590.1,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,318.76,318.75,-0.04,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.24,-0.01,4.66,1.05,א'-ה',148.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,511.13,511.06,-1.09,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.37,-0.70,,1.46,ב'-ה',13.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,101.15,101.15,-0.71,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.78,0.83,,,,5.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,104.48,104.48,-0.33,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.02,-0.13,,0.87,,126.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,144.14,144.14,-0.20,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.01,0.08,2.21,0.83,ב'-ה',649.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,99.85,99.85,-0.34,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.56,-1.14,6.51,1.45,ב'-ה',8.4,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,109.93,107.77,-0.25,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.28,0.32,0.45,0.78,,54.9,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.72,94.68,-0.87,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.51,-5.32,,,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.48,57.48,-2.84,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.24,22.90,35.53,2.47,ב'-ה',602.0,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,,4D,גמישות,,,110.00,110.00,-0.13,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.37,7.86,,1.66,,19.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,283.05,283.05,0.10,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.69,-1.16,,1.72,ב'-ה',30.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.72,100.72,-0.03,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.37,-0.30,,,,9.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1427.72,1427.72,-0.89,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.70,-0.77,-0.84,1.13,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,103.90,103.90,-2.24,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.04,4.12,9.74,2.17,,15.9,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,103.46,103.46,0.08,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.87,1.01,7.39,1.90,א'-ה',17.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,105.95,105.95,-0.14,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.90,2.24,,,,1.5,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,152.72,152.72,0.08,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.86,0.97,7.34,1.91,א'-ה',171.5,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,112.58,112.58,-0.04,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.31,2.93,16.72,2.10,א'-ה',109.1,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,341.74,341.74,0.08,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.84,0.90,7.13,1.90,א'-ה',109.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,140.29,140.29,0.38,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.27,-1.96,2.33,1.97,א'-ה',32.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,102.08,102.08,0.16,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.10,-0.56,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,685.15,685.15,-0.06,26/06/2018,,,לא מתחייבת לחלק תשלומים,2.33,3.30,9.64,1.88,א'-ה',97.0,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,730.11,730.11,0.21,26/06/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.26,-2.33,1.51,2.11,א'-ה',15.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,287.95,287.95,0.20,26/06/2018,,,לא מתחייבת לחלק תשלומים,-1.52,0.82,3.79,1.57,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,113.83,113.83,-0.05,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.80,0.02,8.15,2.05,א'-ה',15.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,107.17,107.17,0.07,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.86,0.98,7.36,1.90,,6.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,94.12,94.12,0.09,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.86,0.95,7.34,1.90,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,185.00,185.00,0.04,26/06/2018,,,לא מתחייבת לחלק תשלומים,1.41,0.53,9.11,3.60,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,123.58,123.58,0.06,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.30,1.39,9.60,1.78,א'-ה',33.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,151.56,151.56,0.09,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.55,0.57,5.83,1.85,א'-ה',402.2,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,106.65,106.65,0.09,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.56,0.58,5.86,1.85,א'-ה',30.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,144.57,144.57,0.09,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.54,0.58,5.83,1.83,א'-ה',67.2,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,128.06,128.06,0.13,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.33,-0.85,-2.84,2.11,א'-ה',152.1,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,129.29,129.29,0.16,26/06/2018,,,לא מתחייבת לחלק תשלומים,-1.20,-3.77,-3.81,2.03,א'-ה',405.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,142.34,142.34,0.09,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.53,0.45,5.57,1.84,א'-ה',91.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3477.52,3477.52,0.28,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-2.51,2.50,1.60,א'-ה',11.1,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,100.14,100.14,-0.02,26/06/2018,,,לא מתחייבת לחלק תשלומים,-1.04,-3.82,1.08,1.87,,21.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,146.18,146.18,0.15,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.58,-1.77,1.54,2.05,א'-ה',11.4,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.26,116.26,-0.10,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.32,-2.73,-0.72,1.73,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,286.28,286.28,-0.01,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.49,0.19,4.44,1.39,א'-ה',85.8,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.93,112.93,-0.13,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.05,-1.12,-2.12,1.53,א'-ה',38.9,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,165.07,165.07,0.03,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.86,0.15,7.26,1.92,א'-ה',22.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,165.88,165.88,-0.08,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.78,-3.90,-3.28,1.97,א'-ה',10.8,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,98.53,98.53,-0.10,26/06/2018,,,לא מתחייבת לחלק תשלומים,-1.17,-4.40,,1.84,,15.3,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,105.64,105.64,0.09,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.50,0.59,5.75,1.84,א'-ה',25.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,642.96,642.96,-0.01,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.63,1.20,1.79,1.76,א'-ה',30.3,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,282.52,282.52,-0.14,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.15,1.83,5.55,1.43,א'-ה',29.6,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3191.36,3191.36,-0.05,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.36,-1.16,4.38,1.79,א'-ה',52.3,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,231.59,231.59,-0.24,26/06/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.57,-4.45,-4.70,1.90,א'-ה',72.0,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,229.30,229.30,-0.11,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.46,-1.66,0.51,1.40,א'-ה',224.7,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,339.28,339.28,-0.06,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.15,0.63,6.33,1.45,א'-ה',193.0,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.93,96.93,0.08,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.31,-0.21,4.71,1.74,א'-ה',52.9,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
