תוצאות חיפוש קרנות נאמנות (סה"כ 2056 קרנות)
 24/01/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
אפסילון IM ארה"ב מנוטרלת,פטורה,05122668,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,118.19,118.19,0.36,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.78,3.78,-6.86,2.20,ב'-ה',50.3,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מנ ארה"ב מגדר מטח,פטורה,05108006,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,138.25,138.25,-0.08,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.09,6.09,-8.30,2.64,ב'-ה',68.0,0.000,1.200,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות נאסדק מגוד מטח,פטורה,05110671,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,172.63,172.63,0.09,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.35,6.35,-1.07,3.51,ב'-ה',22.9,0.000,2.590,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל A4 ממוקדת סקטורים US,פטורה,05103148,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,220.81,220.79,0.67,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.34,5.34,-8.10,2.67,ב'-ה',12.1,0.000,1.530,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ארה"ב INDEX PLUS,פטורה,05122445,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,126.48,126.48,0.23,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.73,5.73,-3.41,2.40,ב'-ה',5.2,0.000,0.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון IM ארה"ב נקוב$,פטורה,05109848,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב נקובת מט"ח,53.60,53.60,0.18,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.29,2.29,1.37,2.04,ב'-ה',41.1,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4D אירופה,פטורה,05118542,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,86.23,86.23,-0.38,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.53,3.53,-9.45,1.83,ב'-ה',19.1,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אניגמה 4D מניות אירופה,פטורה,05122809,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,130.78,130.56,0.91,23/01/2019,,,לא מתחייבת לחלק תשלומים,7.44,7.44,-3.12,2.31,,126.3,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט אירופה 4D קרן נאמנ,פטורה,05126768,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,353.75,353.75,-0.30,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.97,4.97,-6.73,2.34,ב'-ה',18.3,0.000,2.110,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM אירופה,פטורה,05104948,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,169.27,169.27,0.33,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.84,2.84,,,ב'-ה',31.6,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D אירופה,פטורה,05126149,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,85.61,85.61,0.74,23/01/2019,,,לא מתחייבת לחלק תשלומים,7.07,7.07,,2.62,,0.3,0.000,0.850,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות אירופה,פטורה,05122486,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,96.79,96.63,0.33,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.51,4.51,-8.87,2.06,,24.1,0.000,1.190,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D אנדבנק מנ אירופה,פטורה,05121868,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,91.82,91.82,-0.17,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.98,6.98,-13.39,2.38,,6.4,0.000,1.900,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D אירו STOCK PICK,פטורה,05104781,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,208.75,208.75,-0.07,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.03,6.03,-1.31,1.93,ב'-ה',107.9,0.000,2.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות אירופה,פטורה,05118823,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,97.93,97.93,-0.40,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.94,4.94,-9.27,2.31,ב'-ה',2.8,0.000,1.500,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון ETF אירופה S.B,פטורה,05122734,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,102.88,102.88,0.25,23/01/2019,,,לא מתחייבת לחלק תשלומים,7.48,7.48,-8.51,2.01,ב'-ה',38.7,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B אירופה-מגודרת מטח,פטורה,05102652,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,84.24,84.24,0.17,23/01/2019,,,לא מתחייבת לחלק תשלומים,7.52,7.52,-13.96,2.35,ב'-ה',58.8,0.000,1.150,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל אופטימום 4B מנ גרמני,פטורה,05122536,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,116.33,116.33,0.41,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.37,6.37,-12.34,2.07,ב'-ה',82.6,0.000,0.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A גרמניה מגודרת מטח,פטורה,05116173,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,130.04,129.93,-0.12,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.99,6.99,-18.93,2.42,ב'-ה',19.3,0.000,1.850,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MIDCAP 4A גרמניה מטח,פטורה,05104666,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,193.04,192.89,0.48,23/01/2019,,,לא מתחייבת לחלק תשלומים,10.57,10.57,-12.86,2.68,ב'-ה',30.5,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4B אירו + INDX מט"ח,פטורה,05117973,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,128.47,128.47,-0.05,23/01/2019,,,לא מתחייבת לחלק תשלומים,9.15,9.15,-7.32,2.30,ב'-ה',26.8,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 4D זהב,פטורה,05123211,4,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,83.01,83.01,-0.10,23/01/2019,,,לא מתחייבת לחלק תשלומים,-2.32,-2.32,1.60,1.50,,33.6,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,4,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,70.23,70.22,-0.14,23/01/2019,,,לא מתחייבת לחלק תשלומים,-1.65,-1.65,0.98,1.69,ב'-ה',27.0,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,106.93,106.93,-0.12,23/01/2019,,,לא מתחייבת לחלק תשלומים,24.18,24.18,,7.80,,19.6,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,137.01,137.01,-0.33,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.77,2.77,-3.41,2.16,ב'-ה',106.3,0.000,2.250,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,98.11,98.11,0.48,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.94,5.94,-8.56,2.19,,254.9,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,170.69,170.69,0.29,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.45,4.45,2.00,2.79,א'-ה',118.0,0.000,1.950,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות סייבר,פטורה,05131313,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,748.77,748.59,0.37,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.42,3.42,16.38,2.89,ב'-ה',135.7,0.000,1.980,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D טכנולוגיות נבחרות,פטורה,05101019,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,258.91,258.91,-0.66,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.12,2.12,6.41,2.31,ב'-ה',85.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סלע 4D קנאביס,פטורה,05127956,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,83.39,83.39,0.40,23/01/2019,,,לא מתחייבת לחלק תשלומים,23.63,23.63,,,,5.8,0.000,1.850,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4D מניות פינטק פלוס,פטורה,05125810,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,108.41,108.41,-0.02,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.46,6.46,8.41,2.93,,53.4,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות רובוטיקה,פטורה,05127253,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,93.38,93.38,-0.49,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.89,3.89,,2.73,,17.6,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D גלובל אקוויטי,פטורה,05100482,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,149.89,149.89,-0.27,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.67,3.67,-2.74,2.22,ב'-ה',37.1,0.000,1.800,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D מניות חול,פטורה,05100821,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,63.34,63.34,-0.14,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.80,3.80,-3.87,2.16,ב'-ה',125.3,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D מניות חו"ל,פטורה,05106331,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,171.77,171.77,-0.15,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.76,4.76,1.76,2.44,ב'-ה',39.6,0.000,2.350,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 4D מניות חו"ל,פטורה,05126099,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1814.23,1813.60,-0.04,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.67,4.67,-5.45,2.25,ב'-ה',35.5,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,98.05,98.05,-0.64,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.55,6.55,,3.17,,70.5,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1411.70,1411.70,-0.14,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.45,4.45,-3.53,2.41,ב'-ה',102.3,0.000,1.350,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,104.86,104.86,-0.06,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.79,3.79,-11.18,2.29,,1.9,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אניגמה 4D מניות חו"ל,פטורה,05121603,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,117.29,117.18,0.52,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.36,4.36,-1.52,2.04,,5.5,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 4D מניות חו"ל,פטורה,05119144,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,123.49,123.49,0.27,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.59,4.59,2.07,2.10,ב'-ה',19.7,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4D חו"ל,פטורה,05120514,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,743.02,742.80,0.12,23/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,4.46,4.46,-6.08,2.34,ב'-ה',31.2,0.000,2.970,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4D מניות חו"ל,פטורה,05112693,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,184.86,184.86,0.08,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.48,2.48,3.60,1.85,ב'-ה',61.4,0.000,1.950,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4D מניות גלובלי,פטורה,05123302,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,114.97,114.97,0.30,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.51,2.51,1.06,1.56,,34.4,0.000,1.480,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד מניות גלובאלי,פטורה,05128509,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,108.17,108.17,-0.21,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.09,5.09,,,,0.2,,1.440,0.050,0.35%,איילון קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4C מגמות עתידיות,פטורה,05111190,4,4C,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1694.57,1694.57,0.09,23/01/2019,,,לא מתחייבת לחלק תשלומים,7.92,7.92,,3.47,ב'-ה',27.4,0.000,1.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D מניות חו"ל,פטורה,05106885,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,84.91,84.91,-0.16,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.41,4.41,-3.57,2.26,ב'-ה',86.5,0.000,2.320,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל אופט 4D גלובלי,פטורה,05106869,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,137.70,137.70,-0.03,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.18,3.18,-2.89,2.15,ב'-ה',46.2,0.000,0.800,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות חול ממוקדת,פטורה,05127352,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,85.34,85.34,0.28,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.62,2.62,,,ב'-ה',0.2,0.000,0.850,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טופ אלפא 4D מניות חו"ל,פטורה,05115456,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,182.83,182.72,-0.13,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.56,4.56,-10.47,2.18,ב'-ה',32.6,0.000,2.440,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D מניות גלובלי,פטורה,05114855,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,130.25,130.25,0.08,23/01/2019,,,לא מתחייבת לחלק תשלומים,9.52,9.52,-7.67,3.66,ב'-ה',3.1,0.000,1.640,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל,פטורה,05120977,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,113.53,113.53,-0.12,23/01/2019,,,לא מתחייבת לחלק תשלומים,2.64,2.64,-1.24,1.86,,66.0,0.000,1.700,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות גלובלי,פטורה,05117551,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,104.52,104.47,-0.09,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.30,3.30,-7.89,2.80,ב'-ה',1.8,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות גלובלי,פטורה,05122429,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,125.58,125.58,0.65,23/01/2019,,,לא מתחייבת לחלק תשלומים,8.43,8.43,-3.14,2.82,,11.3,0.000,1.800,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D מניות גלובלי,פטורה,05123740,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,119.12,119.12,-0.72,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.03,6.03,-1.65,2.50,,554.3,0.000,1.500,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4D השקעות,פטורה,05102256,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,271.78,271.73,0.48,23/01/2019,,,לא מתחייבת לחלק תשלומים,1.99,1.99,4.04,1.44,ב'-ה',32.1,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D מניות חו"ל,פטורה,05126933,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,484.05,484.05,-0.09,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.69,4.69,-0.28,2.34,ב'-ה',161.8,0.000,1.840,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות ערך חו"ל,פטורה,05105150,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,453.36,452.78,-0.58,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.24,4.24,1.30,1.92,ב'-ה',4.8,0.000,1.250,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב מניות גלובלי,פטורה,05105887,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,176.47,176.47,-0.31,23/01/2019,,,לא מתחייבת לחלק תשלומים,1.54,1.54,5.87,1.85,ב'-ה',31.9,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D מניות גלובלי,פטורה,05101233,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,106.06,106.06,-0.04,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.30,3.30,-4.11,2.23,ב'-ה',37.6,0.000,2.630,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא 4D מניות חו"ל,פטורה,05113543,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,134.82,134.82,0.08,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.16,4.16,-0.46,2.48,ב'-ה',15.7,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D מנ דיבדנד גלובלי,פטורה,05100243,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,337.45,337.45,0.09,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.20,4.20,-0.07,1.85,ב'-ה',176.1,0.000,2.680,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות חו"ל קרן נ,פטורה,05110838,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,649.11,649.11,-0.03,23/01/2019,,,לא מתחייבת לחלק תשלומים,4.57,4.57,-3.31,1.93,ב'-ה',103.6,0.000,2.550,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות MID CAP 4D עולמי,פטורה,05105770,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,149.74,149.74,-0.20,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.55,5.55,-5.34,1.74,ב'-ה',205.3,0.000,1.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות BUYSIDE חו"ל,פטורה,05128392,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,104.76,104.76,-0.22,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.88,3.88,,,,0.9,,1.450,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות גלובלי,פטורה,05103577,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,195.29,195.29,-0.19,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.83,3.83,,,ב'-ה',9.2,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קבין 4D מניות חו"ל,פטורה,05122411,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,114.48,114.48,0.12,23/01/2019,,,לא מתחייבת לחלק תשלומים,6.19,6.19,-3.17,3.00,,12.1,0.000,1.700,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות עולם,פטורה,05106349,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,116.06,116.06,-0.09,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.71,5.71,-2.31,2.83,ב'-ה',36.6,0.000,1.500,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D שכב מדד מנ חו"ל,פטורה,05115654,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,160.47,160.47,0.03,23/01/2019,,,לא מתחייבת לחלק תשלומים,3.86,3.86,-1.13,2.16,ב'-ה',99.9,0.000,1.400,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D תיק מני גלובלי,פטורה,05101159,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,77.16,77.16,-0.08,23/01/2019,,,לא מתחייבת לחלק תשלומים,5.15,5.15,-0.12,2.26,ב'-ה',46.8,0.000,1.150,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
