תוצאות חיפוש קרנות נאמנות (סה"כ 1525 קרנות)
 24/10/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.59,100.59,-0.96,23/10/2018,,,לא מתחייבת לחלק תשלומים,-0.28,-0.41,2.47,0.92,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.36,111.14,-0.63,23/10/2018,,,לא מתחייבת לחלק תשלומים,-0.72,3.45,5.53,0.68,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,92.54,92.51,-1.14,23/10/2018,,,לא מתחייבת לחלק תשלומים,-4.51,-7.49,,1.08,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.01,57.01,-1.43,23/10/2018,,,לא מתחייבת לחלק תשלומים,-5.78,21.89,35.35,1.85,ב'-ה',1024.6,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,293.83,293.83,-1.60,23/10/2018,,,לא מתחייבת לחלק תשלומים,0.49,2.61,,1.56,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,103.27,103.27,-1.09,23/10/2018,,,לא מתחייבת לחלק תשלומים,-2.04,2.23,,0.96,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1423.79,1423.79,-0.87,23/10/2018,,,לא מתחייבת לחלק תשלומים,-2.74,-1.05,-0.21,1.02,ב'-ה',20.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,93.33,93.33,-0.26,23/10/2018,,,לא מתחייבת לחלק תשלומים,-6.94,-5.08,-2.13,1.77,,15.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,107.96,107.96,0.45,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.12,5.40,11.97,1.77,א'-ה',42.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,109.91,109.91,0.48,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.74,6.06,,1.74,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,159.34,159.34,0.45,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.13,5.35,11.90,1.77,א'-ה',178.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,124.21,124.21,1.00,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.44,13.57,22.53,1.94,א'-ה',379.3,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,356.36,356.36,0.45,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.13,5.22,11.69,1.77,א'-ה',89.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,147.90,147.90,0.31,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.49,3.36,6.69,1.76,א'-ה',31.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,725.14,725.14,0.65,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.71,9.33,11.82,1.74,א'-ה',99.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,747.26,747.26,0.60,24/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-3.63,-0.04,5.32,2.00,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,118.78,118.78,0.40,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.64,4.37,11.88,1.84,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,111.89,111.89,0.45,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.12,5.43,11.96,1.77,,18.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,98.17,98.17,0.44,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.14,5.30,11.85,1.77,א'-ה',103.9,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,200.54,200.54,0.82,24/10/2018,,,לא מתחייבת לחלק תשלומים,-6.02,8.98,18.71,3.25,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,129.27,129.27,0.19,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.28,6.06,12.96,1.64,א'-ה',70.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,158.62,158.62,0.58,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.23,5.26,11.09,1.69,א'-ה',380.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,111.63,111.63,0.58,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.23,5.27,11.12,1.69,א'-ה',60.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,151.23,151.23,0.57,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.19,5.21,11.14,1.68,א'-ה',67.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,134.95,134.95,0.84,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.61,4.48,11.18,1.63,א'-ה',152.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,134.02,134.02,0.88,24/10/2018,,,לא מתחייבת לחלק תשלומים,-4.07,-0.25,4.57,1.56,א'-ה',335.0,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,148.92,148.92,0.57,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.24,5.10,10.85,1.68,א'-ה',98.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3787.03,3787.03,0.39,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.57,6.17,10.74,1.47,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,102.25,102.25,0.62,24/10/2018,,,לא מתחייבת לחלק תשלומים,-4.01,-1.80,3.25,1.44,,16.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,153.48,153.48,1.40,24/10/2018,,,לא מתחייבת לחלק תשלומים,-1.69,3.14,10.63,1.44,א'-ה',11.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,120.01,120.01,0.41,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.55,0.41,5.94,1.51,א'-ה',24.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,298.83,298.83,0.30,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.13,4.58,9.52,1.19,א'-ה',110.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,115.96,115.96,0.47,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.45,1.53,3.28,1.39,א'-ה',40.4,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,171.92,171.92,0.84,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.73,4.30,10.54,1.58,א'-ה',32.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,91.94,91.94,0.73,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.39,,,,א'-ה',4.4,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,173.21,173.21,0.88,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.79,0.34,3.27,1.74,א'-ה',10.7,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,103.46,103.46,0.71,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.03,0.39,,1.61,,9.7,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,110.72,110.72,0.58,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.22,5.43,11.29,1.69,א'-ה',49.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,673.12,673.12,0.11,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.98,5.94,7.66,1.38,א'-ה',27.0,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,289.78,289.78,0.58,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.40,4.45,9.13,1.26,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3298.88,3298.88,0.28,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.28,2.17,6.40,1.59,א'-ה',54.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,239.83,239.83,0.99,24/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-3.75,-1.05,2.91,1.54,א'-ה',55.2,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,235.58,235.58,0.37,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.79,1.04,5.14,1.27,א'-ה',224.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,354.26,354.26,0.64,24/10/2018,,,לא מתחייבת לחלק תשלומים,-2.81,5.08,10.94,1.29,א'-ה',209.2,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.70,101.70,0.48,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.05,4.71,10.53,1.48,א'-ה',55.4,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,118.47,118.47,0.94,24/10/2018,,,לא מתחייבת לחלק תשלומים,-3.30,8.67,14.57,1.35,,58.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
