"תוצאות חיפוש קרנות נאמנות (סה""כ 1437 קרנות)",,,,,,,,,,,,,,,,,,,,,,,,,,
 31/07/2018 ***,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
שם,מעמד מס*,"מס' ני""ע",קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,"קרן קפ""מ אומדן תשואה שנתית","קרן קפ""מ תאריך נכונות****",מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,"שווי נכסים (מליוני ש""ח)",שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
"טופ אלפא 4D מניות חו""ל",פטורה,5115456,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",208.91,208.8,-0.54,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.69,2.31,7.53,1.41,ב'-ה',45.9,0,2.44,0.07,0.35%,"מיטב דש קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
טנדם 4D מניות גלובלי,פטורה,5114855,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",154.17,154.17,-2.58,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.13,9.29,15.18,2.88,ב'-ה',6.5,0,1.64,0.07,0.35%,"אלומות ניהול קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
"ילין 4D מניות חו""ל",פטורה,5120977,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",123.42,123.42,-0.43,30/07/2018,,,לא מתחייבת לחלק תשלומים,4.16,7.37,17.5,1.67,,72.2,0,1.7,0.04,0.35%,"ילין לפידות-ניהול קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
מגדל 4D מניות גלובלי,פטורה,5117551,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",119.67,119.61,-0.81,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.26,5.46,,2.47,ב'-ה',3.2,0,1.85,0.05,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
מודלים 4D מניות גלובלי,פטורה,5122429,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",136.74,136.74,0.01,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.19,5.47,18.17,1.68,,13.1,0,2,0.05,0.35%,"מודלים קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
מור 4D מניות גלובלי,פטורה,5123740,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",136.19,136.19,0.62,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.59,12.44,27.32,1.99,,639.6,0,1.5,0.04,0.35%,"מור ניהול קרנות נאמנות (2013) בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
מיטב 4D השקעות,פטורה,5102256,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",277.88,277.82,1.17,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.69,6.37,10.34,1.33,ב'-ה',30,0,1.49,0.05,0.35%,"מיטב דש קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"מיטב 4D חו""ל",פטורה,5105887,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",186.88,186.8,-0.58,30/07/2018,,,לא מתחייבת לחלק תשלומים,4.16,12.07,13.8,1.63,ב'-ה',17.4,0,1.49,0.05,0.35%,"מיטב דש קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"מיטב 4D מניות חו""ל",פטורה,5126933,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",519.38,518.91,-0.76,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.15,6.9,21.54,1.94,ב'-ה',154.6,0,1.84,0.05,0.35%,"מיטב דש קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
"מיטב 4D מניות ערך חו""ל",פטורה,5105150,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",492.71,492.71,-0.01,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.36,10.24,,1.79,ב'-ה',7,0,0.7,0.05,0.35%,"מיטב דש קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
סיגמא 4D מניות גלובלי,פטורה,5101233,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",118.07,118.07,-0.56,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.08,6.74,18.26,2.04,ב'-ה',44.9,0,2.63,0.04,0.35%,"סיגמא קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
"סיגמא 4D מניות חו""ל",פטורה,5113543,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",146.98,146.98,-1.14,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.43,8.52,21.09,2.09,ב'-ה',12.6,0,1.25,0.04,0.35%,"סיגמא קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
פסגות 4D מנ דיבדנד גלובלי,פטורה,5100243,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",362.88,362.88,-0.83,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.75,7.46,17.04,1.84,ב'-ה',216.9,0,2.68,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
פסגות 4D מני גלובלי ממוקד,פטורה,5103577,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",223.47,223.47,-1.56,30/07/2018,,,לא מתחייבת לחלק תשלומים,-0.33,-1.65,10.6,2.61,ב'-ה',17.3,0,1.65,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
"פסגות 4D מניות חו""ל קרן נ",פטורה,5110838,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",707.83,707.83,-1,30/07/2018,,,לא מתחייבת לחלק תשלומים,0.69,5.44,21.13,1.6,ב'-ה',133.4,0,2.55,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
פסגות MID CAP 4D עולמי,פטורה,5105770,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",165.39,165.39,-0.74,30/07/2018,,,לא מתחייבת לחלק תשלומים,0.55,4.56,20.12,1.73,ב'-ה',263.3,0,1.92,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
"קבין 4D מניות חו""ל",פטורה,5122411,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",131.13,131.13,-1.55,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.8,10.91,20.4,2.6,,12.2,0,1.7,0.07,0.35%,"אלומות ניהול קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
קסם אק 4D מניות עולם,פטורה,5106349,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",128.49,128.49,-1.42,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.13,8.16,20.53,2.37,ב'-ה',54.5,0,1.5,0.07,0.35%,"קסם קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
"קסם אק 4D שכב מדד מנ חו""ל",פטורה,5115654,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",175.06,175.06,-0.45,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.1,7.86,19.75,2.11,ב'-ה',116.2,0,1.4,0.03,0.35%,"קסם קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
רוטשילד 4D תיק מני גלובלי,פטורה,5101159,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",84.4,84.4,-0.94,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.39,9.26,22.55,2.06,ב'-ה',46.8,0,1.15,0.06,0.35%,"אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע""מ","יובנק חברה לנאמנות בע""מ"
תכלית 4D TTF סל מניות חול,פטורה,5121322,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",118.22,118.22,-0.03,30/07/2018,,,לא מתחייבת לחלק תשלומים,4.36,8.36,19.34,1.96,,79.1,0,0.45,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
תכלית MSCI WORLD 4D TTF,פטורה,5124573,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",116.6,116.6,0.17,30/07/2018,,,לא מתחייבת לחלק תשלומים,4.25,8.68,18.69,1.55,,57.1,0,0.31,0.03,לא נגבית עמלת הפצה,"מיטב דש קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
"תמיר פישמן 4D מניות חו""ל",פטורה,5127097,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל חשופת מט""ח",106.37,106.37,-1.53,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.05,,,,,1.7,0,1.69,0.04,0.35%,"תמיר פישמן קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
אלטשולר 4B מנ מוגנת מטח,פטורה,5108329,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",157.52,157.52,-1.45,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.78,4.13,11.91,2.43,ב'-ה',231.8,0,1.78,0.04,0.35%,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
אלטשולר 4B שווק מפותחים,פטורה,5118609,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",136.07,136.07,-1.14,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.59,1.39,7.21,2.1,ב'-ה',906.1,0,0.8,0.04,0.35%,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
אלפא טק 4B גלוב-מגודר מטח,פטורה,5125844,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",99.61,99.61,-0.58,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.35,-0.14,,,,1.2,0,0.5,0.04,0.35%,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"הראל 4B סקטור מגודרת מט""ח",פטורה,5100771,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",156.07,156.07,-0.35,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.8,-0.01,9.27,2.1,ב'-ה',164.9,0,0.97,0.04,0.35%,"הראל-פיא קרנות נאמנות בע""מ","פי דאבליו סי חברה לנאמנויות (1971) בע""מ"
מגדל 4A טכנו חדש נטרל מטח,פטורה,5116165,,4A,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",53.47,53.45,-3.45,30/07/2018,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',4.7,0,1.25,0.06,0.35%,"מגדל קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
מור 4B מנ גלוב מוגנת מטח,פטורה,5125927,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",112.11,112.11,0.31,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.53,9.04,,2.06,,21.9,0,1.65,0.03,0.35%,"מור ניהול קרנות נאמנות (2013) בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
"מיטב 4B חו""ל מוגנת מט""ח",פטורה,5121736,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",129.8,129.78,-0.05,30/07/2018,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',64.7,0,1.49,0.04,0.35%,"מיטב דש קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
פסגות 4B מודל סקטור מוגנ,פטורה,5118872,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",127.5,127.5,-0.45,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.19,2.81,8.19,1.55,ב'-ה',45.6,0,0.97,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
פסגות 4B מנ עולמ מוגנ מטח,פטורה,5123435,,4B,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",126.16,126.16,-1.21,30/07/2018,,,לא מתחייבת לחלק תשלומים,2.83,6.37,15.62,1.99,,8.2,0,0.95,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
קסם INDEXX D.TECH 4A KTF,פטורה,5127857,,4A,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל מוגנת מט""ח",98.81,98.81,-4.26,30/07/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0,0,0.025,לא נגבית עמלת הפצה,"קסם קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
הראל פיא 4D מנ חול-נקוב $,פטורה,5110531,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל נקובת מט""ח",176.59,176.59,0.12,30/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.66,7.24,19.44,1.78,ב'-ה',29.8,0,1.81,0.04,0.35%,"הראל-פיא קרנות נאמנות בע""מ","פי דאבליו סי חברה לנאמנויות (1971) בע""מ"
"ילין 4D מניות חו""ל נקוב $",פטורה,5127089,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל נקובת מט""ח",102.49,102.49,-0.23,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.2,,,,,15.3,0,1.5,0.05,0.35%,"ילין לפידות-ניהול קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
פסגות 4D מנ עולמי נקוב $,פטורה,5106653,,4D,"מניות בחו""ל","מניות כללי בחו""ל","מניות כללי בחו""ל נקובת מט""ח",25.79,25.79,0.21,30/07/2018,,,לא מתחייבת לחלק תשלומים,4.72,6.44,14.1,1.62,ב'-ה',28.9,0,1.59,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
איילון 0F אקסטרים דולר פ3,פטורה,5117809,,0F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,94.19,93.8,0.72,31/07/2018,,,לא מתחייבת לחלק תשלומים,1.83,19.14,18.87,2.75,א'-ה',10.3,0.4,1.5,0.08,0.35%,"איילון קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
מודלים 0F לונג דולר פי 3,פטורה,5114301,,0F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,70.53,70.25,0.7,31/07/2018,,,לא מתחייבת לחלק תשלומים,1.97,19.72,19.05,2.84,א'-ה',29.1,0.4,1.5,0.05,0.35%,"מודלים קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
איילון 60 תא 35 פי 3,פטורה,5117692,,60,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,158.04,157.41,-0.01,31/07/2018,,,לא מתחייבת לחלק תשלומים,12.69,10.16,24.76,5.65,א'-ה',10.9,0.4,1.5,0.08,0.35%,"איילון קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
איילון 6A אקסטרי תא125 פ3,פטורה,5117684,,6A,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,152.36,151.75,0.07,31/07/2018,,,לא מתחייבת לחלק תשלומים,9.79,6.15,22.4,5.59,א'-ה',5.8,0.4,1.5,0.08,0.35%,"איילון קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
איילון 6D S&P 500 פי 3,פטורה,5117759,,6D,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,470.5,468.56,-3.95,30/07/2018,,,לא מתחייבת לחלק תשלומים,9.29,5.8,42.38,7.75,ב'-ה',63.8,0.4,1.85,0.08,0.35%,"איילון קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
אלטשולר 6F קרן ממונפת,פטורה,5105895,,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,515.39,515.39,-0.33,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.73,3.37,12.28,1.11,ב'-ה',139.8,0,3.49,0.05,0.35%,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
ברק 6F אסטרטגיות,פטורה,5122676,,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,173.58,173.58,-0.01,30/07/2018,,,לא מתחייבת לחלק תשלומים,4.33,12.37,33.92,4.25,,12.4,0,2.5,0.08,0.35%,"איילון קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
דיקלה 6A מעוף כפלים-ממונפ,פטורה,5103304,,6A,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,379.11,379.11,0.03,31/07/2018,,,לא מתחייבת לחלק תשלומים,8.3,5.22,13.8,3.89,א'-ה',30,0,2.81,0.05,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
מגדל 6B גרמניה כפליים גדר,פטורה,5123054,,6B,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,154.15,154.15,0.07,30/07/2018,,,לא מתחייבת לחלק תשלומים,11.04,-5.47,0.78,4.42,ב'-ה',3.6,0,2.8,0.05,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
"מגדל F6 נאסד""ק כפליים",פטורה,5126438,,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,283.43,281.99,-5.58,30/07/2018,,,לא מתחייבת לחלק תשלומים,3.65,24.6,56.77,5.9,ב'-ה',152.4,0.5,3.6,0.06,0.35%,"מגדל קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
מגדל TOTAL RETURN 6Fממונפ,פטורה,5112602,,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,115.64,115.57,1.93,30/07/2018,,,לא מתחייבת לחלק תשלומים,-2.48,-6.25,-13.7,0.95,ב'-ה',4.9,0,2.7,0.05,0.35%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
קבין 6F השקעות- ממונפת,פטורה,5115050,,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,227.48,227.48,-2.6,30/07/2018,,,לא מתחייבת לחלק תשלומים,1.62,13.39,23.72,3.56,ב'-ה',14,0,2.8,0.07,0.35%,"אלומות ניהול קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
תטא 6F ניהול חוזים ואופצי,פטורה,5109798,,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,207.74,207.67,0.03,30/07/2018,,,לא מתחייבת לחלק תשלומים,-1.02,-17.43,-11.1,3.4,ב'-ה',19.3,0,5,0.1,0.35%,"איילון קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
פסגות 0A ! קונצ לונג שורט,פטורה,5111364,,0A,ממונפות ואסטרטגיות,ממונפות אחר,,171.44,171.44,0.12,31/07/2018,,,לא מתחייבת לחלק תשלומים,-0.76,-2.63,-0.99,0.28,א'-ה',108,0,1.13,0.04,0.35%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
איביאי 00 כספ פטורה,פטורה,5103510,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,134.51,134.51,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0,0.04,0.08,0,א'-ה',322.6,0,0.11,0.02,0.10%,אי.בי.אי. ניהול קרנות נאמנות,"יובנק חברה לנאמנות בע""מ"
איילון 00 כספית,פטורה,5117700,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,102.04,102.04,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0,0,0.06,0,א'-ה',96.7,0,0.17,0.02,0.10%,"איילון קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
אלטשולר 00 כספ תרומ קהילה,פטורה,5105820,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,123.9,123.9,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-0.03,-0.06,0,א'-ה',649.9,0,0.16,0.02,0.10%,"אלטשולר-שחם ניהול קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
אנליסט 00 כספית,פטורה,5120852,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,337.03,337.03,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.06,0.11,0,א'-ה',690.1,0,0.12,0.01,0.10%,"אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"אנליסט 00 כספית ללא נע""מ",פטורה,5121140,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.63,100.53,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.02,0.09,0.16,0,,108.3,0.1,0.01,0.01,0.10%,"אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
הראל 00 כספית מגמת ריבית,פטורה,5127790,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.02,100.02,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0,0.1,0.01,0.10%,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
הראל 00 כספית שקלית,פטורה,5119409,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.42,100.42,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.05,0.07,0,א'-ה',476.4,0,0.1,0.01,0.10%,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"הראל פיא 00 פק""מ כספית",פטורה,5113741,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,109.37,109.37,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.02,0.03,0,א'-ה',1317.2,0,0.16,0.01,0.10%,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
מגדל 00 כספית מגמת ריבית,פטורה,5122353,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.27,100.27,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0,0.03,0.09,0,א'-ה',236.6,0,0.1,0.01,0.10%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
מגדל 00 כספית פרימיום קרן,פטורה,5103619,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,116.64,116.64,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.04,0.09,0,א'-ה',1423.2,0,0.1,0.01,0.10%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
מגדל 00 כספית שקלית,פטורה,5102991,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,142.32,142.32,0.01,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.04,0.09,0,א'-ה',333.5,0,0.13,0.01,0.10%,"מגדל קרנות נאמנות בע""מ","אלמגור - בריטמן נאמנויות בע""מ"
מור כספית 00,פטורה,5119813,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.71,100.65,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.11,0.2,0,א'-ה',185.8,0.06,0.04,0.01,0.10%,"מור ניהול קרנות נאמנות (2013) בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
מיטב 00 כספית,פטורה,5123898,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,1006.65,1005.64,-0.01,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.04,0.17,0.35,0,,54.4,0.1,0,0.01,0.10%,"מיטב דש קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
מיטב 00 כספית לריבית עולה,פטורה,5120944,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,1006.08,1006.08,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.07,0.14,0,א'-ה',2101.8,0,0.13,0.01,0.10%,"מיטב דש קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
מיטב 00 כספית פרמיום,פטורה,5110937,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,113.75,113.75,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.06,0.12,0,א'-ה',1249.9,0,0.16,0.02,0.10%,"מיטב דש קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
מיטב ישיר 00 כספית,פטורה,5106323,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,132.14,132.14,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.02,0.06,0.11,0,א'-ה',1475.9,0,0.18,0.02,0.10%,"מיטב דש קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
"פסגות 00 כספית ללא נע""מ",פטורה,5118294,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,101.22,101.22,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0,0.03,0.05,0,א'-ה',165.4,0,0.1,0.02,0.10%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
פסגות 00 כספית ממוקדת,פטורה,5118518,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.84,100.84,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.03,0.03,0,א'-ה',978.8,0,0.16,0.02,0.10%,"פסגות קרנות נאמנות בע""מ","יובנק חברה לנאמנות בע""מ"
קסם אק 00 כספי ריבית עולה,פטורה,5122585,,0,קרן כספית,כספית שקלית,כספית שקלית כללי,100.27,100.27,0,31/07/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.05,0.07,0,,920.2,0,0.15,0.01,0.10%,"קסם קרנות נאמנות בע""מ","חברה לנאמנות של בנק אגוד בע""מ"
הראל 0D כספ דולר מגמ ריבי,פטורה,5127808,,0D,קרן כספית,"כספית מט""חית",חשופת דולר,100.26,100.26,0.82,30/07/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0,0.2,0.02,0.10%,"הראל-פיא קרנות נאמנות בע""מ","מזרחי טפחות חברה לנאמנות בע""מ"
