תוצאות חיפוש קרנות נאמנות (סה"כ 1446 קרנות)
 02/10/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אפסילון ETF 4D שוק עוררSB,פטורה,05119722,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,102.69,102.69,1.24,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.09,-4.12,-3.02,1.70,ב'-ה',4.4,0.000,1.400,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל פיא 4D מנ שוק מתעורר,פטורה,05101209,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,137.23,137.23,0.82,27/09/2018,,,לא מתחייבת לחלק תשלומים,1.13,-3.13,-2.33,1.91,ב'-ה',18.4,0.000,2.170,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל 4D ברזיל ואמריקה לטי,פטורה,05100912,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,81.69,81.61,2.05,27/09/2018,,,לא מתחייבת לחלק תשלומים,6.51,-12.85,-14.44,3.12,ב'-ה',4.7,0.000,1.950,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D הודו קרן נאמנות,פטורה,05103759,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,209.47,209.30,-0.38,27/09/2018,,,לא מתחייבת לחלק תשלומים,-7.35,-6.78,-3.53,2.12,ב'-ה',24.8,0.000,2.950,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 4D שווקים מתעוררים,פטורה,05131339,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,394.69,394.34,0.95,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.91,-5.93,-5.44,2.14,ב'-ה',10.9,0.000,1.960,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות INDEX PLUS 4B-מוגנת,פטורה,05119565,,4B,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,104.38,104.38,0.60,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.58,-8.57,-3.44,2.29,ב'-ה',50.0,0.000,1.390,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D שווקים מתעוררי,פטורה,05106679,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,122.41,122.41,1.02,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.39,-3.33,-1.39,1.82,ב'-ה',26.3,0.000,2.430,0.050,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
4D MTF אוסטרליהS&P/ASX200,פטורה,05124128,,4D,מניות בחו"ל,מניות גאוגרפי,חו"ל גיאוגרפי אחר,102.41,102.41,0.43,27/09/2018,,,לא מתחייבת לחלק תשלומים,-2.68,1.32,3.39,1.51,ב'-ה',35.1,0.000,0.400,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
NIKKEI 225 4A MTF מגודרת,פטורה,05121454,,4A,מניות בחו"ל,מניות גאוגרפי,אסיה,119.68,119.68,0.55,27/09/2018,,,לא מתחייבת לחלק תשלומים,6.27,6.90,24.37,1.65,ב'-ה',76.3,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4D אסיה,פטורה,05127352,,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,99.75,99.75,0.10,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.42,,,,,0.2,0.000,1.250,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות 4D יפן STOCK PICK,פטורה,05104278,,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,219.17,219.17,1.20,27/09/2018,,,לא מתחייבת לחלק תשלומים,1.00,0.33,5.81,1.71,ב'-ה',119.0,0.000,1.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D סין קרן נאמנות,פטורה,05103593,,4D,מניות בחו"ל,מניות גאוגרפי,סין,192.73,192.73,1.68,27/09/2018,,,לא מתחייבת לחלק תשלומים,1.04,-5.28,-1.81,2.33,ב'-ה',11.2,0.000,2.040,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
דיקלה 4D סין קרן נאמנות,פטורה,05131438,,4D,מניות בחו"ל,מניות גאוגרפי,סין,328.99,328.68,0.56,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.91,-4.76,-3.29,2.51,ב'-ה',24.0,0.000,2.640,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF טכנולוגיה ארה"ב,פטורה,05124367,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,140.09,140.09,1.21,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.67,21.19,28.30,1.77,ב'-ה',99.7,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF מניו צמיחה US ראסל,פטורה,05124730,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,132.81,132.81,1.20,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.34,19.38,26.01,1.38,ב'-ה',32.0,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF מניות ערך US ראסל,פטורה,05124722,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,111.26,111.26,0.61,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.31,5.70,10.53,1.03,,8.2,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF פיננסים ארה"ב,פטורה,05122742,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,145.81,145.81,0.32,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.67,3.02,14.03,1.85,ב'-ה',74.8,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF תעשיה ארה"ב,פטורה,05124383,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,120.70,120.70,0.79,27/09/2018,,,לא מתחייבת לחלק תשלומים,1.93,7.72,16.01,1.46,ב'-ה',12.3,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CNSM DISCRETIONARY 4D MTF,פטורה,05127758,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,101.21,101.21,0.95,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.67,,,,,1.9,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CONSUMER STAPLES 4D MTF,פטורה,05127741,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,97.52,97.52,0.42,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.27,,,,,2.4,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
EROSPACE&DEFNC US 4D MTF,פטורה,05124664,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,149.67,149.67,1.11,27/09/2018,,,לא מתחייבת לחלק תשלומים,3.58,22.57,31.72,1.65,,152.7,0.000,0.600,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
INDX US E-COMMERCE 4D MTF,פטורה,05127402,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,111.41,111.41,1.33,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.78,,,,,108.2,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
NASDAQ 100 PTF,פטורה,05127766,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,99.68,99.68,1.40,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.32,,,,,0.3,0.000,0.000,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
RUSSELL 2000 4D MTF,פטורה,05118344,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,171.53,171.53,0.66,27/09/2018,,,לא מתחייבת לחלק תשלומים,-2.66,13.57,21.19,1.18,ב'-ה',52.8,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF,פטורה,05117478,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,207.57,207.57,0.88,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.30,13.35,19.22,1.11,ב'-ה',800.3,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF סד-2,פטורה,05122627,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,133.70,133.70,0.89,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.32,13.32,19.24,1.11,ב'-ה',83.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
S&P 500 4D PTF,פטורה,05127469,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,104.97,104.97,0.80,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.14,,,,,8.0,0.000,0.000,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
S&P HEALTH CARE 4D MTF,פטורה,05127691,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,102.96,102.96,1.12,27/09/2018,,,לא מתחייבת לחלק תשלומים,2.24,,,,,2.7,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P500 DIV ARIST 4D MTF,פטורה,05122924,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,125.41,125.41,0.34,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.50,8.82,17.19,1.01,ב'-ה',58.9,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
US REGIONAL BANK 4D MTF,פטורה,05125083,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,116.17,116.17,-0.19,27/09/2018,,,לא מתחייבת לחלק תשלומים,-5.38,6.14,,2.00,,12.3,0.000,0.400,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4D סל NASDAQ 100,פטורה,05117585,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,274.58,274.58,1.45,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.45,22.81,27.23,1.71,ב'-ה',547.5,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל RUSSELL 2000,פטורה,05124284,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,120.58,120.58,0.64,27/09/2018,,,לא מתחייבת לחלק תשלומים,-2.66,13.73,21.33,1.18,,22.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל S&P 500,פטורה,05117601,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,207.72,207.72,0.86,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.27,13.22,19.09,1.11,ב'-ה',166.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל SP HEALTH CA,פטורה,05122908,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,149.39,149.39,1.06,27/09/2018,,,לא מתחייבת לחלק תשלומים,2.20,18.70,17.96,1.24,ב'-ה',21.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל פיננסים US,פטורה,05123997,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,114.24,114.24,0.29,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.68,3.24,14.43,1.85,,19.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל ריט ארה"ב,פטורה,05122692,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,116.03,116.03,1.35,27/09/2018,,,לא מתחייבת לחלק תשלומים,-3.59,1.35,-2.41,1.83,,16.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי BLUESTAR GLOBAL 4D,פטורה,05122437,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,110.54,110.54,-0.92,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.78,7.19,14.74,1.73,,8.9,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי D.A. MODEL 4D,פטורה,05127493,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,114.86,114.86,0.75,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.77,,,,,74.8,0.000,1.350,0.030,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי LOW VOL HIG DIV 4D,פטורה,05123419,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,104.11,104.11,0.70,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.51,2.61,5.65,1.00,,19.9,0.000,0.500,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי SOLACTIV US NET 4D,פטורה,05127147,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,123.56,123.56,1.35,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.91,,,2.47,,115.2,0.000,0.500,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות חו"ל,פטורה,05108261,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,107.65,107.65,0.01,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.82,15.43,25.38,1.45,ב'-ה',49.4,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D אסאנפי500 נוהל,פטורה,05105531,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,185.40,185.40,0.20,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.36,10.40,13.69,1.00,ב'-ה',103.0,0.000,1.200,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט מניות גלובלי 4D US,פטורה,05105929,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,135.44,135.44,0.47,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.16,8.29,12.06,1.22,א'-ה',66.5,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM ארה"ב,פטורה,05119003,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,151.26,151.26,0.46,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.59,10.23,16.11,0.83,ב'-ה',152.7,0.000,0.990,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D חו"ל US,פטורה,05111414,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,1458.76,1458.76,0.70,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.74,8.92,13.95,1.28,ב'-ה',41.3,0.000,2.800,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
כוון 4D מנWALL STREETגלוב,פטורה,05115373,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,192.92,192.92,0.49,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.32,9.37,14.30,1.74,ב'-ה',32.5,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4D מניות ארה"ב,פטורה,05117536,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,142.83,142.81,0.43,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.42,13.50,20.54,1.16,ב'-ה',21.8,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות ארה"ב,פטורה,05101589,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,181.03,181.03,0.40,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.00,4.64,15.99,1.61,ב'-ה',73.3,0.000,2.150,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אלפא וי 4D מניות חול,פטורה,05127022,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,105.92,105.89,0.89,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.32,5.89,,1.28,,5.4,0.000,1.490,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D ארה"ב INDEX PLUS,פטורה,05118112,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,198.92,198.92,0.83,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.05,11.13,16.21,1.07,ב'-ה',269.6,0.000,1.840,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D ארה"ב ממוקדת,פטורה,05110184,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,229.11,229.11,0.70,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.36,10.56,18.65,1.02,ב'-ה',238.1,0.000,1.720,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות USA פלוס,פטורה,05100151,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,158.85,158.85,0.84,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.03,2.61,6.11,1.27,ב'-ה',5.9,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4D KTF פיננסים S&P US,פטורה,05125604,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,109.15,109.15,0.35,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.60,3.53,,1.87,,12.0,0.000,0.000,0.020,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם S&P 500 4D KTF,פטורה,05124482,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,127.08,127.08,0.93,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.39,14.04,20.18,1.12,,185.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 4D מני צמיחה מומנט,פטורה,05103486,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,129.05,129.05,1.19,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.70,14.18,16.54,1.43,ב'-ה',11.3,0.000,2.140,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית D.J INDUSTR 4D TTF,פטורה,05124581,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,128.55,128.55,0.77,27/09/2018,,,לא מתחייבת לחלק תשלומים,1.48,11.46,21.99,1.30,,5.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית NASDAQ 100 4D TTF,פטורה,05124532,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,116.36,116.36,1.45,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.55,,,1.71,,22.1,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית PHLX SCNDUCT 4D TTF,פטורה,05127329,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,107.98,107.98,1.00,27/09/2018,,,לא מתחייבת לחלק תשלומים,-2.72,,,,,171.9,0.000,0.600,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית S&P 500 4D TTF,פטורה,05113998,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,337.30,337.30,0.86,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.20,13.14,19.03,1.10,ב'-ה',410.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
2000 RUSSELL 4A MTF מגודר,פטורה,05118336,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,165.51,165.51,0.08,27/09/2018,,,לא מתחייבת לחלק תשלומים,-2.52,8.10,18.90,1.38,ב'-ה',73.0,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF אנרגיה US מגדר מטח,פטורה,05122700,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,143.47,143.47,0.06,27/09/2018,,,לא מתחייבת לחלק תשלומים,1.76,3.95,21.15,2.29,ב'-ה',20.4,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF בריאות ארהב מגודרת,פטורה,05121942,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,135.89,135.89,0.42,27/09/2018,,,לא מתחייבת לחלק תשלומים,2.30,12.85,15.71,1.31,ב'-ה',98.0,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF טכנו US מגודר סד-1,פטורה,05121934,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,188.05,188.05,0.50,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.49,15.26,26.04,1.97,ב'-ה',356.7,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF טכנו ארהב-מגדר סד2,פטורה,05125760,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,108.69,108.69,0.61,27/09/2018,,,לא מתחייבת לחלק תשלומים,-0.56,,,1.98,,3.0,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF פיננסים US מגודרת,פטורה,05121926,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,149.82,149.82,-0.37,27/09/2018,,,לא מתחייבת לחלק תשלומים,-1.57,-2.24,11.67,1.97,ב'-ה',147.1,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF צריכה בסיס US מגדר,פטורה,05122213,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,112.57,112.57,-0.18,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.32,-6.39,-2.27,1.67,ב'-ה',35.0,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF צריכה מחזורית US,פטורה,05122205,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,148.23,148.23,0.37,27/09/2018,,,לא מתחייבת לחלק תשלומים,0.77,16.64,29.28,1.45,ב'-ה',115.6,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF תעשיה USמגודר מטח,פטורה,05123062,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,139.68,139.68,0.11,27/09/2018,,,לא מתחייבת לחלק תשלומים,2.03,2.43,13.98,1.79,ב'-ה',108.5,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF תשתיות US מגדר מטח,פטורה,05123070,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,105.46,105.46,0.99,27/09/2018,,,לא מתחייבת לחלק תשלומים,-2.86,-1.48,-4.79,2.02,ב'-ה',31.5,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
