תוצאות חיפוש קרנות נאמנות (סה"כ 1445 קרנות)
 06/09/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.87,102.87,-0.60,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.84,,,,,10.5,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,121.68,121.68,-1.18,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.70,15.31,21.20,1.83,,64.0,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,643.96,643.96,0.26,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.23,1.26,10.28,1.57,א'-ה',27.6,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.73,111.50,-0.21,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.50,3.55,6.06,0.57,,46.7,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,331.65,325.15,0.14,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-0.10,2.85,0.51,א'-ה',55.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,108.53,108.53,-2.85,05/09/2018,,,לא מתחייבת לחלק תשלומים,-2.52,9.06,,2.25,,4.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,200.98,200.98,0.12,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.39,0.29,4.02,1.16,א'-ה',447.0,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,103.13,103.13,-1.32,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.47,1.00,2.88,1.26,,35.6,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,117.36,117.36,-0.95,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.90,5.91,14.56,1.67,,21.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,248.68,248.68,-1.80,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.36,8.60,13.46,2.04,ב'-ה',90.2,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,109.32,109.31,-1.04,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.18,0.35,3.48,1.06,,40.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,131.80,131.80,-0.42,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.85,6.70,18.16,1.26,ב'-ה',156.7,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.43,101.43,-0.09,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.29,,,,,13.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.19,101.19,-0.01,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.04,,,,,16.6,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,230.63,230.63,0.03,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.58,1.35,5.24,0.87,א'-ה',1391.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,332.79,332.79,0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.14,4.39,11.72,1.03,א'-ה',151.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,537.69,537.58,-0.74,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.09,4.45,,1.20,ב'-ה',14.3,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,106.69,106.69,-1.03,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.13,6.35,,1.21,,7.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,107.84,107.84,-0.75,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.70,3.08,7.62,0.85,,129.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.58,149.58,-0.58,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.61,3.85,6.04,0.71,ב'-ה',644.7,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,99.85,99.85,-0.57,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.03,-1.14,2.46,0.90,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,112.97,110.75,-0.41,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.54,3.09,5.18,0.70,,55.7,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.82,94.78,-1.24,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.49,-5.22,,1.10,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,60.68,60.68,-1.76,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.37,29.74,44.79,1.92,ב'-ה',904.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,285.72,285.72,-0.72,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.17,-0.22,,1.77,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,104.29,104.29,-0.70,05/09/2018,,,לא מתחייבת לחלק תשלומים,-0.95,3.24,,0.97,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1457.44,1457.44,-1.11,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.84,1.29,2.48,1.08,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,103.29,103.29,-1.41,05/09/2018,,,לא מתחייבת לחלק תשלומים,-1.50,3.59,5.39,1.74,,16.4,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,110.93,110.93,0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.85,8.30,16.69,1.82,א'-ה',27.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,111.52,111.52,-0.04,06/09/2018,,,לא מתחייבת לחלק תשלומים,-2.17,7.61,,1.76,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,163.74,163.74,0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.85,8.26,16.62,1.82,א'-ה',175.3,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,126.32,126.32,-0.06,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.91,15.50,26.81,1.99,א'-ה',299.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,366.27,366.27,0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.85,8.14,16.41,1.82,א'-ה',112.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,151.71,151.71,0.16,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.28,6.02,11.19,1.82,א'-ה',31.6,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,6,4A,מניות בארץ,מדד מניות,ת"א 35,110.19,110.19,-0.01,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.81,7.33,,1.73,,0.2,0.000,0.550,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,744.03,744.03,-0.19,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.46,12.18,17.92,1.89,א'-ה',102.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,766.92,766.92,0.13,06/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.99,2.59,9.50,2.02,א'-ה',15.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,122.08,122.08,-0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-2.25,7.27,16.97,1.90,א'-ה',16.3,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,114.97,114.97,0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.84,8.33,16.69,1.82,,11.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,100.89,100.89,0.06,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.85,8.22,16.60,1.82,א'-ה',100.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,210.27,210.27,0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-3.61,14.26,27.59,3.45,א'-ה',21.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,132.37,132.37,0.46,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.88,8.61,17.28,1.72,א'-ה',46.1,0.000,0.250,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,162.36,162.36,0.22,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.50,7.74,15.61,1.75,א'-ה',360.9,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,114.25,114.25,0.22,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.50,7.74,15.63,1.75,א'-ה',38.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,154.82,154.82,0.21,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.53,7.71,15.56,1.74,א'-ה',68.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,138.12,138.12,0.64,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.42,6.94,16.99,1.76,א'-ה',150.0,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,138.12,138.12,0.47,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.70,2.80,11.32,1.73,א'-ה',336.6,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,152.46,152.46,0.22,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.50,7.59,15.36,1.74,א'-ה',92.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3855.59,3855.59,0.43,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.77,8.09,15.26,1.59,א'-ה',11.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,105.17,105.17,0.62,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.47,1.01,8.20,1.54,,18.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,154.71,154.71,0.36,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.89,3.96,15.52,1.50,א'-ה',10.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,122.67,122.67,0.27,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.75,2.64,9.69,1.60,א'-ה',23.9,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,304.75,304.75,0.19,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.00,6.66,13.23,1.28,א'-ה',104.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,118.00,118.00,0.08,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.72,3.32,6.28,1.48,א'-ה',40.5,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,178.03,178.03,0.50,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.35,8.01,16.73,1.67,א'-ה',26.1,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,93.95,93.95,0.13,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.49,,,,א'-ה',4.0,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,174.88,174.88,0.39,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.01,1.31,5.32,1.87,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,103.91,103.91,0.37,06/09/2018,,,לא מתחייבת לחלק תשלומים,-0.95,0.82,,1.64,,10.7,0.000,0.750,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,113.17,113.17,0.23,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.50,7.76,15.54,1.74,א'-ה',30.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,680.22,680.22,0.33,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.58,7.06,10.53,1.54,א'-ה',27.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,295.34,295.34,-0.07,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.62,6.46,12.43,1.36,א'-ה',29.7,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3364.76,3364.76,0.20,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.67,4.21,10.27,1.70,א'-ה',52.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,245.65,245.65,0.29,06/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.73,1.35,6.62,1.61,א'-ה',55.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,239.80,239.80,0.06,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.11,2.85,8.84,1.32,א'-ה',218.6,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,361.03,361.02,0.19,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.14,7.08,14.78,1.34,א'-ה',201.3,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,103.09,103.09,0.37,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.24,6.14,13.75,1.59,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,122.37,122.37,0.12,06/09/2018,,,לא מתחייבת לחלק תשלומים,-1.36,12.25,20.44,1.28,,14.4,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
