תוצאות חיפוש קרנות נאמנות (סה"כ 1959 קרנות)
 12/12/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,100.92,100.92,0.13,11/12/2018,,,לא מתחייבת לחלק תשלומים,-0.57,,,,,33.9,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,226.61,226.61,0.07,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.05,-0.42,0.16,0.85,א'-ה',1280.4,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,323.95,323.95,-0.11,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.74,1.62,3.88,1.27,א'-ה',185.6,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,522.40,522.26,0.48,11/12/2018,,,לא מתחייבת לחלק תשלומים,-2.24,1.47,2.63,1.68,ב'-ה',15.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,104.52,104.52,0.33,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.59,4.19,,1.49,,10.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,104.30,104.30,0.30,11/12/2018,,,לא מתחייבת לחלק תשלומים,-2.19,-0.31,0.15,1.05,,139.5,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,147.85,147.85,0.17,11/12/2018,,,לא מתחייבת לחלק תשלומים,-0.74,2.65,3.58,0.78,ב'-ה',626.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.13,100.13,0.14,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.17,-0.86,-0.05,0.99,ב'-ה',5.8,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,112.70,110.49,0.24,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.42,2.85,3.56,0.78,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,89.59,89.56,0.38,11/12/2018,,,לא מתחייבת לחלק תשלומים,-2.73,-10.44,,1.64,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.16,57.16,1.06,11/12/2018,,,לא מתחייבת לחלק תשלומים,-0.38,22.22,26.29,2.71,ב'-ה',909.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,274.25,274.25,0.18,11/12/2018,,,לא מתחייבת לחלק תשלומים,-3.17,-4.23,-1.79,1.36,ב'-ה',27.9,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.73,100.73,0.02,11/12/2018,,,לא מתחייבת לחלק תשלומים,-3.46,-0.29,,1.43,,4.6,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1417.28,1417.28,0.52,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.54,-1.50,-1.98,1.30,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,90.96,90.95,0.80,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.16,-5.53,-5.50,2.73,,13.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,151.26,151.26,0.25,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.58,5.71,7.17,1.75,א'-ה',30.0,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,733.41,733.41,0.15,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.46,10.58,11.54,1.82,א'-ה',102.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,761.12,761.11,0.20,12/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-2.02,1.82,5.38,2.04,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,117.51,117.51,0.11,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.62,3.25,7.39,1.88,א'-ה',16.5,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,199.87,199.87,0.25,12/12/2018,,,לא מתחייבת לחלק תשלומים,-4.27,8.61,15.16,3.37,א'-ה',23.7,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3799.95,3799.95,-0.40,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.91,6.53,7.20,1.72,א'-ה',13.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,139.63,139.63,-0.62,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',21.9,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,149.85,149.85,-0.23,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.39,0.70,-1.39,1.51,א'-ה',11.5,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,119.50,119.50,-0.01,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.05,-0.02,3.62,1.66,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,300.72,300.72,-0.19,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.93,5.25,6.79,1.49,א'-ה',123.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,115.36,115.36,-0.05,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.10,1.01,2.58,1.61,א'-ה',38.9,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,173.40,173.40,-0.07,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.93,5.20,7.58,1.71,א'-ה',30.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,90.33,90.33,0.04,12/12/2018,,,לא מתחייבת לחלק תשלומים,-3.28,,,,א'-ה',4.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,170.81,170.81,-0.37,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.19,-1.05,-0.26,1.78,א'-ה',9.9,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,676.36,676.36,-0.28,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.77,6.45,6.86,1.68,א'-ה',26.2,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,289.23,289.23,-0.17,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.06,4.25,5.50,1.67,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3313.26,3313.26,-0.08,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.97,2.61,4.46,1.63,א'-ה',53.5,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,245.28,245.28,-0.53,12/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.76,1.20,-0.25,1.75,א'-ה',47.3,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,234.07,234.07,-0.12,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.61,0.39,1.48,1.40,א'-ה',210.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,356.73,356.72,-0.01,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.55,5.81,7.68,1.55,א'-ה',210.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,102.21,102.21,-0.04,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.87,5.23,7.57,1.64,א'-ה',57.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,119.42,119.42,0.00,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.46,9.54,10.60,1.75,,80.8,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,111.45,111.45,0.58,11/12/2018,,,לא מתחייבת לחלק תשלומים,-2.13,1.85,3.62,1.74,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1570.27,1570.27,-0.17,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.73,4.53,6.24,1.59,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1958.69,1958.69,-0.28,12/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.26,6.24,8.08,1.71,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.90,105.90,-0.21,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.95,3.72,5.96,1.64,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,123.64,123.64,-0.51,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.41,1.31,2.00,1.72,א'-ה',20.6,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,338.39,338.39,0.16,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.38,4.99,5.85,1.78,א'-ה',15.3,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3106.98,3106.98,0.51,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.46,,,,ב'-ה',27.8,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,405.39,405.39,-0.57,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.42,3.93,3.20,1.65,א'-ה',166.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2698.79,2698.79,-0.71,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.51,-0.68,-1.32,1.65,א'-ה',223.6,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,759.55,759.55,-0.12,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.07,-6.96,-7.52,1.67,א'-ה',137.1,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,346.28,346.28,-0.81,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.98,-7.04,-7.49,1.80,א'-ה',377.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,317.66,317.66,0.09,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.55,-10.89,-12.14,1.72,ב'-ה',7.8,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,360.45,360.45,-0.30,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.46,-8.17,-8.17,1.53,א'-ה',302.3,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,562.51,562.49,0.18,11/12/2018,,,לא מתחייבת לחלק תשלומים,-2.03,-16.89,-17.72,1.55,ב'-ה',7.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,116.67,116.67,-0.59,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.83,-4.41,-4.96,1.28,,15.8,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1170.05,1170.05,-0.51,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.09,-7.62,-7.49,1.63,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,104.59,104.59,-0.33,11/12/2018,,,לא מתחייבת לחלק תשלומים,-2.12,-8.56,-8.50,1.26,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,218.15,218.15,0.29,11/12/2018,,,לא מתחייבת לחלק תשלומים,-1.40,-7.56,-8.62,1.64,ב'-ה',6.6,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,499.98,499.98,-0.66,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-2.42,-1.23,1.37,א'-ה',283.4,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
