תוצאות חיפוש קרנות נאמנות (סה"כ 1823 קרנות)
 02/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,99.73,99.73,-0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,-3.01,,,0.88,,13.1,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,123.27,123.27,-0.74,29/11/2018,,,לא מתחייבת לחלק תשלומים,1.47,16.82,24.87,1.75,,100.1,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,640.88,640.88,0.61,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.61,0.77,4.15,1.34,א'-ה',26.4,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,112.85,110.64,-0.31,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.36,2.75,4.20,0.72,,46.6,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,331.95,325.44,0.17,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.17,-0.01,1.12,0.51,א'-ה',53.3,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,,,,,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,98.06,98.06,-0.39,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.29,-1.46,,3.39,,3.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,198.12,198.12,0.70,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.70,-1.13,-0.98,1.30,א'-ה',395.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,99.23,99.23,-0.25,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.45,-2.82,-2.50,1.59,,29.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.17,111.17,-0.53,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.24,0.32,2.74,1.95,,20.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,230.15,230.15,-0.47,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.11,0.51,0.38,2.94,ב'-ה',85.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.16,108.16,-0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.01,-0.71,0.10,1.40,,31.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,133.39,133.39,-1.03,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.99,7.99,13.88,2.20,ב'-ה',201.6,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.98,101.98,-0.59,29/11/2018,,,לא מתחייבת לחלק תשלומים,1.24,,,0.83,,15.6,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.50,101.50,-0.09,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.78,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,229.85,229.85,0.36,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.36,1.01,1.59,0.85,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,332.19,332.18,0.76,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.76,4.20,6.52,1.27,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,534.33,534.20,-0.45,29/11/2018,,,לא מתחייבת לחלק תשלומים,2.27,3.79,6.90,1.68,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,106.21,106.21,-0.36,29/11/2018,,,לא מתחייבת לחלק תשלומים,1.49,5.87,,1.49,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,106.64,106.64,-0.16,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.58,1.93,4.04,1.05,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.95,148.95,-0.15,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.34,3.42,5.21,0.78,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.32,101.32,-0.13,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.49,0.32,2.40,0.99,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,114.32,112.08,-0.20,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.38,4.33,5.36,0.78,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,92.10,92.07,-0.84,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-7.93,,1.64,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.38,57.38,-0.36,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.86,22.69,34.25,2.71,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,283.24,283.24,-0.32,29/11/2018,,,לא מתחייבת לחלק תשלומים,-3.56,-1.09,,1.36,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,104.34,104.34,-0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,1.19,3.29,,1.43,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1439.43,1439.43,-0.55,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.41,0.04,-0.36,1.30,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,92.98,92.96,-2.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.61,-4.42,-4.17,2.73,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,154.70,154.70,1.68,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.68,8.11,9.61,1.75,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,754.57,754.57,1.38,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.38,13.77,14.76,1.82,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,788.64,788.64,1.53,02/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.53,5.50,9.19,2.04,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,122.55,122.55,1.56,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.56,7.68,12.00,1.88,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,214.74,214.74,2.85,02/12/2018,,,לא מתחייבת לחלק תשלומים,2.85,16.69,23.73,3.37,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,134.75,134.75,1.21,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.21,10.56,14.59,1.77,א'-ה',74.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3918.03,3918.03,1.14,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.14,9.84,10.53,1.72,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,153.54,153.54,1.04,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.04,3.18,1.04,1.51,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,123.48,123.48,1.21,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.21,3.31,7.07,1.66,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,307.20,307.20,1.21,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.21,7.51,9.09,1.49,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,119.13,119.13,1.09,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.09,4.31,5.93,1.61,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,177.59,177.59,1.47,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.47,7.74,10.18,1.71,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,94.90,94.90,1.62,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.62,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,175.01,175.01,1.24,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.24,1.38,2.19,1.78,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,696.07,696.07,1.09,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.09,9.56,9.98,1.68,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,298.59,298.59,1.11,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.11,7.63,8.91,1.67,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3421.02,3421.02,1.22,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.22,5.95,7.85,1.63,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,251.40,251.40,1.71,02/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.71,3.72,2.24,1.75,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,240.15,240.15,0.94,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.94,3.00,4.12,1.40,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,365.90,365.90,0.99,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.99,8.53,10.45,1.55,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,105.45,105.45,1.24,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.24,8.57,10.98,1.64,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,122.73,122.73,1.27,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.27,12.58,13.67,1.75,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,113.88,113.88,-0.32,29/11/2018,,,לא מתחייבת לחלק תשלומים,2.25,4.07,7.61,1.74,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1615.72,1615.72,1.12,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.12,7.55,9.32,1.59,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,2008.04,2008.04,1.23,02/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.23,8.92,10.81,1.71,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,109.41,109.41,1.30,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.30,7.16,9.48,1.64,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,126.97,126.97,1.24,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.24,4.04,4.75,1.72,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,347.94,347.94,1.40,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.40,7.95,8.84,1.78,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3153.05,3153.05,0.05,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.72,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,415.87,415.87,1.13,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.13,6.62,5.87,1.65,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2767.39,2767.39,0.99,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.99,1.85,1.19,1.65,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,776.47,776.47,1.13,02/12/2018,,,לא מתחייבת לחלק תשלומים,1.13,-4.88,-5.45,1.67,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,355.89,355.89,0.74,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.74,-4.46,-4.92,1.80,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,322.66,322.66,-0.37,29/11/2018,,,לא מתחייבת לחלק תשלומים,-2.81,-9.48,-11.02,1.72,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,367.91,367.91,0.58,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.58,-6.27,-6.26,1.53,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,574.18,574.17,-0.37,29/11/2018,,,לא מתחייבת לחלק תשלומים,-3.36,-15.17,-17.35,1.55,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,119.26,119.26,0.35,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.35,-2.29,-2.85,1.28,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1204.54,1204.54,0.80,02/12/2018,,,לא מתחייבת לחלק תשלומים,0.80,-4.89,-4.76,1.63,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,106.86,106.86,-0.55,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.23,-6.57,-5.92,1.26,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,221.24,221.24,0.02,29/11/2018,,,לא מתחייבת לחלק תשלומים,-1.14,-6.25,-7.70,1.64,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
