תוצאות חיפוש קרנות נאמנות (סה"כ 1407 קרנות)
 04/04/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,103.46,103.46,-0.22,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.41,-1.11,,0.75,,121.2,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,142.58,142.58,-0.02,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.27,-1.01,4.23,0.76,ב'-ה',685.5,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,98.70,98.70,-0.24,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.43,-2.28,8.55,1.42,ב'-ה',10.4,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,107.68,105.57,0.05,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.35,-1.73,1.03,0.67,,54.1,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,94.00,94.00,-0.15,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.95,-6.00,,,,2.5,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,52.61,52.61,0.84,03/04/2018,,,לא מתחייבת לחלק תשלומים,0.84,12.49,26.62,2.37,ב'-ה',126.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,101.53,101.53,0.69,03/04/2018,,,לא מתחייבת לחלק תשלומים,-1.32,-0.44,,1.36,,4.9,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,269.29,269.29,-0.42,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.45,-5.96,,,ב'-ה',32.8,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,99.70,99.70,-0.34,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.03,-1.31,,,,7.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1393.81,1393.81,-0.02,03/04/2018,,,לא מתחייבת לחלק תשלומים,-0.41,-3.13,0.10,1.07,ב'-ה',21.1,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,102.48,102.48,0.12,03/04/2018,,,לא מתחייבת לחלק תשלומים,-1.55,-0.09,2.36,2.20,,14.4,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,94.41,94.41,-2.27,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.10,-7.83,-0.46,1.44,א'-ה',16.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,97.05,97.05,-2.22,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.04,-6.35,,,,1.2,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,139.39,139.39,-2.26,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.10,-7.84,-0.51,1.44,א'-ה',187.1,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,105.02,105.02,-2.14,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.75,-3.98,13.66,1.60,א'-ה',67.3,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,312.11,312.11,-2.25,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.10,-7.85,-0.67,1.44,א'-ה',113.3,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,130.51,130.51,-2.44,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.49,-8.79,-2.55,1.54,א'-ה',38.2,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,95.72,95.72,-2.30,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.18,-6.76,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,613.07,613.07,-2.37,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.95,-7.57,0.48,1.38,א'-ה',98.9,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,676.00,676.00,-2.81,04/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-3.91,-9.57,-4.75,1.55,א'-ה',17.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,272.57,272.57,-1.23,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.34,-4.57,-2.91,1.35,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,103.93,103.93,-2.43,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.36,-8.68,1.83,1.58,א'-ה',14.4,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,97.82,97.82,-2.26,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.09,-7.83,-0.43,1.44,,6.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,85.91,85.91,-2.26,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.10,-7.85,-0.47,1.44,א'-ה',108.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,156.38,156.38,-4.23,04/04/2018,,,לא מתחייבת לחלק תשלומים,-5.86,-15.02,-4.37,2.73,א'-ה',24.2,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,114.37,114.37,-2.53,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.22,-6.16,6.04,1.38,א'-ה',28.8,0.000,0.250,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,140.19,140.19,-2.27,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.14,-6.97,1.34,1.45,א'-ה',416.2,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,98.63,98.63,-2.28,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.14,-6.99,1.35,1.45,א'-ה',27.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,133.81,133.81,-2.26,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.11,-6.91,1.42,1.43,א'-ה',67.3,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,122.01,122.01,-2.62,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.24,-5.54,0.20,1.85,א'-ה',184.5,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,125.25,125.25,-2.45,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.18,-6.78,1.81,1.76,א'-ה',509.6,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,131.76,131.76,-2.26,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.13,-7.01,1.13,1.44,א'-ה',106.2,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3371.07,3371.07,-2.07,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.68,-5.49,4.24,1.33,א'-ה',12.3,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,96.91,96.91,-2.26,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.14,-6.92,,1.69,,26.9,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,142.50,142.50,-2.37,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.86,-4.24,5.97,1.91,א'-ה',13.0,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,110.83,110.83,-2.23,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.93,-7.27,0.43,1.45,א'-ה',24.1,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,276.74,276.74,-1.63,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.10,-3.15,6.33,1.20,א'-ה',69.2,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,108.00,108.00,-1.80,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.41,-5.44,-2.48,1.27,א'-ה',39.9,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,153.98,153.98,-2.51,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.18,-6.58,5.25,1.63,א'-ה',25.3,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,157.41,157.41,-2.28,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.61,-8.81,-4.36,1.63,א'-ה',12.2,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,96.25,96.25,-2.16,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.29,-6.61,,,,19.0,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,97.75,97.75,-2.27,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.13,-6.92,1.34,1.44,א'-ה',19.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,614.62,614.62,-2.23,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.16,-3.26,,1.56,א'-ה',30.2,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,267.37,267.37,-1.81,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.53,-3.63,6.49,1.21,א'-ה',29.4,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,2990.91,2990.91,-2.38,04/04/2018,,,לא מתחייבת לחלק תשלומים,-3.07,-7.37,2.15,1.39,א'-ה',54.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,223.35,223.35,-2.26,04/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-3.09,-7.85,-1.71,1.72,א'-ה',107.0,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,220.43,220.43,-1.67,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.58,-5.46,1.41,1.13,א'-ה',239.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,323.39,323.38,-1.77,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.25,-4.08,6.34,1.19,א'-ה',189.6,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,90.95,90.94,-2.05,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.79,-6.37,2.56,1.40,א'-ה',57.6,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,106.20,106.20,-2.05,04/04/2018,,,לא מתחייבת לחלק תשלומים,-2.59,-2.59,,1.10,,2.0,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
