תוצאות חיפוש קרנות נאמנות (סה"כ 1433 קרנות)
 27/06/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,106.98,106.98,0.05,26/06/2018,,,לא מתחייבת לחלק תשלומים,-1.21,-1.79,-0.77,1.11,,53.7,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,131.66,129.71,0.66,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.61,5.01,19.61,1.77,ב'-ה',103.5,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.93,100.93,0.16,26/06/2018,,,לא מתחייבת לחלק תשלומים,1.28,,,,,10.1,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.91,99.91,0.06,26/06/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,223.65,223.65,-0.25,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.39,-1.72,0.48,0.97,א'-ה',1590.1,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,318.48,318.47,-0.09,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.33,-0.10,4.57,1.05,א'-ה',148.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,513.42,513.35,0.45,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.08,-0.26,,1.46,ב'-ה',13.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,101.45,101.45,0.30,26/06/2018,,,לא מתחייבת לחלק תשלומים,-0.49,1.13,,,,5.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,104.63,104.63,0.14,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.16,0.01,,0.87,,126.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,144.35,144.35,0.15,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.13,0.22,2.36,0.83,ב'-ה',649.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,99.82,99.82,-0.03,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.53,-1.17,6.47,1.45,ב'-ה',8.4,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,110.01,107.85,0.07,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.35,0.39,0.52,0.78,,54.9,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.96,94.92,0.25,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.76,-5.08,,,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.75,57.75,0.47,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.23,23.48,36.17,2.47,ב'-ה',602.0,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,,4D,גמישות,,,111.26,111.26,1.15,26/06/2018,,,לא מתחייבת לחלק תשלומים,1.52,9.10,,1.66,,19.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,283.24,283.24,0.07,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.76,-1.09,,1.72,ב'-ה',30.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.72,100.72,0.00,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.37,-0.30,,,,9.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1431.48,1431.48,0.26,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.97,-0.51,-0.58,1.13,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,104.21,104.21,0.71,26/06/2018,,,לא מתחייבת לחלק תשלומים,0.67,4.86,10.52,2.17,,15.9,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,103.81,103.81,0.34,27/06/2018,,,לא מתחייבת לחלק תשלומים,1.21,1.35,7.75,1.90,א'-ה',17.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,106.02,106.02,0.07,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.96,2.31,,,,1.5,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,153.24,153.24,0.34,27/06/2018,,,לא מתחייבת לחלק תשלומים,1.20,1.32,7.70,1.91,א'-ה',171.5,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,112.86,112.86,0.25,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.56,3.19,17.01,2.10,א'-ה',109.1,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,342.95,342.95,0.35,27/06/2018,,,לא מתחייבת לחלק תשלומים,1.20,1.26,7.51,1.90,א'-ה',109.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,140.12,140.12,-0.12,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.39,-2.08,2.20,1.97,א'-ה',32.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,101.66,101.66,-0.41,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.51,-0.97,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,687.06,687.06,0.28,27/06/2018,,,לא מתחייבת לחלק תשלומים,2.62,3.59,9.95,1.88,א'-ה',97.0,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,730.53,730.53,0.06,27/06/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.20,-2.28,1.57,2.11,א'-ה',15.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,290.18,290.18,0.77,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.76,1.60,4.60,1.57,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,113.99,113.99,0.14,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.94,0.16,8.30,2.05,א'-ה',15.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,107.54,107.54,0.35,27/06/2018,,,לא מתחייבת לחלק תשלומים,1.20,1.33,7.73,1.90,,6.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,94.44,94.44,0.34,27/06/2018,,,לא מתחייבת לחלק תשלומים,1.20,1.30,7.71,1.90,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,185.43,185.43,0.23,27/06/2018,,,לא מתחייבת לחלק תשלומים,1.64,0.77,9.37,3.60,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,123.77,123.77,0.15,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.45,1.55,9.76,1.78,א'-ה',33.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,151.57,151.57,0.01,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.56,0.58,5.84,1.85,א'-ה',402.2,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,106.65,106.65,0.00,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.56,0.58,5.86,1.85,א'-ה',30.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,144.59,144.59,0.01,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.55,0.59,5.84,1.83,א'-ה',67.2,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,127.56,127.56,-0.39,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.72,-1.24,-3.22,2.11,א'-ה',152.1,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,129.14,129.14,-0.12,27/06/2018,,,לא מתחייבת לחלק תשלומים,-1.31,-3.89,-3.92,2.03,א'-ה',405.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,142.40,142.40,0.04,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.57,0.49,5.61,1.84,א'-ה',91.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3478.23,3478.23,0.02,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-2.49,2.52,1.60,א'-ה',11.1,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,99.51,99.51,-0.63,27/06/2018,,,לא מתחייבת לחלק תשלומים,-1.66,-4.43,0.44,1.87,,21.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,145.98,145.98,-0.14,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.71,-1.90,1.40,2.05,א'-ה',11.4,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.04,116.04,-0.19,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.13,-2.91,-0.91,1.73,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,285.31,285.31,-0.34,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.83,-0.15,4.09,1.39,א'-ה',85.8,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.58,112.58,-0.31,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-1.43,-2.43,1.53,א'-ה',38.9,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,165.05,165.05,-0.01,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.85,0.13,7.25,1.92,א'-ה',22.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,164.49,164.49,-0.84,27/06/2018,,,לא מתחייבת לחלק תשלומים,-1.61,-4.71,-4.09,1.97,א'-ה',10.8,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,97.98,97.98,-0.56,27/06/2018,,,לא מתחייבת לחלק תשלומים,-1.73,-4.93,,1.84,,15.3,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,105.65,105.65,0.01,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.51,0.60,5.76,1.84,א'-ה',25.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,640.78,640.78,-0.34,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.96,0.85,1.44,1.76,א'-ה',30.3,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,283.00,283.00,0.17,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.32,2.01,5.73,1.43,א'-ה',29.6,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3189.21,3189.21,-0.07,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.42,-1.23,4.31,1.79,א'-ה',52.3,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,230.76,230.76,-0.36,27/06/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.21,-4.79,-5.04,1.90,א'-ה',72.0,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,229.23,229.23,-0.03,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-1.69,0.48,1.40,א'-ה',224.7,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,338.97,338.97,-0.09,27/06/2018,,,לא מתחייבת לחלק תשלומים,-0.24,0.54,6.24,1.45,א'-ה',193.0,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.87,96.86,-0.07,27/06/2018,,,לא מתחייבת לחלק תשלומים,0.24,-0.28,4.63,1.74,א'-ה',52.9,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
