תוצאות חיפוש קרנות נאמנות (סה"כ 2055 קרנות)
 29/01/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,108.29,106.17,0.13,28/01/2019,,,לא מתחייבת לחלק תשלומים,1.27,1.27,-1.40,0.98,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,325.11,318.74,0.23,29/01/2019,,,לא מתחייבת לחלק תשלומים,0.66,0.66,-2.07,0.66,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,100.14,100.14,0.48,28/01/2019,,,לא מתחייבת לחלק תשלומים,1.28,1.28,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,97.46,97.46,0.87,28/01/2019,,,לא מתחייבת לחלק תשלומים,11.41,11.41,-2.06,3.42,,2.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,191.83,191.83,0.36,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.47,3.47,-4.27,1.47,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,94.68,94.68,0.51,28/01/2019,,,לא מתחייבת לחלק תשלומים,3.57,3.57,-7.28,1.84,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,109.40,109.40,0.50,28/01/2019,,,לא מתחייבת לחלק תשלומים,5.54,5.54,-1.27,2.09,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,225.10,225.10,0.77,28/01/2019,,,לא מתחייבת לחלק תשלומים,7.43,7.43,-1.70,3.04,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,106.72,106.72,0.54,28/01/2019,,,לא מתחייבת לחלק תשלומים,3.53,3.53,-2.03,1.58,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,127.94,127.94,0.56,28/01/2019,,,לא מתחייבת לחלק תשלומים,9.57,9.57,3.58,2.76,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.25,101.25,0.75,28/01/2019,,,לא מתחייבת לחלק תשלומים,6.64,6.64,,1.24,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.42,99.42,0.02,28/01/2019,,,לא מתחייבת לחלק תשלומים,0.78,0.78,,0.64,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,225.26,225.26,0.23,29/01/2019,,,לא מתחייבת לחלק תשלומים,2.92,2.92,-1.01,1.05,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,318.58,318.57,0.22,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.78,3.78,-0.07,1.54,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,510.73,510.61,0.13,28/01/2019,,,לא מתחייבת לחלק תשלומים,4.38,4.38,-0.79,2.06,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,103.12,103.12,0.06,28/01/2019,,,לא מתחייבת לחלק תשלומים,2.92,2.92,2.79,1.71,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,94.02,94.02,,28/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,100.95,100.95,0.45,28/01/2019,,,לא מתחייבת לחלק תשלומים,1.89,1.89,-3.51,1.42,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,147.52,147.52,0.22,28/01/2019,,,לא מתחייבת לחלק תשלומים,1.72,1.72,2.42,0.86,ב'-ה',584.1,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,98.99,98.99,0.12,28/01/2019,,,לא מתחייבת לחלק תשלומים,4.38,4.38,-1.99,1.35,ב'-ה',4.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,111.63,109.44,0.30,28/01/2019,,,לא מתחייבת לחלק תשלומים,3.05,3.05,1.87,1.11,,53.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,87.74,87.72,0.41,28/01/2019,,,לא מתחייבת לחלק תשלומים,4.50,4.50,-12.28,1.92,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,53.51,53.51,0.26,28/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,14.41,2.90,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,4D,גמישות,,,107.66,107.66,0.65,28/01/2019,,,לא מתחייבת לחלק תשלומים,7.69,7.69,,,,0.0,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,269.60,269.60,0.52,28/01/2019,,,לא מתחייבת לחלק תשלומים,5.90,5.90,-5.85,1.93,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,99.00,99.00,0.27,28/01/2019,,,לא מתחייבת לחלק תשלומים,6.61,6.61,-2.00,2.09,,3.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1379.79,1379.79,0.71,28/01/2019,,,לא מתחייבת לחלק תשלומים,3.11,3.11,-4.11,1.59,ב'-ה',17.5,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,95.32,95.30,0.99,28/01/2019,,,לא מתחייבת לחלק תשלומים,7.52,7.52,-2.81,2.94,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,148.29,148.29,0.04,29/01/2019,,,לא מתחייבת לחלק תשלומים,5.08,5.08,3.63,2.12,א'-ה',25.4,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,707.45,707.45,0.29,29/01/2019,,,לא מתחייבת לחלק תשלומים,4.18,4.18,6.66,2.17,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,714.95,714.95,0.26,29/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,4.29,4.29,-4.36,2.61,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,113.81,113.81,0.30,29/01/2019,,,לא מתחייבת לחלק תשלומים,6.42,6.42,0.00,2.48,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,186.55,186.18,0.55,29/01/2019,,,לא מתחייבת לחלק תשלומים,8.73,8.73,1.17,4.25,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3726.65,3726.65,0.49,29/01/2019,,,לא מתחייבת לחלק תשלומים,2.60,2.60,4.48,1.93,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,133.20,133.20,0.20,29/01/2019,,,לא מתחייבת לחלק תשלומים,4.79,4.79,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,118.96,118.96,0.18,29/01/2019,,,לא מתחייבת לחלק תשלומים,5.09,5.09,-0.47,1.90,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,293.74,293.74,0.35,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.11,3.11,2.80,1.75,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.74,112.74,0.49,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.99,3.99,-1.29,1.93,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,168.66,168.66,0.33,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.30,3.30,2.32,1.97,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,87.92,87.92,0.42,29/01/2019,,,לא מתחייבת לחלק תשלומים,5.75,5.75,,2.10,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,169.29,169.29,0.12,29/01/2019,,,לא מתחייבת לחלק תשלומים,5.46,5.46,-1.93,2.03,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,673.78,673.78,0.63,29/01/2019,,,לא מתחייבת לחלק תשלומים,4.80,4.80,6.05,1.91,א'-ה',23.5,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,281.79,281.79,0.77,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.61,3.61,1.57,1.97,א'-ה',25.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3234.86,3234.86,0.36,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.63,3.63,0.19,1.90,א'-ה',48.7,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,102.24,102.24,0.27,29/01/2019,,,לא מתחייבת לחלק תשלומים,2.09,2.09,,,,0.0,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,241.31,241.31,0.45,29/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.74,3.74,-0.44,2.00,א'-ה',41.4,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,232.91,232.91,0.21,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.49,3.49,-0.11,1.56,א'-ה',189.4,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,349.17,349.17,0.40,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.47,3.47,3.57,1.83,א'-ה',194.1,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,100.17,100.17,0.36,29/01/2019,,,לא מתחייבת לחלק תשלומים,4.16,4.16,3.13,1.98,א'-ה',50.6,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,115.00,115.00,0.36,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.54,3.54,5.49,2.18,,76.4,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,108.39,108.39,0.62,28/01/2019,,,לא מתחייבת לחלק תשלומים,3.90,3.90,-0.95,2.11,ב'-ה',16.2,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1547.58,1547.58,0.41,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.38,3.38,3.02,1.80,א'-ה',195.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1932.91,1932.91,0.41,29/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,4.18,4.18,4.84,1.89,א'-ה',78.0,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,104.22,104.22,0.54,29/01/2019,,,לא מתחייבת לחלק תשלומים,4.47,4.47,2.08,1.92,א'-ה',68.6,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,6,4A,מניות בארץ,מדד מניות,ת"א 125,119.98,119.98,0.44,27/01/2019,,,לא מתחייבת לחלק תשלומים,2.98,2.98,-1.69,2.00,א'-ה',19.3,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,331.10,331.10,0.46,29/01/2019,,,לא מתחייבת לחלק תשלומים,4.13,4.13,2.73,2.06,א'-ה',14.2,0.000,0.890,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3053.42,3053.42,0.39,28/01/2019,,,לא מתחייבת לחלק תשלומים,4.72,4.72,,2.17,ב'-ה',24.5,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,396.46,396.46,0.37,29/01/2019,,,לא מתחייבת לחלק תשלומים,2.59,2.59,1.64,1.86,א'-ה',155.5,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2653.00,2653.00,0.31,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.29,3.29,-2.36,1.85,א'-ה',202.0,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,753.48,753.48,0.40,29/01/2019,,,לא מתחייבת לחלק תשלומים,6.40,6.40,-7.70,2.00,א'-ה',118.6,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,354.70,354.70,0.51,29/01/2019,,,לא מתחייבת לחלק תשלומים,10.57,10.57,-4.78,2.14,א'-ה',326.4,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,357.82,357.82,0.47,29/01/2019,,,לא מתחייבת לחלק תשלומים,6.21,6.21,-8.84,1.81,א'-ה',264.0,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,574.30,574.29,0.39,28/01/2019,,,לא מתחייבת לחלק תשלומים,8.15,8.15,-15.15,1.75,ב'-ה',6.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,118.23,118.23,0.04,29/01/2019,,,לא מתחייבת לחלק תשלומים,5.06,5.06,-3.13,1.50,,13.7,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1183.07,1183.07,0.29,29/01/2019,,,לא מתחייבת לחלק תשלומים,6.20,6.20,-6.59,1.90,א'-ה',121.1,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,104.39,104.39,0.16,28/01/2019,,,לא מתחייבת לחלק תשלומים,5.60,5.60,-8.73,1.53,ב'-ה',7.6,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,215.22,215.22,0.62,28/01/2019,,,לא מתחייבת לחלק תשלומים,4.86,4.86,-8.80,1.90,ב'-ה',6.0,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,503.12,503.12,0.14,29/01/2019,,,לא מתחייבת לחלק תשלומים,6.05,6.05,-1.81,1.57,א'-ה',254.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,388.13,388.13,0.20,29/01/2019,,,לא מתחייבת לחלק תשלומים,3.43,3.43,-5.16,1.85,א'-ה',23.3,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A נדל"ן קרן נאמנות,פטורה,05131297,,4A,מניות בארץ,מניות לפי ענפים,נדל"ן,1280.75,1280.67,0.05,29/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,4.36,4.36,-8.37,1.75,א'-ה',10.5,0.000,2.500,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
