תוצאות חיפוש קרנות נאמנות (סה"כ 1413 קרנות)
 26/04/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,615.72,615.72,0.24,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.61,-3.18,5.85,1.60,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,109.74,107.59,-0.43,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.99,-0.08,4.29,0.56,,,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,329.59,323.13,0.17,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.51,-0.72,3.93,0.50,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,98.79,98.79,-0.12,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.00,-0.72,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,197.01,197.01,0.25,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.96,-1.69,4.40,1.00,א'-ה',,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,99.92,99.92,-0.53,25/04/2018,,,לא מתחייבת לחלק תשלומים,1.30,-2.14,,1.16,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,108.92,108.92,-0.20,25/04/2018,,,לא מתחייבת לחלק תשלומים,-1.43,-1.71,9.90,2.21,,,,,,,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,226.44,226.44,-0.14,25/04/2018,,,לא מתחייבת לחלק תשלומים,-0.80,-1.11,15.96,2.45,ב'-ה',,,,,,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,107.22,107.22,-0.69,25/04/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-1.57,3.29,0.94,,,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,129.20,127.29,0.46,25/04/2018,,,לא מתחייבת לחלק תשלומים,2.60,3.05,15.10,1.78,ב'-ה',,,,,,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,223.68,223.68,0.22,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.27,-1.71,4.21,0.80,א'-ה',,,,,,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,318.61,318.60,0.24,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.37,-0.06,8.54,0.94,א'-ה',,,,,,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,509.38,509.32,-0.56,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.81,-1.04,,,ב'-ה',,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,100.15,100.15,-0.29,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.31,-0.17,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4D גמישה,פטורה,05124060,4,4D,גמישות,,,100.45,100.45,-0.66,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.27,-2.55,0.52,1.10,,,,,,,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,104.29,104.29,-0.33,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.39,-0.32,,0.75,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,143.99,143.99,-0.26,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.71,-0.03,5.26,0.76,ב'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,98.87,98.87,-0.26,25/04/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-2.11,8.73,1.42,ב'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,108.83,106.70,-0.07,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.72,-0.68,2.12,0.67,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,94.41,94.37,-0.31,25/04/2018,,,לא מתחייבת לחלק תשלומים,-0.56,-5.63,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,54.33,54.33,0.72,25/04/2018,,,לא מתחייבת לחלק תשלומים,4.14,16.16,30.76,2.37,ב'-ה',,,,,,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,105.21,105.21,0.31,25/04/2018,,,לא מתחייבת לחלק תשלומים,2.25,3.17,,1.36,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,276.22,276.22,-0.59,25/04/2018,,,לא מתחייבת לחלק תשלומים,2.11,-3.54,,,ב'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,100.63,100.63,-0.19,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.90,-0.39,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1393.50,1393.50,-0.29,25/04/2018,,,לא מתחייבת לחלק תשלומים,-0.43,-3.15,0.08,1.07,ב'-ה',,,,,,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,100.92,100.92,0.45,25/04/2018,,,לא מתחייבת לחלק תשלומים,-1.06,0.40,2.87,2.20,,,,,,,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,99.51,99.51,0.47,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.13,-2.85,4.91,1.44,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,102.13,102.13,0.48,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.04,-1.45,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,146.92,146.92,0.49,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.13,-2.86,4.87,1.44,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,110.38,110.38,0.14,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.21,0.92,19.46,1.60,א'-ה',,,,,,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,328.88,328.88,0.48,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.11,-2.90,4.67,1.44,א'-ה',,,,,,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,137.55,137.55,0.59,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.72,-3.87,2.70,1.54,א'-ה',,,,,,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,100.64,100.64,0.54,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.80,-1.97,,,,,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,648.38,648.38,0.47,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.64,-2.24,6.27,1.38,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,712.55,712.55,0.51,26/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.29,-4.68,0.40,1.55,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,282.48,282.48,0.54,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.21,-1.10,0.62,1.35,א'-ה',,,,,,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,109.75,109.75,0.58,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.06,-3.57,7.53,1.58,א'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,103.11,103.11,0.48,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.15,-2.85,4.96,1.44,,,,,,,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,90.55,90.55,0.49,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.13,-2.87,4.90,1.44,א'-ה',,,,,,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,172.79,172.79,0.85,26/04/2018,,,לא מתחייבת לחלק תשלומים,4.02,-6.10,5.67,2.73,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,120.59,120.59,0.62,26/04/2018,,,לא מתחייבת לחלק תשלומים,2.04,-1.06,11.80,1.38,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,147.03,147.03,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.59,-2.44,6.29,1.45,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,103.45,103.45,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.59,-2.44,6.30,1.45,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,140.26,140.26,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.56,-2.42,6.31,1.43,א'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,125.34,125.34,0.38,26/04/2018,,,לא מתחייבת לחלק תשלומים,-0.59,-2.96,2.93,1.85,א'-ה',,,,,,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,129.02,129.02,0.11,26/04/2018,,,לא מתחייבת לחלק תשלומים,-0.27,-3.97,4.88,1.76,א'-ה',,,,,,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,138.15,138.15,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.57,-2.51,6.03,1.44,א'-ה',,,,,,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3505.96,3505.96,0.54,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.21,-1.71,8.42,1.33,א'-ה',,,,,,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,99.83,99.83,0.47,26/04/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-4.12,,1.69,,,,,,,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,144.49,144.49,0.58,26/04/2018,,,לא מתחייבת לחלק תשלומים,-1.51,-2.90,7.45,1.91,א'-ה',,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,115.67,115.67,0.22,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.31,-3.22,4.82,1.45,א'-ה',,,,,,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,285.19,285.19,0.38,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.89,-0.19,9.58,1.20,א'-ה',,,,,,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.05,112.05,0.43,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.25,-1.89,1.17,1.27,א'-ה',,,,,,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,160.86,160.86,0.49,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.15,-2.41,9.95,1.63,א'-ה',,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,164.39,164.39,0.21,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.66,-4.77,-0.12,1.63,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,99.63,99.63,0.09,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.11,-3.33,,,,,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,102.52,102.52,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.60,-2.38,6.28,1.44,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,641.57,641.57,0.79,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.09,0.98,9.17,1.56,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,278.23,278.23,0.85,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.43,0.29,10.82,1.21,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3136.79,3136.79,0.51,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.66,-2.85,7.13,1.39,א'-ה',,,,,,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,228.83,228.83,0.30,26/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.71,-5.59,0.70,1.72,א'-ה',,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,227.03,227.03,0.24,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.34,-2.63,4.44,1.13,א'-ה',,,,,,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,334.41,334.41,0.21,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.09,-0.81,9.97,1.19,א'-ה',,,,,,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,94.80,94.79,0.37,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.33,-2.41,6.90,1.40,א'-ה',,,,,,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,111.09,111.09,0.58,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.90,1.90,,1.10,,,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,4,4C,מניות בארץ,מדד מניות,ת"א 125,104.30,104.30,-1.27,25/04/2018,,,לא מתחייבת לחלק תשלומים,0.43,-4.69,1.96,1.53,ב'-ה',,,,,,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1470.88,1470.88,0.34,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.05,-2.09,6.63,1.33,א'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1793.71,1793.71,0.18,26/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.80,-2.71,6.74,1.42,א'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,99.83,99.83,0.46,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.32,-2.22,2.92,1.30,א'-ה',,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 125,פטורה,05113345,,4A,מניות בארץ,מדד מניות,ת"א 125,132.28,132.28,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.59,-2.51,6.14,1.45,א'-ה',,,,,,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,118.16,118.16,0.16,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.30,-3.18,5.22,1.63,א'-ה',,,,,,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,310.08,310.08,0.46,26/04/2018,,,לא מתחייבת לחלק תשלומים,0.49,-3.79,2.67,1.45,א'-ה',,,,,,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 4B ת"א 125,פטורה,05100755,,4B,מניות בארץ,מדד מניות,ת"א 125,144.66,144.66,0.39,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.06,-3.82,1.11,1.36,א'-ה',,,,,,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 125,פטורה,05114657,,40,מניות בארץ,מדד מניות,ת"א 125,118.03,118.03,0.42,26/04/2018,,,לא מתחייבת לחלק תשלומים,1.58,-2.46,6.30,1.45,א'-ה',,,,,,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
