תוצאות חיפוש קרנות נאמנות (סה"כ 2052 קרנות)
 06/02/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,109.18,107.04,0.23,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.38,2.10,-1.89,1.00,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,326.56,320.16,-0.17,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.13,1.11,-2.25,0.67,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,100.23,100.23,0.31,05/02/2019,,,לא מתחייבת לחלק תשלומים,-0.18,1.38,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,98.41,98.41,0.36,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.46,12.49,-3.47,3.66,,2.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,195.98,195.98,-0.26,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.67,5.71,-3.78,1.60,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,97.30,97.30,0.59,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.10,6.43,-5.46,1.98,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,112.70,112.70,0.71,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.34,8.72,-3.20,2.30,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,231.97,231.97,0.23,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.77,10.70,-3.35,3.38,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.56,108.55,0.35,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.52,5.31,-2.33,1.66,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,129.90,129.90,0.66,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.29,11.24,2.26,3.23,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.94,101.94,0.49,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.41,7.36,,1.63,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,100.15,100.15,0.41,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.63,1.52,,0.67,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,227.49,227.49,-0.12,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.25,3.94,-1.25,1.13,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,322.96,322.95,-0.16,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.49,5.20,-1.55,1.61,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,526.60,526.48,0.33,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.91,7.63,-0.86,2.19,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.56,105.56,0.77,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.27,5.36,2.99,1.74,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,96.44,96.44,,05/02/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,102.84,102.84,0.39,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.78,3.79,-3.11,1.46,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.56,149.56,0.25,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.39,3.13,1.99,0.85,ב'-ה',596.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,102.24,102.24,0.50,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.23,7.80,-0.94,1.48,ב'-ה',4.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.94,111.71,0.49,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.98,5.19,2.93,1.19,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,88.36,88.34,0.15,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.05,5.24,-13.35,2.07,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,54.67,54.67,0.66,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.77,2.19,15.61,2.80,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,4D,גמישות,,,109.78,109.78,0.05,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.98,9.81,,,,0.0,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,276.53,276.53,0.78,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.44,8.62,-6.72,2.04,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,101.11,101.11,0.36,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.69,8.88,-1.50,2.42,,5.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1409.95,1409.95,0.47,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.00,5.37,-3.36,1.64,ב'-ה',17.5,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,98.02,98.00,0.26,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.23,8.46,-4.25,3.41,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,149.53,149.53,-0.47,06/02/2019,,,לא מתחייבת לחלק תשלומים,-0.29,5.96,2.84,2.21,א'-ה',25.4,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,714.83,714.83,-0.59,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.16,5.27,5.12,2.21,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,721.31,721.30,-0.49,06/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.03,5.21,-5.43,2.69,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,115.27,115.27,-0.47,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.27,7.79,-1.19,2.59,א'-ה',23.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,189.34,188.96,-1.03,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.27,10.35,-1.76,4.34,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3789.09,3789.09,-0.49,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.49,4.32,3.37,1.92,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,134.47,134.47,-0.61,06/02/2019,,,לא מתחייבת לחלק תשלומים,-0.06,5.79,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,120.47,120.47,-0.50,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.32,6.42,-1.14,2.05,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,299.67,299.67,-0.37,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.86,5.20,2.28,1.83,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,114.75,114.75,-0.45,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.75,5.85,-1.69,2.00,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,170.74,170.74,-0.59,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.15,4.58,-0.12,2.01,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,89.86,89.86,-0.19,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.22,8.08,,2.24,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,172.63,172.63,-0.42,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.14,7.54,-2.40,2.17,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,687.53,687.53,-0.47,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.03,6.94,4.04,1.97,א'-ה',23.5,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,287.99,287.99,-0.46,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.26,5.89,0.57,2.03,א'-ה',25.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3271.57,3271.57,-0.53,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.28,4.80,-1.23,1.94,א'-ה',48.7,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,103.99,103.99,-0.30,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.95,3.83,,,,0.0,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,249.22,249.22,-0.46,06/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.31,7.15,-0.43,2.08,א'-ה',41.4,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,236.12,236.12,-0.33,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.31,4.91,-0.70,1.64,א'-ה',189.4,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,353.62,353.62,-0.43,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.34,4.79,1.65,1.88,א'-ה',194.1,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.87,101.87,-0.45,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.44,5.93,1.50,2.06,א'-ה',50.6,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,117.06,117.06,-0.33,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.89,5.39,4.10,2.24,,76.4,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,110.85,110.85,0.64,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.75,6.26,-3.05,2.17,ב'-ה',16.2,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1574.07,1574.07,-0.57,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.42,5.15,2.19,1.86,א'-ה',204.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1964.15,1964.15,-0.68,06/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.14,5.86,4.84,1.98,א'-ה',86.8,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.84,105.84,-0.57,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.27,6.09,1.90,2.01,א'-ה',73.0,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,336.26,336.26,-0.20,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.82,5.75,1.46,2.09,א'-ה',14.2,0.000,0.890,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3138.53,3138.53,0.49,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.10,7.64,,2.30,ב'-ה',24.5,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,407.85,407.85,-0.47,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.57,5.53,0.56,1.98,א'-ה',155.5,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2721.60,2721.60,-0.40,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.56,5.96,-3.48,1.97,א'-ה',202.4,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,767.87,767.87,0.08,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.01,8.43,-9.65,2.17,א'-ה',118.6,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,357.13,357.13,-0.02,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.38,11.32,-6.02,2.38,א'-ה',326.4,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,365.84,365.84,0.05,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.15,8.59,-8.81,1.99,א'-ה',264.0,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,586.42,586.41,0.32,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.71,10.43,-16.00,2.05,ב'-ה',6.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,119.84,119.84,0.00,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.42,6.49,-3.86,1.68,,13.7,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1193.43,1193.43,-0.21,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.01,7.13,-7.73,2.03,א'-ה',119.2,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,106.29,106.29,0.28,05/02/2019,,,לא מתחייבת לחלק תשלומים,0.66,7.53,-9.57,1.66,ב'-ה',8.1,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,220.28,220.28,0.42,05/02/2019,,,לא מתחייבת לחלק תשלומים,1.09,7.32,-8.57,1.98,ב'-ה',6.0,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,511.84,511.84,-0.37,06/02/2019,,,לא מתחייבת לחלק תשלומים,-0.38,7.88,-0.39,1.83,א'-ה',254.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,400.16,400.16,-0.74,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.07,6.63,-2.56,2.07,א'-ה',23.3,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A נדל"ן קרן נאמנות,פטורה,05131297,,4A,מניות בארץ,מניות לפי ענפים,נדל"ן,1315.29,1315.20,-0.34,06/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.05,7.17,-6.39,1.97,א'-ה',10.5,0.000,2.500,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
