תוצאות חיפוש קרנות נאמנות (סה"כ 2052 קרנות)
 07/02/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,109.08,106.94,-0.09,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.29,2.00,-1.98,1.00,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,325.68,319.29,-0.27,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.15,0.84,-2.52,0.67,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,4,4D,גמישות,,,100.30,100.30,0.07,06/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,1.45,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,98.46,98.46,0.05,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.51,12.55,-3.42,3.66,,2.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,194.38,194.38,-0.82,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.15,4.85,-4.57,1.60,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,96.95,96.95,-0.36,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.74,6.05,-5.80,1.98,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,112.70,112.70,0.00,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.34,8.72,-3.20,2.30,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,232.03,232.03,0.03,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.80,10.73,-3.32,3.38,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,108.75,108.74,0.18,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.69,5.49,-2.16,1.66,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,129.67,129.67,-0.18,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.12,11.05,2.08,3.23,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,101.87,101.87,-0.07,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.34,7.29,,1.63,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,4,4D,גמישות,,,99.72,99.72,-0.43,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.20,1.08,,0.67,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,226.38,226.38,-0.49,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.24,3.44,-1.74,1.13,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,321.28,321.27,-0.52,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.03,4.66,-2.06,1.61,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,524.52,524.40,-0.40,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.51,7.20,-1.25,2.19,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,105.43,105.43,-0.12,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.14,5.23,2.86,1.74,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,4,4D,גמישות,,,96.33,96.33,,06/02/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,102.72,102.72,-0.12,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.67,3.67,-3.22,1.46,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,149.45,149.45,-0.07,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.32,3.05,1.92,0.85,ב'-ה',596.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,102.05,102.05,-0.19,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.04,7.60,-1.12,1.48,ב'-ה',4.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,113.73,111.50,-0.19,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.79,4.99,2.74,1.19,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,88.42,88.40,0.07,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.11,5.31,-13.29,2.07,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,54.29,54.29,-0.70,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.07,1.48,14.80,2.80,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,4,4D,גמישות,,,109.24,109.24,-0.49,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.49,9.27,,,,0.5,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,274.97,274.97,-0.56,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.87,8.01,-7.25,2.04,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,101.02,101.02,-0.09,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.60,8.79,-1.59,2.42,,5.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1410.79,1410.79,0.06,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.06,5.43,-3.30,1.64,ב'-ה',17.5,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,98.00,97.98,0.23,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.46,8.71,-4.03,3.41,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,148.19,148.19,-0.90,07/02/2019,,,לא מתחייבת לחלק תשלומים,-1.18,5.01,1.92,2.21,א'-ה',25.4,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,710.96,710.96,-0.54,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.38,4.70,4.55,2.21,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,714.59,714.58,-0.93,07/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.90,4.23,-6.31,2.69,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,114.14,114.14,-0.98,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.71,6.73,-2.16,2.59,א'-ה',23.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,186.11,185.74,-1.70,07/02/2019,,,לא מתחייבת לחלק תשלומים,-1.44,8.47,-3.43,4.34,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3765.63,3765.63,-0.62,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.13,3.67,2.73,1.92,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,133.50,133.50,-0.72,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.78,5.03,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,119.98,119.98,-0.41,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.09,5.99,-1.54,2.05,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,297.73,297.73,-0.65,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.21,4.51,1.61,1.83,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,113.78,113.78,-0.85,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,4.95,-2.52,2.00,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,169.50,169.50,-0.73,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.57,3.82,-0.85,2.01,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,89.01,89.01,-0.95,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.26,7.06,,2.24,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,170.79,170.79,-1.07,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.93,6.40,-3.44,2.17,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,682.53,682.53,-0.73,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.30,6.16,3.29,1.97,א'-ה',23.5,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,286.53,286.53,-0.51,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.75,5.35,0.06,2.03,א'-ה',25.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3248.48,3248.48,-0.71,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.42,4.06,-1.92,1.94,א'-ה',48.7,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,102.65,102.65,-1.29,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.35,2.50,,,,0.0,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,247.15,247.15,-0.83,07/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.47,6.26,-1.25,2.08,א'-ה',41.4,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,234.32,234.32,-0.76,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.46,4.11,-1.46,1.64,א'-ה',189.4,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,350.38,350.37,-0.92,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.58,3.83,0.71,1.88,א'-ה',194.1,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.01,101.01,-0.84,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.40,5.03,0.65,2.06,א'-ה',50.6,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,116.66,116.66,-0.34,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.54,5.03,3.74,2.24,,76.4,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,4,4C,מניות בארץ,מדד מניות,ת"א 125,110.14,110.14,-0.64,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.11,5.58,-3.67,2.17,ב'-ה',16.2,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1560.30,1560.30,-0.87,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.45,4.23,1.30,1.86,א'-ה',204.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1948.18,1948.18,-0.81,07/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.67,5.00,3.98,1.98,א'-ה',86.8,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.04,105.04,-0.76,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.49,5.29,1.13,2.01,א'-ה',73.0,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,333.65,333.65,-0.78,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,4.93,0.68,2.09,א'-ה',14.2,0.000,0.890,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,4,4C,מניות בארץ,מדד מניות,ת"א 90,3136.02,3136.02,-0.08,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.02,7.55,,2.30,ב'-ה',24.5,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,404.79,404.79,-0.75,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.18,4.74,-0.19,1.98,א'-ה',155.5,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2693.38,2693.38,-1.04,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.48,4.86,-4.48,1.97,א'-ה',202.4,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,757.88,757.88,-1.30,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.31,7.02,-10.83,2.17,א'-ה',118.6,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,356.36,356.36,-0.22,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.16,11.08,-6.22,2.38,א'-ה',326.4,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,361.92,361.92,-1.07,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.06,7.43,-9.79,1.99,א'-ה',264.0,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,4,4B,מניות בארץ,מדד מניות,יתר,585.19,585.17,-0.21,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.49,10.20,-16.18,2.05,ב'-ה',6.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,119.23,119.23,-0.51,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.09,5.94,-4.35,1.68,,13.7,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1182.92,1182.92,-0.88,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.87,6.19,-8.54,2.03,א'-ה',119.2,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,4,4B,מניות בארץ,מדד מניות,יתר,106.38,106.38,0.08,06/02/2019,,,לא מתחייבת לחלק תשלומים,0.75,7.62,-9.49,1.66,ב'-ה',8.1,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,4,4B,מניות בארץ,מדד מניות,יתר,221.48,221.48,0.54,06/02/2019,,,לא מתחייבת לחלק תשלומים,1.64,7.91,-8.08,1.98,ב'-ה',6.0,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,508.68,508.68,-0.62,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.99,7.22,-1.00,1.83,א'-ה',254.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,395.24,395.24,-1.23,07/02/2019,,,לא מתחייבת לחלק תשלומים,-1.16,5.32,-3.75,2.07,א'-ה',23.3,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A נדל"ן קרן נאמנות,פטורה,05131297,,4A,מניות בארץ,מניות לפי ענפים,נדל"ן,1299.91,1299.82,-1.17,07/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.22,5.92,-7.48,1.97,א'-ה',10.5,0.000,2.500,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
