תוצאות חיפוש קרנות נאמנות (סה"כ 1416 קרנות)
 03/05/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,90.67,90.67,-0.49,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.25,-2.75,4.93,1.88,א'-ה',99.3,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,172.05,172.05,-1.16,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.47,-6.50,4.56,3.56,א'-ה',24.1,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,120.04,120.04,-0.24,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.33,-1.51,9.71,1.77,א'-ה',29.4,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,146.67,146.67,-0.42,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.01,-2.67,4.88,1.84,א'-ה',395.2,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,103.20,103.20,-0.41,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.02,-2.68,4.90,1.84,א'-ה',27.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,139.91,139.91,-0.42,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.01,-2.66,4.89,1.82,א'-ה',67.3,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,124.15,124.15,-0.23,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.52,-3.88,-2.10,2.10,א'-ה',169.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,127.75,127.75,-0.09,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.44,-4.92,0.67,2.02,א'-ה',479.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,137.80,137.80,-0.42,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.01,-2.75,4.64,1.83,א'-ה',91.4,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3458.22,3458.22,-0.37,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.28,-3.05,5.40,1.55,א'-ה',11.9,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.43,98.43,-0.39,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.69,-5.46,,1.87,,25.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,142.41,142.41,-0.77,03/05/2018,,,לא מתחייבת לחלק תשלומים,-1.12,-4.30,1.21,2.04,א'-ה',12.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,114.78,114.78,0.00,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.06,-3.97,2.39,1.74,א'-ה',23.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,283.52,283.52,-0.14,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.17,-0.77,6.27,1.39,א'-ה',75.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,111.66,111.66,-0.13,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.28,-2.23,-0.75,1.49,א'-ה',38.6,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,159.34,159.34,-0.57,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-3.33,6.22,1.94,א'-ה',20.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,162.07,162.07,-0.33,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.25,-6.11,-3.87,1.95,א'-ה',11.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,98.50,98.50,-0.10,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.30,-4.42,,1.86,,18.0,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,102.27,102.27,-0.42,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.02,-2.62,4.86,1.83,א'-ה',19.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,635.20,635.20,0.18,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.39,-0.03,5.38,1.78,א'-ה',29.6,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,277.98,277.98,-0.14,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.17,0.20,8.89,1.45,א'-ה',28.1,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3126.65,3126.65,-0.35,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.26,-3.16,5.28,1.78,א'-ה',52.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,226.55,226.55,-0.19,03/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.30,-6.53,-3.55,1.94,א'-ה',93.1,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,226.10,226.10,-0.06,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.21,-3.03,2.28,1.37,א'-ה',227.8,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,333.29,333.29,-0.32,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.00,-1.14,8.26,1.42,א'-ה',184.5,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,94.42,94.42,-0.32,03/05/2018,,,לא מתחייבת לחלק תשלומים,0.23,-2.79,5.27,1.70,א'-ה',54.8,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,110.37,110.37,-0.44,03/05/2018,,,לא מתחייבת לחלק תשלומים,-0.08,1.24,,1.37,,2.3,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
