תוצאות חיפוש קרנות נאמנות (סה"כ 1431 קרנות)
 25/06/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,101.95,101.95,-0.07,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.82,,,,,6.0,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,121.88,121.88,-1.15,21/06/2018,,,לא מתחייבת לחלק תשלומים,5.14,15.50,14.13,2.20,,13.9,0.000,1.850,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,617.49,617.49,-0.77,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.79,-2.91,2.62,1.85,א'-ה',30.2,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,111.85,109.66,-0.35,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.88,1.84,4.54,0.63,,45.8,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,326.74,320.33,-0.26,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.30,-1.58,0.33,0.59,א'-ה',60.4,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,109.96,109.96,-1.39,21/06/2018,,,לא מתחייבת לחלק תשלומים,5.53,10.50,,,,1.1,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,197.27,197.27,-0.59,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.57,-1.56,-0.73,1.25,א'-ה',491.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,102.64,102.64,-0.55,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.73,0.52,,1.43,,35.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,114.31,114.31,-1.02,21/06/2018,,,לא מתחייבת לחלק תשלומים,1.14,3.16,12.47,2.35,,17.4,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,245.01,245.01,-1.53,21/06/2018,,,לא מתחייבת לחלק תשלומים,3.34,7.00,19.64,2.56,ב'-ה',80.5,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,107.76,107.75,-0.55,21/06/2018,,,לא מתחייבת לחלק תשלומים,-0.50,-1.08,-0.06,1.11,,53.7,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,132.74,130.78,-1.46,21/06/2018,,,לא מתחייבת לחלק תשלומים,1.44,5.88,20.60,1.77,ב'-ה',103.5,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.03,101.03,-0.41,21/06/2018,,,לא מתחייבת לחלק תשלומים,1.38,,,,,10.1,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.74,99.74,-0.22,21/06/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,224.17,224.17,-0.48,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.16,-1.49,0.71,0.97,א'-ה',1590.1,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,318.89,318.88,-0.60,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.20,0.03,4.71,1.05,א'-ה',148.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,516.78,516.71,-0.47,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.73,0.39,,1.46,ב'-ה',13.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,101.87,101.87,-0.59,21/06/2018,,,לא מתחייבת לחלק תשלומים,-0.08,1.55,,,,5.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,104.83,104.83,-0.37,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.35,0.20,,0.87,,126.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,144.43,144.43,-0.45,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.19,0.28,2.42,0.83,ב'-ה',649.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.19,100.19,-0.45,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.91,-0.80,6.87,1.45,ב'-ה',8.4,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,110.20,108.04,-0.32,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.53,0.57,0.70,0.78,,54.9,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,95.55,95.51,-0.54,21/06/2018,,,לא מתחייבת לחלק תשלומים,1.39,-4.49,,,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,59.16,59.16,-1.87,21/06/2018,,,לא מתחייבת לחלק תשלומים,2.67,26.49,39.50,2.47,ב'-ה',602.0,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,,4D,גמישות,,,110.14,110.14,-0.84,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.50,8.00,,1.66,,19.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,282.78,282.78,-0.06,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.60,-1.25,,1.72,ב'-ה',30.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.75,100.75,-0.48,21/06/2018,,,לא מתחייבת לחלק תשלומים,0.40,-0.27,,,,9.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1440.48,1440.48,-0.36,21/06/2018,,,לא מתחייבת לחלק תשלומים,1.60,0.11,0.04,1.13,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,106.08,106.08,-1.18,21/06/2018,,,לא מתחייבת לחלק תשלומים,2.25,6.51,12.26,2.17,,15.9,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,103.38,103.38,-0.83,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.79,0.93,7.31,1.90,א'-ה',17.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,106.10,106.10,-0.71,25/06/2018,,,לא מתחייבת לחלק תשלומים,1.04,2.38,,,,1.5,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,152.60,152.60,-0.83,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.78,0.89,7.25,1.91,א'-ה',171.5,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,112.62,112.62,-0.76,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.35,2.97,16.77,2.10,א'-ה',109.1,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,341.48,341.48,-0.83,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.76,0.82,7.05,1.90,א'-ה',109.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,139.76,139.76,-0.77,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.65,-2.33,1.94,1.97,א'-ה',32.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,101.92,101.92,-0.64,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.25,-0.72,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,685.53,685.53,-0.69,25/06/2018,,,לא מתחייבת לחלק תשלומים,2.39,3.36,9.70,1.88,א'-ה',97.0,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,728.59,728.59,-0.92,25/06/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.47,-2.53,1.30,2.11,א'-ה',15.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,287.37,287.37,-0.62,25/06/2018,,,לא מתחייבת לחלק תשלומים,-1.72,0.62,3.58,1.57,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,113.89,113.89,-0.84,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.85,0.07,8.21,2.05,א'-ה',15.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,107.09,107.09,-0.82,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.78,0.90,7.28,1.90,,6.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,94.04,94.04,-0.83,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.77,0.87,7.25,1.90,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,184.93,184.93,-1.52,25/06/2018,,,לא מתחייבת לחלק תשלומים,1.37,0.49,9.07,3.60,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,123.50,123.50,-0.92,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.24,1.33,9.52,1.78,א'-ה',33.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,151.43,151.43,-0.91,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.46,0.48,5.74,1.85,א'-ה',402.2,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,106.55,106.55,-0.91,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.46,0.48,5.76,1.85,א'-ה',30.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,144.44,144.44,-0.92,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.45,0.49,5.73,1.83,א'-ה',67.2,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,127.89,127.89,-1.02,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-0.98,-2.97,2.11,א'-ה',152.1,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,129.08,129.08,-0.90,25/06/2018,,,לא מתחייבת לחלק תשלומים,-1.36,-3.93,-3.97,2.03,א'-ה',405.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,142.21,142.21,-0.91,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.44,0.36,5.47,1.84,א'-ה',91.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3467.87,3467.87,-0.69,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.77,-2.78,2.21,1.60,א'-ה',11.1,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,100.16,100.16,-0.56,25/06/2018,,,לא מתחייבת לחלק תשלומים,-1.02,-3.80,1.10,1.87,,21.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,145.96,145.96,-1.11,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-1.92,1.38,2.05,א'-ה',11.4,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.38,116.38,-0.65,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.42,-2.63,-0.61,1.73,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,286.30,286.30,-0.70,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.48,0.20,4.45,1.39,א'-ה',85.8,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,113.08,113.08,-0.84,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.19,-0.99,-1.99,1.53,א'-ה',38.9,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,165.02,165.02,-0.83,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.83,0.12,7.23,1.92,א'-ה',22.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,166.02,166.02,-0.88,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.70,-3.82,-3.20,1.97,א'-ה',10.8,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,98.63,98.63,-1.02,25/06/2018,,,לא מתחייבת לחלק תשלומים,-1.07,-4.30,,1.84,,15.3,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,105.55,105.55,-0.91,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.42,0.50,5.66,1.84,א'-ה',25.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,643.01,643.01,-1.03,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.62,1.20,1.80,1.76,א'-ה',30.3,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,282.92,282.92,-0.89,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.29,1.98,5.70,1.43,א'-ה',29.6,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3192.94,3192.94,-0.86,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.31,-1.11,4.43,1.79,א'-ה',52.3,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,232.14,232.14,-0.93,25/06/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.81,-4.22,-4.48,1.90,א'-ה',72.0,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,229.56,229.56,-0.81,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.35,-1.54,0.63,1.40,א'-ה',224.7,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,339.50,339.50,-0.73,25/06/2018,,,לא מתחייבת לחלק תשלומים,-0.09,0.70,6.40,1.45,א'-ה',193.0,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.85,96.85,-0.81,25/06/2018,,,לא מתחייבת לחלק תשלומים,0.23,-0.29,4.62,1.74,א'-ה',52.9,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
