תוצאות חיפוש קרנות נאמנות (סה"כ 1440 קרנות)
 12/08/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אושן 4D גמישה,פטורה,05119995,,4D,גמישות,,,100.76,100.76,0.00,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.68,0.03,3.98,1.42,ב'-ה',33.8,0.000,1.850,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אזימוט השקעות 4D,פטורה,05114285,,4D,גמישות,,,132.07,132.07,-0.08,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.98,-3.12,-7.90,1.19,א'-ה',36.4,0.000,1.940,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אילים 4D גמישה,פטורה,05123732,,4D,גמישות,,,104.44,104.43,-0.28,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.01,-3.34,-0.81,1.27,,12.3,0.000,0.950,0.040,0.35%,אילים קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלומות 4D גמישה,פטורה,05124797,,4D,גמישות,,,112.30,112.30,-0.57,09/08/2018,,,לא מתחייבת לחלק תשלומים,-0.94,10.12,11.95,1.67,,66.1,0.000,1.260,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D גמישה,פטורה,05124201,,4D,גמישות,,,111.75,111.75,-0.15,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.44,3.90,9.42,0.74,,1564.1,0.000,0.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא ביתא 4D השקעות,פטורה,05126362,,4D,גמישות,,,97.25,97.25,0.52,09/08/2018,,,לא מתחייבת לחלק תשלומים,2.06,-2.75,,1.74,,0.7,0.000,0.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט גמישה 4D קרן נאמנ,פטורה,05120795,,4D,גמישות,,,4485.51,4485.51,-0.29,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.53,1.37,4.58,1.20,א'-ה',236.8,0.000,1.930,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט השקעות 4D,פטורה,05101639,4,4D,גמישות,,,661.56,661.56,0.03,09/08/2018,,,לא מתחייבת לחלק תשלומים,2.00,-1.05,1.66,1.58,ב'-ה',221.5,0.000,1.940,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 4D גמישה,פטורה,05124920,,4D,גמישות,,,110.68,110.68,-0.04,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.42,5.80,,1.23,,94.9,0.000,1.300,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברק 4D גמישה,פטורה,05121066,,4D,גמישות,,,96.93,96.93,-0.42,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.96,,,,ב'-ה',7.3,0.000,1.800,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,101.96,101.96,-0.01,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.89,,,,,10.5,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,121.97,121.97,0.10,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.58,15.59,18.06,2.36,,64.0,0.000,1.850,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,619.74,619.74,-0.31,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.58,-2.55,4.26,1.66,א'-ה',27.6,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,112.91,110.70,-0.27,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.17,2.80,4.46,0.63,,46.7,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,327.60,321.18,-0.01,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.58,-1.32,2.09,0.52,א'-ה',55.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,110.32,110.32,0.04,09/08/2018,,,לא מתחייבת לחלק תשלומים,3.51,10.86,,2.64,,4.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,197.78,197.78,-0.24,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.24,-1.30,1.83,1.25,א'-ה',447.0,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,102.18,102.18,-0.19,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.03,0.07,2.15,1.43,,35.6,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,116.25,116.25,-0.42,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.55,4.91,14.51,2.48,,21.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,244.06,244.06,0.09,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.65,6.58,15.91,2.74,ב'-ה',90.2,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.05,108.05,0.01,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.85,-0.81,1.42,1.12,,40.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,135.40,135.40,-0.73,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.62,9.62,18.09,1.84,ב'-ה',156.7,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,102.49,102.49,-0.03,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.31,,,,,13.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,100.46,100.46,0.05,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.28,,,,,16.6,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,226.84,226.84,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.08,-0.32,3.11,0.95,א'-ה',1391.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,324.15,324.14,-0.38,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.40,1.68,7.22,1.04,א'-ה',151.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,531.55,531.43,-0.12,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.70,3.25,,1.42,ב'-ה',14.3,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,104.28,104.28,0.26,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.67,3.95,,1.34,,7.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,106.14,106.14,0.11,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.10,1.45,,0.85,,129.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,147.28,147.28,0.00,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.50,2.26,5.16,0.86,ב'-ה',628.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,98.05,98.05,-0.12,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.17,-2.92,1.08,1.44,ב'-ה',7.2,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,111.12,108.94,-0.16,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.59,1.41,1.95,0.81,,54.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.91,94.88,-0.09,09/08/2018,,,לא מתחייבת לחלק תשלומים,-0.20,-5.12,,2.16,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,59.94,59.94,-0.13,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.11,28.16,42.11,2.63,ב'-ה',904.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,281.40,281.40,-0.81,09/08/2018,,,לא מתחייבת לחלק תשלומים,-1.18,-1.73,,1.64,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,101.38,101.38,-0.16,09/08/2018,,,לא מתחייבת לחלק תשלומים,2.38,0.36,,0.97,,3.7,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1443.84,1443.84,-0.21,09/08/2018,,,לא מתחייבת לחלק תשלומים,1.31,0.35,0.96,1.19,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,103.64,103.64,-1.04,09/08/2018,,,לא מתחייבת לחלק תשלומים,-0.96,5.78,5.86,2.29,,16.4,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,107.68,107.68,-0.16,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.49,5.13,9.64,1.90,א'-ה',27.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,108.47,108.47,-0.34,12/08/2018,,,לא מתחייבת לחלק תשלומים,-0.17,4.67,,1.84,,2.3,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,158.95,158.95,-0.16,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.49,5.09,9.58,1.90,א'-ה',175.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,121.74,121.74,0.44,12/08/2018,,,לא מתחייבת לחלק תשלומים,4.27,11.31,23.44,2.11,א'-ה',165.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,355.62,355.62,-0.16,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.49,5.00,9.39,1.90,א'-ה',112.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,146.46,146.46,-0.20,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.56,2.36,5.38,1.96,א'-ה',31.6,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,105.25,105.25,-0.40,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.27,2.52,,1.88,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,721.62,721.62,-0.05,12/08/2018,,,לא מתחייבת לחלק תשלומים,2.03,8.80,12.43,1.94,א'-ה',102.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,751.78,751.78,-0.21,12/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.21,0.57,2.88,2.13,א'-ה',15.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,118.64,118.64,-0.07,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.19,4.24,10.37,2.03,א'-ה',15.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,111.55,111.55,-0.16,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.51,5.11,9.57,1.90,,11.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,97.95,97.95,-0.15,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.49,5.06,9.56,1.90,א'-ה',100.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,199.45,199.45,-0.37,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.55,8.38,14.14,3.60,א'-ה',21.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,128.03,128.03,-0.32,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.12,5.05,12.71,1.76,א'-ה',46.1,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,156.69,156.69,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.79,3.97,9.34,1.85,א'-ה',360.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,110.27,110.27,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.80,3.99,9.36,1.85,א'-ה',38.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,149.47,149.47,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.77,3.99,9.31,1.83,א'-ה',67.1,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,131.05,131.05,0.02,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.44,1.46,8.86,2.06,א'-ה',140.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,132.52,132.52,-0.05,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.41,-1.37,6.00,1.97,א'-ה',331.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,147.17,147.17,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.79,3.86,9.10,1.85,א'-ה',92.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3700.29,3700.29,-0.07,12/08/2018,,,לא מתחייבת לחלק תשלומים,2.58,3.74,9.38,1.64,א'-ה',11.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,101.19,101.19,-0.15,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.76,-2.81,4.16,1.72,,18.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,150.18,150.18,0.15,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.08,0.92,11.99,2.02,א'-ה',10.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,118.00,118.00,-0.20,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.15,-1.27,3.25,1.57,א'-ה',22.8,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,295.27,295.27,-0.23,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.98,3.34,9.03,1.40,א'-ה',92.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,114.23,114.23,-0.33,12/08/2018,,,לא מתחייבת לחלק תשלומים,-0.10,0.02,0.18,1.49,א'-ה',39.0,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,172.15,172.15,0.17,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.77,4.44,11.90,1.95,א'-ה',26.1,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,91.53,91.53,0.20,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.35,,,,א'-ה',4.0,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,165.93,165.93,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.95,-3.88,-0.82,1.99,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,99.51,99.51,-0.06,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.28,-3.44,,1.76,,10.7,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,109.23,109.23,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.79,4.01,9.21,1.84,א'-ה',30.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,660.09,660.09,-0.35,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.17,3.89,6.46,1.62,א'-ה',27.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,293.27,293.27,0.00,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.11,5.71,11.57,1.45,א'-ה',29.7,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3276.10,3276.10,-0.14,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.46,1.46,6.67,1.75,א'-ה',52.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,238.59,238.59,0.20,12/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.11,-1.56,4.48,1.92,א'-ה',55.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,233.90,233.90,-0.15,12/08/2018,,,לא מתחייבת לחלק תשלומים,0.79,0.32,4.21,1.38,א'-ה',218.6,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,350.42,350.42,-0.12,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.34,3.94,11.38,1.45,א'-ה',201.3,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,99.85,99.85,-0.10,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.07,2.80,8.52,1.70,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,118.61,118.61,-0.04,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.79,8.80,19.04,1.45,,14.4,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,110.31,110.31,-0.35,09/08/2018,,,לא מתחייבת לחלק תשלומים,0.86,0.80,6.04,1.85,ב'-ה',18.0,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1524.15,1524.15,-0.27,12/08/2018,,,לא מתחייבת לחלק תשלומים,1.46,1.46,6.52,1.58,א'-ה',207.5,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
