תוצאות חיפוש קרנות נאמנות (סה"כ 2054 קרנות)
 13/02/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,108.86,106.73,0.10,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.09,1.80,-2.17,1.00,,45.1,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,326.24,319.84,0.30,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,1.01,-2.35,0.67,א'-ה',51.9,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,99.66,99.66,-0.20,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.75,0.80,,,,2.1,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,97.81,97.81,0.19,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.15,11.81,-4.06,3.66,,3.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,196.49,196.49,1.03,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.93,5.99,-3.53,1.60,א'-ה',343.4,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,96.13,96.13,-0.29,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,5.15,-6.60,1.98,,21.5,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,113.04,113.04,1.07,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.65,9.05,-2.91,2.30,,12.6,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,234.46,234.46,1.22,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.85,11.89,-2.31,3.38,ב'-ה',65.5,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.62,108.62,0.26,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.58,5.37,-2.27,1.66,,24.4,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,129.08,129.08,1.73,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.66,10.54,1.61,3.23,ב'-ה',185.0,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.81,101.81,0.79,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.29,7.22,,1.63,,16.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.56,99.56,0.20,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,0.92,,0.67,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,227.87,227.87,0.62,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.42,4.12,-1.09,1.13,א'-ה',1176.6,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,324.32,324.31,0.74,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.92,5.65,-1.13,1.61,א'-ה',165.3,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,522.59,522.48,0.36,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.14,6.81,-1.61,2.19,ב'-ה',14.3,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.58,105.58,0.48,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.29,5.38,3.00,1.74,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,95.41,95.41,0.02,12/02/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.3,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,102.12,102.12,0.03,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.08,3.07,-3.79,1.46,,112.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.22,149.22,0.21,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.16,2.90,1.76,0.85,ב'-ה',596.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.32,101.32,0.28,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.32,6.83,-1.83,1.48,ב'-ה',4.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.20,110.98,0.12,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.32,4.50,2.26,1.19,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,88.18,88.16,0.23,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.16,5.03,-13.53,2.07,,3.7,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,54.54,54.54,0.24,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.53,1.94,15.33,2.80,ב'-ה',723.4,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,4D,גמישות,,,109.46,109.46,1.08,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.69,9.49,,,,0.5,0.000,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,272.51,272.51,1.02,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.04,7.04,-8.08,2.04,ב'-ה',25.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.66,100.66,0.26,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.24,8.40,-1.94,2.42,,5.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1413.97,1413.97,0.17,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.29,5.67,-3.09,1.64,ב'-ה',17.9,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,98.40,98.39,1.15,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.54,9.89,-2.99,3.41,,14.0,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,150.55,150.55,0.55,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.39,6.68,3.54,2.21,א'-ה',28.2,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,720.14,720.14,0.66,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.91,6.05,5.90,2.21,א'-ה',92.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,722.14,722.14,0.27,13/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.15,5.34,-5.32,2.69,א'-ה',17.8,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,115.24,115.24,0.18,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.24,7.76,-1.22,2.59,א'-ה',23.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,190.24,189.86,0.61,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.75,10.88,-1.29,4.34,א'-ה',22.6,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3807.62,3807.62,0.44,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.98,4.83,3.87,1.92,א'-ה',16.4,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,135.05,135.05,0.39,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.37,6.25,,,א'-ה',18.5,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,120.59,120.59,0.54,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.42,6.53,-1.04,2.05,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,301.99,301.99,0.89,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.64,6.01,3.07,1.83,א'-ה',129.4,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,114.99,114.99,0.55,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.96,6.07,-1.48,2.00,א'-ה',35.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,171.93,171.93,0.70,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.85,5.30,0.57,2.01,א'-ה',27.4,0.000,1.380,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,89.52,89.52,0.37,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.83,7.67,,2.24,א'-ה',5.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,173.12,173.12,0.34,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.42,7.85,-2.13,2.17,א'-ה',9.4,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,689.96,689.96,0.62,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.39,7.32,4.41,1.97,א'-ה',21.1,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,290.05,290.05,0.83,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.98,6.65,1.29,2.03,א'-ה',21.6,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3283.43,3283.43,0.64,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.65,5.18,-0.87,1.94,א'-ה',51.0,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,104.61,104.61,1.41,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.55,4.45,,,,0.4,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,251.08,251.08,1.06,13/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.07,7.94,0.32,2.08,א'-ה',43.7,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,237.27,237.27,0.65,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.79,5.43,-0.21,1.64,א'-ה',195.7,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,354.53,354.52,0.52,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.59,5.06,1.91,1.88,א'-ה',205.8,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,102.40,102.40,0.56,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.97,6.48,2.03,2.06,א'-ה',53.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,117.58,117.58,0.29,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.34,5.86,4.56,2.24,,82.7,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,109.71,109.71,0.42,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.28,5.17,-4.05,2.17,ב'-ה',16.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1581.09,1581.09,0.81,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.87,5.62,2.65,1.86,א'-ה',204.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1979.28,1979.28,0.75,13/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.91,6.68,5.64,1.98,א'-ה',86.8,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,106.56,106.56,0.69,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.95,6.82,2.59,2.01,א'-ה',73.0,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,336.15,336.15,0.32,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.79,5.72,1.43,2.09,א'-ה',34.8,0.000,0.890,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3135.62,3135.62,0.46,12/02/2019,,,לא מתחייבת לחלק תשלומים,1.01,7.54,,2.30,ב'-ה',26.0,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,410.44,410.44,0.99,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.21,6.21,1.20,1.98,א'-ה',165.3,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2727.27,2727.27,1.10,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.77,6.18,-3.27,1.97,א'-ה',202.4,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,768.01,768.01,1.22,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.03,8.45,-9.64,2.17,א'-ה',119.5,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,356.71,356.71,0.33,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.26,11.19,-6.13,2.38,א'-ה',366.9,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,364.58,364.58,0.98,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.80,8.22,-9.13,1.99,א'-ה',279.9,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,581.71,581.71,0.25,12/02/2019,,,לא מתחייבת לחלק תשלומים,-0.10,9.55,-16.67,2.05,ב'-ה',6.9,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,119.90,119.90,0.91,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.47,6.54,-3.81,1.68,,15.6,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1187.57,1187.57,0.72,13/02/2019,,,לא מתחייבת לחלק תשלומים,-0.48,6.61,-8.18,2.03,א'-ה',119.2,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,105.69,105.69,0.21,12/02/2019,,,לא מתחייבת לחלק תשלומים,0.09,6.92,-10.08,1.66,ב'-ה',8.1,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,222.88,222.88,0.43,12/02/2019,,,לא מתחייבת לחלק תשלומים,2.29,8.59,-7.50,1.98,ב'-ה',6.5,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,520.29,520.29,0.93,13/02/2019,,,לא מתחייבת לחלק תשלומים,1.27,9.66,1.26,1.83,א'-ה',276.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,402.80,402.80,1.26,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.73,7.34,-1.91,2.07,א'-ה',24.8,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A נדל"ן קרן נאמנות,פטורה,05131297,,4A,מניות בארץ,מניות לפי ענפים,נדל"ן,1320.06,1319.98,1.29,13/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.31,7.56,-6.05,1.97,א'-ה',11.5,0.000,2.500,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4B נדל"ן,פטורה,05124300,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,131.07,131.07,1.06,13/02/2019,,,לא מתחייבת לחלק תשלומים,0.84,7.38,6.45,1.53,,20.7,0.000,1.250,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
