תוצאות חיפוש קרנות נאמנות (סה"כ 1619 קרנות)
 13/11/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.71,102.71,-0.45,12/11/2018,,,לא מתחייבת לחלק תשלומים,-0.12,,,,,13.1,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,124.06,124.06,-1.34,12/11/2018,,,לא מתחייבת לחלק תשלומים,2.12,17.57,25.67,1.66,,100.1,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,645.04,645.04,0.15,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.54,1.43,6.29,1.32,א'-ה',26.4,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.96,111.73,-0.43,12/11/2018,,,לא מתחייבת לחלק תשלומים,1.35,3.76,5.23,0.64,,46.6,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,333.24,326.71,-0.01,13/11/2018,,,לא מתחייבת לחלק תשלומים,0.89,0.38,1.57,0.45,א'-ה',53.3,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,94.15,94.15,-5.01,12/11/2018,,,לא מתחייבת לחלק תשלומים,-4.27,-5.39,,2.95,,3.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,198.78,198.78,0.05,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.67,-0.80,-0.27,1.18,א'-ה',395.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,100.86,100.86,0.10,08/11/2018,,,לא מתחייבת לחלק תשלומים,2.10,-1.22,-0.89,1.46,,29.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.39,111.39,-1.56,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.44,0.52,2.94,1.94,,20.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,228.52,228.52,-3.09,12/11/2018,,,לא מתחייבת לחלק תשלומים,-0.82,-0.21,-0.33,2.63,ב'-ה',85.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.95,108.95,-1.04,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.74,0.02,0.83,1.23,,31.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,132.60,132.60,-2.55,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.39,7.35,13.21,1.92,ב'-ה',201.6,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.71,101.71,-0.23,08/11/2018,,,לא מתחייבת לחלק תשלומים,0.97,,,,,15.6,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.72,101.72,-0.25,12/11/2018,,,לא מתחייבת לחלק תשלומים,1.00,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,231.25,231.25,0.10,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.18,1.62,3.07,0.79,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,333.57,333.57,0.09,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.11,4.64,8.53,1.13,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,528.62,528.49,-1.35,12/11/2018,,,לא מתחייבת לחלק תשלומים,1.17,2.68,5.75,1.48,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.40,105.40,-1.41,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.72,5.06,,1.33,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,107.01,107.01,-0.95,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.92,2.28,4.40,0.95,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.46,149.46,-0.45,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.68,3.77,5.57,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,102.44,102.44,-0.54,12/11/2018,,,לא מתחייבת לחלק תשלומים,1.60,1.43,3.53,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,115.23,112.97,-0.45,12/11/2018,,,לא מתחייבת לחלק תשלומים,1.17,5.16,6.19,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,92.40,92.37,-1.52,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.20,-7.63,,1.43,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,56.12,56.12,-1.61,12/11/2018,,,לא מתחייבת לחלק תשלומים,-3.04,19.99,31.31,2.77,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,294.22,294.22,0.10,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.17,2.74,,1.38,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,103.98,103.98,-1.23,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.84,2.93,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1436.78,1436.78,-0.57,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.23,-0.15,-0.55,1.12,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,89.50,89.49,-5.82,12/11/2018,,,לא מתחייבת לחלק תשלומים,-4.03,-8.83,-8.59,2.31,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,153.12,153.12,0.34,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.34,7.01,9.18,1.59,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,751.76,751.76,0.27,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.93,13.34,14.97,1.67,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,782.85,782.85,0.20,13/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,4.18,4.72,9.05,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,123.03,123.03,0.33,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.80,8.10,14.12,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,212.97,212.97,0.46,13/11/2018,,,לא מתחייבת לחלק תשלומים,7.37,15.73,23.89,3.10,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,134.14,134.14,0.22,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.70,10.06,14.96,1.59,א'-ה',74.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3905.56,3905.56,0.31,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.06,9.49,12.09,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,154.16,154.16,0.12,13/11/2018,,,לא מתחייבת לחלק תשלומים,0.30,3.60,6.06,1.41,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,124.11,124.11,0.11,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.54,3.84,8.72,1.46,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,305.54,305.54,0.00,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.31,6.93,10.32,1.32,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,118.91,118.91,0.08,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.72,4.12,5.73,1.50,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,176.90,176.90,-0.06,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.73,7.32,11.67,1.54,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,94.56,94.56,-0.25,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.68,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,175.97,175.96,0.10,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.98,1.93,3.87,1.66,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,694.30,694.30,-0.38,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.05,9.28,10.22,1.49,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,297.38,297.38,-0.21,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.09,7.19,9.46,1.44,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3401.24,3401.24,0.05,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.21,5.34,7.77,1.49,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,246.44,246.44,0.20,13/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.40,1.68,3.19,1.50,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,240.51,240.51,0.05,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.41,3.15,5.85,1.30,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,365.51,365.51,0.08,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.11,8.41,12.54,1.34,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.79,104.78,0.17,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.14,7.88,11.73,1.51,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,122.90,122.90,0.03,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.66,12.73,16.50,1.49,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,114.87,114.87,-0.56,12/11/2018,,,לא מתחייבת לחלק תשלומים,3.14,4.97,8.54,1.57,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1608.99,1608.99,0.04,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.82,7.10,10.99,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1997.33,1997.33,0.34,13/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.71,8.34,12.23,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,108.26,108.26,0.23,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.51,6.03,9.46,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,126.55,126.55,0.24,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.69,3.70,5.92,1.59,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,344.98,344.98,0.02,13/11/2018,,,לא מתחייבת לחלק תשלומים,3.15,7.03,8.37,1.55,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3155.46,3155.46,-1.14,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.79,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,414.87,414.87,0.22,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.71,6.36,7.38,1.54,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2772.55,2772.55,0.22,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.80,2.04,3.01,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,784.08,784.08,-0.01,13/11/2018,,,לא מתחייבת לחלק תשלומים,0.56,-3.95,-4.17,1.63,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,361.12,361.12,0.12,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.13,-3.06,-2.36,1.72,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,332.69,332.69,-0.21,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.21,-6.67,-8.26,1.65,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,371.53,371.53,0.09,13/11/2018,,,לא מתחייבת לחלק תשלומים,0.74,-5.35,-4.61,1.46,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,596.81,596.79,-0.30,12/11/2018,,,לא מתחייבת לחלק תשלומים,0.45,-11.83,-14.09,1.48,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,120.60,120.60,-0.12,13/11/2018,,,לא מתחייבת לחלק תשלומים,1.17,-1.19,-0.22,1.23,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1214.85,1214.85,-0.06,13/11/2018,,,לא מתחייבת לחלק תשלומים,2.06,-4.08,-3.14,1.53,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,108.03,108.03,-0.64,12/11/2018,,,לא מתחייבת לחלק תשלומים,1.33,-5.55,-4.89,1.18,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,222.77,222.77,-0.14,12/11/2018,,,לא מתחייבת לחלק תשלומים,-0.46,-5.60,-7.06,1.58,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
