תוצאות חיפוש קרנות נאמנות (סה"כ 1439 קרנות)
 24/07/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3538.63,3538.63,0.94,24/07/2018,,,לא מתחייבת לחלק תשלומים,2.01,-0.79,5.63,1.60,א'-ה',10.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.93,98.93,0.44,24/07/2018,,,לא מתחייבת לחלק תשלומים,-0.48,-4.98,2.50,1.80,,19.5,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,147.60,147.60,1.12,24/07/2018,,,לא מתחייבת לחלק תשלומים,1.75,-0.81,7.60,2.03,א'-ה',10.7,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,115.22,115.22,0.44,24/07/2018,,,לא מתחייבת לחלק תשלומים,-0.20,-3.60,0.87,1.69,א'-ה',23.1,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,287.87,287.87,0.67,24/07/2018,,,לא מתחייבת לחלק תשלומים,1.41,0.75,6.94,1.43,א'-ה',88.2,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,113.16,113.16,0.86,24/07/2018,,,לא מתחייבת לחלק תשלומים,1.00,-0.92,-1.00,1.53,א'-ה',38.5,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,167.89,167.89,1.18,24/07/2018,,,לא מתחייבת לחלק תשלומים,2.43,1.86,10.19,1.94,א'-ה',24.7,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,163.65,163.65,0.53,24/07/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-5.20,-2.55,2.03,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,97.78,97.78,0.61,24/07/2018,,,לא מתחייבת לחלק תשלומים,0.04,-5.12,,1.87,,13.6,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,107.40,107.40,0.92,24/07/2018,,,לא מתחייבת לחלק תשלומים,2.40,2.27,8.08,1.85,א'-ה',46.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,650.87,650.87,0.90,24/07/2018,,,לא מתחייבת לחלק תשלומים,2.22,2.44,5.60,1.65,א'-ה',29.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,288.73,288.73,0.95,24/07/2018,,,לא מתחייבת לחלק תשלומים,2.87,4.07,10.26,1.46,א'-ה',29.5,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3219.15,3219.15,0.90,24/07/2018,,,לא מתחייבת לחלק תשלומים,1.63,-0.30,5.50,1.76,א'-ה',51.7,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,231.73,231.73,0.98,24/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.35,-4.39,0.17,1.92,א'-ה',62.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,230.23,230.23,0.63,24/07/2018,,,לא מתחייבת לחלק תשלומים,0.81,-1.26,2.81,1.41,א'-ה',220.2,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,341.85,341.85,0.72,24/07/2018,,,לא מתחייבת לחלק תשלומים,1.38,1.40,9.35,1.44,א'-ה',196.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,97.91,97.91,0.81,24/07/2018,,,לא מתחייבת לחלק תשלומים,1.72,0.80,7.17,1.73,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
