תוצאות חיפוש קרנות נאמנות (סה"כ 1816 קרנות)
 28/11/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,122.54,122.54,0.07,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.87,16.13,24.13,1.66,,100.1,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,637.29,637.29,0.17,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.32,0.21,5.01,1.32,א'-ה',26.4,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,112.81,110.60,-0.18,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.33,2.71,4.16,0.64,,46.6,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,331.85,325.34,0.27,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.47,-0.04,1.15,0.45,א'-ה',53.3,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,94.96,94.96,0.48,27/11/2018,,,לא מתחייבת לחלק תשלומים,-3.45,-4.57,,2.95,,3.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,196.60,196.60,0.43,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.55,-1.89,-1.36,1.18,א'-ה',395.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,98.33,98.33,-0.16,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-3.70,-3.38,1.46,,29.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,109.99,109.99,0.15,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.82,-0.74,1.64,1.94,,20.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,225.23,225.23,0.10,27/11/2018,,,לא מתחייבת לחלק תשלומים,-2.25,-1.64,-1.77,2.63,ב'-ה',85.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,107.36,107.35,-0.07,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.74,-1.45,-0.65,1.23,,31.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,131.92,131.92,0.29,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.12,6.80,12.63,1.92,ב'-ה',201.6,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.69,101.69,0.37,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.95,,,,,15.6,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.21,101.21,0.04,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.50,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,229.00,229.00,0.51,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.20,0.63,2.06,0.79,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,330.20,330.20,0.47,28/11/2018,,,לא מתחייבת לחלק תשלומים,1.08,3.58,7.43,1.13,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,529.48,529.34,-0.08,27/11/2018,,,לא מתחייבת לחלק תשלומים,1.34,2.85,5.92,1.48,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.18,105.18,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.51,4.84,,1.33,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,105.71,105.71,-0.18,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.30,1.04,3.13,0.95,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.56,148.56,-0.06,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.07,3.15,4.94,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.03,101.03,-0.14,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.20,0.03,2.10,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.85,111.62,-0.05,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.04,3.90,4.93,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,91.69,91.66,0.09,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.57,-8.34,,1.43,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,56.85,56.85,0.35,27/11/2018,,,לא מתחייבת לחלק תשלומים,-1.78,21.55,33.01,2.77,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,283.04,283.04,-0.41,27/11/2018,,,לא מתחייבת לחלק תשלומים,-3.63,-1.16,,1.38,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,101.89,101.89,0.32,27/11/2018,,,לא מתחייבת לחלק תשלומים,-1.18,0.86,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1429.17,1429.17,0.32,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.30,-0.67,-1.07,1.12,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,91.65,91.63,0.10,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.34,-5.33,-5.08,2.31,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,152.59,152.59,0.93,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.98,6.64,8.80,1.59,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,748.05,748.05,0.71,28/11/2018,,,לא מתחייבת לחלק תשלומים,3.41,12.79,14.41,1.67,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,779.09,779.09,0.71,28/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.68,4.22,8.52,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,121.32,121.32,0.56,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.35,6.60,12.53,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,210.94,210.94,1.24,28/11/2018,,,לא מתחייבת לחלק תשלומים,6.34,14.63,22.71,3.10,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,133.87,133.87,0.77,28/11/2018,,,לא מתחייבת לחלק תשלומים,3.49,9.84,14.73,1.59,א'-ה',74.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3880.00,3880.00,0.89,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.38,8.78,11.36,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,151.83,151.83,1.08,28/11/2018,,,לא מתחייבת לחלק תשלומים,-1.22,2.03,4.46,1.41,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,122.70,122.70,0.59,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.36,2.66,7.48,1.46,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,304.07,304.07,0.70,28/11/2018,,,לא מתחייבת לחלק תשלומים,1.82,6.42,9.79,1.32,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,118.15,118.15,0.82,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.06,3.45,5.05,1.50,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,175.55,175.55,0.89,28/11/2018,,,לא מתחייבת לחלק תשלומים,1.95,6.50,10.82,1.54,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,92.75,92.75,0.50,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.72,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,172.94,172.94,0.86,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.23,0.19,2.09,1.66,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,690.81,690.81,0.84,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.53,8.73,9.67,1.49,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,295.04,295.04,0.87,28/11/2018,,,לא מתחייבת לחלק תשלומים,1.29,6.35,8.60,1.44,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3395.04,3395.04,0.78,28/11/2018,,,לא מתחייבת לחלק תשלומים,3.02,5.15,7.57,1.49,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,246.50,246.50,1.21,28/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.42,1.70,3.21,1.50,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,238.12,238.12,0.58,28/11/2018,,,לא מתחייבת לחלק תשלומים,1.39,2.13,4.80,1.30,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,362.95,362.95,0.83,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.39,7.66,11.76,1.34,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.54,104.54,0.84,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.90,7.63,11.47,1.51,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,121.43,121.43,0.85,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.42,11.38,15.11,1.49,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,113.26,113.26,0.15,27/11/2018,,,לא מתחייבת לחלק תשלומים,1.70,3.50,7.02,1.57,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1601.49,1601.49,0.73,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.34,6.60,10.47,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1982.76,1982.76,0.78,28/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.95,7.55,11.41,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,108.13,108.13,1.06,28/11/2018,,,לא מתחייבת לחלק תשלומים,3.38,5.91,9.33,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,125.12,125.12,0.98,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.54,2.52,4.72,1.59,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,344.43,344.43,1.23,28/11/2018,,,לא מתחייבת לחלק תשלומים,2.99,6.86,8.20,1.55,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3107.88,3107.88,0.06,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.73,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,410.92,410.92,0.95,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.74,5.35,6.36,1.54,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2736.11,2736.11,0.69,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.46,0.70,1.65,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,766.52,766.52,-0.31,28/11/2018,,,לא מתחייבת לחלק תשלומים,-1.69,-6.10,-6.32,1.63,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,353.80,353.80,-0.18,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.06,-5.02,-4.33,1.72,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,323.48,323.48,-0.38,27/11/2018,,,לא מתחייבת לחלק תשלומים,-2.56,-9.25,-10.80,1.65,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,366.64,366.64,0.17,28/11/2018,,,לא מתחייבת לחלק תשלומים,-0.58,-6.60,-5.87,1.46,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,577.31,577.29,-0.25,27/11/2018,,,לא מתחייבת לחלק תשלומים,-2.83,-14.71,-16.90,1.48,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,118.54,118.54,0.19,28/11/2018,,,לא מתחייבת לחלק תשלומים,-0.56,-2.88,-1.92,1.23,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1197.89,1197.89,0.05,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.64,-5.42,-4.49,1.53,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,107.48,107.48,-0.16,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.82,-6.03,-5.38,1.18,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,220.72,220.72,0.18,27/11/2018,,,לא מתחייבת לחלק תשלומים,-1.37,-6.47,-7.92,1.58,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
