תוצאות חיפוש קרנות נאמנות (סה"כ 1529 קרנות)
 18/10/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,331.79,325.28,0.15,18/10/2018,,,לא מתחייבת לחלק תשלומים,-0.51,-0.06,2.29,0.49,א'-ה',53.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,101.69,101.69,0.28,17/10/2018,,,לא מתחייבת לחלק תשלומים,-7.21,2.19,,2.21,,5.0,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,197.42,197.42,0.22,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.71,-1.48,1.00,1.12,א'-ה',428.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,99.36,99.36,0.19,17/10/2018,,,לא מתחייבת לחלק תשלומים,-3.01,-2.69,-2.40,1.24,,34.2,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,113.55,113.55,-0.04,17/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,2.47,8.59,1.58,,23.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,237.13,237.13,0.02,17/10/2018,,,לא מתחייבת לחלק תשלומים,-5.99,3.55,7.29,1.85,ב'-ה',96.6,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,108.14,108.14,-0.04,17/10/2018,,,לא מתחייבת לחלק תשלומים,-2.22,-0.73,1.15,1.12,,35.2,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,130.32,130.32,-0.66,17/10/2018,,,לא מתחייבת לחלק תשלומים,-1.03,5.51,13.65,1.66,ב'-ה',201.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,101.19,101.19,-0.10,17/10/2018,,,לא מתחייבת לחלק תשלומים,-0.56,,,,,16.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,4,4D,גמישות,,,100.74,100.74,-0.10,17/10/2018,,,לא מתחייבת לחלק תשלומים,-0.43,,,,,30.0,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,230.56,230.56,0.15,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.05,1.32,4.02,0.82,א'-ה',1371.5,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,331.05,331.05,0.09,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.68,3.85,9.03,1.01,א'-ה',176.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,527.74,527.62,-0.24,17/10/2018,,,לא מתחייבת לחלק תשלומים,-2.59,2.51,,1.15,ב'-ה',15.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,105.70,105.70,0.05,17/10/2018,,,לא מתחייבת לחלק תשלומים,-2.01,5.36,,1.10,,9.3,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,107.11,107.11,-0.04,17/10/2018,,,לא מתחייבת לחלק תשלומים,-1.20,2.38,5.73,0.83,,141.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,149.31,149.31,0.02,17/10/2018,,,לא מתחייבת לחלק תשלומים,-0.74,3.67,5.33,0.70,ב'-ה',642.2,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,101.70,101.70,-0.14,17/10/2018,,,לא מתחייבת לחלק תשלומים,0.82,0.69,3.60,0.92,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,114.17,111.93,-0.02,17/10/2018,,,לא מתחייבת לחלק תשלומים,-0.02,4.19,6.28,0.68,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,93.63,93.60,-0.49,17/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,-6.40,,1.08,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,58.63,58.63,-0.71,17/10/2018,,,לא מתחייבת לחלק תשלומים,-3.11,25.36,39.20,1.85,ב'-ה',1024.6,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,295.89,295.89,0.28,17/10/2018,,,לא מתחייבת לחלק תשלומים,1.20,3.33,,1.56,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,105.16,105.16,-0.16,17/10/2018,,,לא מתחייבת לחלק תשלומים,-0.25,4.10,,0.96,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1441.83,1441.83,-0.10,17/10/2018,,,לא מתחייבת לחלק תשלומים,-1.51,0.21,1.05,1.02,ב'-ה',20.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,95.91,95.91,-0.53,17/10/2018,,,לא מתחייבת לחלק תשלומים,-4.92,-3.01,0.00,1.77,,15.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,109.93,109.93,0.70,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.35,7.32,14.01,1.77,א'-ה',42.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,111.70,111.70,0.70,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.16,7.79,,1.74,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,162.26,162.26,0.70,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.35,7.28,13.95,1.77,א'-ה',178.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,126.10,126.10,0.78,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.97,15.30,24.40,1.94,א'-ה',379.3,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,362.90,362.90,0.70,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.36,7.15,13.74,1.77,א'-ה',89.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,150.81,150.81,0.53,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.59,5.40,8.79,1.76,א'-ה',31.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,737.31,737.31,0.65,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.08,11.17,13.70,1.74,א'-ה',99.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,758.72,758.72,0.41,18/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-2.15,1.50,6.93,2.00,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,121.21,121.21,0.72,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.67,6.50,14.17,1.84,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,113.95,113.95,0.71,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.33,7.37,14.02,1.77,,18.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,99.97,99.97,0.70,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.36,7.23,13.90,1.77,א'-ה',103.9,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,207.22,207.22,1.33,18/10/2018,,,לא מתחייבת לחלק תשלומים,-2.89,12.61,22.67,3.25,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,131.77,131.77,0.73,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.41,8.11,15.14,1.64,א'-ה',70.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,161.50,161.50,0.52,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.48,7.17,13.11,1.69,א'-ה',380.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,113.65,113.65,0.51,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.48,7.18,13.13,1.69,א'-ה',60.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,153.95,153.95,0.52,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.45,7.10,13.14,1.68,א'-ה',67.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,137.16,137.16,0.52,18/10/2018,,,לא מתחייבת לחלק תשלומים,-2.04,6.19,13.00,1.63,א'-ה',152.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,136.28,136.28,0.34,18/10/2018,,,לא מתחייבת לחלק תשלומים,-2.45,1.43,6.34,1.56,א'-ה',335.0,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,151.62,151.62,0.51,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.49,7.00,12.86,1.68,א'-ה',98.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3861.99,3861.99,0.43,18/10/2018,,,לא מתחייבת לחלק תשלומים,-0.64,8.27,12.93,1.47,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,103.75,103.75,0.46,18/10/2018,,,לא מתחייבת לחלק תשלומים,-2.60,-0.36,4.77,1.44,,16.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,154.15,154.15,0.39,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.26,3.59,11.12,1.44,א'-ה',11.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,122.30,122.30,0.46,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.71,2.33,7.96,1.51,א'-ה',24.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,304.69,304.69,0.27,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.23,6.64,11.67,1.19,א'-ה',110.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,117.99,117.99,0.29,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.76,3.31,5.09,1.39,א'-ה',40.4,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,174.10,174.10,0.29,18/10/2018,,,לא מתחייבת לחלק תשלומים,-2.51,5.62,11.94,1.58,א'-ה',32.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,93.67,93.67,0.49,18/10/2018,,,לא מתחייבת לחלק תשלומים,-0.55,,,,א'-ה',4.4,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,175.07,175.07,0.23,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.75,1.42,4.38,1.74,א'-ה',10.7,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,105.08,105.08,0.21,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.51,1.96,,1.61,,9.7,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,112.72,112.72,0.51,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.47,7.33,13.30,1.69,א'-ה',49.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,684.56,684.56,0.56,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.33,7.74,9.49,1.38,א'-ה',27.0,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,294.10,294.10,0.40,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.96,6.01,10.76,1.26,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3360.79,3360.79,0.48,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.47,4.09,8.39,1.59,א'-ה',54.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,242.99,242.99,0.34,18/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-2.48,0.25,4.27,1.54,א'-ה',55.2,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,238.90,238.90,0.39,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.42,2.46,6.62,1.27,א'-ה',224.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,358.76,358.76,0.32,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.57,6.41,12.35,1.29,א'-ה',209.2,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,103.49,103.48,0.41,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.35,6.54,12.47,1.48,א'-ה',55.4,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,120.41,120.41,0.46,18/10/2018,,,לא מתחייבת לחלק תשלומים,-1.71,10.45,16.45,1.35,,58.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
