תוצאות חיפוש קרנות נאמנות (סה"כ 1560 קרנות)
 31/10/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,635.27,635.27,0.57,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.56,-0.11,6.82,1.48,א'-ה',28.1,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,111.97,109.77,-0.03,29/10/2018,,,לא מתחייבת לחלק תשלומים,-2.16,1.94,4.03,0.58,,47.6,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,330.30,323.82,0.31,31/10/2018,,,לא מתחייבת לחלק תשלומים,-0.96,-0.51,1.83,0.49,א'-ה',53.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,93.64,93.64,-4.03,29/10/2018,,,לא מתחייבת לחלק תשלומים,-14.55,-5.90,,2.21,,5.0,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,195.52,195.52,0.65,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.66,-2.43,0.03,1.12,א'-ה',428.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,97.45,97.45,0.48,29/10/2018,,,לא מתחייבת לחלק תשלומים,-4.87,-4.56,-4.27,1.24,,34.2,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,108.40,108.40,-1.41,29/10/2018,,,לא מתחייבת לחלק תשלומים,-7.77,-2.17,3.66,1.58,,23.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,221.37,221.37,-1.82,29/10/2018,,,לא מתחייבת לחלק תשלומים,-12.23,-3.33,0.16,1.85,ב'-ה',96.6,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,106.40,106.39,0.11,29/10/2018,,,לא מתחייבת לחלק תשלומים,-3.81,-2.33,-0.49,1.12,,35.2,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,129.26,129.26,0.11,29/10/2018,,,לא מתחייבת לחלק תשלומים,-1.84,4.65,12.72,1.66,ב'-ה',201.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,99.05,99.05,-0.72,29/10/2018,,,לא מתחייבת לחלק תשלומים,-2.66,,,,,16.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.89,99.89,-0.10,29/10/2018,,,לא מתחייבת לחלק תשלומים,-1.27,,,,,30.0,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,228.55,228.55,0.36,31/10/2018,,,לא מתחייבת לחלק תשלומים,-1.91,0.44,3.11,0.82,א'-ה',1371.5,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,326.68,326.67,0.54,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.98,2.48,7.59,1.01,א'-ה',176.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,514.18,514.06,0.30,29/10/2018,,,לא מתחייבת לחלק תשלומים,-5.09,-0.12,,1.15,ב'-ה',15.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,103.22,103.22,0.26,29/10/2018,,,לא מתחייבת לחלק תשלומים,-4.31,2.89,,1.10,,9.3,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,105.16,105.16,0.01,29/10/2018,,,לא מתחייבת לחלק תשלומים,-3.00,0.52,3.80,0.83,,141.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,147.87,147.87,0.28,29/10/2018,,,לא מתחייבת לחלק תשלומים,-1.70,2.67,4.32,0.70,ב'-ה',642.2,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.47,100.47,0.31,29/10/2018,,,לא מתחייבת לחלק תשלומים,-0.40,-0.52,2.34,0.92,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.32,111.10,0.34,29/10/2018,,,לא מתחייבת לחלק תשלומים,-0.76,3.42,5.49,0.68,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,90.21,90.18,-0.99,29/10/2018,,,לא מתחייבת לחלק תשלומים,-6.92,-9.82,,1.08,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,55.98,55.98,-0.32,29/10/2018,,,לא מתחייבת לחלק תשלומים,-7.49,19.69,32.91,1.85,ב'-ה',1024.6,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,294.88,294.88,0.30,29/10/2018,,,לא מתחייבת לחלק תשלומים,0.85,2.98,,1.56,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,101.99,101.99,-0.24,29/10/2018,,,לא מתחייבת לחלק תשלומים,-3.25,0.96,,0.96,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1417.99,1417.99,0.07,29/10/2018,,,לא מתחייבת לחלק תשלומים,-3.14,-1.45,-0.62,1.02,ב'-ה',20.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,87.84,87.84,-3.06,29/10/2018,,,לא מתחייבת לחלק תשלומים,-11.60,-9.83,-7.03,1.77,,15.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,9,4A,מניות בארץ,מדד מניות,ת"א 35,107.66,107.66,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,5.11,11.66,1.77,א'-ה',42.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,109.42,109.42,0.94,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.18,5.59,,1.74,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF מח תא 35,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,158.90,158.90,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,5.06,11.59,1.77,א'-ה',178.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי מחקה תא 35,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,355.36,355.36,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.41,4.92,11.38,1.77,א'-ה',89.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,148.17,148.17,0.99,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.31,3.55,6.89,1.76,א'-ה',31.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אש SB מש תא LARGE CAP,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,124.27,124.27,1.25,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,13.62,22.59,1.94,א'-ה',379.3,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,723.36,723.36,1.08,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.95,9.06,11.55,1.74,א'-ה',99.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,751.43,751.43,1.17,31/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-3.09,0.52,5.91,2.00,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,118.53,118.53,1.07,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.85,4.15,11.64,1.84,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם KTF תא 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,111.58,111.58,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,5.14,11.65,1.77,,18.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,97.90,97.90,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.40,5.01,11.54,1.77,א'-ה',103.9,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,198.36,198.36,1.69,31/10/2018,,,לא מתחייבת לחלק תשלומים,-7.04,7.79,17.42,3.25,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,129.36,129.36,0.81,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.21,6.14,13.04,1.64,א'-ה',70.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,9,4A,מניות בארץ,מדד מניות,ת"א 125,111.64,111.64,1.00,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.22,5.28,11.13,1.69,א'-ה',60.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח תא 125,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,158.63,158.63,1.00,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.23,5.26,11.10,1.69,א'-ה',380.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,151.24,151.24,0.99,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.19,5.22,11.15,1.68,א'-ה',67.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3789.70,3789.70,0.72,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.50,6.24,10.82,1.47,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי מחקה SOL TA125LVHD,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,102.75,102.75,0.75,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.54,-1.32,3.76,1.44,,16.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי מחקה תא 125,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,148.92,148.92,1.00,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.24,5.10,10.85,1.68,א'-ה',98.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,153.70,153.70,0.83,31/10/2018,,,לא מתחייבת לחלק תשלומים,-1.55,3.29,10.79,1.44,א'-ה',11.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,119.87,119.87,0.75,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.66,0.29,5.82,1.51,א'-ה',24.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,298.63,298.63,0.89,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.20,4.51,9.44,1.19,א'-ה',110.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,115.76,115.76,0.71,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.61,1.36,3.10,1.39,א'-ה',40.4,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,172.20,172.20,0.88,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.57,4.47,10.72,1.58,א'-ה',32.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אש LV SB תא AB 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,135.10,135.10,1.07,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.29,0.55,5.42,1.56,א'-ה',335.0,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אש SB מפ תאAB 125,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,136.04,136.04,1.04,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.84,5.33,12.08,1.63,א'-ה',152.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,92.09,92.09,0.87,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.23,,,,א'-ה',4.4,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,172.54,172.54,0.48,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.17,-0.05,2.87,1.74,א'-ה',10.7,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,673.75,673.75,0.49,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.89,6.04,7.76,1.38,א'-ה',27.0,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,291.29,291.29,0.99,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.89,5.00,9.70,1.26,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3295.60,3295.60,0.93,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.38,2.07,6.29,1.59,א'-ה',54.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל HTF אינד EW 100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,103.90,103.90,0.79,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.62,0.82,,1.61,,9.7,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל HTF תא 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,110.73,110.73,1.00,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.21,5.44,11.30,1.69,א'-ה',49.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,240.67,240.67,0.79,31/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-3.41,-0.71,3.27,1.54,א'-ה',55.2,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,234.86,234.86,0.67,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.09,0.73,4.82,1.27,א'-ה',224.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,354.48,354.47,0.87,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.75,5.14,11.01,1.29,א'-ה',209.2,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.59,101.59,0.79,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.16,4.59,10.41,1.48,א'-ה',55.4,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,118.56,118.56,0.74,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.22,8.75,14.66,1.35,,58.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,110.32,110.32,0.34,29/10/2018,,,לא מתחייבת לחלק תשלומים,-4.17,0.81,6.25,1.62,ב'-ה',18.5,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1564.86,1564.86,0.79,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.61,4.17,9.40,1.47,א'-ה',212.9,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
