תוצאות חיפוש קרנות נאמנות (סה"כ 1444 קרנות)
 26/08/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.95,102.95,0.19,23/08/2018,,,לא מתחייבת לחלק תשלומים,1.87,,,,,10.5,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,122.47,122.47,0.44,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.00,16.06,18.55,2.36,,64.0,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,643.62,643.62,0.33,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.46,1.20,8.28,1.66,א'-ה',27.6,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,114.05,111.81,0.72,23/08/2018,,,לא מתחייבת לחלק תשלומים,1.18,3.84,5.51,0.63,,46.7,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,331.66,325.16,0.08,26/08/2018,,,לא מתחייבת לחלק תשלומים,1.83,-0.10,3.35,0.52,א'-ה',55.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,107.61,107.61,-0.33,23/08/2018,,,לא מתחייבת לחלק תשלומים,0.97,8.14,,2.64,,4.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,202.58,202.58,0.48,26/08/2018,,,לא מתחייבת לחלק תשלומים,2.67,1.09,4.30,1.25,א'-ה',447.0,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,104.38,104.38,0.93,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.18,2.22,4.35,1.43,,35.6,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,116.04,116.04,0.21,23/08/2018,,,לא מתחייבת לחלק תשלומים,1.36,4.72,14.30,2.48,,21.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,246.03,246.03,0.31,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.47,7.44,16.85,2.74,ב'-ה',90.2,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,109.70,109.70,0.49,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.39,0.71,2.97,1.12,,40.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,132.30,132.30,-0.62,23/08/2018,,,לא מתחייבת לחלק תשלומים,-1.68,7.11,15.38,1.84,ב'-ה',156.7,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,102.09,102.09,-0.20,23/08/2018,,,לא מתחייבת לחלק תשלומים,-0.08,,,,,13.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.25,101.25,0.15,23/08/2018,,,לא מתחייבת לחלק תשלומים,1.07,,,,,16.6,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,231.21,231.21,0.18,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.03,1.60,5.10,0.95,א'-ה',1391.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,334.00,333.99,0.44,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.45,4.77,10.48,1.04,א'-ה',151.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,539.12,538.99,0.87,23/08/2018,,,לא מתחייבת לחלק תשלומים,3.15,4.72,,1.42,ב'-ה',14.3,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,106.50,106.50,0.58,23/08/2018,,,לא מתחייבת לחלק תשלומים,3.83,6.16,,1.34,,7.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,107.36,107.36,0.44,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.27,2.62,,0.85,,129.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.70,149.70,0.45,23/08/2018,,,לא מתחייבת לחלק תשלומים,3.17,3.94,6.89,0.86,ב'-ה',628.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.56,100.56,0.88,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.74,-0.44,3.67,1.44,ב'-ה',7.2,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,112.99,110.77,0.62,23/08/2018,,,לא מתחייבת לחלק תשלומים,2.28,3.11,3.66,0.81,,54.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,95.70,95.67,-0.05,23/08/2018,,,לא מתחייבת לחלק תשלומים,0.63,-4.33,,2.16,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,60.03,60.03,0.05,23/08/2018,,,לא מתחייבת לחלק תשלומים,1.27,28.35,42.32,2.63,ב'-ה',904.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,287.39,287.39,2.06,23/08/2018,,,לא מתחייבת לחלק תשלומים,0.93,0.36,,1.64,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,104.67,104.67,0.76,23/08/2018,,,לא מתחייבת לחלק תשלומים,5.71,3.61,,0.97,,3.7,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1471.22,1471.22,0.21,23/08/2018,,,לא מתחייבת לחלק תשלומים,3.24,2.25,2.87,1.19,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,103.11,103.11,-0.38,23/08/2018,,,לא מתחייבת לחלק תשלומים,-2.75,3.87,3.95,2.29,,16.4,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,111.11,111.11,0.23,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.70,8.47,13.14,1.90,א'-ה',27.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,112.03,112.03,0.28,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.10,8.11,,1.84,,2.3,0.000,0.450,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,164.01,164.01,0.24,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.69,8.44,13.07,1.90,א'-ה',175.3,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,126.88,126.88,0.63,26/08/2018,,,לא מתחייבת לחלק תשלומים,8.68,16.01,28.66,2.11,א'-ה',165.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,366.90,366.90,0.24,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.68,8.33,12.86,1.90,א'-ה',112.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,151.18,151.18,0.74,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.83,5.65,8.78,1.96,א'-ה',31.6,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,109.15,109.15,0.74,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.02,6.32,,1.88,,0.2,0.000,0.550,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,742.78,742.78,0.17,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.02,11.99,15.73,1.94,א'-ה',102.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,773.10,773.10,0.16,26/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.05,3.42,5.79,2.13,א'-ה',15.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,122.71,122.71,0.47,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.67,7.82,14.16,2.03,א'-ה',15.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,115.12,115.12,0.24,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.73,8.47,13.07,1.90,,11.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,101.07,101.07,0.25,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.69,8.41,13.05,1.90,א'-ה',100.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,211.10,211.10,0.43,26/08/2018,,,לא מתחייבת לחלק תשלומים,7.48,14.72,20.81,3.60,א'-ה',21.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,132.60,132.60,0.18,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.69,8.80,16.74,1.76,א'-ה',46.1,0.000,0.250,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,162.76,162.76,0.38,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.70,8.00,13.57,1.85,א'-ה',360.9,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,114.53,114.53,0.37,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.69,8.01,13.59,1.85,א'-ה',38.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,155.24,155.24,0.37,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.66,8.00,13.53,1.83,א'-ה',67.1,0.000,0.250,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,137.98,137.98,0.66,26/08/2018,,,לא מתחייבת לחלק תשלומים,6.80,6.83,14.62,2.06,א'-ה',140.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,138.51,138.51,0.52,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.99,3.09,10.79,1.97,א'-ה',331.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,152.84,152.84,0.37,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.67,7.86,13.31,1.85,א'-ה',92.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3843.59,3843.59,0.53,26/08/2018,,,לא מתחייבת לחלק תשלומים,6.55,7.76,13.61,1.64,א'-ה',11.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,104.72,104.72,0.75,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.27,0.58,7.79,1.72,,18.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,155.50,155.50,0.14,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.66,4.50,15.96,2.02,א'-ה',10.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,122.51,122.51,0.48,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.01,2.50,7.19,1.57,א'-ה',22.8,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,304.46,304.46,0.51,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.15,6.56,12.43,1.40,א'-ה',92.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,118.35,118.35,0.25,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.51,3.62,3.79,1.49,א'-ה',39.0,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,178.70,178.70,0.21,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.64,8.41,16.16,1.95,א'-ה',26.1,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,94.50,94.50,-0.03,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.64,,,,א'-ה',4.0,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,174.22,174.22,0.98,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.99,0.93,4.14,1.99,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,104.52,104.52,0.87,26/08/2018,,,לא מתחייבת לחלק תשלומים,6.38,1.42,,1.76,,10.7,0.000,0.750,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,113.45,113.45,0.37,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.69,8.03,13.43,1.84,א'-ה',30.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,681.44,681.44,0.32,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.41,7.25,9.90,1.62,א'-ה',27.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,296.56,296.56,-0.15,26/08/2018,,,לא מתחייבת לחלק תשלומים,2.24,6.90,12.82,1.45,א'-ה',29.7,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3371.49,3371.49,0.30,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.38,4.42,9.78,1.75,א'-ה',52.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,249.72,249.72,0.62,26/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,6.87,3.03,9.35,1.92,א'-ה',55.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,240.52,240.52,0.21,26/08/2018,,,לא מתחייבת לחלק תשלומים,3.65,3.16,7.16,1.38,א'-ה',218.6,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,361.71,361.71,0.37,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.60,7.29,14.97,1.45,א'-ה',201.3,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,102.96,102.96,0.40,26/08/2018,,,לא מתחייבת לחלק תשלומים,4.22,6.00,11.90,1.70,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,123.12,123.11,0.24,26/08/2018,,,לא מתחייבת לחלק תשלומים,5.66,12.92,23.55,1.45,,14.4,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
