תוצאות חיפוש קרנות נאמנות (סה"כ 1444 קרנות)
 13/09/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,100.43,100.43,-0.35,13/09/2018,,,לא מתחייבת לחלק תשלומים,-2.30,7.72,16.06,1.82,א'-ה',104.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,210.82,210.82,1.15,13/09/2018,,,לא מתחייבת לחלק תשלומים,-3.36,14.56,27.92,3.45,א'-ה',23.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,132.42,132.42,0.14,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.84,8.65,17.32,1.72,א'-ה',63.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,161.82,161.82,-0.20,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.83,7.38,15.22,1.75,א'-ה',380.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,113.88,113.88,-0.19,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.82,7.39,15.25,1.75,א'-ה',38.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,154.29,154.29,0.19,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.87,7.34,15.17,1.74,א'-ה',68.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,138.33,138.33,0.52,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.27,7.10,17.17,1.76,א'-ה',150.0,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,138.02,138.02,0.42,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.77,2.72,11.24,1.73,א'-ה',336.6,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,151.96,151.96,-0.20,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.82,7.24,14.98,1.74,א'-ה',97.7,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3860.69,3860.69,0.34,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.64,8.23,15.42,1.59,א'-ה',12.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,105.45,105.45,0.26,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.21,1.28,8.49,1.54,,18.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,154.65,154.65,0.38,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.93,3.92,15.48,1.50,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,122.66,122.66,0.33,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.76,2.63,9.68,1.60,א'-ה',23.9,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,305.03,305.03,0.36,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.91,6.75,13.34,1.28,א'-ה',104.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,118.59,118.59,0.48,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.22,3.84,6.81,1.48,א'-ה',40.5,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,176.48,176.48,-0.19,13/09/2018,,,לא מתחייבת לחלק תשלומים,-2.21,7.07,15.72,1.67,א'-ה',31.2,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,93.48,93.48,0.06,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.98,,,,א'-ה',4.3,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,174.90,174.90,0.30,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.00,1.32,5.33,1.87,א'-ה',10.5,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,104.33,104.33,0.45,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.55,1.23,,1.64,,9.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,112.88,112.88,-0.14,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.75,7.48,15.24,1.74,א'-ה',45.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,684.91,684.91,0.18,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.90,7.80,11.29,1.54,א'-ה',27.2,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,296.18,296.18,0.14,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.34,6.76,12.75,1.36,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3376.80,3376.80,0.46,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.32,4.58,10.67,1.70,א'-ה',54.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,246.77,246.77,0.36,13/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.28,1.81,7.11,1.61,א'-ה',56.5,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,239.84,239.84,0.36,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.10,2.86,8.86,1.32,א'-ה',225.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,361.52,361.52,0.27,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.00,7.23,14.94,1.34,א'-ה',210.8,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,103.32,103.32,0.30,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.02,6.37,14.00,1.59,א'-ה',54.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,121.63,121.63,0.05,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.96,11.57,19.71,1.28,,43.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
