תוצאות חיפוש קרנות נאמנות (סה"כ 1709 קרנות)
 19/11/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
ברק 4D גמישה,פטורה,05121066,,4D,גמישות,,,91.39,91.39,0.02,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.77,,,,ב'-ה',6.5,0.000,1.800,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.06,102.06,0.16,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.75,,,,,13.1,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,123.66,123.66,0.47,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.79,17.19,25.26,1.66,,100.1,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,641.01,641.01,0.08,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.90,0.79,5.63,1.32,א'-ה',26.4,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.83,111.60,0.02,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.23,3.64,5.10,0.64,,46.6,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,332.33,325.81,-0.07,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.61,0.10,1.29,0.45,א'-ה',53.3,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,98.17,98.17,3.14,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.18,-1.35,,2.95,,3.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,199.07,199.07,-0.05,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.82,-0.66,-0.12,1.18,א'-ה',395.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,100.53,100.53,0.35,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.76,-1.55,-1.22,1.46,,29.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.56,111.56,0.67,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.60,0.68,3.10,1.94,,20.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,229.76,229.76,1.37,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.28,0.34,0.21,2.63,ב'-ה',85.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.89,108.89,0.12,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.68,-0.04,0.78,1.23,,31.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,133.10,133.10,1.42,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.77,7.76,13.63,1.92,ב'-ה',201.6,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.63,101.63,0.54,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.89,,,,,15.6,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.60,101.60,0.28,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.88,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,230.87,230.87,-0.12,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.02,1.45,2.90,0.79,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,332.59,332.58,-0.06,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.81,4.33,8.21,1.13,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,532.62,532.49,0.59,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.94,3.46,6.55,1.48,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,106.39,106.39,0.58,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.66,6.05,,1.33,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,107.22,107.22,0.19,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.12,2.49,4.60,0.95,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.57,149.57,0.08,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.75,3.85,5.65,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,102.19,102.19,-0.07,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.35,1.18,3.27,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,115.10,112.84,0.09,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.06,5.04,6.07,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,93.31,93.28,0.44,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.18,-6.72,,1.43,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,56.46,56.46,0.32,15/11/2018,,,לא מתחייבת לחלק תשלומים,-2.45,20.72,32.10,2.77,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,289.20,289.20,-0.17,15/11/2018,,,לא מתחייבת לחלק תשלומים,-1.54,0.99,,1.38,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,104.17,104.17,0.96,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.03,3.12,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1439.40,1439.40,0.26,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.41,0.04,-0.36,1.12,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,93.49,93.48,2.38,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.77,-4.28,-4.02,2.31,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,152.41,152.41,-0.42,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.86,6.51,8.67,1.59,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,748.12,748.12,-0.14,19/11/2018,,,לא מתחייבת לחלק תשלומים,3.42,12.80,14.42,1.67,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,778.58,778.58,-0.10,19/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.61,4.15,8.45,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,122.37,122.37,-0.18,19/11/2018,,,לא מתחייבת לחלק תשלומים,3.24,7.52,13.51,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,210.65,210.65,-0.39,19/11/2018,,,לא מתחייבת לחלק תשלומים,6.20,14.47,22.54,3.10,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,133.68,133.68,0.02,19/11/2018,,,לא מתחייבת לחלק תשלומים,3.34,9.68,14.57,1.59,א'-ה',74.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3882.69,3882.69,-0.05,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.45,8.85,11.43,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,152.03,152.03,-0.46,19/11/2018,,,לא מתחייבת לחלק תשלומים,-1.09,2.16,4.60,1.41,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,123.52,123.52,-0.20,19/11/2018,,,לא מתחייבת לחלק תשלומים,3.04,3.35,8.20,1.46,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,305.26,305.26,-0.02,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.22,6.84,10.22,1.32,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,118.76,118.76,-0.05,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.59,3.98,5.59,1.50,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,175.99,175.99,-0.12,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.20,6.77,11.10,1.54,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,94.01,94.01,-0.35,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.08,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,173.78,173.78,-0.43,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.72,0.67,2.59,1.66,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,692.15,692.15,0.05,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.73,8.94,9.88,1.49,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,297.40,297.40,-0.06,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.10,7.20,9.47,1.44,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3385.33,3385.33,-0.03,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.72,4.85,7.27,1.49,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,245.26,245.26,0.12,19/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.91,1.19,2.69,1.50,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,239.48,239.48,-0.14,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.97,2.71,5.40,1.30,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,363.66,363.65,-0.24,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.59,7.86,11.97,1.34,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.46,104.45,-0.10,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.82,7.54,11.38,1.51,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,121.75,121.75,-0.34,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.69,11.68,15.41,1.49,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,114.22,114.22,-0.10,15/11/2018,,,לא מתחייבת לחלק תשלומים,2.56,4.38,7.93,1.57,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1606.13,1606.13,-0.02,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.64,6.91,10.79,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1979.77,1979.77,-0.23,19/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.80,7.38,11.24,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,107.64,107.64,-0.13,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.92,5.43,8.84,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,125.79,125.79,-0.01,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.08,3.07,5.28,1.59,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,342.65,342.65,-0.25,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.45,6.31,7.64,1.55,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3143.83,3143.83,0.12,15/11/2018,,,לא מתחייבת לחלק תשלומים,0.42,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,412.13,412.13,0.03,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.04,5.66,6.68,1.54,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2762.19,2762.19,0.07,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.42,1.66,2.62,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,783.49,783.49,0.25,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.48,-4.02,-4.25,1.63,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,364.89,364.89,0.52,19/11/2018,,,לא מתחייבת לחלק תשלומים,3.20,-2.05,-1.34,1.72,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,329.63,329.63,-0.08,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.71,-7.53,-9.10,1.65,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,371.78,371.78,-0.17,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.81,-5.29,-4.55,1.46,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,593.12,593.11,-0.07,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-12.37,-14.62,1.48,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,120.54,120.54,-0.06,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.12,-1.24,-0.26,1.23,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1221.51,1221.51,0.16,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.62,-3.55,-2.61,1.53,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,108.41,108.41,0.02,15/11/2018,,,לא מתחייבת לחלק תשלומים,1.69,-5.22,-4.56,1.18,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,221.74,221.74,-0.18,15/11/2018,,,לא מתחייבת לחלק תשלומים,-0.92,-6.03,-7.49,1.58,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,511.33,511.33,0.13,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.17,-0.20,1.89,1.28,א'-ה',287.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
