תוצאות חיפוש קרנות נאמנות (סה"כ 2062 קרנות)
 21/01/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אלפא טק גמישה,פטורה,05128293,,,,,,99.12,99.12,0.17,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.24,2.24,,,,,,,,,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלפא טק מניות ארה"ב,פטורה,05128327,,,,,,97.57,97.57,0.85,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.77,5.77,,,,,,,,,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלפא טק תיק השקעות פלוס,פטורה,05128335,,,,,,98.25,98.25,0.20,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.10,1.10,,,,,,,,,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
דיאמונד מניות גלובאלי,פטורה,05128509,,,,,,109.78,109.78,0.65,17/01/2019,,,לא מתחייבת לחלק תשלומים,6.66,6.66,,,,,,,,,איילון קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל גביש אג"ח ואסטרטגיות,פטורה,05128574,,,,,,98.76,98.76,0.53,17/01/2019,,,לא מתחייבת לחלק תשלומים,-0.52,-0.52,,,,,,,,,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש אג"ח חבר ללא מנ,פטורה,05128566,,,,,,99.98,99.98,-0.13,21/01/2019,,,לא מתחייבת לחלק תשלומים,-0.21,-0.21,,,,,,,,,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקע ללא מנ,פטורה,05128590,,,,,,99.10,99.10,-0.28,21/01/2019,,,לא מתחייבת לחלק תשלומים,-0.68,-0.68,,,,,,,,,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טקטון 10/90,פטורה,05128475,,,,,,100.99,100.99,-0.12,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.62,0.62,,,,,,,,,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
טקטון אג"ח,פטורה,05128483,,,,,,100.93,100.93,-0.10,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.49,0.49,,,,,,,,,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
י.ל אג"ח ישראל,פטורה,05128350,,,,,,101.76,101.76,-0.12,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.26,1.26,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מדדית ללא מניות,פטורה,05128343,,,,,,101.10,101.10,-0.16,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.76,0.76,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,,,,,101.29,101.29,-0.70,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.14,1.14,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל. 25/75 צמיחה,פטורה,05128491,,,,,,101.19,101.19,-0.32,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.18,1.18,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור QEF תיק מנוהל,פטורה,05128376,,,,,,99.86,99.86,-0.11,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.86,0.86,,,,,,,,,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אג"ח מדורג רכיבבטוחה,פטורה,05128640,,,,,,103.53,103.53,-0.11,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.68,1.68,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אג"ח תשואה כוללת,פטורה,05128632,,,,,,104.77,104.77,-0.13,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.64,3.64,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא צמודה פלוס,פטורה,05128673,,,,,,100.47,100.47,-0.09,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.47,0.47,,,,,,,,,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא שקלית פלוס,פטורה,05128681,,,,,,100.11,100.11,-0.02,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.11,0.11,,,,,,,,,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורט אגח חו"ל,פטורה,05128533,,,,,,99.43,99.43,0.17,17/01/2019,,,לא מתחייבת לחלק תשלומים,-1.25,-1.25,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורט אגח ללא מנ,פטורה,05128541,,,,,,97.70,97.70,-0.01,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.12,0.12,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורט מנ ממוקדת,פטורה,05128525,,,,,,96.97,96.97,0.25,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.18,2.18,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות כספית פיקדון פלוס,פטורה,05127881,,,,,,100.09,100.09,0.00,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות BUYSIDE חו"ל,פטורה,05128392,,,,,,104.59,104.59,0.77,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.71,3.71,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות עוקבת תיק 4 דיסקונט,פטורה,05128517,,,,,,101.23,101.23,0.24,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.07,1.07,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית TTF DJ INTERNET,פטורה,05128756,,,,,,109.89,109.89,1.10,17/01/2019,,,לא מתחייבת לחלק תשלומים,8.89,8.89,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית TTF תל בונד דולר,פטורה,05128772,,,,,,100.79,100.79,0.19,21/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,,,,,106.49,106.49,0.81,17/01/2019,,,לא מתחייבת לחלק תשלומים,6.52,6.52,,,,,,,,,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן תיק 1 דיסקונט,פטורה,05128046,,,,,,99.98,99.98,-0.07,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.46,0.46,,,,,,,,,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן תיק 3 דיסקונט,פטורה,05128053,,,,,,97.33,97.33,0.23,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.11,1.11,,,,,,,,,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אושן 4D גמישה,פטורה,05119995,,4D,גמישות,,,90.74,90.74,0.29,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.88,4.88,-9.92,2.05,ב'-ה',18.3,0.000,1.850,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D גמישה,פטורה,05124797,,4D,גמישות,,,105.65,105.65,0.04,17/01/2019,,,לא מתחייבת לחלק תשלומים,12.41,12.41,3.60,2.16,,37.8,0.000,1.260,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D גמישה,פטורה,05124201,,4D,גמישות,,,106.18,106.18,0.75,17/01/2019,,,לא מתחייבת לחלק תשלומים,6.50,6.50,-1.28,1.65,,1025.2,0.000,0.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט גמישה 4D קרן נאמנ,פטורה,05120795,,4D,גמישות,,,4342.58,4342.58,-0.54,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.93,1.93,-1.86,1.73,א'-ה',208.8,0.000,1.930,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט השקעות 4D,פטורה,05101639,4,4D,גמישות,,,628.55,628.55,0.05,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.56,2.56,-5.98,1.80,ב'-ה',196.4,0.000,1.940,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 4D גמישה,פטורה,05124920,,4D,גמישות,,,108.20,108.20,0.19,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.14,1.14,3.43,1.05,,173.0,0.000,1.300,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,96.55,96.55,0.44,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.05,4.05,,1.30,,8.6,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,115.95,115.95,0.34,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.71,4.71,9.88,2.00,,118.0,0.000,1.640,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,620.09,620.09,-0.41,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.15,0.15,-2.50,1.44,א'-ה',24.9,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,108.07,105.95,0.36,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.06,1.06,-1.61,0.98,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,323.53,317.19,-0.31,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.17,0.17,-2.55,0.66,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,99.05,99.05,0.99,17/01/2019,,,לא מתחייבת לחלק תשלומים,0.18,0.18,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,96.22,96.22,0.34,17/01/2019,,,לא מתחייבת לחלק תשלומים,9.99,9.99,-3.31,3.42,,2.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,188.77,188.77,-0.46,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.82,1.82,-5.80,1.47,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,93.40,93.40,0.01,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.17,2.17,-8.53,1.84,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,108.10,108.10,0.89,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.28,4.28,-2.45,2.09,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,221.82,221.82,0.77,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.86,5.86,-3.13,3.04,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,105.69,105.69,0.35,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.53,2.53,-2.97,1.58,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,127.04,127.04,1.07,17/01/2019,,,לא מתחייבת לחלק תשלומים,8.80,8.80,2.85,2.76,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.30,100.30,0.31,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.63,5.63,,1.24,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.37,99.37,0.59,17/01/2019,,,לא מתחייבת לחלק תשלומים,0.73,0.73,,0.64,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,222.92,222.92,-0.35,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.86,1.86,-2.04,1.05,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,316.78,316.77,-0.39,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.19,3.19,-0.63,1.54,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,507.48,507.36,0.29,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.72,3.72,-1.42,2.06,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,102.91,102.91,0.58,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.71,2.71,2.58,1.71,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,92.76,92.76,,17/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,99.75,99.75,0.55,17/01/2019,,,לא מתחייבת לחלק תשלומים,0.68,0.68,-4.65,1.42,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,146.90,146.90,0.20,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.30,1.30,1.99,0.86,ב'-ה',584.1,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,98.00,98.00,0.11,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.33,3.33,-2.97,1.35,ב'-ה',4.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,110.44,108.27,0.28,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.95,1.95,0.78,1.11,,53.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,87.03,87.01,0.36,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.66,3.66,-12.99,1.92,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,53.05,53.05,0.91,17/01/2019,,,לא מתחייבת לחלק תשלומים,-0.84,-0.84,13.43,2.90,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,265.83,265.83,0.84,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.41,4.41,-7.17,1.93,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,98.14,98.14,0.25,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.69,5.69,-2.85,2.09,,3.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1362.97,1362.97,0.51,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.86,1.86,-5.27,1.59,ב'-ה',17.5,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,92.06,92.05,0.85,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.07,4.07,-5.92,2.94,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,146.03,146.03,-0.65,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.48,3.48,2.05,2.12,א'-ה',25.4,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,699.78,699.78,-0.68,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.05,3.05,5.51,2.17,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,706.28,706.28,-0.81,21/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.02,3.02,-5.52,2.61,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,111.59,111.59,-0.76,21/01/2019,,,לא מתחייבת לחלק תשלומים,4.35,4.35,-1.95,2.48,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,180.77,180.41,-1.52,21/01/2019,,,לא מתחייבת לחלק תשלומים,5.36,5.36,-1.96,4.25,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3651.68,3651.68,-0.44,21/01/2019,,,לא מתחייבת לחלק תשלומים,0.53,0.53,2.38,1.93,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,131.36,131.36,-0.58,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.34,3.34,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,6,4B,מניות בארץ,מדד מניות,ת"א 125,143.23,143.23,-0.13,13/01/2019,,,לא מתחייבת לחלק תשלומים,2.05,2.05,-3.75,1.81,א'-ה',10.3,0.000,1.350,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.70,116.70,-0.53,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.09,3.09,-2.36,1.90,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,290.53,290.53,-0.59,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.99,1.99,1.68,1.75,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,111.23,111.23,-0.60,21/01/2019,,,לא מתחייבת לחלק תשלומים,2.60,2.60,-2.61,1.93,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,166.25,166.25,-0.59,21/01/2019,,,לא מתחייבת לחלק תשלומים,1.83,1.83,0.86,1.97,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,86.58,86.58,-0.14,21/01/2019,,,לא מתחייבת לחלק תשלומים,4.14,4.14,,,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,166.71,166.71,-0.50,21/01/2019,,,לא מתחייבת לחלק תשלומים,3.86,3.86,-3.42,2.03,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
