תוצאות חיפוש קרנות נאמנות (סה"כ 1955 קרנות)
 10/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,111.58,109.39,-0.54,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.13,1.59,2.73,0.72,,47.0,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,328.97,322.52,-0.16,10/12/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-0.91,0.21,0.51,א'-ה',53.2,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,99.91,99.91,-0.12,06/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,94.34,94.34,-2.24,06/12/2018,,,לא מתחייבת לחלק תשלומים,-3.79,-5.20,,3.39,,3.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,193.29,193.29,-0.34,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.75,-3.54,-3.40,1.30,א'-ה',382.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,97.48,97.48,-0.76,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.76,-4.53,-4.28,1.59,,26.9,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,109.46,109.46,-0.51,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.54,-1.22,-0.14,1.95,,18.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,227.88,227.88,-0.16,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.99,-0.48,-0.54,2.94,ב'-ה',80.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,107.67,107.67,-0.59,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.45,-1.16,-1.27,1.40,,28.8,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,128.89,128.89,-0.69,06/12/2018,,,לא מתחייבת לחלק תשלומים,-3.37,4.35,7.70,2.20,ב'-ה',211.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.71,100.71,-0.56,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.25,,,0.83,,15.8,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.19,101.19,-0.03,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.31,,,,,33.9,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,226.08,226.08,-0.45,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.28,-0.65,-0.08,0.85,א'-ה',1280.4,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,323.12,323.11,-0.48,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.99,1.36,3.61,1.27,א'-ה',185.6,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,526.41,526.28,-1.04,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.48,2.25,3.42,1.68,ב'-ה',15.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.22,105.22,-0.72,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.93,4.88,,1.49,,10.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,105.17,105.17,-0.71,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.38,0.53,0.99,1.05,,139.5,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.50,148.50,-0.60,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.30,3.10,4.04,0.78,ב'-ה',626.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.04,101.04,-0.44,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.28,0.04,0.86,0.99,ב'-ה',5.8,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.48,111.25,-0.85,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.74,3.56,4.27,0.78,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,90.64,90.61,-0.93,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.59,-9.39,,1.64,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.49,57.49,0.70,06/12/2018,,,לא מתחייבת לחלק תשלומים,0.19,22.92,27.02,2.71,ב'-ה',909.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,276.55,276.55,-1.39,06/12/2018,,,לא מתחייבת לחלק תשלומים,-2.36,-3.43,,1.36,ב'-ה',27.9,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,102.62,102.62,-0.61,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.65,1.58,,1.43,,4.6,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1427.87,1427.87,-0.71,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.80,-0.76,-1.25,1.30,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,92.52,92.51,-0.27,06/12/2018,,,לא מתחייבת לחלק תשלומים,0.08,-4.35,-4.31,2.73,,13.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,149.66,149.66,-0.37,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.64,4.59,6.04,1.75,א'-ה',30.0,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,728.20,728.20,-0.52,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.16,9.79,10.75,1.82,א'-ה',102.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,754.79,754.78,-0.73,10/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-2.83,0.97,4.51,2.04,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,116.55,116.55,-1.09,10/12/2018,,,לא מתחייבת לחלק תשלומים,-3.41,2.41,6.52,1.88,א'-ה',16.5,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,197.21,197.21,-1.30,10/12/2018,,,לא מתחייבת לחלק תשלומים,-5.54,7.17,13.63,3.37,א'-ה',23.7,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3804.03,3804.03,-0.72,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.80,6.65,7.31,1.72,א'-ה',13.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,140.51,140.51,-0.92,10/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',21.9,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,149.63,149.63,-0.67,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.53,0.55,-1.53,1.51,א'-ה',11.5,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,119.52,119.52,-0.45,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.03,0.00,3.63,1.66,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,300.79,300.79,-0.55,10/12/2018,,,לא מתחייבת לחלק תשלומים,-0.91,5.27,6.81,1.49,א'-ה',123.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,115.03,115.03,-0.84,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.38,0.72,2.29,1.61,א'-ה',38.9,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,172.56,172.56,-0.53,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.41,4.69,7.06,1.71,א'-ה',30.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,90.16,90.16,-1.16,10/12/2018,,,לא מתחייבת לחלק תשלומים,-3.46,,,,א'-ה',4.7,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,170.41,170.41,-0.52,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.42,-1.28,-0.50,1.78,א'-ה',9.9,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,676.29,676.29,-0.51,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.78,6.44,6.85,1.68,א'-ה',26.2,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,288.00,288.00,-0.41,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.48,3.81,5.05,1.67,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3305.56,3305.56,-0.54,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.20,2.38,4.21,1.63,א'-ה',53.5,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,245.67,245.67,-0.68,10/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.61,1.36,-0.09,1.75,א'-ה',47.3,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,234.24,234.24,-0.49,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.54,0.46,1.56,1.40,א'-ה',210.9,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,355.48,355.47,-0.38,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.89,5.44,7.30,1.55,א'-ה',210.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.76,101.76,-0.56,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.30,4.77,7.09,1.64,א'-ה',57.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,118.59,118.59,-0.50,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.15,8.78,9.84,1.75,,80.8,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,111.74,111.74,-2.38,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.88,2.11,3.89,1.74,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1568.54,1568.54,-0.50,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.84,4.41,6.13,1.59,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1957.23,1957.23,-0.57,10/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.33,6.16,8.00,1.71,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.74,105.74,-0.62,10/12/2018,,,לא מתחייבת לחלק תשלומים,-2.10,3.57,5.80,1.64,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,123.62,123.62,-0.59,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.43,1.29,1.99,1.72,א'-ה',20.6,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,336.76,336.76,-0.48,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.86,4.48,5.34,1.78,א'-ה',15.3,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3121.59,3121.59,-1.13,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.00,,,,ב'-ה',27.8,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,405.44,405.44,-0.65,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.41,3.95,3.22,1.65,א'-ה',166.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2711.09,2711.09,-0.60,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.06,-0.22,-0.87,1.65,א'-ה',223.6,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,758.70,758.70,-0.45,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.18,-7.06,-7.62,1.67,א'-ה',137.1,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,349.21,349.21,-0.46,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.15,-6.25,-6.71,1.80,א'-ה',377.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,321.45,321.45,-1.01,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-9.82,-11.10,1.72,ב'-ה',7.8,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,361.39,361.39,-0.55,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.21,-7.94,-7.93,1.53,א'-ה',302.3,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,567.71,567.70,-0.85,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.13,-16.12,-16.96,1.55,ב'-ה',7.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,117.49,117.49,-0.61,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.14,-3.74,-4.29,1.28,,15.8,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1177.03,1177.03,-0.57,10/12/2018,,,לא מתחייבת לחלק תשלומים,-1.50,-7.07,-6.93,1.63,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,106.01,106.01,-0.54,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.80,-7.32,-7.25,1.26,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,219.27,219.27,-0.76,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.89,-7.08,-8.16,1.64,ב'-ה',6.6,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
