תוצאות חיפוש קרנות נאמנות (סה"כ 1431 קרנות)
 31/05/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,612.67,612.67,0.42,31/05/2018,,,לא מתחייבת לחלק תשלומים,0.51,-3.66,3.34,1.87,א'-ה',32.7,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,110.99,108.81,0.06,30/05/2018,,,לא מתחייבת לחלק תשלומים,0.92,1.05,4.78,0.64,,45.4,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,327.71,321.28,-0.02,31/05/2018,,,לא מתחייבת לחלק תשלומים,-0.11,-1.29,1.70,0.59,א'-ה',63.6,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,105.18,105.18,0.38,30/05/2018,,,לא מתחייבת לחלק תשלומים,4.92,5.70,,,,0.9,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,198.41,198.41,0.09,31/05/2018,,,לא מתחייבת לחלק תשלומים,0.95,-0.99,2.24,1.21,א'-ה',511.5,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,101.67,101.67,0.26,30/05/2018,,,לא מתחייבת לחלק תשלומים,1.86,-0.43,,1.39,,36.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,113.69,113.69,0.42,30/05/2018,,,לא מתחייבת לחלק תשלומים,4.16,2.60,13.15,2.26,,14.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,238.73,238.73,0.82,30/05/2018,,,לא מתחייבת לחלק תשלומים,4.66,4.25,19.09,2.51,ב'-ה',76.3,0.000,2.850,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,108.14,108.13,0.49,30/05/2018,,,לא מתחייבת לחלק תשלומים,1.03,-0.73,2.58,1.14,,58.0,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,131.16,129.22,0.47,30/05/2018,,,לא מתחייבת לחלק תשלומים,1.76,4.61,15.97,1.71,ב'-ה',98.3,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,99.96,99.96,0.11,30/05/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,224.53,224.53,0.29,31/05/2018,,,לא מתחייבת לחלק תשלומים,0.90,-1.33,3.16,0.95,א'-ה',1703.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,319.54,319.53,0.35,31/05/2018,,,לא מתחייבת לחלק תשלומים,0.91,0.24,7.33,1.07,א'-ה',145.0,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,512.30,512.23,0.29,30/05/2018,,,לא מתחייבת לחלק תשלומים,0.35,-0.48,,1.43,ב'-ה',13.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,101.82,101.82,0.38,30/05/2018,,,לא מתחייבת לחלק תשלומים,1.57,1.50,,,,5.8,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,104.50,104.50,0.20,30/05/2018,,,לא מתחייבת לחלק תשלומים,0.22,-0.11,,0.87,,123.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,144.10,144.10,0.28,30/05/2018,,,לא מתחייבת לחלק תשלומים,0.36,0.05,3.59,0.82,ב'-ה',672.3,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,99.17,99.17,0.21,30/05/2018,,,לא מתחייבת לחלק תשלומים,0.31,-1.81,6.49,1.47,ב'-ה',9.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,109.65,107.50,0.16,30/05/2018,,,לא מתחייבת לחלק תשלומים,0.77,0.07,2.05,0.77,,54.5,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,94.32,94.29,0.96,30/05/2018,,,לא מתחייבת לחלק תשלומים,-0.32,-5.71,,,,2.5,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,57.97,57.97,0.36,30/05/2018,,,לא מתחייבת לחלק תשלומים,6.90,23.95,38.45,2.35,ב'-ה',319.3,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,109.84,109.84,0.51,30/05/2018,,,לא מתחייבת לחלק תשלומים,4.29,7.71,,1.49,,6.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,280.48,280.48,-0.19,30/05/2018,,,לא מתחייבת לחלק תשלומים,1.74,-2.05,,,ב'-ה',30.1,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,100.24,100.24,0.28,30/05/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-0.77,,,,7.7,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1412.06,1412.06,0.28,30/05/2018,,,לא מתחייבת לחלק תשלומים,1.14,-1.86,0.15,1.14,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,105.82,105.82,0.02,30/05/2018,,,לא מתחייבת לחלק תשלומים,3.10,4.90,8.99,2.12,,15.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,102.57,102.57,-0.03,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.19,0.14,8.04,1.88,א'-ה',16.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,105.01,105.01,-0.18,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.99,1.33,,,,1.4,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,151.42,151.42,-0.03,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.18,0.11,7.98,1.88,א'-ה',170.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,112.23,112.23,-0.12,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.25,2.61,21.11,2.06,א'-ה',80.4,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,338.90,338.90,-0.03,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.16,0.06,7.78,1.87,א'-ה',108.1,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,140.67,140.67,0.19,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.25,-1.69,5.23,1.97,א'-ה',34.5,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,102.18,102.18,-0.15,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.21,-0.47,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,669.55,669.55,0.14,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.82,0.95,9.46,1.83,א'-ה',94.4,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,732.01,732.01,0.34,31/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.71,-2.08,2.97,2.10,א'-ה',14.9,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,292.40,292.40,0.26,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.63,2.38,5.45,1.55,א'-ה',10.1,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,112.93,112.93,-0.03,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.26,-0.77,9.61,2.04,א'-ה',14.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,106.26,106.26,-0.03,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.18,0.12,7.97,1.88,,6.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,93.32,93.32,-0.03,31/05/2018,,,לא מתחייבת לחלק תשלומים,3.18,0.10,8.00,1.88,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,182.43,182.43,-0.02,31/05/2018,,,לא מתחייבת לחלק תשלומים,6.53,-0.86,10.87,3.56,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,123.21,123.21,0.24,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.98,1.09,12.60,1.77,א'-ה',30.2,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,150.73,150.73,0.05,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.78,0.02,7.79,1.84,א'-ה',396.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,106.06,106.06,0.06,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.79,0.02,7.81,1.84,א'-ה',28.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,143.80,143.80,0.05,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.79,0.04,7.80,1.82,א'-ה',66.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,128.49,128.49,0.48,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.96,-0.52,1.32,2.10,א'-ה',159.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,130.86,130.86,0.31,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.98,-2.60,3.12,2.02,א'-ה',450.8,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,141.59,141.59,0.06,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.77,-0.08,7.52,1.83,א'-ה',91.0,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3494.80,3494.80,0.30,31/05/2018,,,לא מתחייבת לחלק תשלומים,0.78,-2.02,6.51,1.55,א'-ה',11.7,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,101.19,101.19,0.19,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.10,-2.81,,1.87,,23.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,147.03,147.03,0.29,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.08,-1.20,4.49,2.04,א'-ה',11.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,115.89,115.89,0.20,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.03,-3.04,3.38,1.74,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,287.69,287.69,0.32,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.64,0.69,7.83,1.39,א'-ה',76.9,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.87,112.87,0.16,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.37,-1.17,0.33,1.49,א'-ה',38.7,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,163.66,163.66,0.02,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.32,-0.71,9.10,1.94,א'-ה',21.8,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,167.19,167.19,0.11,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.90,-3.15,-0.83,1.95,א'-ה',11.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,99.70,99.70,0.20,31/05/2018,,,לא מתחייבת לחלק תשלומים,0.91,-3.26,,1.86,,17.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,105.11,105.11,0.05,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.80,0.09,7.77,1.83,א'-ה',19.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,647.02,647.02,0.36,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.26,1.84,7.34,1.78,א'-ה',29.5,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,282.10,282.10,0.28,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.65,1.68,10.50,1.45,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3202.81,3202.81,0.22,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.71,-0.81,7.85,1.78,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,230.28,230.28,0.25,31/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.34,-4.99,-1.96,1.94,א'-ה',83.7,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,230.37,230.37,0.31,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.10,-1.20,4.21,1.37,א'-ה',223.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,339.81,339.80,0.01,31/05/2018,,,לא מתחייבת לחלק תשלומים,1.96,0.79,10.37,1.42,א'-ה',187.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.63,96.63,0.16,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.58,-0.51,7.74,1.70,א'-ה',53.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,113.61,113.61,0.04,31/05/2018,,,לא מתחייבת לחלק תשלומים,2.85,4.21,,1.37,,2.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
