תוצאות חיפוש קרנות נאמנות (סה"כ 1816 קרנות)
 27/11/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מגדל 0A ! מקמ פלוס ללא מנ,פטורה,05131073,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,577.18,577.18,-0.04,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.07,-0.15,-0.15,0.00,א'-ה',36.8,0.000,0.290,0.040,0.2%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 0A ר.משתנה פרמיום,פטורה,05101597,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,130.62,130.62,-0.05,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-0.15,0.11,0.06,א'-ה',79.1,0.000,0.690,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור ריבית משתנה 00,פטורה,05121579,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,104.01,104.01,-0.03,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.01,0.20,0.41,0.04,,114.8,0.000,0.550,0.025,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור שקל מד 00 ללא מניות,פטורה,05109756,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,145.37,145.37,-0.31,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.36,-1.87,-1.34,0.22,א'-ה',270.8,0.000,0.650,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 0A ! מודל שקלי עד 3,פטורה,05120738,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,321.60,321.60,-0.13,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.21,-0.55,-0.09,0.15,א'-ה',148.0,0.000,0.590,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 0A ! ריבית משתנה,פטורה,05102090,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,111.63,111.63,-0.04,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.07,0.53,0.48,0.10,א'-ה',124.2,0.000,0.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסג בטא 0A ! שקל לא מניות,פטורה,05102827,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,285.00,285.00,-0.33,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.71,-1.91,-1.50,0.34,א'-ה',138.6,0.000,1.350,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A ! תיק שקלי,פטורה,05114731,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,128.14,128.14,-0.38,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.32,-2.32,-1.85,0.25,א'-ה',377.3,0.000,0.870,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A ר משתנה ללא מניו,פטורה,05118153,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,105.49,105.49,-0.02,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.01,0.21,0.32,0.04,א'-ה',283.3,0.000,0.370,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A שקל מנוהל+ללא מנ,פטורה,05112867,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,130.30,130.30,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.21,-1.36,-0.91,0.20,א'-ה',236.7,0.000,0.600,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0A ! בונד משתנה,פטורה,05118914,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,106.42,106.42,-0.02,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.02,0.30,0.44,0.07,א'-ה',168.3,0.000,0.470,0.040,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 0A שקלית,פטורה,05105176,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,137.71,137.71,-0.20,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.23,-1.98,-1.66,0.14,א'-ה',62.8,0.000,1.270,0.040,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 0A תיק שקלי,פטורה,05115571,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,116.40,116.40,-0.28,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.37,-1.59,-1.09,0.20,א'-ה',66.7,0.000,0.620,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0B שקל וחברות מדרג,פטורה,05100342,,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,251.82,251.82,-0.17,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.32,-1.51,-1.27,0.13,א'-ה',96.5,0.000,1.270,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
רוטשילד 0A שקל + ללא מניו,פטורה,05106737,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,95.53,95.53,-0.07,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.14,-0.42,-0.17,0.03,א'-ה',42.0,0.000,0.490,0.050,0.2%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 1A מק"מ פלוס קרן נ,פטורה,05107313,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,128.87,128.87,-0.09,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.10,0.12,0.33,0.13,א'-ה',123.0,0.000,0.450,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 1A שקלית פלוס,פטורה,05101811,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,208.80,208.80,-0.13,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.12,-2.15,-1.65,0.31,א'-ה',74.8,0.000,0.540,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 1A שקלית מנוהלת,פטורה,05126941,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,450.10,450.08,-0.17,27/11/2018,,,לא מתחייבת לחלק תשלומים,-1.24,-3.54,-3.07,0.25,א'-ה',320.1,0.000,0.690,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 1A מק"מ פלוס,פטורה,05115431,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,113.26,113.26,0.02,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.02,-0.44,-0.06,0.14,א'-ה',153.0,0.000,0.360,0.040,0.2%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 1A שקלית מנוהלת,פטורה,05105994,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,123.91,123.91,-0.22,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.67,-2.82,-1.90,0.32,א'-ה',8.5,0.000,0.490,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 1A שקל 0-3 שנים +10%,פטורה,05102470,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,160.29,160.29,-0.12,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-1.98,-1.90,0.16,א'-ה',69.8,0.000,1.350,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 10 ריבית משתנה +,פטורה,05114905,,10,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,123.45,123.45,-0.06,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.06,-0.65,-0.58,0.16,א'-ה',81.9,0.000,0.740,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
כרמים 1A שקלית,פטורה,05109079,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,111.27,111.27,-0.04,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.30,-0.30,-0.42,0.08,א'-ה',6.4,0.000,0.900,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A שקל 1-2 שנים פלוס,פטורה,05117908,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,108.95,108.95,-0.05,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.23,-1.22,-0.89,0.17,א'-ה',88.4,0.000,0.540,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור מק"מ פלוס 1A,פטורה,05115621,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,112.58,112.58,-0.04,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.11,-0.22,-0.10,0.05,א'-ה',196.0,0.000,0.430,0.040,0.2%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 1A ! ר.משתנ פלוס 10%,פטורה,05107735,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,137.60,137.60,-0.01,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.03,-0.01,0.11,0.03,א'-ה',140.6,0.000,0.390,0.050,0.2%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 1A שקלית פלוס,פטורה,05123146,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,108.04,108.04,-0.20,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.28,-0.41,-0.02,0.24,,134.1,0.000,0.690,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 1A שקלית מנוהלת,פטורה,05108048,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,125.82,125.82,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.42,-1.84,-1.11,0.33,א'-ה',248.4,0.000,0.590,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 1A מקמ+ מודל קונצרנ,פטורה,05114749,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,112.53,112.53,-0.10,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-0.02,-0.16,0.08,א'-ה',49.3,0.000,0.340,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1A סולידית פלוס,פטורה,05112008,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,110.17,110.17,-0.04,26/11/2018,,,לא מתחייבת לחלק תשלומים,-0.09,0.36,0.42,0.08,ב'-ה',40.7,0.000,0.460,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1A שקלית 10/90,פטורה,05110770,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,1182.79,1182.79,-0.18,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.07,-0.78,-0.34,0.25,א'-ה',119.7,0.000,1.500,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 1A ריבית משתנה+10%,פטורה,05108220,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,95.09,95.09,0.07,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.09,0.00,0.18,0.13,א'-ה',15.8,0.000,0.720,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 2C 20/90 קרן נאמנו,פטורה,05102959,,2C,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,159.28,159.28,-0.03,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.27,-1.57,-1.53,0.17,א'-ה',24.0,0.000,1.450,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 2B שקלית פלוס,פטורה,05231030,,2B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,6419.92,6419.92,-0.19,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-1.21,-0.70,0.38,א'-ה',41.7,0.000,0.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 2A שקלית פלוס,פטורה,05114913,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,133.64,133.64,-0.15,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.02,-0.64,-0.37,0.21,א'-ה',134.8,0.000,0.780,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 2A מגמת ריבית 20/80,פטורה,05114582,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,123.96,123.96,-0.09,27/11/2018,,,לא מתחייבת לחלק תשלומים,0.20,1.04,1.73,0.31,א'-ה',87.2,0.000,0.690,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 3D פרימיום,פטורה,05111711,,3D,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,123.44,123.44,-0.25,26/11/2018,,,לא מתחייבת לחלק תשלומים,-0.16,-2.13,-2.25,0.24,ב'-ה',20.7,0.000,1.190,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
ילין 1A צמוד קצר,פטורה,05118377,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח קצר (עד שנתיים),102.43,102.43,-0.10,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.22,0.51,0.85,0.14,א'-ה',421.9,0.000,0.590,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1B אינפלציה,פטורה,05112842,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח קצר (עד שנתיים),119.25,119.25,-0.06,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.22,0.68,1.02,0.11,א'-ה',179.2,0.000,0.680,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF 00 צמוד בינוני,פטורה,05121405,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),99.75,99.75,-0.32,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.59,0.07,0.97,0.18,א'-ה',98.0,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אלטשולר 00 צמוד בינוני,פטורה,05111000,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),133.49,133.49,-0.20,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-0.57,0.13,0.14,א'-ה',163.8,0.000,0.690,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
כרמים 00 צמוד ממשל בינוני,פטורה,05115381,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),92.98,92.98,-0.21,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.91,-1.09,-0.40,0.16,א'-ה',10.4,0.000,1.100,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 צמוד בינוני,פטורה,05118211,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),103.91,103.91,-0.19,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.40,-0.23,0.51,0.15,א'-ה',381.4,0.000,0.390,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 צמוד בינוני,פטורה,05119664,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),100.68,100.68,-0.22,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.46,-0.16,0.51,0.15,א'-ה',94.0,0.000,0.450,0.040,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן 0A צמודה,פטורה,05116306,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),105.93,105.93,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.74,-0.70,-0.02,0.21,א'-ה',54.6,0.000,0.590,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל מדד בינוני,פטורה,05110192,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),10349.80,10349.80,-0.28,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.56,-1.50,-0.80,0.19,א'-ה',84.6,0.000,1.270,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 1A צמוד בינוני 2-4שנ,פטורה,05131396,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),226.90,226.90,-0.29,27/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.55,-1.81,-0.86,0.22,א'-ה',16.0,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 1A צמודה + 5%,פטורה,05114830,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),324.40,324.40,-0.26,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.44,0.08,0.88,0.20,א'-ה',124.8,0.000,0.550,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A מדדית קרן נאמנות,פטורה,05103254,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח ארוך (מעל ארבע שנים),205.67,205.67,-0.27,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.64,-1.30,0.04,0.30,א'-ה',57.8,0.000,1.170,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF 00 משולבת צמודים,פטורה,05117106,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,105.55,105.55,-0.34,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.64,-0.26,0.69,0.19,א'-ה',22.8,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 00 ! מדד ללא מניה,פטורה,05111638,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,136.71,136.71,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.96,-1.97,-1.01,0.21,א'-ה',62.6,0.000,0.770,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0A מדדית ללא מניות,פטורה,05111448,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,139.84,139.84,-0.25,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.59,-1.73,-0.63,0.23,א'-ה',31.7,0.000,0.590,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 00 מדדית מנוהלת,פטורה,05126834,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,931.60,931.60,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.62,-0.70,0.02,0.14,א'-ה',144.2,0.000,0.690,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 00 מדד מדינה מנוהל,פטורה,05100409,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,234.97,234.97,-0.30,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-3.19,-2.08,0.25,א'-ה',45.7,0.000,0.790,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 00 צמד מדד לא מנ,פטורה,05108667,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,157.40,157.40,-0.25,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-0.85,-0.06,0.16,א'-ה',565.2,0.000,0.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 מדדית ללא מניות,פטורה,05116363,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,113.95,113.95,-0.36,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.83,-1.47,-0.38,0.21,א'-ה',19.9,0.000,0.690,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון מדינ צמוד מדד 00,פטורה,05105978,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,159.11,159.11,-0.26,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.71,-1.33,-0.46,0.21,א'-ה',20.8,0.000,1.150,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 מחקה מדדי צמודים,פטורה,05116793,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,115.98,115.98,-0.40,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.81,-0.97,0.41,0.25,א'-ה',80.5,0.000,0.100,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 צמודים ממשלתיים,פטורה,05115985,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,107.30,106.77,-0.26,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.69,-1.00,-0.13,0.22,א'-ה',96.0,0.500,0.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0A מדדית מנוהלת,פטורה,05117098,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,80.39,80.39,-0.26,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-0.52,0.14,0.17,א'-ה',52.7,0.000,0.950,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0B צמודה,פטורה,05115076,,0B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,111.40,111.40,-0.21,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.52,-0.30,0.34,0.24,א'-ה',105.1,0.000,0.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל צמודים ללא מניות,פטורה,05115068,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,107.12,107.12,-0.20,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-0.76,0.05,0.16,א'-ה',47.0,0.000,0.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מור 00 מדדית מדינה ללא מנ,פטורה,05117510,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,105.99,105.99,-0.27,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.58,-0.48,0.31,0.17,א'-ה',122.2,0.000,0.650,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 0B צמודה,פטורה,05122619,,0B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,104.37,104.37,-0.28,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.61,-0.60,0.00,0.19,א'-ה',173.6,0.000,0.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 00 תיק צמוד מדד,פטורה,05111208,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,123.99,123.99,-0.32,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.68,-1.44,-0.19,0.23,א'-ה',203.1,0.000,0.800,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A מדדית ללא מניות,פטורה,05103098,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,183.46,183.46,-0.33,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.67,-1.00,-0.10,0.23,א'-ה',214.1,0.000,1.230,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A צמוד מדד ללא מני,פטורה,05109020,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,118.97,118.97,-0.25,27/11/2018,,,לא מתחייבת לחלק תשלומים,-0.50,-0.54,0.46,0.17,א'-ה',111.6,0.000,0.420,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
