תוצאות חיפוש קרנות נאמנות (סה"כ 1443 קרנות)
 03/09/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,103.74,103.74,0.14,30/08/2018,,,לא מתחייבת לחלק תשלומים,2.65,,,,,10.5,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,123.78,123.78,0.04,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.09,17.30,19.81,1.83,,64.0,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,655.13,655.13,-0.08,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.48,3.01,12.20,1.57,א'-ה',27.6,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,114.30,112.06,-0.27,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.40,4.07,5.75,0.57,,46.7,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,333.97,327.42,-0.06,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.21,0.60,3.57,0.51,א'-ה',55.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,111.34,111.34,-1.39,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.47,11.89,,2.25,,4.3,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,203.99,203.99,0.03,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.09,1.80,5.57,1.16,א'-ה',447.0,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,104.67,104.67,-0.65,30/08/2018,,,לא מתחייבת לחלק תשלומים,2.47,2.51,4.64,1.26,,35.6,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,118.42,118.42,-0.66,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.44,6.87,16.65,1.67,,21.9,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,252.11,252.11,-1.11,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.01,10.10,19.73,2.04,ב'-ה',90.2,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,110.62,110.62,-0.29,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.25,1.55,3.83,1.06,,40.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,132.93,132.93,-1.80,30/08/2018,,,לא מתחייבת לחלק תשלומים,-1.21,7.62,15.93,1.26,ב'-ה',156.7,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.73,101.73,-1.02,30/08/2018,,,לא מתחייבת לחלק תשלומים,-0.43,,,,,13.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.23,101.23,-0.18,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.05,,,,,16.6,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,232.74,232.74,0.16,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.33,2.28,6.20,0.87,א'-ה',1391.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,336.79,336.78,-0.01,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.04,5.65,13.06,1.03,א'-ה',151.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,543.60,543.49,-0.14,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.01,5.60,,1.20,ב'-ה',14.3,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,107.91,107.91,-0.31,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.21,7.57,,1.21,,7.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,108.60,108.60,-0.34,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.45,3.80,,0.85,,129.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,150.50,150.50,-0.35,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.72,4.49,7.46,0.71,ב'-ה',628.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,100.89,100.89,-0.39,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.08,-0.11,4.01,0.90,ב'-ה',7.2,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.58,111.35,-0.19,30/08/2018,,,לא מתחייבת לחלק תשלומים,2.82,3.65,4.20,0.70,,54.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,96.24,96.21,-0.98,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.20,-3.79,,1.10,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,61.52,61.52,-0.15,30/08/2018,,,לא מתחייבת לחלק תשלומים,3.78,31.54,45.85,1.92,ב'-ה',904.8,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,289.10,289.10,-0.44,30/08/2018,,,לא מתחייבת לחלק תשלומים,1.53,0.96,,1.77,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,105.29,105.29,-0.06,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.33,4.23,,0.97,,3.7,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1484.75,1484.75,-0.64,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.19,3.19,3.82,1.08,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,105.12,105.12,-2.10,30/08/2018,,,לא מתחייבת לחלק תשלומים,-1.54,5.17,5.25,1.74,,16.4,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,113.14,113.14,-0.48,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.11,10.46,19.02,1.82,א'-ה',27.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,113.93,113.93,-0.57,03/09/2018,,,לא מתחייבת לחלק תשלומים,-0.05,9.94,,1.76,,2.3,0.000,0.450,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,167.00,167.00,-0.49,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.11,10.41,18.95,1.82,א'-ה',175.3,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,129.20,129.20,-0.44,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.33,18.13,29.71,1.99,א'-ה',165.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,373.56,373.56,-0.49,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.11,10.30,18.73,1.82,א'-ה',112.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,154.38,154.38,-0.33,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.46,7.89,13.15,1.82,א'-ה',31.6,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,111.29,111.29,-0.55,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.18,8.41,,1.73,,0.2,0.000,0.550,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,755.52,755.52,-0.38,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.06,13.91,19.74,1.89,א'-ה',102.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,784.08,784.08,-0.38,03/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.20,4.89,11.95,2.02,א'-ה',15.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,125.09,125.09,-0.31,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.16,9.91,19.85,1.90,א'-ה',15.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,117.25,117.25,-0.49,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.11,10.48,19.00,1.82,,11.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,102.91,102.91,-0.48,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.12,10.38,18.93,1.82,א'-ה',100.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,218.33,218.33,-0.88,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.08,18.64,32.48,3.45,א'-ה',21.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,135.09,135.09,-0.46,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.14,10.84,19.69,1.72,א'-ה',46.1,0.000,0.250,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,165.35,165.35,-0.22,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.32,9.72,17.74,1.75,א'-ה',360.9,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,116.36,116.36,-0.22,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.32,9.73,17.76,1.75,א'-ה',38.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,157.73,157.73,-0.23,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.32,9.73,17.74,1.74,א'-ה',67.1,0.000,0.250,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,139.99,139.99,0.11,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.93,8.38,18.58,1.76,א'-ה',140.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,140.18,140.18,0.11,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.78,4.33,12.98,1.73,א'-ה',331.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,155.27,155.27,-0.22,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.32,9.58,17.49,1.74,א'-ה',92.9,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3898.71,3898.71,0.05,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.34,9.30,16.55,1.59,א'-ה',11.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,106.34,106.34,0.01,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.63,2.13,9.40,1.54,,18.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,157.37,157.37,0.45,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.81,5.75,17.51,1.50,א'-ה',10.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,125.01,125.01,-0.54,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.12,4.59,11.79,1.60,א'-ה',22.8,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,308.51,308.51,-0.21,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.22,7.97,14.63,1.28,א'-ה',92.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,120.12,120.12,-0.35,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.05,5.17,8.19,1.48,א'-ה',39.0,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,181.34,181.34,-0.35,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.49,10.02,18.90,1.67,א'-ה',26.1,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,95.46,95.46,-0.05,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.09,,,,א'-ה',4.0,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,177.83,177.83,0.23,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.66,3.02,7.09,1.87,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,105.45,105.45,0.17,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.51,2.32,,1.64,,10.7,0.000,0.750,0.025,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,115.25,115.25,-0.23,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.31,9.74,17.66,1.74,א'-ה',30.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,691.79,691.79,-0.41,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.10,8.88,12.41,1.54,א'-ה',27.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,300.64,300.64,-0.31,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.15,8.37,14.45,1.36,א'-ה',29.7,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3424.83,3424.83,-0.41,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.09,6.07,12.24,1.70,א'-ה',52.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,250.42,250.42,-0.05,03/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.18,3.32,8.69,1.61,א'-ה',55.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,243.13,243.13,0.01,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.26,4.28,10.35,1.32,א'-ה',218.6,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,366.62,366.62,-0.19,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.39,8.74,16.56,1.34,א'-ה',201.3,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.70,104.69,-0.17,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.30,7.78,15.51,1.59,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,124.51,124.51,-0.16,03/09/2018,,,לא מתחייבת לחלק תשלומים,0.36,14.21,22.55,1.28,,14.4,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
