תוצאות חיפוש קרנות נאמנות (סה"כ 1930 קרנות)
 09/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.19,101.19,-0.03,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.31,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,227.11,227.11,-0.05,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.83,-0.20,0.38,0.85,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,324.69,324.68,-0.29,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.51,1.85,4.11,1.27,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,526.41,526.28,-1.04,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.48,2.25,3.42,1.68,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.22,105.22,-0.72,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.93,4.88,,1.49,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,105.17,105.17,-0.71,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.38,0.53,0.99,1.05,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.50,148.50,-0.60,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.30,3.10,4.04,0.78,ב'-ה',626.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.04,101.04,-0.44,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.28,0.04,0.86,0.99,ב'-ה',5.8,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.48,111.25,-0.85,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.74,3.56,4.27,0.78,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,90.64,90.61,-0.93,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.59,-9.39,,1.64,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.49,57.49,0.70,06/12/2018,,,לא מתחייבת לחלק תשלומים,0.19,22.92,27.02,2.71,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,276.55,276.55,-1.39,06/12/2018,,,לא מתחייבת לחלק תשלומים,-2.36,-3.43,,1.36,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,102.62,102.62,-0.61,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.65,1.58,,1.43,,4.6,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1427.87,1427.87,-0.71,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.80,-0.76,-1.25,1.30,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,92.52,92.51,-0.27,06/12/2018,,,לא מתחייבת לחלק תשלומים,0.08,-4.35,-4.31,2.73,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,150.21,150.21,0.21,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.28,4.98,6.43,1.75,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,731.99,731.99,-0.16,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.65,10.36,11.32,1.82,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,760.34,760.34,-0.30,09/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-2.12,1.71,5.28,2.04,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,117.84,117.84,-0.44,09/12/2018,,,לא מתחייבת לחלק תשלומים,-2.35,3.54,7.70,1.88,א'-ה',16.5,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,199.80,199.80,-0.62,09/12/2018,,,לא מתחייבת לחלק תשלומים,-4.30,8.58,15.12,3.37,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3831.72,3831.72,0.01,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.09,7.42,8.09,1.72,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,141.81,141.81,-0.34,09/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',25.3,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,150.64,150.64,-0.44,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.87,1.23,-0.87,1.51,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,120.06,120.06,-0.25,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.59,0.45,4.10,1.66,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,302.45,302.45,0.02,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.36,5.85,7.40,1.49,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,116.01,116.01,-0.11,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.55,1.58,3.16,1.61,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,173.48,173.48,0.02,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.88,5.25,7.63,1.71,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,91.22,91.22,-0.02,09/12/2018,,,לא מתחייבת לחלק תשלומים,-2.32,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,171.30,171.30,-0.19,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.90,-0.76,0.02,1.78,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,679.73,679.73,-0.19,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.28,6.98,7.39,1.68,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,289.20,289.20,-0.56,09/12/2018,,,לא מתחייבת לחלק תשלומים,-2.07,4.24,5.49,1.67,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3323.36,3323.36,-0.15,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.67,2.93,4.77,1.63,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,247.35,247.35,-0.08,09/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.07,2.05,0.59,1.75,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,235.40,235.40,-0.08,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.06,0.96,2.06,1.40,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,356.81,356.81,-0.34,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.52,5.83,7.70,1.55,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,102.33,102.33,-0.11,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.76,5.35,7.69,1.64,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,119.19,119.19,-0.37,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.65,9.33,10.39,1.75,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,111.74,111.74,-2.38,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.88,2.11,3.89,1.74,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1576.42,1576.42,-0.01,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.34,4.94,6.66,1.59,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1968.45,1968.45,0.06,09/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.77,6.77,8.62,1.71,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,106.40,106.40,-0.12,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.49,4.21,6.46,1.64,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,124.35,124.35,0.03,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.85,1.89,2.59,1.72,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,338.39,338.39,-0.29,09/12/2018,,,לא מתחייבת לחלק תשלומים,-1.38,4.99,5.85,1.78,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3121.59,3121.59,-1.13,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.00,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,408.11,408.11,-0.04,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.76,4.63,3.90,1.65,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2727.56,2727.56,-0.20,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.46,0.38,-0.27,1.65,א'-ה',223.6,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,762.10,762.10,-0.20,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.74,-6.64,-7.20,1.67,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,350.83,350.83,-0.37,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.69,-5.82,-6.27,1.80,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,321.45,321.45,-1.01,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-9.82,-11.10,1.72,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,363.38,363.38,-0.37,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.66,-7.43,-7.42,1.53,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,567.71,567.70,-0.85,06/12/2018,,,לא מתחייבת לחלק תשלומים,-1.13,-16.12,-16.96,1.55,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,118.21,118.21,-0.33,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-3.15,-3.71,1.28,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1183.78,1183.78,-0.41,09/12/2018,,,לא מתחייבת לחלק תשלומים,-0.94,-6.53,-6.40,1.63,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,106.01,106.01,-0.54,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.80,-7.32,-7.25,1.26,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,219.27,219.27,-0.76,06/12/2018,,,לא מתחייבת לחלק תשלומים,-0.89,-7.08,-8.16,1.64,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
