תוצאות חיפוש קרנות נאמנות (סה"כ 2020 קרנות)
 13/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
D.MTF&SPUSA,פטורה,01150341,4,,,,,5344.92,5328.89,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
D.MTF&SPUSAממ,פטורה,01150564,4,,,,,2015.08,2009.04,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
DAX30.MTF,פטורה,01150861,4,,,,,4601.31,4587.51,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.250,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
DAX30.MTFממ,פטורה,01150416,4,,,,,2778.60,2770.27,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.550,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTECH BLUESTAR 4B MTF,פטורה,05125703,4,,,,,98.20,98.20,1.49,12/12/2018,,,לא מתחייבת לחלק תשלומים,-5.58,-1.80,,3.52,,371.7,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FOREST אג"ח מדורג OA !,פטורה,05116629,,,,,,126.54,126.54,0.04,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.42,0.48,0.35,0.17,,380.1,0.000,0.860,0.040,0.35%,פורסט קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
FOREST מניות,פטורה,05128616,,,,,,100.01,100.01,0.01,13/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,,,,פורסט קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
GLOB.MEDICAL DEVICE MTFמד,פטורה,05128020,4,,,,,92.61,92.61,1.57,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.76,,,,,39.6,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
INDX US CMR 4A MTF גדר מט,פטורה,05125430,4,,,,,112.70,112.70,1.39,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.62,11.28,13.46,3.62,,838.2,0.000,0.800,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
ISP 1B 10/90,פטורה,05127980,,,,,,98.91,98.91,-0.03,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.31,,,,,25.1,0.000,0.800,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
LOW VOLATIL S&P500 4A MTF,פטורה,05123575,4,,,,,102.98,102.98,-0.32,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.04,-4.61,-4.72,1.21,,6.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MDAX.MTF,פטורה,01150325,4,,,,,3738.02,3726.81,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.250,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MDAX.MTFממ,פטורה,01150515,4,,,,,2755.95,2747.68,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.250,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MSCIEM.MTF,פטורה,01150275,4,,,,,3111.36,3102.02,,12/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח BCHNQNTR,פטורה,05128459,4,,,,,104.30,104.30,1.61,12/12/2018,,,לא מתחייבת לחלק תשלומים,2.00,,,,,,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח BSEAQNTR,פטורה,05128467,4,,,,,102.86,102.86,1.19,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.67,,,,,,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח BSRAR FINTECH,פטורה,05127410,4,,,,,93.44,93.44,1.39,12/12/2018,,,לא מתחייבת לחלק תשלומים,-4.55,,,3.29,,66.9,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח BSTAR ROBOTIC,פטורה,05127444,4,,,,,94.76,94.76,1.40,12/12/2018,,,לא מתחייבת לחלק תשלומים,-3.77,,,3.32,,15.1,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח DAX 30,פטורה,05127642,4,,,,,86.58,86.58,1.46,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.29,,,,,4.2,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח IBOX  IG30$IBOX,פטורה,05121215,4,,,,,96.59,96.59,-0.04,12/12/2018,,,לא מתחייבת לחלק תשלומים,1.60,3.15,3.15,0.69,,122.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח IBOX  IG30$IBOX ממ,פטורה,05121207,4,,,,,98.76,98.76,0.07,12/12/2018,,,לא מתחייבת לחלק תשלומים,0.55,-7.00,-6.35,0.35,,24.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח INDX GLOBA&D,פטורה,05125752,4,,,,,103.25,103.25,2.08,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.51,3.25,,2.25,,62.9,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח INDX REGBANK ממ,פטורה,05125083,4,,,,,106.69,106.69,1.50,12/12/2018,,,לא מתחייבת לחלק תשלומים,-5.35,-2.52,-4.69,2.41,,9.1,0.000,0.400,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח INDX US E-COM,פטורה,05127402,4,,,,,99.01,99.01,1.31,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.51,,,3.50,,98.9,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח MSCI WORLD,פטורה,05122569,4,,,,,121.51,121.51,1.00,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.64,2.86,3.48,1.71,,322.2,0.000,0.370,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח RUSSALL 1000V,פטורה,05124722,4,,,,,107.80,107.80,0.19,12/12/2018,,,לא מתחייבת לחלק תשלומים,-3.00,2.41,3.34,1.68,,8.1,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח RUSSELL 1000G,פטורה,05124730,4,,,,,122.86,122.86,0.74,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.36,10.44,10.98,2.38,,28.9,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח SP/ASX 200,פטורה,05124128,4,,,,,97.51,97.51,0.04,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.68,-3.53,-0.24,2.20,,31.4,0.000,0.400,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח SP500,פטורה,05122627,4,,,,,127.11,127.11,0.40,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.16,7.74,8.41,1.96,,117.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח SP500 ARISTO,פטורה,05122924,4,,,,,124.57,124.57,0.23,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.94,8.09,9.66,1.73,,60.0,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח SP5MI13T,פטורה,05128038,4,,,,,102.11,102.11,-0.10,12/12/2018,,,לא מתחייבת לחלק תשלומים,1.07,,,,,,,,,,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח STOXX600,פטורה,05121843,4,,,,,103.62,103.62,1.87,12/12/2018,,,לא מתחייבת לחלק תשלומים,-1.32,-4.62,-3.99,2.36,,45.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח YEAR SP 30BOND 3-5,פטורה,05127667,4,,,,,101.78,101.78,-0.10,12/12/2018,,,לא מתחייבת לחלק תשלומים,1.15,,,,,97.6,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח אינד A צמוד,פטורה,05123344,,,,,,104.97,104.97,0.07,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-1.03,-0.49,0.36,,254.9,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח אינד AA מעלהש,פטורה,05123260,,,,,,103.58,103.58,-0.08,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.79,-2.16,-1.64,0.37,,114.7,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח אינד AAומעלה צמוד,פטורה,05123278,,,,,,104.39,104.39,0.07,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.06,0.04,0.17,0.31,,454.1,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח אינד HY-BBB,פטורה,05123351,,,,,,106.20,106.20,0.08,13/12/2018,,,לא מתחייבת לחלק תשלומים,-1.78,-6.24,-5.57,0.63,,25.4,0.000,0.500,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח אינד אגח נדלן ש גל,פטורה,05124771,,,,,,93.78,93.78,0.25,13/12/2018,,,לא מתחייבת לחלק תשלומים,-3.85,-10.02,-8.49,0.85,,10.6,0.000,0.500,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח אינד רשות מקו',פטורה,05124870,,,,,,100.63,100.63,-0.01,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-0.82,-0.57,0.19,,96.6,0.000,0.190,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח אינדקס A ש,פטורה,05123369,,,,,,103.69,103.69,0.04,13/12/2018,,,לא מתחייבת לחלק תשלומים,-1.98,-5.49,-4.39,0.59,,152.7,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח גילון,פטורה,05112461,,,,,,112.14,112.14,0.07,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.11,0.44,0.46,0.00,,41.5,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח גליל,פטורה,05117866,,,,,,112.78,112.78,0.07,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.36,-1.39,-0.96,0.35,,75.2,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח גליל 2-5,פטורה,05121686,,,,,,99.25,99.25,0.12,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.60,0.71,0.71,0.20,,44.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח ממשלתי,פטורה,05116181,,,,,,122.69,122.69,-0.02,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.01,-1.59,-1.11,0.25,,634.9,0.000,0.150,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF מח מקמ,פטורה,05112685,,,,,,110.72,110.72,0.00,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.01,0.01,0.01,0.00,,66.3,0.000,0.050,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אג"ח ישראל 70%,פטורה,05122155,4,,,,,106.45,106.45,0.11,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.62,0.13,0.84,0.54,,19.6,0.000,0.250,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח מש אגח,פטורה,05118989,,,,,,107.69,107.69,0.01,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.29,-1.57,-1.15,0.27,,17.6,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל,פטורה,05121967,,,,,,104.33,104.33,0.10,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.21,0.30,0.51,0.21,,38.4,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל 100%,פטורה,05121413,,,,,,102.96,102.96,0.02,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.14,-1.12,-0.76,0.21,,57.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל 75%,פטורה,05121504,4,,,,,105.94,105.94,0.14,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.68,-0.96,-0.24,0.48,,23.4,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל 80%,פטורה,05115274,,,,,,127.53,127.53,0.02,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.37,-0.09,0.74,0.43,,44.9,0.000,0.390,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל 80%ממ,פטורה,05118971,4,,,,,113.41,113.41,0.03,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.59,-0.31,0.22,0.41,,40.9,0.000,0.390,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל 85%ממ,פטורה,05119615,4,,,,,108.63,108.63,0.09,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.66,-1.34,-0.88,0.38,,34.9,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל 90%,פטורה,05115134,,,,,,124.90,124.90,0.02,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-0.15,0.23,0.25,,54.6,0.000,0.390,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ישראל ממ,פטורה,05118450,4,,,,,113.14,113.14,0.04,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.35,-0.73,-0.41,0.27,,132.7,0.000,0.390,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח ממשלתי,פטורה,05119789,,,,,,98.57,98.57,0.04,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.02,-0.43,-0.31,0.14,,29.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח מש אגח ממשלתי  90%,פטורה,05119623,4,,,,,105.34,105.34,0.03,12/12/2018,,,לא מתחייבת לחלק תשלומים,-0.12,-0.79,-0.39,0.24,,31.2,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אגח צמוד בינוני,פטורה,05121405,,,,,,100.12,100.12,0.10,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.37,0.44,0.50,0.22,,98.2,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש אירופה ממ,פטורה,05121983,4,,,,,105.35,105.35,1.37,12/12/2018,,,לא מתחייבת לחלק תשלומים,-2.78,-11.74,-11.75,2.09,,19.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש ממשלתי מאוזן,פטורה,05122841,,,,,,101.99,101.99,-0.02,13/12/2018,,,לא מתחייבת לחלק תשלומים,0.11,-1.28,-0.77,0.25,,222.9,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש מניות ישראל,פטורה,05122288,,,,,,130.21,130.21,0.36,13/12/2018,,,לא מתחייבת לחלק תשלומים,-2.20,6.83,10.73,1.77,,90.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש קונצרני,פטורה,05117890,,,,,,116.32,116.32,0.03,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-1.49,-1.02,0.36,,17.5,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש שקלי,פטורה,05117080,,,,,,118.32,118.32,-0.09,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.51,-2.12,-1.75,0.24,,68.5,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש שקלי 1-2 שנים,פטורה,05121421,,,,,,102.61,102.61,0.01,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.36,-0.80,-0.57,0.12,,37.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח מש שקלי 1-4 שנים,פטורה,05121561,,,,,,104.38,104.38,-0.04,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.65,-2.02,-1.59,0.24,,16.6,0.000,0.200,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח שחר,פטורה,05123393,,,,,,101.09,101.09,-0.11,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.28,-1.93,-1.35,0.26,,54.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח שחר 2-5,פטורה,05122973,,,,,,101.38,101.38,-0.11,13/12/2018,,,לא מתחייבת לחלק תשלומים,-0.21,-1.30,-1.07,0.19,,99.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MTF מח תא 125,פטורה,05109889,,,,,,159.05,159.05,0.09,13/12/2018,,,לא מתחייבת לחלק תשלומים,-1.88,5.54,8.28,1.78,,380.6,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח תא 35,פטורה,05109897,,,,,,159.68,159.68,0.06,13/12/2018,,,לא מתחייבת לחלק תשלומים,-2.14,5.57,9.51,1.81,,178.8,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח תא SME150,פטורה,05124714,,,,,,89.38,89.38,0.09,13/12/2018,,,לא מתחייבת לחלק תשלומים,-1.98,-6.85,-6.99,1.94,,4.0,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח תא SME60,פטורה,05118997,,,,,,96.27,96.27,-0.43,13/12/2018,,,לא מתחייבת לחלק תשלומים,-2.69,-16.66,-18.21,2.29,,16.8,0.000,0.600,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח תא סקטור-באלנס,פטורה,05127428,,,,,,106.31,106.31,0.01,13/12/2018,,,לא מתחייבת לחלק תשלומים,-1.54,,,1.74,,16.8,0.000,0.000,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF מח תא צמיחה,פטורה,05123641,,,,,,93.19,93.19,-0.04,13/12/2018,,,לא מתחייבת לחלק תשלומים,-3.64,-10.41,-12.18,1.54,,5.8,0.000,0.100,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
