תוצאות חיפוש קרנות נאמנות (סה"כ 1620 קרנות)
 07/11/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
אושן 4D גמישה,פטורה,05119995,,4D,גמישות,,,97.48,97.48,0.30,06/11/2018,,,לא מתחייבת לחלק תשלומים,-0.58,-3.23,-1.06,1.42,ב'-ה',31.7,0.000,1.850,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אזימוט השקעות 4D,פטורה,05114285,,4D,גמישות,,,135.15,135.14,0.66,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.05,-0.87,1.45,0.95,א'-ה',37.1,0.000,1.940,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אילים 4D גמישה,פטורה,05123732,,4D,גמישות,,,103.34,103.32,0.72,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.50,-4.37,-2.50,1.59,,9.9,0.000,0.950,0.040,0.35%,אילים קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלומות 4D גמישה,פטורה,05124797,,4D,גמישות,,,112.07,112.07,0.34,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.27,9.89,11.49,1.38,,66.1,0.000,1.260,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D גמישה,פטורה,05124201,,4D,גמישות,,,110.19,110.19,0.35,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.45,2.45,5.33,1.03,,1595.9,0.000,0.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא ביתא 4D השקעות,פטורה,05126362,,4D,גמישות,,,92.36,92.36,0.26,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.76,-7.64,,2.07,,0.7,0.000,0.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא טק גמישה,פטורה,05128293,,4D,גמישות,,,99.98,99.98,0.00,06/11/2018,,,לא מתחייבת לחלק תשלומים,-0.01,,,,,,,0.500,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט גמישה 4D קרן נאמנ,פטורה,05120795,,4D,גמישות,,,4604.53,4604.53,1.22,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.11,4.06,5.21,1.29,א'-ה',245.9,0.000,1.930,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט השקעות 4D,פטורה,05101639,4,4D,גמישות,,,662.61,662.61,0.39,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.70,-0.89,-0.94,1.40,ב'-ה',227.4,0.000,1.940,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 4D גמישה,פטורה,05124920,,4D,גמישות,,,111.09,111.09,0.12,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.52,6.19,7.44,0.88,,111.8,0.000,1.300,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברק 4D גמישה,פטורה,05121066,,4D,גמישות,,,92.70,92.70,0.79,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.65,,,,ב'-ה',7.0,0.000,1.800,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.85,102.85,-0.05,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.02,,,,,10.7,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,123.88,123.88,0.61,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.98,17.40,25.49,1.66,,93.7,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,644.88,644.88,0.87,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.51,1.40,6.27,1.32,א'-ה',28.1,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.57,111.34,0.19,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.00,3.40,4.86,0.64,,47.6,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,332.79,326.26,0.42,07/11/2018,,,לא מתחייבת לחלק תשלומים,0.75,0.24,1.43,0.45,א'-ה',53.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,98.32,98.32,-0.33,06/11/2018,,,לא מתחייבת לחלק תשלומים,-0.03,-1.20,,2.95,,5.0,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,199.37,199.37,0.94,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.97,-0.51,0.03,1.18,א'-ה',428.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,99.75,99.75,0.33,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.97,-2.31,-1.98,1.46,,34.2,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.57,111.57,0.51,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.60,0.69,3.11,1.94,,23.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,233.55,233.55,0.52,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.36,1.99,1.86,2.63,ב'-ה',96.6,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.90,108.90,0.29,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.69,-0.03,0.79,1.23,,35.2,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,135.22,135.22,0.84,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.38,9.47,15.44,1.92,ב'-ה',201.8,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,101.69,101.69,0.30,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.95,,,,,16.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.38,101.38,0.27,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.67,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,231.40,231.40,0.70,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.25,1.69,3.13,0.79,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,333.78,333.78,0.95,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.18,4.71,8.60,1.13,א'-ה',176.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,533.05,532.91,0.98,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.02,3.54,,1.48,ב'-ה',15.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.60,105.60,0.44,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.91,5.26,,1.33,,9.3,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,106.96,106.96,0.36,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.88,2.24,4.35,0.95,,141.3,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.05,149.05,0.24,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.40,3.49,5.28,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.83,101.83,0.04,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.99,0.82,2.91,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,114.64,112.39,0.18,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.65,4.62,5.65,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,93.18,93.15,0.47,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.04,-6.85,,1.43,,2.9,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,57.23,57.23,-1.11,06/11/2018,,,לא מתחייבת לחלק תשלומים,-1.12,22.36,33.90,2.77,ב'-ה',1024.6,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,290.53,290.53,-0.32,06/11/2018,,,לא מתחייבת לחלק תשלומים,-1.08,1.46,,1.38,ב'-ה',29.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,104.04,104.04,0.48,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.90,2.99,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1436.54,1436.54,0.49,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.21,-0.16,-0.56,1.12,ב'-ה',20.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,95.46,95.46,0.36,06/11/2018,,,לא מתחייבת לחלק תשלומים,2.79,-2.36,-2.09,2.31,,15.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,9,4A,מניות בארץ,מדד מניות,ת"א 35,107.66,107.66,1.02,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.39,5.11,11.66,1.67,א'-ה',42.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,152.61,152.61,1.81,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.00,6.65,8.81,1.59,א'-ה',31.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,752.50,752.50,1.79,07/11/2018,,,לא מתחייבת לחלק תשלומים,4.03,13.46,15.09,1.67,א'-ה',99.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,783.61,783.61,1.92,07/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,4.28,4.83,9.15,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,123.00,123.00,1.67,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.77,8.07,14.09,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,213.36,213.36,3.45,07/11/2018,,,לא מתחייבת לחלק תשלומים,7.56,15.94,24.12,3.10,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,134.41,134.41,1.79,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.90,10.28,15.20,1.59,א'-ה',70.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,9,4A,מניות בארץ,מדד מניות,ת"א 125,111.64,111.64,1.00,31/10/2018,,,לא מתחייבת לחלק תשלומים,-3.22,5.28,11.13,1.62,א'-ה',60.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3919.54,3919.54,1.66,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.43,9.88,12.49,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,155.60,155.60,0.75,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.24,4.56,7.05,1.41,א'-ה',11.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,123.78,123.78,1.16,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.26,3.56,8.43,1.46,א'-ה',24.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,305.84,305.84,1.37,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.41,7.04,10.43,1.32,א'-ה',110.3,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,119.00,119.00,1.40,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.80,4.19,5.81,1.50,א'-ה',40.4,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,176.57,176.57,1.39,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.54,7.12,11.46,1.54,א'-ה',32.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,94.35,94.35,1.00,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.45,,,,א'-ה',4.4,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,176.09,176.09,1.09,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.06,2.01,3.95,1.66,א'-ה',10.7,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,692.61,692.61,1.45,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.80,9.01,9.95,1.49,א'-ה',27.0,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,297.38,297.38,1.29,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.09,7.19,9.46,1.44,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3403.19,3403.19,1.60,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.26,5.40,7.83,1.49,א'-ה',54.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,247.85,247.85,1.47,07/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.98,2.26,3.78,1.50,א'-ה',55.2,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,240.74,240.74,1.23,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.50,3.25,5.95,1.30,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,365.00,365.00,1.33,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.97,8.26,12.39,1.34,א'-ה',209.2,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.89,104.88,1.60,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.24,7.98,11.84,1.51,א'-ה',55.4,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,122.57,122.57,1.43,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.38,12.43,16.19,1.49,,58.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,113.28,113.28,0.64,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.72,3.52,7.04,1.57,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1606.65,1606.65,1.54,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.67,6.95,10.83,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1996.52,1996.52,1.77,07/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.67,8.29,12.19,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,108.24,108.24,1.70,07/11/2018,,,לא מתחייבת לחלק תשלומים,3.49,6.01,9.44,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,127.06,127.06,1.28,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.10,4.11,6.34,1.59,א'-ה',21.9,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,343.59,343.59,1.59,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.74,6.60,7.93,1.55,א'-ה',15.7,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 90,פטורה,05109905,9,4A,מניות בארץ,מדד מניות,ת"א 90,161.69,161.69,0.89,31/10/2018,,,לא מתחייבת לחלק תשלומים,-2.53,3.61,8.25,1.72,א'-ה',77.6,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3160.24,3160.24,0.08,06/11/2018,,,לא מתחייבת לחלק תשלומים,0.95,,,,ב'-ה',29.3,0.000,2.340,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,416.45,416.45,1.09,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.10,6.77,7.79,1.54,א'-ה',168.4,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2784.97,2784.97,1.16,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.25,2.50,3.47,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,780.14,780.14,0.56,07/11/2018,,,לא מתחייבת לחלק תשלומים,0.05,-4.43,-4.66,1.63,א'-ה',151.0,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,360.24,360.24,0.56,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.88,-3.29,-2.59,1.72,א'-ה',411.2,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,331.50,331.50,-0.26,06/11/2018,,,לא מתחייבת לחלק תשלומים,-0.15,-7.00,-8.59,1.65,ב'-ה',9.2,0.000,1.980,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,372.19,372.19,0.13,07/11/2018,,,לא מתחייבת לחלק תשלומים,0.92,-5.18,-4.44,1.46,א'-ה',334.1,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,593.92,593.91,0.04,06/11/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-12.25,-14.51,1.48,ב'-ה',8.5,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,120.96,120.96,0.67,07/11/2018,,,לא מתחייבת לחלק תשלומים,1.47,-0.89,0.08,1.23,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1216.50,1216.50,0.85,07/11/2018,,,לא מתחייבת לחלק תשלומים,2.20,-3.95,-3.01,1.53,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,108.00,108.00,0.20,06/11/2018,,,לא מתחייבת לחלק תשלומים,1.30,-5.58,-4.92,1.18,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
