תוצאות חיפוש קרנות נאמנות (סה"כ 1436 קרנות)
 09/07/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,511.45,511.36,-0.27,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-0.65,,1.49,ב'-ה',13.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,100.41,100.41,-0.30,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.55,0.09,,1.30,,6.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,103.48,103.48,-0.26,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.78,-1.09,,0.88,,125.9,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,142.78,142.78,-0.51,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.77,-0.87,2.97,0.87,ב'-ה',640.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,97.66,97.66,-0.47,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.56,-3.31,6.40,1.48,ב'-ה',8.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,108.66,106.53,-0.32,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.79,-0.84,0.25,0.80,,54.9,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,93.59,93.56,-0.36,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.21,-6.44,,,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,59.12,59.12,0.84,05/07/2018,,,לא מתחייבת לחלק תשלומים,2.39,26.41,41.44,2.62,ב'-ה',722.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,,4D,גמישות,,,111.68,111.68,-0.30,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.22,9.51,11.68,1.67,,28.5,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,276.25,276.25,-1.21,05/07/2018,,,לא מתחייבת לחלק תשלומים,-2.44,-3.53,,1.72,ב'-ה',30.2,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,98.99,98.99,-0.47,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.45,-2.01,,0.97,,8.5,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1408.67,1408.67,-0.76,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.74,-2.10,0.36,1.19,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,104.12,104.12,0.41,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.50,4.63,7.26,2.25,,16.0,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,104.15,104.15,0.30,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.21,1.68,7.03,1.88,א'-ה',19.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,106.08,106.08,0.29,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.79,2.36,,1.83,,1.9,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,153.74,153.74,0.30,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.21,1.65,6.99,1.88,א'-ה',169.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,113.28,113.28,0.43,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.07,3.58,17.99,2.06,א'-ה',134.6,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,344.03,344.03,0.30,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.20,1.58,6.80,1.87,א'-ה',109.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,139.46,139.46,-0.02,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.19,-2.54,1.45,1.94,א'-ה',31.5,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,101.13,101.13,-0.06,09/07/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-1.49,,1.89,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,687.35,687.35,0.55,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.00,3.63,9.39,1.89,א'-ה',98.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,727.10,727.10,0.03,09/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.39,-2.73,0.34,2.11,א'-ה',14.9,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,294.21,294.21,0.04,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.61,3.01,3.13,1.58,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,113.72,113.72,0.35,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.59,-0.08,7.20,2.02,א'-ה',14.6,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,107.88,107.88,0.30,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.20,1.65,6.97,1.88,,7.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,94.74,94.74,0.30,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.21,1.62,6.98,1.88,א'-ה',97.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,185.99,185.99,0.53,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.82,1.07,7.71,3.55,א'-ה',20.3,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,124.64,124.64,0.50,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.51,2.26,10.91,1.74,א'-ה',36.6,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,151.56,151.56,0.19,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.73,0.57,6.41,1.86,א'-ה',361.1,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,106.65,106.65,0.19,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.74,0.58,6.43,1.86,א'-ה',32.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,144.57,144.57,0.18,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.73,0.58,6.41,1.84,א'-ה',65.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,126.58,126.58,0.27,09/07/2018,,,לא מתחייבת לחלק תשלומים,-0.28,-2.00,2.93,2.11,א'-ה',144.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,128.02,128.02,0.12,09/07/2018,,,לא מתחייבת לחלק תשלומים,-0.52,-4.72,1.44,2.00,א'-ה',360.9,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,142.38,142.38,0.18,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.73,0.48,6.18,1.85,א'-ה',90.4,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3479.20,3479.20,0.37,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.30,-2.46,3.85,1.60,א'-ה',10.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.43,98.43,0.17,09/07/2018,,,לא מתחייבת לחלק תשלומים,-0.99,-5.46,1.98,1.80,,19.5,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,145.67,145.67,0.15,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.42,-2.11,6.19,2.03,א'-ה',10.7,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,115.61,115.61,0.28,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.14,-3.27,1.21,1.69,א'-ה',23.1,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,285.17,285.17,0.27,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.46,-0.20,5.93,1.43,א'-ה',88.2,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.28,112.28,0.11,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.21,-1.69,-1.77,1.53,א'-ה',38.5,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,164.39,164.39,0.58,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.29,-0.27,7.89,1.94,א'-ה',24.7,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,162.80,162.80,-0.01,09/07/2018,,,לא מתחייבת לחלק תשלומים,-0.89,-5.69,-3.06,2.03,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,96.63,96.63,-0.25,09/07/2018,,,לא מתחייבת לחלק תשלומים,-1.14,-6.24,,1.87,,13.6,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,105.65,105.65,0.18,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.73,0.60,6.32,1.85,א'-ה',46.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,646.46,646.46,0.38,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.53,1.75,4.89,1.65,א'-ה',29.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,284.57,284.57,0.45,09/07/2018,,,לא מתחייבת לחלק תשלומים,1.39,2.57,8.67,1.46,א'-ה',29.5,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3181.15,3181.15,0.18,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.43,-1.48,4.25,1.76,א'-ה',51.7,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,228.43,228.43,0.26,09/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.08,-5.76,-1.26,1.92,א'-ה',62.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,228.29,228.29,0.07,09/07/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-2.09,1.94,1.41,א'-ה',220.2,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,338.36,338.36,0.31,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.35,0.36,8.24,1.44,א'-ה',196.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.69,96.69,0.17,09/07/2018,,,לא מתחייבת לחלק תשלומים,0.46,-0.45,5.83,1.73,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
