תוצאות חיפוש קרנות נאמנות (סה"כ 2052 קרנות)
 10/02/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
אלטשולר עק מס 4 בנק דיס,פטורה,05128806,,,,,,101.64,101.64,-0.27,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.08,,,,,,,,,,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא טק גמישה,פטורה,05128293,,,,,,101.41,101.41,-0.56,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.09,4.60,,,,,,,,,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלפא טק מניות ארה"ב,פטורה,05128327,,,,,,98.71,98.71,-0.20,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.70,7.00,,,,,,,,,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלפא טק תיק השקעות פלוס,פטורה,05128335,,,,,,98.75,98.75,-0.07,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.02,1.62,,,,,,,,,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ב אלטר לונג שורט אגח,פטורה,05128848,,,,,,99.53,99.53,-0.02,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.55,,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד מניות גלובאלי,פטורה,05128509,,,,,,111.31,111.31,-1.00,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.63,8.14,,,,,,,,,איילון קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל גביש אג"ח ואסטרטגיות,פטורה,05128574,,,,,,99.91,99.91,0.05,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.35,0.63,,,,,,,,,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש אג"ח חבר ללא מנ,פטורה,05128566,,,,,,100.41,100.41,-0.36,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.44,0.22,,,,,,,,,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקע ללא מנ,פטורה,05128590,,,,,,99.93,99.93,-0.18,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.20,0.15,,,,,,,,,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טקטון 10/90,פטורה,05128475,,,,,,101.79,101.79,-0.08,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,1.41,,,,,,,,,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
טקטון אג"ח,פטורה,05128483,,,,,,101.59,101.59,-0.06,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.07,1.14,,,,,,,,,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
י.ל אג"ח ישראל,פטורה,05128350,,,,,,102.44,102.44,-0.11,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.01,1.94,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מדדית ללא מניות,פטורה,05128343,,,,,,101.80,101.80,-0.02,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.05,1.46,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,,,,,102.41,102.41,-0.23,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.58,2.26,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל. 25/75 צמיחה,פטורה,05128491,,,,,,102.10,102.10,-0.10,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.00,2.09,,,,,,,,,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור QEF תיק מנוהל,פטורה,05128376,,,,,,100.46,100.46,-0.05,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.01,1.46,,,,,,,,,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אג"ח מדורג רכיבבטוחה,פטורה,05128640,,,,,,104.13,104.13,-0.06,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.10,2.27,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אג"ח תשואה כוללת,פטורה,05128632,,,,,,104.99,104.99,-0.17,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.00,3.86,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא צמודה פלוס,פטורה,05128673,,,,,,100.85,100.85,-0.02,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,0.85,,,,,,,,,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא שקלית פלוס,פטורה,05128681,,,,,,100.16,100.16,0.00,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.16,,,,,,,,,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורט אגח חו"ל,פטורה,05128533,,,,,,98.57,98.57,0.27,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.14,-2.11,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורט אגח ללא מנ,פטורה,05128541,,,,,,97.87,97.87,-0.01,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,0.30,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורט מנ ממוקדת,פטורה,05128525,,,,,,101.48,101.48,-0.44,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.70,6.93,,,,,,,,,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות כספית פיקדון פלוס,פטורה,05127881,,,,,,100.11,100.11,0.00,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.04,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות BUYSIDE חו"ל,פטורה,05128392,,,,,,108.52,108.52,0.03,07/02/2019,,,לא מתחייבת לחלק תשלומים,1.37,7.61,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות עוקבת תיק 4 דיסקונט,פטורה,05128517,,,,,,102.20,102.20,-0.18,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,2.04,,,,,,,,,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית TTF DJ INTERNET,פטורה,05128756,,,,,,111.81,111.81,-1.50,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.62,10.79,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית TTF תל בונד דולר,פטורה,05128772,,,,,,100.77,100.77,0.35,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.38,,,,,,,,,,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תמיר פישמן גמישה,פטורה,05128426,,,,,,108.16,108.16,-0.99,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.51,8.19,,,,,,,,,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן תיק 1 דיסקונט,פטורה,05128046,,,,,,100.25,100.25,-0.01,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.08,0.73,,,,,,,,,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן תיק 3 דיסקונט,פטורה,05128053,,,,,,98.12,98.12,-0.31,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.11,1.93,,,,,,,,,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אושן 4D גמישה,פטורה,05119995,,4D,גמישות,,,91.61,91.61,-1.03,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.61,5.88,-12.22,2.42,ב'-ה',18.3,0.000,1.850,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D גמישה,פטורה,05124797,,4D,גמישות,,,104.77,104.77,-1.18,07/02/2019,,,לא מתחייבת לחלק תשלומים,-1.85,11.47,1.12,2.85,,37.8,0.000,1.260,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D גמישה,פטורה,05124201,,4D,גמישות,,,108.86,108.86,-0.76,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.42,9.19,-0.29,2.12,,1041.2,0.000,0.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט גמישה 4D קרן נאמנ,פטורה,05120795,,4D,גמישות,,,4468.44,4468.44,-0.16,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.17,4.89,-0.85,1.84,א'-ה',208.8,0.000,1.930,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט השקעות 4D,פטורה,05101639,4,4D,גמישות,,,647.14,647.14,-0.75,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.30,5.59,-5.57,1.93,ב'-ה',196.4,0.000,1.940,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 4D גמישה,פטורה,05124920,,4D,גמישות,,,109.01,109.01,-0.55,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.47,1.90,1.57,1.06,,173.0,0.000,1.300,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.25,102.25,-0.11,07/02/2019,,,לא מתחייבת לחלק תשלומים,1.81,10.20,,1.57,,8.6,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,117.62,117.62,-0.11,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.27,6.22,6.68,2.22,,118.0,0.000,1.640,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,631.54,631.54,-0.07,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.51,2.00,-3.38,1.47,א'-ה',24.9,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,108.75,106.62,-0.30,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.01,1.70,-2.27,1.00,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,325.55,319.17,-0.04,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.18,0.80,-2.55,0.67,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,100.31,100.31,0.01,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.10,1.46,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,97.53,97.53,-0.94,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.44,11.49,-4.34,3.66,,2.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,193.84,193.84,-0.28,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.43,4.56,-4.83,1.60,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,96.11,96.11,-0.87,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.14,5.13,-6.62,1.98,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,111.28,111.28,-1.26,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.06,7.35,-4.42,2.30,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,229.43,229.43,-1.12,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.33,9.49,-4.40,3.38,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,107.98,107.97,-0.71,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,4.74,-2.85,1.66,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,126.57,126.57,-2.39,07/02/2019,,,לא מתחייבת לחלק תשלומים,-1.30,8.39,-0.36,3.23,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.89,100.89,-0.96,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.62,6.26,,1.63,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,99.36,99.36,-0.36,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.16,0.72,,0.67,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,225.78,225.78,-0.27,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.50,3.16,-2.00,1.13,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,320.29,320.28,-0.31,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.34,4.33,-2.36,1.61,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,518.23,518.11,-1.20,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.69,5.91,-2.43,2.19,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,104.84,104.84,-0.56,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.58,4.64,2.28,1.74,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,95.62,95.62,,07/02/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.3,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,102.26,102.26,-0.45,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.22,3.21,-3.66,1.46,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,148.71,148.71,-0.50,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.18,2.54,1.41,0.85,ב'-ה',596.9,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.41,101.41,-0.63,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.41,6.93,-1.74,1.48,ב'-ה',4.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.17,110.95,-0.49,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.29,4.47,2.23,1.19,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,87.86,87.84,-0.63,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.52,4.65,-13.84,2.07,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,53.73,53.73,-1.03,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.96,0.43,13.62,2.80,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,269.90,269.90,-1.84,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.99,6.01,-8.96,2.04,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.63,100.63,-0.39,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.21,8.37,-1.97,2.42,,5.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1403.19,1403.19,-0.54,07/02/2019,,,לא מתחייבת לחלק תשלומים,0.51,4.86,-3.83,1.64,ב'-ה',17.5,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,96.73,96.71,-1.08,07/02/2019,,,לא מתחייבת לחלק תשלומים,-0.63,7.54,-5.06,3.41,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,148.37,148.37,0.12,10/02/2019,,,לא מתחייבת לחלק תשלומים,-1.06,5.14,2.04,2.21,א'-ה',25.4,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,711.47,711.47,0.07,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.31,4.77,4.63,2.21,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,714.85,714.85,0.04,10/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.86,4.27,-6.28,2.69,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,114.19,114.19,0.04,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.67,6.78,-2.12,2.59,א'-ה',23.1,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,186.25,185.88,0.08,10/02/2019,,,לא מתחייבת לחלק תשלומים,-1.36,8.56,-3.36,4.34,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3763.23,3763.23,-0.06,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.19,3.60,2.66,1.92,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,133.70,133.70,0.15,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.63,5.18,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,119.20,119.20,-0.65,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.74,5.30,-2.18,2.05,א'-ה',23.2,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,297.48,297.48,-0.08,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.12,4.43,1.53,1.83,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,113.61,113.61,-0.15,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.25,4.80,-2.66,2.00,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,169.65,169.65,0.09,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.49,3.91,-0.76,2.01,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,88.69,88.69,-0.36,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.10,6.68,,2.24,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,170.90,170.90,0.06,10/02/2019,,,לא מתחייבת לחלק תשלומים,-0.86,6.47,-3.38,2.17,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,684.48,684.48,0.29,10/02/2019,,,לא מתחייבת לחלק תשלומים,0.58,6.47,3.58,1.97,א'-ה',23.5,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
