תוצאות חיפוש קרנות נאמנות (סה"כ 2061 קרנות)
 10/01/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,108.06,105.94,-0.16,09/01/2019,,,לא מתחייבת לחלק תשלומים,1.05,1.05,-1.62,0.98,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,323.70,317.35,-0.30,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.22,0.22,-2.50,0.66,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,4,4D,גמישות,,,98.15,98.15,-0.64,09/01/2019,,,לא מתחייבת לחלק תשלומים,-0.73,-0.73,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,94.14,94.14,-0.20,09/01/2019,,,לא מתחייבת לחלק תשלומים,7.61,7.61,-5.40,3.42,,2.1,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,187.42,187.42,-0.28,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.09,1.09,-6.47,1.47,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,92.97,92.97,0.17,09/01/2019,,,לא מתחייבת לחלק תשלומים,1.70,1.70,-8.95,1.84,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,106.46,106.46,0.17,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.70,2.70,-3.93,2.09,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,218.71,218.71,0.55,09/01/2019,,,לא מתחייבת לחלק תשלומים,4.38,4.38,-4.49,3.04,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,104.64,104.64,-0.11,09/01/2019,,,לא מתחייבת לחלק תשלומים,1.51,1.51,-3.94,1.58,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,121.87,121.87,0.28,09/01/2019,,,לא מתחייבת לחלק תשלומים,4.37,4.37,-1.34,2.76,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,98.23,98.23,0.36,09/01/2019,,,לא מתחייבת לחלק תשלומים,3.45,3.45,,1.24,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,4,4D,גמישות,,,99.45,99.45,-0.27,09/01/2019,,,לא מתחייבת לחלק תשלומים,0.81,0.81,,0.64,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,220.78,220.78,-0.37,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.88,0.88,-2.98,1.05,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,313.31,313.30,-0.64,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.06,2.06,-1.72,1.54,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,503.97,503.85,0.52,09/01/2019,,,לא מתחייבת לחלק תשלומים,3.00,3.00,-2.10,2.06,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,101.86,101.86,0.24,09/01/2019,,,לא מתחייבת לחלק תשלומים,1.67,1.67,1.54,1.71,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,4,4D,גמישות,,,92.93,92.93,,09/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,100.30,100.30,-0.05,09/01/2019,,,לא מתחייבת לחלק תשלומים,1.23,1.23,-4.13,1.42,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,146.45,146.45,-0.02,09/01/2019,,,לא מתחייבת לחלק תשלומים,0.99,0.99,1.68,0.86,ב'-ה',584.1,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,97.81,97.81,0.47,09/01/2019,,,לא מתחייבת לחלק תשלומים,3.13,3.13,-3.16,1.35,ב'-ה',4.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,110.52,108.35,0.18,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.02,2.02,0.86,1.11,,53.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,86.62,86.60,0.07,09/01/2019,,,לא מתחייבת לחלק תשלומים,3.17,3.17,-13.40,1.92,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,52.76,52.76,-0.79,09/01/2019,,,לא מתחייבת לחלק תשלומים,-1.38,-1.38,12.81,2.90,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,4,4D,גמישות,,,104.22,104.22,1.13,09/01/2019,,,לא מתחייבת לחלק תשלומים,4.25,4.25,,,,0.0,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,260.11,260.11,-0.37,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.17,2.17,-9.17,1.93,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,97.34,97.34,0.71,09/01/2019,,,לא מתחייבת לחלק תשלומים,4.82,4.82,-3.64,2.09,,3.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1356.35,1356.35,0.39,09/01/2019,,,לא מתחייבת לחלק תשלומים,1.36,1.36,-5.74,1.59,ב'-ה',17.5,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,92.01,91.99,2.06,09/01/2019,,,לא מתחייבת לחלק תשלומים,3.84,3.84,-6.13,2.94,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,144.30,144.30,-0.43,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.25,2.25,0.85,2.12,א'-ה',25.4,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,691.13,691.13,-0.31,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.78,1.78,4.20,2.17,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,703.18,703.18,-0.50,10/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.57,2.57,-5.93,2.61,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,109.99,109.99,-0.35,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.85,2.85,-3.36,2.48,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,177.14,176.79,-0.91,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.25,3.25,-3.93,4.25,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3651.77,3651.77,-0.52,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.54,0.54,2.38,1.93,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,129.53,129.53,-0.38,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.90,1.90,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,143.42,143.42,-0.58,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.19,2.19,-3.62,1.81,א'-ה',10.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.71,116.71,-0.02,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.10,3.10,-2.35,1.90,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,289.53,289.53,-0.43,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.64,1.64,1.33,1.75,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,110.21,110.21,-0.35,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.66,1.66,-3.50,1.93,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,165.56,165.56,-0.56,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.40,1.40,0.44,1.97,א'-ה',26.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,85.35,85.35,-0.01,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.66,2.66,,,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,164.68,164.68,-0.54,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.59,2.59,-4.60,2.03,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,657.77,657.77,-0.61,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.31,2.31,3.53,1.91,א'-ה',23.5,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,275.54,275.54,-0.90,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.31,1.31,-0.68,1.97,א'-ה',25.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3164.13,3164.13,-0.35,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.36,1.36,-2.00,1.90,א'-ה',48.7,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,100.50,100.50,-0.25,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.35,0.35,,,,0.0,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,237.22,237.22,-0.55,10/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.99,1.99,-2.13,2.00,א'-ה',41.4,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,228.63,228.63,-0.25,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.59,1.59,-1.94,1.56,א'-ה',189.4,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,341.23,341.23,-0.45,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.12,1.12,1.21,1.83,א'-ה',194.1,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,97.59,97.59,-0.44,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.48,1.48,0.47,1.98,א'-ה',50.6,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,112.91,112.91,-0.62,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.66,1.66,3.57,2.18,,76.4,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,4,4C,מניות בארץ,מדד מניות,ת"א 125,106.72,106.72,0.25,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.30,2.30,-2.48,2.11,ב'-ה',16.2,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1514.79,1514.79,-0.55,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.19,1.19,0.83,1.80,א'-ה',195.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1889.05,1889.05,-0.42,10/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.81,1.81,2.46,1.89,א'-ה',78.0,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,101.21,101.21,-0.36,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.45,1.45,-0.87,1.92,א'-ה',68.6,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,118.28,118.28,-0.93,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.52,1.52,-3.08,2.00,א'-ה',19.3,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,322.46,322.46,-0.49,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.41,1.41,0.05,2.06,א'-ה',14.2,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,4,4C,מניות בארץ,מדד מניות,ת"א 90,2983.69,2983.69,0.13,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.33,2.33,,2.17,ב'-ה',24.5,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,389.86,389.86,-0.75,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.88,0.88,-0.05,1.86,א'-ה',155.5,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2604.33,2604.33,-0.67,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.40,1.40,-4.15,1.85,א'-ה',202.0,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,734.00,734.00,-0.14,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.65,3.65,-10.09,2.00,א'-ה',118.6,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,336.55,336.55,0.30,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.91,4.91,-9.65,2.14,א'-ה',326.4,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,343.75,343.75,-0.01,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.04,2.04,-12.43,1.81,א'-ה',264.0,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,4,4B,מניות בארץ,מדד מניות,יתר,548.53,548.51,0.45,09/01/2019,,,לא מתחייבת לחלק תשלומים,3.30,3.30,-18.96,1.75,ב'-ה',6.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,115.68,115.68,0.11,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.79,2.79,-5.22,1.50,,13.7,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1144.65,1144.65,0.13,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.75,2.75,-9.62,1.90,א'-ה',121.1,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,4,4B,מניות בארץ,מדד מניות,יתר,100.94,100.94,0.45,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.11,2.11,-11.75,1.53,ב'-ה',7.6,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,4,4B,מניות בארץ,מדד מניות,יתר,209.43,209.43,0.67,09/01/2019,,,לא מתחייבת לחלק תשלומים,2.04,2.04,-11.25,1.90,ב'-ה',6.0,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,486.41,486.41,0.25,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.52,2.52,-5.07,1.57,א'-ה',254.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
