תוצאות חיפוש קרנות נאמנות (סה"כ 2062 קרנות)
 20/01/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
טקטון אג"ח,פטורה,05128483,,,,,,101.03,101.03,0.14,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.59,0.59,,,,9.6,0.000,0.600,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
י.ל אג"ח ישראל,פטורה,05128350,,,,,,101.88,101.88,0.05,20/01/2019,,,לא מתחייבת לחלק תשלומים,1.38,1.38,,,,0.3,0.000,0.690,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מדדית ללא מניות,פטורה,05128343,,,,,,101.26,101.26,-0.08,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.92,0.92,,,,0.2,0.000,0.590,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,,,,,102.00,102.00,1.05,20/01/2019,,,לא מתחייבת לחלק תשלומים,1.85,1.85,,,,0.0,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל. 25/75 צמיחה,פטורה,05128491,,,,,,101.51,101.51,0.23,20/01/2019,,,לא מתחייבת לחלק תשלומים,1.50,1.50,,,,0.3,0.000,0.690,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור QEF תיק מנוהל,פטורה,05128376,,,,,,99.97,99.97,0.21,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.97,0.97,,,,2.9,0.000,0.950,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אג"ח מדורג רכיבבטוחה,פטורה,05128640,,,,,,103.64,103.64,0.45,20/01/2019,,,לא מתחייבת לחלק תשלומים,1.79,1.79,,,,1.1,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אג"ח תשואה כוללת,פטורה,05128632,,,,,,104.91,104.91,0.36,20/01/2019,,,לא מתחייבת לחלק תשלומים,3.78,3.78,,,,0.6,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא צמודה פלוס,פטורה,05128673,,,,,,100.56,100.56,0.07,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.56,0.56,,,,0.5,0.000,0.490,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא שקלית פלוס,פטורה,05128681,,,,,,100.13,100.13,0.02,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.13,0.13,,,,2.4,0.000,0.490,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורט אגח חו"ל,פטורה,05128533,2,,,,,99.43,99.43,0.17,17/01/2019,,,לא מתחייבת לחלק תשלומים,-1.25,-1.25,,,,2.6,0.000,0.900,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורט אגח ללא מנ,פטורה,05128541,,,,,,97.71,97.71,0.02,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.13,0.13,,,,11.0,0.000,0.750,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורט מנ ממוקדת,פטורה,05128525,,,,,,96.97,96.97,0.25,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.18,2.18,,,,5.1,0.000,1.850,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות כספית פיקדון פלוס,פטורה,05127881,,,,,,100.09,100.09,0.01,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,,,,50.0,0.000,0.000,0.010,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות BUYSIDE חו"ל,פטורה,05128392,2,,,,,104.59,104.59,0.77,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.71,3.71,,,,0.9,0.000,1.450,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות עוקבת תיק 4 דיסקונט,פטורה,05128517,2,,,,,101.23,101.23,0.24,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.07,1.07,,,,0.1,0.000,0.750,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית TTF DJ INTERNET,פטורה,05128756,2,,,,,109.89,109.89,1.10,17/01/2019,,,לא מתחייבת לחלק תשלומים,8.89,8.89,,,,2.2,0.000,0.600,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית TTF תל בונד דולר,פטורה,05128772,,,,,,100.60,100.60,0.22,20/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.200,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תמיר פישמן גמישה,פטורה,05128426,2,,,,,106.49,106.49,0.81,17/01/2019,,,לא מתחייבת לחלק תשלומים,6.52,6.52,,,,0.0,0.000,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן תיק 1 דיסקונט,פטורה,05128046,,,,,,100.05,100.05,0.05,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.53,0.53,,,,2.7,0.000,0.490,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן תיק 3 דיסקונט,פטורה,05128053,2,,,,,97.33,97.33,0.23,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.11,1.11,,,,1.9,0.000,0.590,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אושן 4D גמישה,פטורה,05119995,2,4D,גמישות,,,90.74,90.74,0.29,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.88,4.88,-9.92,2.05,ב'-ה',18.3,0.000,1.850,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D גמישה,פטורה,05124797,2,4D,גמישות,,,105.65,105.65,0.04,17/01/2019,,,לא מתחייבת לחלק תשלומים,12.41,12.41,3.60,2.16,,37.8,0.000,1.260,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D גמישה,פטורה,05124201,2,4D,גמישות,,,106.18,106.18,0.75,17/01/2019,,,לא מתחייבת לחלק תשלומים,6.50,6.50,-1.28,1.65,,1025.2,0.000,0.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט גמישה 4D קרן נאמנ,פטורה,05120795,,4D,גמישות,,,4366.30,4366.30,0.68,20/01/2019,,,לא מתחייבת לחלק תשלומים,2.49,2.49,-1.32,1.73,א'-ה',208.8,0.000,1.930,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט השקעות 4D,פטורה,05101639,2,4D,גמישות,,,628.55,628.55,0.05,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.56,2.56,-5.98,1.80,ב'-ה',196.4,0.000,1.940,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 4D גמישה,פטורה,05124920,2,4D,גמישות,,,108.20,108.20,0.19,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.14,1.14,3.43,1.05,,173.0,0.000,1.300,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,2,4D,גמישות,,,96.55,96.55,0.44,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.05,4.05,,1.30,,8.6,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,2,4D,גמישות,,,115.95,115.95,0.34,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.71,4.71,9.88,2.00,,118.0,0.000,1.640,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,622.66,622.66,0.12,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.57,0.57,-2.09,1.44,א'-ה',24.9,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,108.07,105.95,0.36,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.06,1.06,-1.61,0.98,,44.4,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,324.54,318.18,0.24,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.49,0.49,-2.24,0.66,א'-ה',51.5,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל גביש תיק השקעות גביש,פטורה,05128582,,4D,גמישות,,,99.05,99.05,0.99,17/01/2019,,,לא מתחייבת לחלק תשלומים,0.18,0.18,,,,1.4,0.000,1.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D גמישה,פטורה,05125513,2,4D,גמישות,,,96.22,96.22,0.34,17/01/2019,,,לא מתחייבת לחלק תשלומים,9.99,9.99,-3.31,3.42,,2.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,189.65,189.65,0.67,20/01/2019,,,לא מתחייבת לחלק תשלומים,2.30,2.30,-5.36,1.47,א'-ה',335.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,2,4D,גמישות,,,93.40,93.40,0.01,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.17,2.17,-8.53,1.84,,20.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,2,4D,גמישות,,,108.10,108.10,0.89,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.28,4.28,-2.45,2.09,,13.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,2,4D,גמישות,,,221.82,221.82,0.77,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.86,5.86,-3.13,3.04,ב'-ה',61.0,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,2,4D,גמישות,,,105.69,105.69,0.35,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.53,2.53,-2.97,1.58,,24.7,0.000,1.590,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,2,4D,גמישות,,,127.04,127.04,1.07,17/01/2019,,,לא מתחייבת לחלק תשלומים,8.80,8.80,2.85,2.76,ב'-ה',173.2,0.000,1.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,2,4D,גמישות,,,100.30,100.30,0.31,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.63,5.63,,1.24,,14.7,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,2,4D,גמישות,,,99.37,99.37,0.59,17/01/2019,,,לא מתחייבת לחלק תשלומים,0.73,0.73,,0.64,,32.8,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,223.71,223.71,0.62,20/01/2019,,,לא מתחייבת לחלק תשלומים,2.22,2.22,-1.69,1.05,א'-ה',1149.0,0.000,1.880,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,318.02,318.01,0.79,20/01/2019,,,לא מתחייבת לחלק תשלומים,3.59,3.59,-0.24,1.54,א'-ה',159.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,2,4D,גמישות,,,507.48,507.36,0.29,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.72,3.72,-1.42,2.06,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,2,4D,גמישות,,,102.91,102.91,0.58,17/01/2019,,,לא מתחייבת לחלק תשלומים,2.71,2.71,2.58,1.71,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,,4D,גמישות,,,92.76,92.76,,17/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,2,4D,גמישות,,,99.75,99.75,0.55,17/01/2019,,,לא מתחייבת לחלק תשלומים,0.68,0.68,-4.65,1.42,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,2,4D,גמישות,,,146.90,146.90,0.20,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.30,1.30,1.99,0.86,ב'-ה',584.1,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,98.00,98.00,0.11,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.33,3.33,-2.97,1.35,ב'-ה',4.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,110.44,108.27,0.28,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.95,1.95,0.78,1.11,,53.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,2,4D,גמישות,,,87.03,87.01,0.36,17/01/2019,,,לא מתחייבת לחלק תשלומים,3.66,3.66,-12.99,1.92,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,2,4D,גמישות,,,53.05,53.05,0.91,17/01/2019,,,לא מתחייבת לחלק תשלומים,-0.84,-0.84,13.43,2.90,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,2,5D,גמישות,,,265.83,265.83,0.84,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.41,4.41,-7.17,1.93,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,98.14,98.14,0.25,17/01/2019,,,לא מתחייבת לחלק תשלומים,5.69,5.69,-2.85,2.09,,3.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,2,5D,גמישות,,,1362.97,1362.97,0.51,17/01/2019,,,לא מתחייבת לחלק תשלומים,1.86,1.86,-5.27,1.59,ב'-ה',17.5,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,2,5E,גמישות,,,92.06,92.05,0.85,17/01/2019,,,לא מתחייבת לחלק תשלומים,4.07,4.07,-5.92,2.94,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,146.99,146.99,0.98,20/01/2019,,,לא מתחייבת לחלק תשלומים,4.16,4.16,2.73,2.12,א'-ה',25.4,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,704.55,704.55,0.89,20/01/2019,,,לא מתחייבת לחלק תשלומים,3.76,3.76,6.23,2.17,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,712.02,712.02,1.01,20/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.86,3.86,-4.75,2.61,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,112.44,112.44,0.98,20/01/2019,,,לא מתחייבת לחלק תשלומים,5.14,5.14,-1.20,2.48,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,183.56,183.19,2.13,20/01/2019,,,לא מתחייבת לחלק תשלומים,6.98,6.98,-0.45,4.25,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3667.73,3667.73,0.56,20/01/2019,,,לא מתחייבת לחלק תשלומים,0.97,0.97,2.83,1.93,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,132.13,132.13,1.19,20/01/2019,,,לא מתחייבת לחלק תשלומים,3.95,3.95,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,6,4B,מניות בארץ,מדד מניות,ת"א 125,143.23,143.23,-0.13,13/01/2019,,,לא מתחייבת לחלק תשלומים,2.05,2.05,-3.75,1.81,א'-ה',10.3,0.000,1.350,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,117.32,117.32,0.66,20/01/2019,,,לא מתחייבת לחלק תשלומים,3.64,3.64,-1.84,1.90,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,292.25,292.25,0.59,20/01/2019,,,לא מתחייבת לחלק תשלומים,2.59,2.59,2.28,1.75,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,111.90,111.90,0.79,20/01/2019,,,לא מתחייבת לחלק תשלומים,3.22,3.22,-2.02,1.93,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,167.24,167.24,0.56,20/01/2019,,,לא מתחייבת לחלק תשלומים,2.43,2.43,1.46,1.97,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
