תוצאות חיפוש קרנות נאמנות (סה"כ 2055 קרנות)
 31/01/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,517.09,516.97,1.31,30/01/2019,,,לא מתחייבת לחלק תשלומים,5.68,5.68,0.44,2.06,ב'-ה',14.2,0.000,1.500,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,103.84,103.84,0.56,30/01/2019,,,לא מתחייבת לחלק תשלומים,3.64,3.64,3.51,1.71,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא תיק השקעות גמיש,פטורה,05125679,4,4D,גמישות,,,94.71,94.71,,30/01/2019,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,101.74,101.74,0.47,30/01/2019,,,לא מתחייבת לחלק תשלומים,2.68,2.68,-2.75,1.42,,109.1,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,148.61,148.61,0.45,30/01/2019,,,לא מתחייבת לחלק תשלומים,2.48,2.48,3.18,0.86,ב'-ה',584.1,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,100.25,100.25,0.81,30/01/2019,,,לא מתחייבת לחלק תשלומים,5.70,5.70,-0.74,1.35,ב'-ה',4.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,112.49,110.28,0.47,30/01/2019,,,לא מתחייבת לחלק תשלומים,3.84,3.84,2.65,1.11,,53.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,88.18,88.16,0.47,30/01/2019,,,לא מתחייבת לחלק תשלומים,5.03,5.03,-11.84,1.92,,3.4,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,54.10,54.10,0.84,30/01/2019,,,לא מתחייבת לחלק תשלומים,1.12,1.12,15.67,2.90,ב'-ה',740.7,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן גמישה,פטורה,05128426,4,4D,גמישות,,,108.39,108.39,1.72,30/01/2019,,,לא מתחייבת לחלק תשלומים,8.42,8.42,,,,0.0,,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,271.32,271.32,0.75,30/01/2019,,,לא מתחייבת לחלק תשלומים,6.57,6.57,-5.25,1.93,ב'-ה',24.4,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,100.03,100.03,0.98,30/01/2019,,,לא מתחייבת לחלק תשלומים,7.72,7.72,-0.98,2.09,,3.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1391.74,1391.74,0.77,30/01/2019,,,לא מתחייבת לחלק תשלומים,4.01,4.01,-3.28,1.59,ב'-ה',17.5,0.000,2.410,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,96.33,96.31,1.96,30/01/2019,,,לא מתחייבת לחלק תשלומים,8.39,8.39,-2.02,2.94,,12.8,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,149.96,149.96,0.58,31/01/2019,,,לא מתחייבת לחלק תשלומים,6.26,6.26,4.80,2.12,א'-ה',25.4,0.000,0.750,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,713.66,713.66,0.40,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.10,5.10,7.60,2.17,א'-ה',91.3,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,721.06,721.06,0.65,31/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,5.18,5.18,-3.54,2.61,א'-ה',14.4,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,114.96,114.96,0.72,31/01/2019,,,לא מתחייבת לחלק תשלומים,7.50,7.50,1.01,2.48,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,188.83,188.45,0.93,31/01/2019,,,לא מתחייבת לחלק תשלומים,10.06,10.06,2.41,4.25,א'-ה',21.8,0.200,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי מניות ישראל,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3770.55,3770.55,0.54,31/01/2019,,,לא מתחייבת לחלק תשלומים,3.81,3.81,5.71,1.93,א'-ה',13.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אילים נבחרת ת"א 125,פטורה,05106810,,4B,מניות בארץ,מדד מניות,ת"א 125,134.55,134.55,0.63,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.85,5.85,,,א'-ה',18.2,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,120.09,120.09,0.44,31/01/2019,,,לא מתחייבת לחלק תשלומים,6.09,6.09,0.48,1.90,א'-ה',21.7,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,297.11,297.11,0.64,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.30,4.30,3.98,1.75,א'-ה',117.6,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,113.90,113.90,0.64,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.06,5.06,-0.27,1.93,א'-ה',35.1,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,170.48,170.48,0.47,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.42,4.42,3.43,1.97,א'-ה',26.0,0.000,1.380,0.055,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,88.78,88.78,0.43,31/01/2019,,,לא מתחייבת לחלק תשלומים,6.78,6.78,,2.10,א'-ה',4.2,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,172.39,172.39,0.77,31/01/2019,,,לא מתחייבת לחלק תשלומים,7.39,7.39,-0.13,2.03,א'-ה',8.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,680.50,680.50,0.20,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.85,5.85,7.10,1.91,א'-ה',23.5,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,284.41,284.41,0.50,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.57,4.57,2.52,1.97,א'-ה',25.4,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3262.30,3262.30,0.60,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.51,4.51,1.04,1.90,א'-ה',48.7,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
י.ל מניות ערך,פטורה,05128368,,4B,מניות בארץ,מדד מניות,ת"א 125,103.01,103.01,0.55,31/01/2019,,,לא מתחייבת לחלק תשלומים,2.86,2.86,,,,0.0,,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,245.99,245.99,0.91,31/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,5.76,5.76,1.49,2.00,א'-ה',41.4,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,235.40,235.40,0.59,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.59,4.59,0.96,1.56,א'-ה',189.4,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,352.43,352.43,0.46,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.44,4.44,4.54,1.83,א'-ה',194.1,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,101.42,101.42,0.64,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.46,5.46,4.42,1.98,א'-ה',50.6,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,116.03,116.03,0.33,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.47,4.47,6.43,2.18,,76.4,0.000,1.250,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,4,4C,מניות בארץ,מדד מניות,ת"א 125,109.47,109.47,0.55,30/01/2019,,,לא מתחייבת לחלק תשלומים,4.94,4.94,0.04,2.11,ב'-ה',16.2,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1567.42,1567.42,0.59,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.70,4.70,4.34,1.80,א'-ה',195.2,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1961.41,1961.41,0.55,31/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,5.71,5.71,6.39,1.89,א'-ה',78.0,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.56,105.56,0.62,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.81,5.81,3.39,1.92,א'-ה',68.6,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,6,4A,מניות בארץ,מדד מניות,ת"א 125,119.98,119.98,0.44,27/01/2019,,,לא מתחייבת לחלק תשלומים,2.98,2.98,-1.69,2.00,א'-ה',19.3,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,333.51,333.51,0.38,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.89,4.89,3.47,2.06,א'-ה',14.2,0.000,0.890,0.030,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,4,4C,מניות בארץ,מדד מניות,ת"א 90,3077.42,3077.42,0.69,30/01/2019,,,לא מתחייבת לחלק תשלומים,5.54,5.54,,2.17,ב'-ה',24.5,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,405.54,405.54,1.08,31/01/2019,,,לא מתחייבת לחלק תשלומים,4.94,4.94,3.97,1.86,א'-ה',155.5,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2706.34,2706.34,0.94,31/01/2019,,,לא מתחייבת לחלק תשלומים,5.37,5.37,-0.40,1.85,א'-ה',202.0,0.000,2.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,760.20,760.20,0.57,31/01/2019,,,לא מתחייבת לחלק תשלומים,7.35,7.35,-6.88,2.00,א'-ה',118.6,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,355.78,355.78,0.41,31/01/2019,,,לא מתחייבת לחלק תשלומים,10.90,10.90,-4.49,2.14,א'-ה',326.4,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,361.69,361.69,1.01,31/01/2019,,,לא מתחייבת לחלק תשלומים,7.36,7.36,-7.86,1.81,א'-ה',264.0,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,4,4B,מניות בארץ,מדד מניות,יתר,578.57,578.55,0.16,30/01/2019,,,לא מתחייבת לחלק תשלומים,8.95,8.95,-14.52,1.75,ב'-ה',6.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,119.34,119.34,0.62,31/01/2019,,,לא מתחייבת לחלק תשלומים,6.04,6.04,-2.22,1.50,,13.7,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1193.32,1193.32,0.43,31/01/2019,,,לא מתחייבת לחלק תשלומים,7.12,7.12,-5.78,1.90,א'-ה',121.1,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,4,4B,מניות בארץ,מדד מניות,יתר,105.04,105.04,0.22,30/01/2019,,,לא מתחייבת לחלק תשלומים,6.26,6.26,-8.17,1.53,ב'-ה',7.6,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,4,4B,מניות בארץ,מדד מניות,יתר,216.83,216.83,0.40,30/01/2019,,,לא מתחייבת לחלק תשלומים,5.64,5.64,-8.12,1.90,ב'-ה',6.0,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלטשולר 4B נדל"ן,פטורה,05103700,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,513.78,513.78,1.18,31/01/2019,,,לא מתחייבת לחלק תשלומים,8.29,8.29,0.27,1.57,א'-ה',254.1,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט נדל"ן 4B,פטורה,05101266,,4B,מניות בארץ,מניות לפי ענפים,נדל"ן,399.89,399.89,1.49,31/01/2019,,,לא מתחייבת לחלק תשלומים,6.56,6.56,-2.28,1.85,א'-ה',23.3,0.000,1.850,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
