תוצאות חיפוש קרנות נאמנות (סה"כ 1437 קרנות)
 12/07/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,4,4D,גמישות,,,100.93,100.93,-0.03,11/07/2018,,,לא מתחייבת לחלק תשלומים,-0.72,,,,,8.3,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,4,4D,גמישות,,,121.54,121.54,-0.27,11/07/2018,,,לא מתחייבת לחלק תשלומים,1.82,15.18,17.49,2.36,,40.8,0.000,1.850,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,611.39,611.39,0.36,12/07/2018,,,לא מתחייבת לחלק תשלומים,-0.57,-3.86,3.55,1.79,א'-ה',29.3,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,111.84,109.65,-0.19,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.19,1.83,5.27,0.64,,46.2,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,325.26,318.88,0.07,12/07/2018,,,לא מתחייבת לחלק תשלומים,-0.18,-2.03,1.35,0.57,א'-ה',59.7,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,108.61,108.61,-0.79,11/07/2018,,,לא מתחייבת לחלק תשלומים,1.99,9.14,,2.56,,2.5,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,196.79,196.79,0.26,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.19,-1.80,1.93,1.29,א'-ה',468.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,101.57,101.57,-0.45,11/07/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-0.53,,1.47,,35.9,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,113.22,113.22,-0.84,11/07/2018,,,לא מתחייבת לחלק תשלומים,1.72,2.17,13.29,2.44,,20.0,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,239.75,239.75,-1.02,11/07/2018,,,לא מתחייבת לחלק תשלומים,1.54,4.70,20.85,2.74,ב'-ה',85.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,106.74,106.74,-0.29,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.14,-2.01,0.88,1.15,,48.1,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,131.41,131.41,-1.16,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.73,6.39,20.13,1.78,ב'-ה',107.0,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,101.30,101.30,-0.43,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.45,,,,,11.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,4,4D,גמישות,,,99.83,99.83,-0.09,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.06,,,,,6.9,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,223.25,223.25,0.31,12/07/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-1.89,2.00,0.98,א'-ה',1498.1,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,319.28,319.28,0.36,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.59,0.16,6.21,1.08,א'-ה',150.8,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,515.30,515.19,-0.67,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.68,0.10,,1.49,ב'-ה',13.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,101.58,101.58,-0.22,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.60,1.26,,1.30,,6.4,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,104.12,104.12,-0.21,11/07/2018,,,לא מתחייבת לחלק תשלומים,-0.16,-0.48,,0.88,,125.9,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,143.58,143.58,-0.17,11/07/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-0.31,3.55,0.87,ב'-ה',640.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,97.75,97.75,-0.11,11/07/2018,,,לא מתחייבת לחלק תשלומים,-1.47,-3.22,6.49,1.48,ב'-ה',8.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,109.38,107.24,-0.04,11/07/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-0.18,0.92,0.80,,54.9,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,94.10,94.06,-0.65,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.32,-5.94,,,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,59.89,59.89,-0.84,11/07/2018,,,לא מתחייבת לחלק תשלומים,3.72,28.05,43.28,2.62,ב'-ה',722.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,113.06,113.06,-0.46,11/07/2018,,,לא מתחייבת לחלק תשלומים,1.46,10.86,13.06,1.67,,28.5,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,277.52,277.52,-0.27,11/07/2018,,,לא מתחייבת לחלק תשלומים,-1.99,-3.09,,1.72,ב'-ה',30.2,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,99.26,99.26,-0.07,11/07/2018,,,לא מתחייבת לחלק תשלומים,-1.18,-1.74,,0.97,,8.5,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1424.89,1424.89,-0.18,11/07/2018,,,לא מתחייבת לחלק תשלומים,0.41,-0.97,1.51,1.19,ב'-ה',19.7,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,104.98,104.98,-0.97,11/07/2018,,,לא מתחייבת לחלק תשלומים,1.66,5.84,8.50,2.25,,16.0,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,105.13,105.13,0.61,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.17,2.64,8.04,1.88,א'-ה',19.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,106.33,106.33,0.29,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.03,2.61,,1.83,,1.9,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,155.19,155.19,0.62,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.17,2.60,8.00,1.88,א'-ה',169.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,113.91,113.91,0.39,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.63,4.15,18.64,2.06,א'-ה',134.6,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,347.27,347.27,0.62,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.16,2.53,7.80,1.87,א'-ה',109.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,141.44,141.44,0.93,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.62,-1.15,2.89,1.94,א'-ה',31.5,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,101.64,101.64,0.43,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.49,-0.99,,1.89,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,693.02,693.02,0.57,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.84,4.49,10.29,1.89,א'-ה',98.7,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,736.82,736.82,0.94,12/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.74,-1.43,1.68,2.11,א'-ה',14.9,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,295.70,295.70,0.51,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.12,3.53,3.65,1.58,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,115.34,115.34,0.68,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.03,1.34,8.73,2.02,א'-ה',14.6,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,108.89,108.89,0.62,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.15,2.60,7.97,1.88,,7.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,95.63,95.63,0.61,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.16,2.57,7.98,1.88,א'-ה',97.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,188.53,188.53,0.96,12/07/2018,,,לא מתחייבת לחלק תשלומים,3.21,2.45,9.19,3.55,א'-ה',20.3,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,125.31,125.31,0.44,12/07/2018,,,לא מתחייבת לחלק תשלומים,2.05,2.81,11.51,1.74,א'-ה',36.6,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,152.93,152.93,0.59,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.64,1.48,7.37,1.86,א'-ה',361.1,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,107.62,107.62,0.60,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.65,1.49,7.39,1.86,א'-ה',32.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,145.88,145.88,0.60,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.64,1.49,7.38,1.84,א'-ה',65.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,127.62,127.62,0.54,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.54,-1.19,3.77,2.11,א'-ה',144.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,129.13,129.13,0.63,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.34,-3.89,2.32,2.00,א'-ה',360.9,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,143.67,143.67,0.60,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.64,1.39,7.14,1.85,א'-ה',90.4,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3512.20,3512.20,0.48,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.25,-1.54,4.84,1.60,א'-ה',10.9,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.68,98.68,0.50,12/07/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-5.22,2.24,1.80,,19.5,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,145.97,145.97,0.33,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.63,-1.91,6.41,2.03,א'-ה',10.7,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,115.70,115.70,0.31,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.22,-3.20,1.29,1.69,א'-ה',23.1,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,286.74,286.74,0.27,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.01,0.35,6.52,1.43,א'-ה',88.2,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.78,112.78,0.43,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.66,-1.25,-1.33,1.53,א'-ה',38.5,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,166.08,166.08,0.79,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.32,0.76,9.00,1.94,א'-ה',24.7,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,163.62,163.62,0.31,12/07/2018,,,לא מתחייבת לחלק תשלומים,-0.40,-5.21,-2.57,2.03,א'-ה',10.6,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,97.11,97.11,0.48,12/07/2018,,,לא מתחייבת לחלק תשלומים,-0.64,-5.77,,1.87,,13.6,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,106.61,106.61,0.59,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.65,1.51,7.29,1.85,א'-ה',46.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,648.05,648.05,0.33,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.78,2.00,5.14,1.65,א'-ה',29.1,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,285.93,285.93,0.39,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.87,3.06,9.19,1.46,א'-ה',29.5,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3195.38,3195.38,0.41,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.88,-1.04,4.72,1.76,א'-ה',51.7,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,230.56,230.56,0.68,12/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.16,-4.88,-0.34,1.92,א'-ה',62.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,228.93,228.93,0.32,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.24,-1.81,2.23,1.41,א'-ה',220.2,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,340.35,340.35,0.44,12/07/2018,,,לא מתחייבת לחלק תשלומים,0.94,0.95,8.87,1.44,א'-ה',196.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,97.34,97.34,0.54,12/07/2018,,,לא מתחייבת לחלק תשלומים,1.13,0.22,6.55,1.73,א'-ה',52.0,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
