תוצאות חיפוש קרנות נאמנות (סה"כ 1445 קרנות)
 16/09/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,102.53,102.53,0.03,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.17,,,,,9.6,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,120.90,120.90,0.23,13/09/2018,,,לא מתחייבת לחלק תשלומים,-2.33,14.58,20.42,1.83,,84.4,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,651.29,651.29,0.75,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.11,2.41,11.54,1.57,א'-ה',28.0,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.40,111.18,0.09,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.79,3.25,5.75,0.57,,47.5,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,333.44,326.90,0.31,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.05,0.44,3.40,0.51,א'-ה',54.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,107.98,107.98,0.36,13/09/2018,,,לא מתחייבת לחלק תשלומים,-3.02,8.51,,2.25,,5.2,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,200.77,200.77,0.16,16/09/2018,,,לא מתחייבת לחלק תשלומים,-1.49,0.19,3.91,1.16,א'-ה',441.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,102.46,102.46,0.36,13/09/2018,,,לא מתחייבת לחלק תשלומים,-2.11,0.34,2.21,1.26,,35.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,116.51,116.51,0.56,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.61,5.14,13.73,1.67,,23.6,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,248.61,248.61,0.38,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.39,8.57,13.43,2.04,ב'-ה',93.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.92,108.91,0.26,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.55,-0.02,3.11,1.06,,36.9,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,129.41,129.41,0.11,13/09/2018,,,לא מתחייבת לחלק תשלומים,-2.65,4.77,16.02,1.26,ב'-ה',198.4,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.87,100.87,-0.11,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.85,,,,,15.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.08,101.08,0.13,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.15,,,,,25.2,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,231.65,231.65,0.40,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.14,1.80,5.70,0.87,א'-ה',1376.7,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,335.43,335.42,0.80,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.36,5.22,12.60,1.03,א'-ה',167.8,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,534.99,534.89,0.43,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.58,3.93,,1.20,ב'-ה',14.8,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,106.64,106.64,0.17,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.18,6.30,,1.21,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,107.47,107.47,0.07,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.04,2.72,7.26,0.85,,139.0,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.15,149.15,0.00,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.90,3.55,5.74,0.71,ב'-ה',644.7,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,99.80,99.80,0.15,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.08,-1.19,2.41,0.90,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.03,110.81,0.05,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.48,3.15,5.23,0.70,,55.7,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.85,94.82,0.62,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.44,-5.18,,1.10,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,61.38,61.38,-0.13,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.23,31.24,46.46,1.92,ב'-ה',1011.4,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,286.27,286.27,0.36,13/09/2018,,,לא מתחייבת לחלק תשלומים,-0.98,-0.03,,1.77,ב'-ה',29.1,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,104.17,104.17,-0.01,13/09/2018,,,לא מתחייבת לחלק תשלומים,-1.06,3.12,,0.97,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1448.36,1448.36,0.24,13/09/2018,,,לא מתחייבת לחלק תשלומים,-2.45,0.66,1.84,1.08,ב'-ה',20.4,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,101.78,101.78,1.26,13/09/2018,,,לא מתחייבת לחלק תשלומים,-4.12,0.84,2.59,1.74,,16.1,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,112.16,112.16,1.57,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.76,9.50,17.99,1.82,א'-ה',36.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,113.72,113.72,1.46,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.24,9.74,,1.76,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,165.55,165.55,1.57,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.76,9.45,17.91,1.82,א'-ה',183.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,129.72,129.72,1.86,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.73,18.61,30.23,1.99,א'-ה',299.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,370.32,370.32,1.57,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.76,9.34,17.70,1.82,א'-ה',91.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,153.01,153.01,1.35,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.44,6.93,12.14,1.82,א'-ה',32.4,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,6,4A,מניות בארץ,מדד מניות,ת"א 35,110.21,110.21,0.01,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.79,7.35,,1.73,,0.3,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,750.44,750.44,1.21,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.61,13.15,18.94,1.89,א'-ה',101.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,779.73,779.73,1.99,16/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.36,4.31,11.33,2.02,א'-ה',17.0,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,123.68,123.68,1.53,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.97,8.67,18.50,1.90,א'-ה',16.3,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,116.27,116.27,1.58,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.73,9.55,18.00,1.82,,16.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,102.01,102.01,1.57,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.76,9.42,17.89,1.82,א'-ה',104.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,216.02,216.02,2.47,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.98,17.39,31.08,3.45,א'-ה',23.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,134.13,134.13,1.29,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.57,10.05,18.84,1.72,א'-ה',63.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,164.10,164.10,1.41,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.44,8.89,16.85,1.75,א'-ה',380.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,115.48,115.48,1.40,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.44,8.90,16.87,1.75,א'-ה',53.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,156.44,156.44,1.39,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.50,8.84,16.77,1.74,א'-ה',68.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,139.32,139.32,0.72,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.45,7.87,18.01,1.76,א'-ה',150.0,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,139.17,139.17,0.83,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.06,3.58,12.17,1.73,א'-ה',336.6,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,154.09,154.09,1.40,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.45,8.74,16.59,1.74,א'-ה',97.7,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3884.08,3884.08,0.61,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.03,8.89,16.11,1.59,א'-ה',12.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,105.80,105.80,0.33,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.12,1.61,8.85,1.54,,18.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,155.70,155.70,0.68,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.26,4.63,16.26,1.50,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,123.85,123.85,0.97,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.81,3.62,10.75,1.60,א'-ה',23.9,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,306.44,306.44,0.46,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.45,7.25,13.86,1.28,א'-ה',104.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,119.79,119.79,1.01,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.22,4.89,7.89,1.48,א'-ה',40.5,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,178.10,178.10,0.92,16/09/2018,,,לא מתחייבת לחלק תשלומים,-1.31,8.05,16.78,1.67,א'-ה',31.2,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,94.42,94.42,1.01,16/09/2018,,,לא מתחייבת לחלק תשלומים,-1.00,,,,א'-ה',4.3,0.000,1.950,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,177.08,177.07,1.24,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.23,2.58,6.64,1.87,א'-ה',10.5,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,105.59,105.59,1.21,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.65,2.45,,1.64,,9.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,114.52,114.52,1.45,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.32,9.05,16.92,1.74,א'-ה',45.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,688.58,688.58,0.54,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.37,8.38,11.89,1.54,א'-ה',27.2,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,298.94,298.94,0.93,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.42,7.75,13.80,1.36,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3410.45,3410.45,1.00,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.33,5.62,11.77,1.70,א'-ה',54.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,247.52,247.52,0.30,16/09/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.98,2.12,7.44,1.61,א'-ה',56.5,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,241.84,241.84,0.83,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.27,3.72,9.77,1.32,א'-ה',225.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,364.61,364.61,0.85,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.16,8.15,15.92,1.34,א'-ה',210.8,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.40,104.40,1.05,16/09/2018,,,לא מתחייבת לחלק תשלומים,0.02,7.48,15.19,1.59,א'-ה',54.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,122.84,122.84,0.99,16/09/2018,,,לא מתחייבת לחלק תשלומים,-0.98,12.68,20.91,1.28,,43.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
