תוצאות חיפוש קרנות נאמנות (סה"כ 1487 קרנות)
 07/10/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
דולפין 4D גמישה,פטורה,05127279,,4D,גמישות,,,104.57,104.57,-0.40,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.06,,,,,9.6,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,122.22,122.22,-1.03,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.57,15.83,22.97,1.58,,84.4,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,644.04,644.04,-0.50,07/10/2018,,,לא מתחייבת לחלק תשלומים,-1.22,1.27,8.30,1.48,א'-ה',28.0,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,112.07,112.07,-0.59,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.11,4.08,6.21,0.58,,47.5,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,326.32,326.32,-0.15,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.19,0.26,2.62,0.49,א'-ה',54.9,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,2,4D,גמישות,,,105.42,105.42,-2.73,04/10/2018,,,לא מתחייבת לחלק תשלומים,-3.81,5.94,,2.21,,5.2,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,198.85,198.85,-0.67,07/10/2018,,,לא מתחייבת לחלק תשלומים,-1.00,-0.77,1.73,1.12,א'-ה',441.8,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,2,4D,גמישות,,,101.72,101.72,-0.97,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.70,-0.38,-0.08,1.24,,35.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,117.56,117.56,-1.14,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.03,6.09,12.42,1.58,,23.6,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,246.57,246.57,-1.96,04/10/2018,,,לא מתחייבת לחלק תשלומים,-2.24,7.68,11.56,1.85,ב'-ה',93.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,110.55,110.55,-0.82,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.05,1.49,3.40,1.12,,36.9,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,2,4D,גמישות,,,134.04,134.04,-0.23,04/10/2018,,,לא מתחייבת לחלק תשלומים,1.79,8.52,16.89,1.66,ב'-ה',198.4,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,2,4D,גמישות,,,101.73,101.73,-0.31,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.03,,,,,15.4,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.17,101.17,-0.23,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.01,,,,,25.2,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,231.91,231.91,-0.38,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.47,1.91,4.62,0.82,א'-ה',1376.7,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,335.23,335.23,-0.43,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.44,5.16,10.41,1.01,א'-ה',167.8,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,539.45,539.33,-0.85,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.42,4.79,,1.15,ב'-ה',14.8,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,107.95,107.95,-0.91,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.07,7.61,,1.10,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,2,4D,גמישות,,,108.34,108.34,-0.72,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.06,3.56,6.94,0.83,,139.0,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,150.45,150.45,-0.57,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.02,4.46,6.14,0.70,ב'-ה',642.2,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.10,101.10,-0.37,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.23,0.10,2.98,0.92,ב'-ה',5.9,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,112.27,112.27,-0.28,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.29,4.51,6.60,0.68,,56.2,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,96.11,96.08,-1.13,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.83,-3.92,,1.08,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,61.68,61.68,-0.55,04/10/2018,,,לא מתחייבת לחלק תשלומים,1.93,31.88,46.44,1.85,ב'-ה',1011.4,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,295.84,295.84,-0.84,04/10/2018,,,לא מתחייבת לחלק תשלומים,1.18,3.31,,1.56,ב'-ה',29.1,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,105.52,105.52,-0.41,04/10/2018,,,לא מתחייבת לחלק תשלומים,0.09,4.45,,0.96,,4.4,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1459.40,1459.40,-0.98,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.31,1.43,2.29,1.02,ב'-ה',20.4,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,99.59,99.59,-1.98,04/10/2018,,,לא מתחייבת לחלק תשלומים,-1.51,0.46,3.58,1.77,,16.1,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,110.76,110.76,-0.27,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.61,8.13,14.87,1.77,א'-ה',36.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,112.48,112.48,-0.20,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.47,8.54,,1.74,,2.7,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,163.48,163.48,-0.27,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.61,8.09,14.81,1.77,א'-ה',183.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,127.62,127.62,-0.35,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.79,16.69,25.90,1.94,א'-ה',299.2,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,365.65,365.65,-0.26,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.61,7.96,14.60,1.77,א'-ה',91.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,151.79,151.79,-0.26,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.95,6.08,9.50,1.76,א'-ה',32.4,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,6,4A,מניות בארץ,מדד מניות,ת"א 35,110.21,110.21,0.00,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.01,7.35,,1.56,,0.3,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,741.97,741.97,-0.06,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.45,11.87,14.42,1.74,א'-ה',101.2,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,771.07,771.07,-0.33,07/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.56,3.15,8.67,2.00,א'-ה',17.0,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,122.39,122.39,-0.41,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.71,7.54,15.28,1.84,א'-ה',16.0,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,114.80,114.80,-0.26,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.60,8.17,14.87,1.77,,16.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,100.73,100.73,-0.27,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.61,8.04,14.77,1.77,א'-ה',104.2,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,211.09,211.09,-0.52,07/10/2018,,,לא מתחייבת לחלק תשלומים,-1.08,14.71,24.96,3.25,א'-ה',23.6,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,132.86,132.86,-0.31,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.59,9.01,16.10,1.64,א'-ה',63.0,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,162.85,162.85,-0.35,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.65,8.06,14.06,1.69,א'-ה',380.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,114.60,114.60,-0.35,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.66,8.07,14.08,1.69,א'-ה',53.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,155.20,155.20,-0.35,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.65,7.97,14.06,1.68,א'-ה',67.7,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,138.56,138.56,-0.50,07/10/2018,,,לא מתחייבת לחלק תשלומים,-1.04,7.28,14.15,1.63,א'-ה',150.0,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,138.19,138.19,-0.57,07/10/2018,,,לא מתחייבת לחלק תשלומים,-1.08,2.85,7.83,1.56,א'-ה',336.6,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,152.90,152.90,-0.35,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.66,7.90,13.82,1.68,א'-ה',97.7,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3905.18,3905.18,-0.14,07/10/2018,,,לא מתחייבת לחלק תשלומים,0.47,9.48,14.19,1.47,א'-ה',12.6,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,104.76,104.76,-0.43,07/10/2018,,,לא מתחייבת לחלק תשלומים,-1.65,0.61,5.79,1.44,,18.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,154.91,154.91,-0.56,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.78,4.10,11.66,1.44,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,123.20,123.20,-0.25,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.99,3.08,8.76,1.51,א'-ה',23.9,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,307.92,307.92,-0.41,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.18,7.77,12.85,1.19,א'-ה',104.0,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,119.53,119.53,-0.46,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.47,4.66,6.46,1.39,א'-ה',40.5,0.000,2.080,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,177.19,177.19,-0.49,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.78,7.50,13.93,1.58,א'-ה',31.2,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,93.81,93.81,-0.28,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.40,,,,א'-ה',4.3,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,176.73,176.73,-0.59,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.82,2.38,5.37,1.74,א'-ה',10.5,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,105.89,105.89,-0.54,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.75,2.75,,1.61,,9.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,113.66,113.66,-0.34,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.65,8.23,14.24,1.69,א'-ה',45.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,691.66,691.66,-0.51,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.31,8.86,10.63,1.38,א'-ה',27.2,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,298.51,298.51,-0.76,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.49,7.60,12.42,1.26,א'-ה',30.2,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3396.07,3396.07,-0.43,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.43,5.18,9.53,1.59,א'-ה',54.9,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,244.98,244.98,-0.36,07/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.68,1.07,5.12,1.54,א'-ה',56.5,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,241.05,241.05,-0.52,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.53,3.38,7.58,1.27,א'-ה',225.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,362.72,362.72,-0.47,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.49,7.59,13.59,1.29,א'-ה',210.8,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,104.48,104.48,-0.37,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.40,7.57,13.55,1.48,א'-ה',54.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,121.66,121.66,-0.46,07/10/2018,,,לא מתחייבת לחלק תשלומים,-0.69,11.59,17.66,1.35,,43.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,114.91,114.91,-1.23,04/10/2018,,,לא מתחייבת לחלק תשלומים,-0.18,5.01,10.67,1.62,ב'-ה',18.5,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
