תוצאות חיפוש קרנות נאמנות (סה"כ 1413 קרנות)
 24/04/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,107.59,107.59,-1.94,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.87,1.96,3.37,2.03,,5.7,0.000,1.850,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,621.62,621.62,-0.05,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.58,-2.26,6.87,1.60,א'-ה',34.5,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,109.99,107.83,-0.06,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.21,0.14,4.53,0.56,,44.8,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,329.66,323.20,-0.02,24/04/2018,,,לא מתחייבת לחלק תשלומים,0.54,-0.70,3.95,0.50,א'-ה',65.2,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,100.03,100.03,-1.89,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.26,0.52,,,,0.9,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,198.24,198.24,-0.06,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.59,-1.07,5.05,1.00,א'-ה',526.0,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,100.58,100.58,-0.62,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.97,-1.50,,1.16,,38.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,110.56,110.56,-1.46,23/04/2018,,,לא מתחייבת לחלק תשלומים,0.05,-0.23,11.55,2.21,,15.1,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,229.89,229.89,-1.69,23/04/2018,,,לא מתחייבת לחלק תשלומים,0.71,0.39,17.73,2.45,ב'-ה',78.5,0.000,2.850,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.40,108.39,-0.52,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.03,-0.50,4.42,0.94,,60.8,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,128.03,126.14,-0.27,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.67,2.12,14.06,1.78,ב'-ה',95.0,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,224.23,224.23,-0.12,24/04/2018,,,לא מתחייבת לחלק תשלומים,0.52,-1.46,4.46,0.80,א'-ה',1793.0,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,319.13,319.13,0.08,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.54,0.11,8.72,0.94,א'-ה',142.8,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,514.12,514.05,-0.10,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.75,-0.12,,,ב'-ה',12.8,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,100.86,100.86,-0.52,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.02,0.54,,,,5.9,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4D גמישה,פטורה,05124060,,4D,גמישות,,,101.31,101.31,-0.36,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.13,-1.72,1.38,1.10,,2.5,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,104.78,104.78,-0.20,23/04/2018,,,לא מתחייבת לחלק תשלומים,0.86,0.15,,0.75,,122.8,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,144.47,144.47,-0.17,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.05,0.31,5.61,0.76,ב'-ה',685.5,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,99.31,99.31,-0.25,23/04/2018,,,לא מתחייבת לחלק תשלומים,0.18,-1.67,9.22,1.42,ב'-ה',10.4,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,109.04,106.90,-0.35,23/04/2018,,,לא מתחייבת לחלק תשלומים,0.91,-0.49,2.31,0.67,,54.1,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,94.75,94.72,-0.53,23/04/2018,,,לא מתחייבת לחלק תשלומים,-0.19,-5.28,,,,2.5,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,54.23,54.23,-0.99,23/04/2018,,,לא מתחייבת לחלק תשלומים,3.95,15.95,30.52,2.37,ב'-ה',207.0,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,,4D,גמישות,,,104.45,104.45,0.37,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.52,2.42,,1.36,,6.3,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,276.87,276.87,1.17,23/04/2018,,,לא מתחייבת לחלק תשלומים,2.35,-3.31,,,ב'-ה',29.8,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,100.88,100.88,-0.29,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.15,-0.14,,,,7.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1403.91,1403.91,-0.57,23/04/2018,,,לא מתחייבת לחלק תשלומים,0.31,-2.43,0.82,1.07,ב'-ה',20.0,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,102.38,102.38,-1.58,23/04/2018,,,לא מתחייבת לחלק תשלומים,-0.92,0.55,3.02,2.20,,14.5,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,100.45,100.45,0.00,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.10,-1.93,5.90,1.44,א'-ה',15.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,102.98,102.98,0.11,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.89,-0.63,,,,1.2,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,148.30,148.30,0.00,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.09,-1.95,5.85,1.44,א'-ה',171.6,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,112.22,112.22,-0.27,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.92,2.61,21.45,1.60,א'-ה',68.7,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,331.98,331.98,0.00,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.07,-1.98,5.66,1.44,א'-ה',107.0,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,138.34,138.34,-0.26,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.30,-3.32,3.29,1.54,א'-ה',35.9,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,100.98,100.98,-0.17,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.14,-1.64,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,652.22,652.22,-0.36,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.25,-1.66,6.90,1.38,א'-ה',93.6,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,719.60,719.60,-0.31,24/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.29,-3.74,1.40,1.55,א'-ה',15.8,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,283.51,283.51,0.30,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.58,-0.74,0.99,1.35,א'-ה',10.0,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,110.59,110.59,-0.12,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.84,-2.83,8.36,1.58,א'-ה',14.4,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,104.07,104.07,0.00,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.10,-1.94,5.93,1.44,,6.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,91.40,91.40,0.00,24/04/2018,,,לא מתחייבת לחלק תשלומים,3.09,-1.96,5.89,1.44,א'-ה',99.3,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,175.27,175.27,-0.06,24/04/2018,,,לא מתחייבת לחלק תשלומים,5.51,-4.75,7.19,2.73,א'-ה',24.1,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,121.10,121.10,-0.08,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.47,-0.64,12.28,1.38,א'-ה',29.4,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,148.36,148.36,-0.07,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.51,-1.55,7.25,1.45,א'-ה',395.2,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,104.39,104.39,-0.07,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.51,-1.56,7.26,1.45,א'-ה',27.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,141.53,141.53,-0.07,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.48,-1.54,7.28,1.43,א'-ה',67.3,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,126.95,126.95,-0.43,24/04/2018,,,לא מתחייבת לחלק תשלומים,0.68,-1.71,4.25,1.85,א'-ה',169.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,130.63,130.63,-0.24,24/04/2018,,,לא מתחייבת לחלק תשלומים,0.97,-2.78,6.19,1.76,א'-ה',479.7,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,139.39,139.39,-0.07,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.48,-1.63,6.98,1.44,א'-ה',91.4,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3525.83,3525.83,0.05,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.79,-1.15,9.03,1.33,א'-ה',11.9,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,100.54,100.54,-0.45,24/04/2018,,,לא מתחייבת לחלק תשלומים,0.49,-3.44,,1.69,,25.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,145.57,145.57,-0.43,24/04/2018,,,לא מתחייבת לחלק תשלומים,-0.77,-2.18,8.25,1.91,א'-ה',12.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.37,116.37,0.22,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.93,-2.64,5.46,1.45,א'-ה',23.0,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,286.22,286.22,-0.10,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.26,0.17,9.97,1.20,א'-ה',75.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.35,112.35,0.04,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.52,-1.63,1.44,1.27,א'-ה',38.6,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,162.55,162.55,-0.09,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.21,-1.38,11.11,1.63,א'-ה',20.6,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,165.75,165.75,-0.15,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.49,-3.98,0.71,1.63,א'-ה',11.3,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,100.58,100.58,-0.11,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.07,-2.41,,,,18.0,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,103.45,103.45,-0.07,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.52,-1.49,7.25,1.44,א'-ה',19.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,641.24,641.24,-0.22,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.04,0.93,9.11,1.56,א'-ה',29.6,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,279.43,279.43,-0.22,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.87,0.72,11.30,1.21,א'-ה',28.1,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3156.80,3156.80,-0.14,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.31,-2.23,7.81,1.39,א'-ה',52.8,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,230.91,230.91,-0.10,24/04/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.19,-4.73,1.62,1.72,א'-ה',93.1,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,228.55,228.55,-0.05,24/04/2018,,,לא מתחייבת לחלק תשלומים,1.01,-1.98,5.14,1.13,א'-ה',227.8,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,337.51,337.51,-0.06,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.02,0.11,10.99,1.19,א'-ה',184.5,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,95.42,95.42,-0.17,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.00,-1.76,7.61,1.40,א'-ה',54.8,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,111.54,111.54,-0.14,24/04/2018,,,לא מתחייבת לחלק תשלומים,2.31,2.31,,1.10,,2.3,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,105.69,105.69,-0.38,23/04/2018,,,לא מתחייבת לחלק תשלומים,1.77,-3.42,3.31,1.53,ב'-ה',19.5,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
