תוצאות חיפוש קרנות נאמנות (סה"כ 1709 קרנות)
 20/11/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
דיאמונד 4D גמישה,פטורה,05123609,,4D,גמישות,,,122.70,122.70,-0.78,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.00,16.28,24.29,1.66,,100.1,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,633.45,633.45,-1.18,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.29,-0.40,4.38,1.32,א'-ה',26.4,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,,4D,גמישות,,,113.60,111.37,-0.21,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.03,3.43,4.89,0.64,,46.6,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,329.83,323.36,-0.75,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.14,-0.65,0.53,0.45,א'-ה',53.3,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,,4D,גמישות,,,91.85,91.85,-6.44,19/11/2018,,,לא מתחייבת לחלק תשלומים,-6.61,-7.70,,2.95,,3.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,195.95,195.95,-1.57,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.22,-2.22,-1.69,1.18,א'-ה',395.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,,4D,גמישות,,,99.89,99.89,-0.64,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.11,-2.17,-1.85,1.46,,29.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,,4D,גמישות,,,110.40,110.40,-1.04,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.45,-0.37,2.02,1.94,,20.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,,4D,גמישות,,,222.79,222.79,-3.03,19/11/2018,,,לא מתחייבת לחלק תשלומים,-3.31,-2.71,-2.83,2.63,ב'-ה',85.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,,4D,גמישות,,,108.25,108.24,-0.60,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.08,-0.63,0.18,1.23,,31.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,,4D,גמישות,,,130.77,130.77,-1.75,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.99,5.87,11.65,1.92,ב'-ה',201.6,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,,4D,גמישות,,,100.94,100.94,-0.68,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.21,,,,,15.6,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,,4D,גמישות,,,101.16,101.16,-0.43,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.45,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,228.93,228.93,-0.84,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.17,0.60,2.03,0.79,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,327.99,327.98,-1.38,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.40,2.89,6.71,1.13,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,,4D,גמישות,,,529.29,529.16,-0.63,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.30,2.81,5.89,1.48,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,,4D,גמישות,,,105.57,105.57,-0.77,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.88,5.23,,1.33,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,,4D,גמישות,,,106.59,106.59,-0.59,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.53,1.88,3.99,0.95,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,,4D,גמישות,,,149.66,149.66,0.06,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.82,3.91,5.71,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,102.38,102.38,0.19,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.54,1.37,3.47,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,114.84,112.59,-0.22,19/11/2018,,,לא מתחייבת לחלק תשלומים,0.83,4.80,5.84,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,,4D,גמישות,,,91.87,91.84,-1.54,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-8.16,,1.43,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,,4D,גמישות,,,56.09,56.09,-0.66,19/11/2018,,,לא מתחייבת לחלק תשלומים,-3.09,19.93,31.24,2.77,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,,5D,גמישות,,,290.14,290.14,0.33,19/11/2018,,,לא מתחייבת לחלק תשלומים,-1.22,1.32,,1.38,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,,5D,גמישות,,,102.45,102.45,-1.65,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.64,1.42,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,,5D,גמישות,,,1428.58,1428.58,-0.75,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.34,-0.72,-1.11,1.12,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,,5E,גמישות,,,90.06,90.05,-3.33,19/11/2018,,,לא מתחייבת לחלק תשלומים,-2.59,-7.47,-7.22,2.31,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,150.48,150.48,-1.27,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.56,5.16,7.29,1.59,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,737.90,737.90,-1.37,20/11/2018,,,לא מתחייבת לחלק תשלומים,2.01,11.26,12.85,1.67,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,765.02,765.01,-1.74,20/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.81,2.34,6.56,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,120.32,120.32,-1.68,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.51,5.72,11.60,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,203.91,203.91,-3.20,20/11/2018,,,לא מתחייבת לחלק תשלומים,2.80,10.81,18.62,3.10,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,130.86,130.86,-2.11,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.16,7.37,12.15,1.59,א'-ה',74.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3811.34,3811.34,-1.84,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.57,6.85,9.39,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,149.73,149.73,-1.51,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.58,0.62,3.01,1.41,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,121.39,121.39,-1.72,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.27,1.56,6.33,1.46,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,300.20,300.20,-1.66,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.53,5.06,8.39,1.32,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,116.70,116.70,-1.73,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.81,2.18,3.76,1.50,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,172.85,172.85,-1.78,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.38,4.87,9.12,1.54,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,92.45,92.45,-1.66,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.39,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,171.44,171.44,-1.35,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.64,-0.68,1.20,1.66,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,679.14,679.14,-1.88,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.80,6.89,7.82,1.49,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,290.04,290.04,-2.47,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.43,4.55,6.76,1.44,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3327.47,3327.47,-1.71,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.97,3.05,5.43,1.49,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,240.95,240.95,-1.76,20/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.12,-0.59,0.89,1.50,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,236.17,236.17,-1.38,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.56,1.29,3.94,1.30,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,357.29,357.29,-1.75,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.80,5.98,10.01,1.34,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,102.80,102.80,-1.58,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.19,5.84,9.62,1.51,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,119.47,119.47,-1.87,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.77,9.59,13.25,1.49,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,114.22,114.22,0.00,19/11/2018,,,לא מתחייבת לחלק תשלומים,2.56,4.38,7.93,1.57,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1578.83,1578.83,-1.70,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.89,5.10,8.91,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1956.26,1956.26,-1.19,20/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.58,6.11,9.92,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,105.87,105.87,-1.64,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.22,3.69,7.05,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,123.78,123.78,-1.60,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.54,1.43,3.60,1.59,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,336.03,336.03,-1.93,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.48,4.26,5.56,1.55,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,,4C,מניות בארץ,מדד מניות,ת"א 90,3123.02,3123.02,-0.66,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.24,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,405.69,405.69,-1.56,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.54,4.01,5.01,1.54,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2721.64,2721.64,-1.47,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.07,0.17,1.12,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,773.07,773.07,-1.33,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.85,-5.30,-5.52,1.63,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,357.77,357.77,-1.95,20/11/2018,,,לא מתחייבת לחלק תשלומים,1.18,-3.96,-3.26,1.72,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,,4B,מניות בארץ,מדד מניות,יתר,328.82,328.82,-0.25,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.95,-7.76,-9.33,1.65,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,367.21,367.21,-1.23,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.43,-6.45,-5.72,1.46,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,592.28,592.26,-0.14,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.31,-12.50,-14.75,1.48,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,118.81,118.81,-1.44,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.34,-2.65,-1.70,1.23,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1202.10,1202.10,-1.59,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.99,-5.09,-4.16,1.53,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,108.66,108.66,0.23,19/11/2018,,,לא מתחייבת לחלק תשלומים,1.92,-5.00,-4.34,1.18,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,221.74,221.74,0.00,19/11/2018,,,לא מתחייבת לחלק תשלומים,-0.92,-6.03,-7.49,1.58,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
