תוצאות חיפוש קרנות נאמנות (סה"כ 1437 קרנות)
 05/07/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דולפין 4D גמישה,פטורה,05127279,4,4D,גמישות,,,101.26,101.26,-0.31,04/07/2018,,,לא מתחייבת לחלק תשלומים,-0.39,,,,,6.0,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,4,4D,גמישות,,,120.46,120.46,-0.20,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.91,14.16,16.44,2.36,,13.9,0.000,1.850,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,607.78,607.78,-0.44,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.15,-4.43,2.94,1.79,א'-ה',30.2,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,111.71,109.52,0.19,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.07,1.71,5.15,0.64,,45.8,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,324.09,317.74,-0.18,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-2.38,0.99,0.57,א'-ה',60.4,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,106.52,106.52,-1.28,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.03,7.04,,2.56,,2.5,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,195.42,195.42,-0.29,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.50,-2.48,1.22,1.29,א'-ה',491.9,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,102.00,102.00,0.15,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.41,-0.11,,1.47,,35.7,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,111.10,111.10,-0.69,03/07/2018,,,לא מתחייבת לחלק תשלומים,-0.19,0.26,11.17,2.44,,17.4,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,235.94,235.94,-0.80,03/07/2018,,,לא מתחייבת לחלק תשלומים,-0.08,3.04,18.93,2.74,ב'-ה',80.5,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,106.84,106.84,0.05,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.23,-1.92,0.97,1.15,,53.7,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,129.37,129.37,-0.77,03/07/2018,,,לא מתחייבת לחלק תשלומים,-0.84,4.74,18.26,1.78,ב'-ה',103.5,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,101.02,101.02,0.04,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.17,,,,,11.0,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,4,4D,גמישות,,,99.71,99.71,-0.10,04/07/2018,,,לא מתחייבת לחלק תשלומים,-0.06,,,,,,0.000,1.500,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,221.89,221.89,-0.20,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.62,-2.49,1.38,0.98,א'-ה',1590.1,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,316.05,316.04,-0.27,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.43,-0.86,5.13,1.08,א'-ה',148.4,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,512.85,512.76,-0.25,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.21,-0.37,,1.49,ב'-ה',13.7,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,100.71,100.71,-0.21,03/07/2018,,,לא מתחייבת לחלק תשלומים,-0.26,0.39,,1.30,,5.6,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,103.75,103.75,-0.43,04/07/2018,,,לא מתחייבת לחלק תשלומים,-0.52,-0.83,,0.88,,125.9,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,143.51,143.51,0.00,03/07/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-0.36,3.50,0.87,ב'-ה',640.8,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,98.12,98.12,-0.67,04/07/2018,,,לא מתחייבת לחלק תשלומים,-1.10,-2.85,6.90,1.48,ב'-ה',8.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,109.01,106.87,-0.26,04/07/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-0.52,0.57,0.80,,54.9,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,93.93,93.90,0.23,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.15,-6.10,,,,3.0,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,58.63,58.63,-0.56,03/07/2018,,,לא מתחייבת לחלק תשלומים,1.54,25.36,40.26,2.62,ב'-ה',602.0,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,112.02,112.02,0.20,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.53,9.85,12.02,1.67,,28.5,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,279.62,279.62,-0.06,03/07/2018,,,לא מתחייבת לחלק תשלומים,-1.25,-2.35,,1.72,ב'-ה',30.3,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,99.46,99.46,-0.61,04/07/2018,,,לא מתחייבת לחלק תשלומים,-0.99,-1.54,,0.97,,8.5,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1419.50,1419.50,-0.14,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.03,-1.35,1.13,1.19,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,102.87,102.87,-0.92,03/07/2018,,,לא מתחייבת לחלק תשלומים,0.09,4.20,6.81,2.25,,15.9,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,103.37,103.37,-0.13,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.46,0.92,6.23,1.88,א'-ה',17.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,105.61,105.61,-0.10,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.34,1.91,,1.83,,1.9,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,152.59,152.59,-0.13,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.45,0.89,6.19,1.88,א'-ה',171.5,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,112.73,112.73,0.08,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.58,3.07,17.41,2.06,א'-ה',134.6,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,341.47,341.47,-0.13,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.45,0.82,6.00,1.87,א'-ה',109.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,138.91,138.91,0.04,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.20,-2.92,1.05,1.94,א'-ה',32.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,101.16,101.16,0.14,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.02,-1.46,,1.89,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,680.93,680.93,-0.47,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.06,2.67,8.37,1.89,א'-ה',97.0,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,723.93,723.93,-0.14,05/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.04,-3.16,-0.10,2.11,א'-ה',15.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,291.33,291.33,0.05,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.61,2.00,2.12,1.58,א'-ה',10.5,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,112.86,112.86,-0.28,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-0.83,6.39,2.02,א'-ה',14.6,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,107.08,107.08,-0.13,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.45,0.90,6.18,1.88,,6.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,94.04,94.04,-0.13,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.46,0.87,6.19,1.88,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,183.82,183.82,-0.10,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.63,-0.11,6.46,3.55,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,123.48,123.48,0.18,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.56,1.31,9.88,1.74,א'-ה',33.3,0.000,0.250,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,150.56,150.56,-0.21,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.07,-0.09,5.71,1.86,א'-ה',402.2,0.000,0.100,0.015,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,105.95,105.95,-0.20,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.08,-0.08,5.73,1.86,א'-ה',30.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,143.63,143.63,-0.20,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.08,-0.08,5.72,1.84,א'-ה',65.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,125.63,125.63,-0.16,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.02,-2.73,2.15,2.11,א'-ה',144.8,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,127.53,127.53,-0.09,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.90,-5.08,1.05,2.00,א'-ה',360.9,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,141.44,141.44,-0.20,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.06,-0.18,5.48,1.85,א'-ה',91.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3449.48,3449.48,-0.02,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.56,-3.29,2.97,1.60,א'-ה',11.1,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.13,98.13,0.01,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.29,-5.75,1.67,1.80,,21.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,144.90,144.90,-0.53,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.11,-2.63,5.63,2.03,א'-ה',10.7,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,114.76,114.76,-0.36,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.60,-3.98,0.46,1.69,א'-ה',23.1,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,283.21,283.21,-0.13,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.23,-0.88,5.20,1.43,א'-ה',85.8,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,112.09,112.09,0.05,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.04,-1.86,-1.93,1.53,א'-ה',38.9,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,163.13,163.13,-0.42,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.48,-1.03,7.06,1.94,א'-ה',24.7,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,162.37,162.37,-0.61,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.16,-5.94,-3.32,2.03,א'-ה',10.8,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,96.61,96.61,-0.38,05/07/2018,,,לא מתחייבת לחלק תשלומים,-1.16,-6.26,,1.87,,15.3,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,104.96,104.96,-0.20,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.08,-0.06,5.63,1.85,א'-ה',25.2,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,640.56,640.56,0.01,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.60,0.82,3.93,1.65,א'-ה',30.3,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,281.90,281.90,0.04,05/07/2018,,,לא מתחייבת לחלק תשלומים,0.44,1.61,7.65,1.46,א'-ה',29.6,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3167.26,3167.26,-0.03,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-1.91,3.79,1.76,א'-ה',52.3,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,226.84,226.84,-1.01,05/07/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.77,-6.41,-1.95,1.92,א'-ה',72.0,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,227.79,227.79,-0.27,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-2.30,1.72,1.41,א'-ה',224.7,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,336.16,336.16,-0.14,05/07/2018,,,לא מתחייבת לחלק תשלומים,-0.31,-0.29,7.53,1.44,א'-ה',193.0,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
