תוצאות חיפוש קרנות נאמנות (סה"כ 1707 קרנות)
 21/11/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
ברק 4D גמישה,פטורה,05121066,6,4D,גמישות,,,91.36,91.36,0.01,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.80,,,,ב'-ה',6.5,0.000,1.800,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דולפין 4D גמישה,פטורה,05127279,2,4D,גמישות,,,100.50,100.50,-1.21,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.27,,,,,13.1,0.000,1.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד 4D גמישה,פטורה,05123609,2,4D,גמישות,,,121.41,121.41,-1.05,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.06,15.06,22.98,1.66,,100.1,0.000,1.440,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,635.43,635.43,0.31,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.03,-0.08,4.71,1.32,א'-ה',26.4,0.000,1.400,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,2,4D,גמישות,,,112.89,110.68,-0.62,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.40,2.79,4.24,0.64,,46.6,2.000,0.200,0.020,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,330.42,323.94,0.18,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.04,-0.47,0.71,0.45,א'-ה',53.3,2.000,0.390,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,2,4D,גמישות,,,91.29,91.29,-0.61,20/11/2018,,,לא מתחייבת לחלק תשלומים,-7.18,-8.26,,2.95,,3.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,196.09,196.09,0.07,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.29,-2.15,-1.62,1.18,א'-ה',395.7,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,2,4D,גמישות,,,98.18,98.18,-1.71,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.62,-3.85,-3.53,1.46,,29.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,2,4D,גמישות,,,109.21,109.21,-1.08,20/11/2018,,,לא מתחייבת לחלק תשלומים,-1.52,-1.44,0.92,1.94,,20.3,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,2,4D,גמישות,,,219.44,219.44,-1.50,20/11/2018,,,לא מתחייבת לחלק תשלומים,-4.76,-4.17,-4.29,2.63,ב'-ה',85.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,2,4D,גמישות,,,106.90,106.90,-1.24,20/11/2018,,,לא מתחייבת לחלק תשלומים,-1.16,-1.86,-1.06,1.23,,31.4,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,2,4D,גמישות,,,129.43,129.43,-1.02,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.01,4.78,10.50,1.92,ב'-ה',201.6,0.000,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,2,4D,גמישות,,,100.40,100.40,-0.53,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.33,,,,,15.6,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D השקעות,פטורה,05127725,2,4D,גמישות,,,100.80,100.80,-0.36,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.09,,,,,30.4,0.000,1.500,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,229.28,229.28,0.15,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.32,0.76,2.19,0.79,א'-ה',1300.9,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,328.29,328.29,0.09,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.50,2.98,6.81,1.13,א'-ה',175.1,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,2,4D,גמישות,,,522.81,522.68,-1.22,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.06,1.55,4.59,1.48,ב'-ה',14.4,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,2,4D,גמישות,,,104.16,104.16,-1.34,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.47,3.83,,1.33,,9.1,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,2,4D,גמישות,,,105.63,105.63,-0.90,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.38,0.97,3.05,0.95,,138.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,2,4D,גמישות,,,148.92,148.92,-0.49,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.32,3.40,5.19,0.76,ב'-ה',626.0,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,,4D,גמישות,,,101.53,101.53,-0.83,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.69,0.52,2.61,0.90,ב'-ה',5.7,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,,4D,גמישות,,,113.87,111.64,-0.84,20/11/2018,,,לא מתחייבת לחלק תשלומים,-0.02,3.92,4.94,0.67,,55.6,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,2,4D,גמישות,,,90.49,90.46,-1.50,20/11/2018,,,לא מתחייבת לחלק תשלומים,-1.88,-9.54,,1.43,,2.8,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,2,4D,גמישות,,,55.47,55.47,-1.11,20/11/2018,,,לא מתחייבת לחלק תשלומים,-4.16,18.60,29.78,2.77,ב'-ה',947.2,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,2,5D,גמישות,,,281.83,281.83,-2.86,20/11/2018,,,לא מתחייבת לחלק תשלומים,-4.04,-1.58,,1.38,ב'-ה',29.2,0.000,2.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,2,5D,גמישות,,,100.43,100.43,-1.97,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.60,-0.58,,1.03,,4.1,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,2,5D,גמישות,,,1408.89,1408.89,-1.38,20/11/2018,,,לא מתחייבת לחלק תשלומים,-1.72,-2.08,-2.48,1.12,ב'-ה',19.8,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,2,5E,גמישות,,,89.06,89.04,-0.91,20/11/2018,,,לא מתחייבת לחלק תשלומים,-3.47,-8.31,-8.06,2.31,,14.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,151.13,151.13,0.43,21/11/2018,,,לא מתחייבת לחלק תשלומים,2.00,5.62,7.76,1.59,א'-ה',29.7,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,739.38,739.38,0.20,21/11/2018,,,לא מתחייבת לחלק תשלומים,2.21,11.48,13.08,1.67,א'-ה',96.8,0.000,2.040,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,771.60,771.59,0.86,21/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.68,3.22,7.48,1.80,א'-ה',16.2,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,120.92,120.92,0.50,21/11/2018,,,לא מתחייבת לחלק תשלומים,2.02,6.25,12.16,1.73,א'-ה',15.2,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,206.34,206.34,1.19,21/11/2018,,,לא מתחייבת לחלק תשלומים,4.02,12.13,20.03,3.10,א'-ה',24.8,0.000,2.830,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,131.75,131.75,0.68,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.85,8.10,12.92,1.59,א'-ה',74.3,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3820.39,3820.39,0.24,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.81,7.10,9.65,1.57,א'-ה',12.5,0.000,1.550,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,149.86,149.86,0.09,21/11/2018,,,לא מתחייבת לחלק תשלומים,-2.50,0.71,3.10,1.41,א'-ה',11.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,121.55,121.55,0.13,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.40,1.70,6.47,1.46,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,300.83,300.83,0.21,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.74,5.28,8.62,1.32,א'-ה',114.1,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,117.19,117.19,0.42,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.24,2.61,4.20,1.50,א'-ה',38.6,0.000,2.060,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B מניות ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,173.20,173.20,0.20,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.58,5.08,9.34,1.54,א'-ה',30.0,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיאמונד 4A מניות ישראל,פטורה,05116736,,4A,מניות בארץ,מדד מניות,ת"א 125,92.75,92.75,0.32,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.72,,,,א'-ה',4.5,0.000,1.300,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,171.32,171.32,-0.07,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.71,-0.75,1.13,1.66,א'-ה',10.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,679.95,679.95,0.12,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.92,7.02,7.94,1.49,א'-ה',25.8,0.000,1.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,291.03,291.03,0.34,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.09,4.90,7.13,1.44,א'-ה',28.8,0.000,2.960,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3348.18,3348.18,0.62,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.60,3.70,6.09,1.49,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,241.36,241.36,0.17,21/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.29,-0.42,1.06,1.50,א'-ה',47.6,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,236.70,236.70,0.22,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.78,1.52,4.18,1.30,א'-ה',212.0,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,358.59,358.59,0.36,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.16,6.36,10.41,1.34,א'-ה',201.9,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,103.19,103.19,0.38,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.57,6.24,10.03,1.51,א'-ה',54.2,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,119.75,119.75,0.23,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.00,9.84,13.52,1.49,,64.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,112.14,112.14,-1.82,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.69,2.48,5.96,1.57,ב'-ה',17.8,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1584.36,1584.36,0.35,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.25,5.46,9.29,1.45,א'-ה',205.6,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1963.43,1963.43,0.37,21/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.95,6.50,10.33,1.57,א'-ה',77.6,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,106.52,106.52,0.61,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.85,4.33,7.70,1.50,א'-ה',74.2,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,124.06,124.06,0.23,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.31,1.66,3.83,1.59,א'-ה',21.0,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,336.76,336.76,0.22,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.69,4.48,5.79,1.55,א'-ה',15.4,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,2,4C,מניות בארץ,מדד מניות,ת"א 90,3072.30,3072.30,-1.62,20/11/2018,,,לא מתחייבת לחלק תשלומים,-1.86,,,,ב'-ה',27.9,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,406.44,406.44,0.18,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.36,4.20,5.20,1.54,א'-ה',164.6,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2720.42,2720.42,-0.04,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.12,0.12,1.07,1.55,א'-ה',227.7,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,771.25,771.25,-0.24,21/11/2018,,,לא מתחייבת לחלק תשלומים,-1.09,-5.52,-5.74,1.63,א'-ה',142.2,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,359.00,359.00,0.34,21/11/2018,,,לא מתחייבת לחלק תשלומים,1.53,-3.63,-2.93,1.72,א'-ה',387.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B יתר,פטורה,05111455,2,4B,מניות בארץ,מדד מניות,יתר,324.60,324.60,-1.28,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.23,-8.94,-10.49,1.65,ב'-ה',8.3,0.000,1.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,366.39,366.39,-0.22,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.65,-6.66,-5.93,1.46,א'-ה',314.2,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,581.00,580.99,-1.90,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.21,-14.16,-16.37,1.48,ב'-ה',7.7,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,118.63,118.63,-0.15,21/11/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-2.80,-1.85,1.23,,16.5,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1200.45,1200.45,-0.14,21/11/2018,,,לא מתחייבת לחלק תשלומים,0.85,-5.22,-4.29,1.53,א'-ה',132.0,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,107.60,107.60,-0.98,20/11/2018,,,לא מתחייבת לחלק תשלומים,0.93,-5.93,-5.27,1.18,ב'-ה',9.0,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B יתר,פטורה,05112115,,4B,מניות בארץ,מדד מניות,יתר,218.18,218.18,-1.61,20/11/2018,,,לא מתחייבת לחלק תשלומים,-2.51,-7.54,-8.98,1.58,ב'-ה',6.7,0.000,2.620,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
