תוצאות חיפוש קרנות נאמנות (סה"כ 1419 קרנות)
 10/05/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
דיאמונד 4D גמישה,פטורה,05123609,4,4D,גמישות,,,111.32,111.32,1.23,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.58,5.50,5.16,2.12,,6.1,0.000,1.850,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4D השקעות,פטורה,05120779,,4D,גמישות,,,603.56,603.56,0.03,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.98,-5.10,1.80,1.87,א'-ה',32.7,0.000,1.400,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D לשם,פטורה,05122114,4,4D,גמישות,,,110.24,108.08,-0.02,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.24,0.37,4.07,0.64,,45.4,2.000,0.200,0.020,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D ספיר,פטורה,05103999,,4D,גמישות,,,327.63,321.21,-0.12,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-1.31,1.68,0.59,א'-ה',63.6,2.000,0.390,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טנדם 4D גמישה,פטורה,05125513,4,4D,גמישות,,,104.19,104.19,0.64,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.93,4.70,,,,0.9,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D גמישה,פטורה,05114087,,4D,גמישות,,,195.34,195.34,-0.09,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.62,-2.52,0.65,1.21,א'-ה',511.5,0.000,1.940,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,99.70,99.70,-0.26,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.11,-2.36,,1.39,,36.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,112.72,112.72,0.96,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.27,1.72,12.18,2.26,,14.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,235.35,235.35,0.87,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.18,2.78,17.40,2.51,ב'-ה',76.3,0.000,2.850,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,107.05,107.04,0.00,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.01,-1.74,1.55,1.14,,58.0,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,130.76,128.83,0.52,09/05/2018,,,לא מתחייבת לחלק תשלומים,1.45,4.30,15.62,1.71,ב'-ה',98.3,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,221.33,221.33,0.01,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-2.74,1.69,0.95,א'-ה',1703.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,316.14,316.13,0.03,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.16,-0.83,6.19,1.07,א'-ה',145.0,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,507.34,507.27,-0.35,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.62,-1.44,,,ב'-ה',13.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,100.36,100.36,0.25,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.11,0.04,,,,5.8,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 3D תיק השקעות מנוהל,פטורה,05124060,4,4D,גמישות,,,100.19,100.19,-0.05,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.03,-2.80,1.05,1.30,,2.5,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,103.83,103.83,-0.06,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.42,-0.76,,0.87,,123.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,142.94,142.94,-0.09,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.45,-0.76,2.76,0.82,ב'-ה',672.3,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,98.44,98.44,0.04,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.42,-2.53,5.70,1.47,ב'-ה',9.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,108.83,106.70,0.06,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.02,-0.68,1.29,0.77,,54.5,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,94.17,94.13,-0.05,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-5.87,,,,2.5,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,56.16,56.16,0.27,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.56,20.08,34.13,2.35,ב'-ה',319.3,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,108.64,108.64,1.96,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.15,6.53,,1.49,,6.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,275.16,275.16,0.21,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.19,-3.91,,,ב'-ה',30.1,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,99.59,99.59,-0.34,09/05/2018,,,לא מתחייבת לחלק תשלומים,-0.82,-1.42,,,,7.7,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1399.83,1399.83,0.08,09/05/2018,,,לא מתחייבת לחלק תשלומים,0.26,-2.71,-0.72,1.14,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,105.57,105.57,0.61,09/05/2018,,,לא מתחייבת לחלק תשלומים,3.52,5.32,9.43,2.12,,15.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,99.87,99.87,0.15,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.47,-2.50,5.19,1.88,א'-ה',16.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,102.13,102.13,-0.12,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.17,-1.45,,,,1.4,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,147.45,147.45,0.16,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.48,-2.51,5.15,1.88,א'-ה',170.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,109.61,109.61,-0.55,10/05/2018,,,לא מתחייבת לחלק תשלומים,-1.11,0.22,18.28,2.06,א'-ה',80.4,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,330.04,330.04,0.15,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.47,-2.55,4.96,1.87,א'-ה',108.1,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,137.34,137.34,0.59,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.81,-4.02,2.74,1.97,א'-ה',34.5,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,99.71,99.71,-0.22,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.26,-2.87,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,652.57,652.57,0.13,10/05/2018,,,לא מתחייבת לחלק תשלומים,1.18,-1.61,6.68,1.83,א'-ה',94.4,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,713.12,713.12,0.69,10/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.03,-4.60,0.31,2.10,א'-ה',14.9,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,284.12,284.12,0.13,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.69,-0.52,2.46,1.55,א'-ה',10.1,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,109.88,109.88,0.18,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.48,-3.45,6.65,2.04,א'-ה',14.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,103.46,103.46,0.15,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.46,-2.52,5.12,1.88,,6.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,90.87,90.87,0.15,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.48,-2.53,5.16,1.88,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,173.29,173.29,0.28,10/05/2018,,,לא מתחייבת לחלק תשלומים,1.19,-5.83,5.32,3.56,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,120.65,120.65,-0.04,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.84,-1.01,10.26,1.77,א'-ה',30.2,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,146.79,146.79,0.16,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.10,-2.59,4.97,1.84,א'-ה',396.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,103.29,103.29,0.16,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.11,-2.59,4.99,1.84,א'-ה',28.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,140.02,140.02,0.16,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.09,-2.59,4.97,1.82,א'-ה',66.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,123.87,123.87,0.25,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.75,-4.10,-2.32,2.10,א'-ה',159.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,126.62,126.62,0.00,10/05/2018,,,לא מתחייבת לחלק תשלומים,-1.32,-5.76,-0.22,2.02,א'-ה',450.8,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,137.91,137.91,0.17,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.09,-2.67,4.72,1.83,א'-ה',91.0,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3429.32,3429.32,-0.19,10/05/2018,,,לא מתחייבת לחלק תשלומים,-1.11,-3.86,4.51,1.55,א'-ה',11.7,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,98.44,98.44,0.25,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.68,-5.46,,1.87,,23.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,141.73,141.73,0.16,10/05/2018,,,לא מתחייבת לחלק תשלומים,-1.60,-4.76,0.72,2.04,א'-ה',11.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,113.70,113.70,-0.04,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.88,-4.87,1.43,1.74,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,282.85,282.85,-0.11,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.07,-1.01,6.02,1.39,א'-ה',76.9,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,110.75,110.75,-0.37,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.54,-3.03,-1.56,1.49,א'-ה',38.7,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,159.48,159.48,0.04,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.29,-3.25,6.31,1.94,א'-ה',21.8,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,161.49,161.49,0.26,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.61,-6.45,-4.21,1.95,א'-ה',11.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,97.80,97.80,0.25,10/05/2018,,,לא מתחייבת לחלק תשלומים,-1.01,-5.10,,1.86,,17.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,102.36,102.36,0.17,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.11,-2.53,4.95,1.83,א'-ה',19.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,636.67,636.67,0.05,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.62,0.21,5.63,1.78,א'-ה',29.5,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,280.71,280.71,0.19,10/05/2018,,,לא מתחייבת לחלק תשלומים,1.15,1.18,9.96,1.45,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3123.53,3123.53,0.05,10/05/2018,,,לא מתחייבת לחלק תשלומים,0.16,-3.26,5.18,1.78,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,226.47,226.47,-0.08,10/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.33,-6.56,-3.58,1.94,א'-ה',83.7,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,224.06,224.06,-0.19,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.70,-3.90,1.36,1.37,א'-ה',223.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,333.11,333.11,-0.06,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.05,-1.20,8.20,1.42,א'-ה',187.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,94.00,94.00,0.14,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.21,-3.22,4.81,1.70,א'-ה',53.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,109.93,109.92,-0.15,10/05/2018,,,לא מתחייבת לחלק תשלומים,-0.49,0.83,,1.37,,2.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
