תוצאות חיפוש קרנות נאמנות (סה"כ 1427 קרנות)
 24/05/2018 ***

שם,מעמד מס,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
ילין לפידות 4D השקעות,פטורה,05124961,4,4D,גמישות,,,101.51,101.51,-0.34,23/05/2018,,,לא מתחייבת לחלק תשלומים,1.70,-0.59,,1.39,,36.8,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
יצירה 4D גמישה,פטורה,05124268,4,4D,גמישות,,,114.21,114.21,0.18,23/05/2018,,,לא מתחייבת לחלק תשלומים,4.64,3.07,13.66,2.26,,14.2,0.000,1.450,0.070,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
כוון גמישה  4D קרן נאמנות,פטורה,05126420,4,4D,גמישות,,,238.62,238.62,0.15,23/05/2018,,,לא מתחייבת לחלק תשלומים,4.62,4.21,19.03,2.51,ב'-ה',76.3,0.000,2.850,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D גמישה,פטורה,05123799,4,4D,גמישות,,,107.53,107.52,-0.38,23/05/2018,,,לא מתחייבת לחלק תשלומים,0.46,-1.29,2.00,1.14,,58.0,0.000,1.290,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D גמישה,פטורה,05115829,4,4D,גמישות,,,132.21,130.26,-0.13,23/05/2018,,,לא מתחייבת לחלק תשלומים,2.58,5.46,16.90,1.71,ב'-ה',98.3,1.500,0.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מוניטר 4D גמישה,פטורה,05127212,4,4D,גמישות,,,100.01,100.01,0.07,23/05/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,1.200,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור גמישה 4D,פטורה,05109731,,4D,גמישות,,,223.57,223.57,0.15,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.47,-1.75,2.72,0.95,א'-ה',1703.8,0.000,1.880,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D גמישה,פטורה,05104765,,4D,גמישות,,,319.64,319.63,0.05,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.94,0.27,7.36,1.07,א'-ה',145.0,0.000,1.470,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4D השקעות,פטורה,05520044,4,4D,גמישות,,,515.39,515.32,-0.33,23/05/2018,,,לא מתחייבת לחלק תשלומים,0.96,0.12,,1.43,ב'-ה',13.0,0.000,0.820,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב פוקוס 4D גמישה,פטורה,05126081,4,4D,גמישות,,,101.68,101.68,-0.41,23/05/2018,,,לא מתחייבת לחלק תשלומים,1.43,1.36,,,,5.8,0.000,1.900,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4D השקעות,פטורה,05124995,4,4D,גמישות,,,104.64,104.64,-0.39,23/05/2018,,,לא מתחייבת לחלק תשלומים,0.35,0.02,,0.87,,123.4,0.000,1.500,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D תיק השקעות גמיש,פטורה,05118146,4,4D,גמישות,,,143.82,143.82,-0.16,23/05/2018,,,לא מתחייבת לחלק תשלומים,0.16,-0.15,3.39,0.82,ב'-ה',672.3,0.000,1.770,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות LONG RUN 4D,פטורה,05119748,4,4D,גמישות,,,99.17,99.17,-0.46,23/05/2018,,,לא מתחייבת לחלק תשלומים,0.31,-1.81,6.49,1.47,ב'-ה',9.1,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ספיר 4D גמישה,פטורה,05122064,4,4D,גמישות,,,110.00,107.84,-0.31,23/05/2018,,,לא מתחייבת לחלק תשלומים,1.09,0.38,2.37,0.77,,54.5,2.000,0.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קוואנטום 4D גמישה,פטורה,05127014,4,4D,גמישות,,,94.93,94.90,-0.09,23/05/2018,,,לא מתחייבת לחלק תשלומים,0.33,-5.10,,,,2.5,0.000,1.880,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 4D תיק השקעות גמיש,פטורה,05103643,4,4D,גמישות,,,57.56,57.56,-0.67,23/05/2018,,,לא מתחייבת לחלק תשלומים,6.14,23.07,37.47,2.35,ב'-ה',319.3,0.000,2.000,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תלתן 4D גמישה,פטורה,05124797,4,4D,גמישות,,,109.50,109.50,-0.70,23/05/2018,,,לא מתחייבת לחלק תשלומים,3.97,7.37,,1.49,,6.7,0.000,1.200,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל  5D גמישה (היובל),פטורה,05110556,4,5D,גמישות,,,282.01,282.01,-0.78,23/05/2018,,,לא מתחייבת לחלק תשלומים,2.29,-1.52,,,ב'-ה',30.1,0.000,2.430,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות FLEX 5D,פטורה,05125380,4,5D,גמישות,,,100.18,100.18,-0.19,23/05/2018,,,לא מתחייבת לחלק תשלומים,-0.23,-0.83,,,,7.7,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 5D גמישה,פטורה,05124052,4,5D,גמישות,,,1412.98,1412.98,-0.13,23/05/2018,,,לא מתחייבת לחלק תשלומים,1.20,-1.80,0.21,1.14,ב'-ה',19.6,0.000,2.410,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
שקדי 5E גמישה,פטורה,05122833,4,5E,גמישות,,,105.85,105.85,0.57,23/05/2018,,,לא מתחייבת לחלק תשלומים,3.22,5.02,9.12,2.12,,15.3,0.000,2.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
4A MTF ת"א 35 סד-2,פטורה,05123377,,4A,מניות בארץ,מדד מניות,ת"א 35,102.87,102.87,0.32,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.49,0.43,8.35,1.88,א'-ה',16.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF אנדקס מנ LARGE CAP,פטורה,05125232,,4A,מניות בארץ,מדד מניות,ת"א 35,105.66,105.66,0.24,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.63,1.96,,,,1.4,0.000,0.450,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF ת"א 4A 35 סד-1,פטורה,05109897,,4A,מניות בארץ,מדד מניות,ת"א 35,151.86,151.86,0.32,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.48,0.40,8.29,1.88,א'-ה',170.9,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש LARGE CP 4A SMARTBETA,פטורה,05121306,,4A,מניות בארץ,מדד מניות,ת"א 35,113.85,113.85,0.31,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.72,4.10,22.86,2.06,א'-ה',80.4,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4A סל ת"א 35 מחקה,פטורה,05101506,,4A,מניות בארץ,מדד מניות,ת"א 35,339.88,339.88,0.32,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.46,0.35,8.09,1.87,א'-ה',108.1,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4B משקל שווה תא 35,פטורה,05117742,,4B,מניות בארץ,מדד מניות,ת"א 35,140.47,140.47,0.64,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.10,-1.83,5.08,1.97,א'-ה',34.5,0.000,0.750,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4A אנדקס מנ EW-LARGE,פטורה,05125307,,4A,מניות בארץ,מדד מניות,ת"א 35,102.54,102.54,0.46,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.57,-0.12,,,,0.2,0.000,0.550,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 35,פטורה,05110598,,4B,מניות בארץ,מדד מניות,ת"א 35,672.68,672.68,0.07,24/05/2018,,,לא מתחייבת לחלק תשלומים,4.30,1.42,9.97,1.83,א'-ה',94.4,0.000,2.040,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A ת"א 35 קרן נאמנות,פטורה,05131354,,4A,מניות בארץ,מדד מניות,ת"א 35,730.12,730.12,0.55,24/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.44,-2.33,2.70,2.10,א'-ה',14.9,0.000,2.340,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4A מניות ת"א 35,פטורה,05126461,,4A,מניות בארץ,מדד מניות,ת"א 35,292.23,292.23,0.09,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.57,2.32,5.39,1.55,א'-ה',10.1,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A ת"אINDEX PLUS 35,פטורה,05119755,,4A,מניות בארץ,מדד מניות,ת"א 35,113.09,113.09,0.44,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.41,-0.63,9.76,2.04,א'-ה',14.7,0.000,0.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ת"א 35,פטורה,05124490,,4A,מניות בארץ,מדד מניות,ת"א 35,106.56,106.56,0.32,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.47,0.41,8.27,1.88,,6.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 40 TTF ת"א 35,פטורה,05109418,,40,מניות בארץ,מדד מניות,ת"א 35,93.59,93.59,0.32,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.48,0.39,8.31,1.88,א'-ה',97.6,0.000,0.100,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 5A מעו"ף בריבוע,פטורה,05111570,,5A,מניות בארץ,מדד מניות,ת"א 35,183.92,183.92,0.66,24/05/2018,,,לא מתחייבת לחלק תשלומים,7.40,-0.05,11.78,3.56,א'-ה',23.4,0.000,2.830,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
4A MTF מדד ת"א 125 בנקים,פטורה,05122288,,4A,מניות בארץ,מדד מניות,ת"א 125,123.73,123.73,-0.10,24/05/2018,,,לא מתחייבת לחלק תשלומים,3.41,1.52,13.08,1.77,א'-ה',30.2,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-1,פטורה,05109889,,4A,מניות בארץ,מדד מניות,ת"א 125,150.48,150.48,0.26,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.61,-0.15,7.61,1.84,א'-ה',396.0,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF ת"א 125 סד-2,פטורה,05123385,,4A,מניות בארץ,מדד מניות,ת"א 125,105.88,105.88,0.26,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.62,-0.15,7.62,1.84,א'-ה',28.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
4A PTF ת"א 125,פטורה,05112628,,4A,מניות בארץ,מדד מניות,ת"א 125,143.56,143.56,0.26,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.62,-0.13,7.62,1.82,א'-ה',66.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
א.ש 4A SMARTBETA מולטי פק,פטורה,05119219,,4A,מניות בארץ,מדד מניות,ת"א 125,126.71,126.71,0.34,24/05/2018,,,לא מתחייבת לחלק תשלומים,1.53,-1.90,-0.08,2.10,א'-ה',159.9,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4A SMARTBETA תאLV 125,פטורה,05119201,,4A,מניות בארץ,מדד מניות,ת"א 125,129.45,129.45,0.47,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.88,-3.65,2.01,2.02,א'-ה',450.8,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4A סל ת"א 125-מחקה,פטורה,05113063,,4A,מניות בארץ,מדד מניות,ת"א 125,141.35,141.35,0.26,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.59,-0.25,7.34,1.83,א'-ה',91.0,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A ת"א 125 קרן נאמ,פטורה,05126354,,4A,מניות בארץ,מדד מניות,ת"א 125,3502.37,3502.37,-0.24,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.99,-1.81,6.74,1.55,א'-ה',11.7,0.000,1.550,0.070,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4A תאLOW VOL DIV,פטורה,05124755,,4A,מניות בארץ,מדד מניות,ת"א 125,99.64,99.64,0.35,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.53,-4.30,,1.87,,23.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4B מניות ת"א 125,פטורה,05101068,,4B,מניות בארץ,מדד מניות,ת"א 125,145.42,145.42,0.27,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.97,-2.28,3.35,2.04,א'-ה',11.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4A ת"א 125,פטורה,05122080,,4A,מניות בארץ,מדד מניות,ת"א 125,116.06,116.06,0.11,24/05/2018,,,לא מתחייבת לחלק תשלומים,1.18,-2.89,3.53,1.74,א'-ה',23.3,0.000,1.950,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ישראל,פטורה,05101258,,4B,מניות בארץ,מדד מניות,ת"א 125,286.42,286.42,-0.11,24/05/2018,,,לא מתחייבת לחלק תשלומים,1.19,0.24,7.35,1.39,א'-ה',76.9,0.000,1.400,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות ממוקדת 4B,פטורה,05115027,,4B,מניות בארץ,מדד מניות,ת"א 125,113.20,113.20,0.04,24/05/2018,,,לא מתחייבת לחלק תשלומים,1.66,-0.88,0.62,1.49,א'-ה',38.7,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אקסיומה 4B ת"א 125,פטורה,05108865,,4B,מניות בארץ,מדד מניות,ת"א 125,163.51,163.51,0.03,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.23,-0.80,9.00,1.94,א'-ה',21.8,0.000,1.380,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיביאם 4A אחז בעלי ענין,פטורה,05104799,,4A,מניות בארץ,מדד מניות,ת"א 125,165.45,165.45,0.31,24/05/2018,,,לא מתחייבת לחלק תשלומים,1.83,-4.15,-1.86,1.95,א'-ה',11.1,0.000,1.940,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4A אנדקס מנ ישראל100,פטורה,05125315,,4A,מניות בארץ,מדד מניות,ת"א 125,99.04,99.04,0.16,24/05/2018,,,לא מתחייבת לחלק תשלומים,0.24,-3.90,,1.86,,17.1,0.000,0.750,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4A מחקה ת"א 125,פטורה,05122510,,4A,מניות בארץ,מדד מניות,ת"א 125,104.93,104.93,0.26,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.62,-0.09,7.59,1.83,א'-ה',19.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מניות ממוקדת,פטורה,05111695,,4B,מניות בארץ,מדד מניות,ת"א 125,650.27,650.27,-0.06,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.77,2.35,7.88,1.78,א'-ה',29.5,0.000,1.970,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מסלול מניות,פטורה,05101662,,4B,מניות בארץ,מדד מניות,ת"א 125,283.83,283.83,0.04,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.28,2.31,11.18,1.45,א'-ה',28.4,0.000,2.960,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B ת"א 125,פטורה,05110051,,4B,מניות בארץ,מדד מניות,ת"א 125,3209.68,3209.68,0.13,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.93,-0.59,8.08,1.78,א'-ה',52.4,0.000,2.420,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל M.Q 4A מניות ישראל,פטורה,05131453,,4A,מניות בארץ,מדד מניות,ת"א 125,227.67,227.67,-0.12,24/05/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.19,-6.07,-3.07,1.94,א'-ה',83.7,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור 4A מנייתית,פטורה,05107701,,4A,מניות בארץ,מדד מניות,ת"א 125,229.16,229.16,0.21,24/05/2018,,,לא מתחייבת לחלק תשלומים,1.56,-1.72,3.66,1.37,א'-ה',223.1,0.000,1.480,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מניות ישראל,פטורה,05100474,,4A,מניות בארץ,מדד מניות,ת"א 125,340.87,340.87,0.14,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.28,1.11,10.72,1.42,א'-ה',187.7,0.000,2.650,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A ת"א 125 פלוס,פטורה,05104567,,4A,מניות בארץ,מדד מניות,ת"א 125,96.43,96.43,0.13,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.37,-0.72,7.51,1.70,א'-ה',53.3,0.000,1.570,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,113.58,113.57,0.14,24/05/2018,,,לא מתחייבת לחלק תשלומים,2.82,4.17,,1.37,,2.5,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
