תוצאות חיפוש קרנות נאמנות (סה"כ 1816 קרנות)
 29/11/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
הראל 00 כספית שקלית,פטורה,05119409,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.46,100.46,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.09,0.10,0.00,א'-ה',503.5,0.000,0.100,0.010,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל פק"מ כספית,פטורה,05113741,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,109.38,109.38,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.00,0.03,0.03,0.00,א'-ה',1257.5,0.000,0.160,0.010,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 00 כספית מגמת ריבית,פטורה,05122353,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.31,100.31,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.00,0.07,0.09,0.00,א'-ה',261.0,0.000,0.100,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 00 כספית פרימיום קרן,פטורה,05103619,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,116.67,116.67,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.00,0.07,0.08,0.00,א'-ה',1445.4,0.000,0.100,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 00 כספית שקלית,פטורה,05102991,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,142.37,142.37,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.08,0.08,0.00,א'-ה',329.9,0.000,0.130,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור כספית 00,פטורה,05119813,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.81,100.75,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.02,0.21,0.24,0.00,א'-ה',189.9,0.060,0.040,0.010,0.1%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 00 כספית,פטורה,05123898,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,1006.72,1006.72,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.28,0.34,0.00,,62.4,0.000,0.000,0.010,0.1%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 כספית לריבית עולה,פטורה,05120944,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,1006.66,1006.66,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.03,0.12,0.15,0.00,א'-ה',2587.8,0.000,0.130,0.010,0.1%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 00 כספית פרמיום,פטורה,05110937,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,113.81,113.81,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.02,0.11,0.13,0.00,א'-ה',1187.0,0.000,0.160,0.020,0.1%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב ישיר 00 כספית,פטורה,05106323,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,132.21,132.21,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.03,0.11,0.12,0.00,א'-ה',1392.4,0.000,0.180,0.020,0.1%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 00 כספית ללא נע"מ,פטורה,05118294,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,101.23,101.23,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.00,0.04,0.04,0.00,א'-ה',184.6,0.000,0.100,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 כספית ממוקדת,פטורה,05118518,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.84,100.84,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.01,0.03,0.02,0.00,א'-ה',920.3,0.000,0.160,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 כספי ריבית עולה,פטורה,05122585,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.29,100.29,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.00,0.07,0.08,0.00,,790.2,0.000,0.150,0.010,0.1%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 0D כספ דולר מגמ ריבי,פטורה,05127808,4,0D,קרן כספית,כספית מט"חית,חשופת דולר,102.76,102.76,0.00,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.32,,,,,120.5,0.000,0.200,0.020,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 0D כספית דולרית,פטורה,05231097,4,0D,קרן כספית,כספית מט"חית,חשופת דולר,3224.36,3224.36,0.00,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.29,8.79,7.33,0.73,ב'-ה',44.8,0.000,0.780,0.030,0.1%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל כספית דולר 0D קרן נא,פטורה,05126990,4,0D,קרן כספית,כספית מט"חית,חשופת דולר,102.32,102.32,0.01,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.31,8.90,7.54,0.72,ב'-ה',38.3,0.000,0.340,0.030,0.1%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 0D כספית $ ריבית עלה,פטורה,05100672,4,0D,קרן כספית,כספית מט"חית,חשופת דולר,68.88,68.88,0.00,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.31,9.02,7.64,0.72,ב'-ה',162.8,0.000,0.250,0.020,0.1%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0D כספית $ לר.עולה,פטורה,05121058,4,0D,קרן כספית,כספית מט"חית,חשופת דולר,95.61,95.61,0.00,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.33,9.18,7.81,0.73,,496.7,0.000,0.210,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0D כספית דולר,פטורה,05103833,4,0D,קרן כספית,כספית מט"חית,חשופת דולר,99.36,99.36,0.10,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.32,8.89,7.51,0.73,ב'-ה',100.2,0.000,0.350,0.020,0.1%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל כספית נקובה ב-$,פטורה,05110341,4,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,107.92,107.92,0.14,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.51,9.43,8.06,0.73,ב'-ה',3044.3,0.000,0.180,0.020,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 0D כספית נקובה בדולר,פטורה,05115001,4,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,104.54,104.54,0.14,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.52,9.29,7.96,0.73,ב'-ה',426.2,0.000,0.140,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 0D כספית נקובה $,פטורה,05110382,4,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,105.50,105.50,0.14,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.51,9.36,8.01,0.73,ב'-ה',1013.4,0.000,0.110,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0D תחליף פקדון נק$,פטורה,05102751,4,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,122.21,122.21,0.22,28/11/2018,,,לא מתחייבת לחלק תשלומים,0.52,9.12,7.77,0.74,ב'-ה',170.9,0.000,0.180,0.020,0.1%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 00 מק"מ קרן נאמנות,פטורה,05107305,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח קצר (עד שנה),120.18,120.18,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.05,-0.35,-0.41,0.00,א'-ה',52.4,0.000,0.460,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 00 שקל קצר,פטורה,05111620,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח קצר (עד שנה),114.48,114.48,-0.05,29/11/2018,,,לא מתחייבת לחלק תשלומים,-1.00,-1.68,-1.49,0.09,א'-ה',44.0,0.000,0.350,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
קסם אק 00 מקמ טהור מתגלגל,פטורה,05117163,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח קצר (עד שנה),103.57,103.57,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.05,-0.15,-0.18,0.00,א'-ה',43.5,0.000,0.250,0.020,0.2%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
MTF 00 שקלי 1-2 שנים,פטורה,05121421,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),102.98,102.98,0.06,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.08,-0.44,-0.14,0.12,א'-ה',39.3,0.000,0.100,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אלטשולר 00 שקל בינונית,פטורה,05115035,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),113.19,113.19,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.07,-0.42,-0.44,0.03,א'-ה',151.5,0.000,0.400,0.040,0.2%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 00 שקלית סולידית,פטורה,05106596,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),60.84,60.84,0.02,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.03,-0.31,-0.34,0.00,א'-ה',48.8,0.000,0.430,0.040,0.2%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל 00 שקלית 1-2 שנים,פטורה,05131370,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),305.33,305.33,0.05,29/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.09,-0.78,-0.51,0.09,א'-ה',397.7,0.000,0.490,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 00 שקלית עד שנתיים,פטורה,05123120,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),101.91,101.91,0.04,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.03,-0.05,0.14,0.05,,242.6,0.000,0.370,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסג אלפא 00 שקלית ללא מני,פטורה,05110804,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),182.95,182.95,0.04,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.03,-0.77,-0.82,0.03,א'-ה',126.8,0.000,0.840,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלים,פטורה,05122031,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),102.56,102.56,0.04,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-0.37,-0.15,0.12,,86.7,0.000,0.370,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 ! שק עד2 ללא מנ,פטורה,05118922,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),103.10,103.10,0.02,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-0.25,-0.20,0.04,א'-ה',177.0,0.000,0.240,0.040,0.2%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איילון 00 שקלית 2+ שנים,פטורה,05113642,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),145.76,145.76,0.12,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-2.41,-1.87,0.26,א'-ה',49.6,0.000,0.770,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיקלה 00 שקלים ארוכים קרן,פטורה,05101571,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),303.08,303.08,0.28,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.32,-3.87,-2.82,0.51,א'-ה',36.7,0.000,1.070,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל שקלית ארוכה,פטורה,05100565,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),334.87,334.87,0.23,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-3.28,-2.06,0.40,א'-ה',70.1,0.000,1.070,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מיטב 00 שקלית 2-6 שנים,פטורה,05101563,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),166.09,166.09,0.11,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.12,-1.50,-0.98,0.25,א'-ה',352.8,0.000,0.650,0.020,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלית 2 + שנים,פטורה,05110887,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),420.40,420.40,0.16,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.24,-3.34,-2.53,0.48,א'-ה',28.0,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
MTF 00 משולבת שקלית,פטורה,05117080,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,118.93,118.93,0.08,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-1.61,-1.16,0.23,א'-ה',69.6,0.000,0.250,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MTF 00 שקלי 1-4 שנים,פטורה,05121561,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,105.06,105.06,0.10,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.14,-1.38,-0.84,0.24,א'-ה',16.6,0.000,0.200,0.010,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 00 שקלים ללא מניות,פטורה,05126586,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,374.04,374.04,0.13,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-2.20,-1.63,0.18,א'-ה',29.5,0.000,0.870,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 00 שקלית ללא מניו,פטורה,05100813,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,314.56,314.56,0.10,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.01,-1.20,-0.88,0.22,א'-ה',747.1,0.000,0.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 שק מנוהל ללא מנ,פטורה,05115225,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,127.22,127.22,0.13,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.38,-2.12,-1.13,0.35,א'-ה',28.6,0.000,0.550,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 00 שקלים ללא מניו,פטורה,05126602,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,261.88,261.88,0.10,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-2.34,-1.74,0.24,א'-ה',11.9,0.000,0.760,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 מחקה מדדי שקלים,פטורה,05117007,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,128.59,128.59,0.15,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-2.17,-1.36,0.33,א'-ה',130.0,0.000,0.150,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 שקלים פלטינום,פטורה,05111596,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,414.13,414.13,0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-1.65,-1.10,0.18,א'-ה',138.6,0.000,0.640,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 00 שקלית ממשלתית,פטורה,05116009,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,127.85,127.21,0.13,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-1.33,-0.81,0.21,א'-ה',240.5,0.500,0.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל שקלית ללא מניות,פטורה,05100110,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,246.96,246.96,0.04,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-2.12,-1.69,0.14,א'-ה',200.1,0.000,0.870,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
ילין 00 שקל ממוקדת ללא מנ,פטורה,05115712,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,123.80,123.80,0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.04,-1.32,-1.03,0.22,א'-ה',51.0,0.000,0.760,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 00 שקלית 1-4 שנים,פטורה,05117296,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,112.41,112.41,0.11,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.04,-0.96,-0.63,0.18,א'-ה',168.7,0.000,0.420,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 00 2-4 שנים,פטורה,05103163,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,209.51,209.51,0.03,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.10,-1.56,-1.08,0.20,א'-ה',44.2,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 00 אג ממשל ללא חברות,פטורה,05104419,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,161.97,161.97,0.12,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.10,-2.13,-1.52,0.33,א'-ה',76.2,0.000,1.020,0.050,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MQ 00 בנד שקל יש דרג,פטורה,05131412,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,176.93,176.93,0.16,29/11/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.11,-2.92,,0.54,א'-ה',3.2,0.000,0.770,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים שקלית ממשלתית 00,פטורה,05101340,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,222.75,222.75,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-0.34,-0.38,0.00,א'-ה',6.6,0.000,0.400,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור בונד שקלי 00,פטורה,05114020,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,147.81,147.81,0.09,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.22,-1.60,-1.07,0.30,א'-ה',350.6,0.000,0.740,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 שקלית,פטורה,05115498,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,122.78,122.78,0.08,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.09,-0.60,-0.13,0.18,א'-ה',353.9,0.000,0.640,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 00 ! שקלים 1-4 שנים,פטורה,05109061,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,63.72,63.72,0.11,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.34,-1.74,-1.21,0.32,א'-ה',162.0,0.000,0.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלים 1-3 שנים,פטורה,05116454,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,128.50,128.50,0.01,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.00,-0.50,-0.28,0.21,א'-ה',147.8,0.000,0.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 שק עד4 שנ לא מנ,פטורה,05100581,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,215.93,215.93,0.10,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.10,-1.56,-1.14,0.17,א'-ה',156.9,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 שקלי ממשל טהורה,פטורה,05117122,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,118.11,118.11,0.09,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.06,-1.05,-0.71,0.12,א'-ה',84.3,0.000,0.580,0.050,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תמיר פישמן 00 שקלים קרןנא,פטורה,05101225,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,218.23,218.23,0.06,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.29,-1.74,-0.94,0.32,א'-ה',4.9,0.000,0.490,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 00 ! ריבית משתנה,פטורה,05113048,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,126.97,126.97,0.00,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.97,-1.79,-1.37,0.15,א'-ה',57.3,0.000,0.760,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0B שקל ואג"ח מדורג,פטורה,05112933,,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,116.38,116.38,0.08,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.20,-3.31,-2.40,0.41,א'-ה',19.6,0.000,0.480,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 00 שקלית ללא מניות,פטורה,05127048,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,97.03,97.03,0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,-1.12,,,0.34,,0.5,0.000,0.490,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 0A חסך שקל עד שנתיי,פטורה,05106802,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,109.07,109.07,0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.52,-0.86,-0.77,0.08,א'-ה',12.0,0.000,0.290,0.030,0.2%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 00 שקל מדינה מנוהל,פטורה,05108279,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,416.65,416.65,0.12,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.30,-3.24,-2.57,0.28,א'-ה',160.4,0.000,0.690,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 00 ריבית משתנה,פטורה,05111026,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,121.00,121.00,0.02,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.10,-0.07,-0.04,0.00,א'-ה',39.0,0.000,0.520,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ברק 0A שקלית ללא מניות,פטורה,05121520,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,101.18,101.18,0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,0.02,-2.77,-2.22,0.16,א'-ה',16.7,0.000,0.700,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0A ! מסלול שקלי,פטורה,05109087,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,147.43,147.43,0.12,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.11,,,0.20,א'-ה',138.5,0.000,1.000,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0A שקל מדורג ללא מני,פטורה,05111356,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,1229.95,1229.95,0.07,29/11/2018,,,לא מתחייבת לחלק תשלומים,-0.48,-2.37,-1.93,0.23,א'-ה',64.8,0.000,1.350,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
